group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
11,Plac9a,68.63924,5.8815713,0.0,0.0,0.9127429805615551,0.13525715331584406
11,Rpl41,68.283005,1.7676235,0.0,0.0,0.9870410367170627,0.9407601732658166
11,Tmsb4x,68.19432,1.4184009,0.0,0.0,0.9995680345572354,0.983649563785004
11,Mfap4,68.038826,6.554812,0.0,0.0,0.8941684665226782,0.07052650844975901
11,Eln,67.97137,4.4277344,0.0,0.0,0.9274298056155508,0.4119943871636874
11,Ftl1,66.9457,1.8617953,0.0,0.0,0.983585313174946,0.9101336099078763
11,S100a6,66.36311,5.466572,0.0,0.0,0.8911447084233262,0.1537429076932463
11,Rplp1,64.95967,1.5035346,0.0,0.0,0.9926565874730021,0.947410164114453
11,Wfdc2,64.50952,7.1952567,0.0,0.0,0.8419006479481641,0.024525654322494053
11,Rpl37a,64.445786,1.7255145,0.0,0.0,0.9844492440604752,0.9236166188762126
2,Sparcl1,57.85653,3.346686,0.0,0.0,0.9569215876089061,0.4539663461538462
2,Cxcl12,42.316284,2.1894455,0.0,0.0,0.9317521781219749,0.659014423076923
2,Cd74,42.302555,2.08483,0.0,0.0,0.9467570183930301,0.721875
2,H2-Ab1,37.630127,1.681453,6.9160986199643e-310,5.572300658105254e-306,0.9157792836398838,0.6602764423076923
2,H2-Q7,37.50514,1.3791492,7.595285805793621e-308,4.8956174189823365e-304,0.9515972894482091,0.7630408653846154
2,Col4a1,37.073742,1.260835,7.444446814169168e-301,3.998660532117399e-297,0.9849951597289448,0.8696514423076923
2,H2-Aa,37.06183,1.7091446,1.1581372833920706e-300,5.332064052737093e-297,0.8910939012584704,0.6253605769230769
2,H2-Eb1,35.991535,1.7202575,1.1347787267048527e-283,4.5714561005305e-280,0.8736689254598258,0.5972956730769231
2,H2-K1,34.642956,0.83488226,5.703093582220521e-263,2.0422144440866994e-259,0.9961277831558567,0.9396634615384616
2,Amd1,31.720081,2.5954943,8.213369456514829e-221,2.4063679167687265e-217,0.5919651500484027,0.24501201923076923
2,Cdk19,31.278458,2.041348,9.162140490502541e-215,2.271365105599353e-211,0.6694094869312681,0.3518629807692308
2,Col4a2,30.8161,1.1605763,1.5949015783491676e-208,3.671463433359784e-205,0.9462729912875121,0.7767427884615384
2,Ntrk2,30.444237,1.982089,1.4279824345794108e-203,3.06806786010835e-200,0.6534365924491772,0.33798076923076925
2,Ly6e,30.305254,0.743671,9.77458626472517e-202,1.9688460383722673e-198,0.995159728944821,0.9417067307692307
2,Adgrl4,30.06213,1.1757863,1.5156774056283305e-198,2.87336773109352e-195,0.9298160696999032,0.7130408653846154
2,H2-Q6,30.010061,1.258185,7.25388285804137e-198,1.298767426383096e-194,0.8494675701839303,0.619951923076923
2,Itga1,29.367182,1.2036406,1.4420963554579772e-189,2.4460990180894575e-186,0.9753146176185866,0.7819711538461539
2,Tcf4,28.024958,0.9817442,8.068440213850243e-173,1.300148456059828e-169,0.9690222652468539,0.8182091346153846
2,Emcn,27.900076,1.1690469,2.6623768095620847e-171,4.085860943741279e-168,0.8848015488867377,0.6717548076923077
2,Ets2,27.818245,1.1292641,2.609894697789802e-170,3.823258469107716e-167,0.8635043562439496,0.6436298076923077
3,mt-Rnr1,46.026783,1.410098,0.0,0.0,0.9895608351331894,0.924409844299347
3,Tmem100,44.019104,1.6548909,0.0,0.0,0.949244060475162,0.7515067805123054
3,mt-Rnr2,40.588078,1.1269003,0.0,0.0,0.990280777537797,0.9468232044198895
3,Calcrl,38.93991,1.257411,0.0,0.0,0.9816414686825053,0.8788297338021095
3,Hpgd,36.831688,1.5429751,5.74499363997587e-297,1.3224975359224453e-293,0.9478041756659468,0.7992842792566549
3,Rn18s,35.684994,1.2620984,6.756797832633912e-279,1.2809298855889749e-275,1.0,0.9816047212456053
3,Bmpr2,34.272106,1.1481491,2.0437111154560345e-257,3.6591512127176156e-254,0.9514038876889849,0.8196258161727775
3,Cd93,32.978218,1.3057593,1.6673608544759866e-238,2.6867852809026045e-235,0.9650827933765299,0.7684580612757408
3,Ptprb,31.948038,1.2786459,5.752396394630371e-224,8.060357869832504e-221,0.9730021598272138,0.7918131592164741
3,BC028528,31.636196,0.94573194,1.1741875363555366e-219,1.5136686368666494e-216,0.9100071994240461,0.8106479156202913
3,Epas1,30.059961,0.851619,1.6179082793028474e-198,1.6294358757928803e-195,0.9776817854571634,0.9057634354595681
3,Sema3c,29.97831,1.2796713,1.882105779532585e-197,1.8380759109932166e-194,0.9175665946724262,0.7552737317930688
3,Lars2,28.118341,0.94804335,5.846194102985739e-174,4.958187988184852e-171,0.9200863930885529,0.8001004520341537
3,Malat1,28.07861,1.1336344,1.7878414093804965e-173,1.4404638235378659e-170,0.986321094312455,0.9348945253641386
3,Cyyr1,27.819868,0.93902797,2.4945817191875565e-170,1.9608629181945506e-167,0.9175665946724262,0.7802611752887996
3,Cemip2,27.740644,1.1440598,2.2596627447895486e-169,1.6935909520715713e-166,0.8455723542116631,0.6725891511803114
3,Thbd,25.383484,0.91371953,3.8383147358792624e-142,2.0616867884652813e-139,0.896328293736501,0.7855349070818685
3,Gpihbp1,25.150532,0.8616455,1.3943884829761648e-139,7.133071750691403e-137,0.8959683225341972,0.7848442993470618
3,Acer2,24.748707,0.9974129,3.201229673429661e-135,1.5631701502316837e-132,0.7580993520518359,0.6255650426921145
3,Clec14a,24.656933,0.8460621,3.1010519148837406e-134,1.4916522554160178e-131,0.8779697624190065,0.7693370165745856
4,Car4,65.41825,4.282141,0.0,0.0,0.9537909376401974,0.2737148752806943
4,Kitl,65.02107,3.1628053,0.0,0.0,0.9901301031852848,0.5498573769496874
4,Kdr,64.971886,2.8329203,0.0,0.0,0.990578734858681,0.648236936335498
4,Emp2,62.459274,4.3305287,0.0,0.0,0.9479587258860476,0.3090975298901499
4,AW112010,59.795444,3.872681,0.0,0.0,0.9111709286675639,0.2200643320992899
4,Igfbp7,57.82166,3.24634,0.0,0.0,0.9883355764917003,0.5649086605571403
4,Tbx2,57.101517,3.7267578,0.0,0.0,0.8564378645132347,0.14735692176973963
4,Ednrb,56.662228,5.048807,0.0,0.0,0.7913862718707941,0.08065788675122898
4,Nrp1,56.408844,2.165554,0.0,0.0,0.9932705248990579,0.6949687443102507
4,Krt80,55.876324,2.8197722,0.0,0.0,0.9255271422162404,0.3529768768586515
4,App,55.54043,1.7154319,0.0,0.0,0.9950650515926425,0.7940765916125508
4,Ptp4a3,54.53156,2.802529,0.0,0.0,0.9134140870345446,0.36117011591916004
4,Cd34,54.48447,2.2450674,0.0,0.0,0.987438313144908,0.6310007889785761
4,Nhlrc2,54.348217,2.7043154,0.0,0.0,0.9143113503813369,0.3882988408083996
4,Pmp22,52.86577,2.562131,0.0,0.0,0.9385374607447285,0.5140498877222796
4,Septin4,52.38712,2.469395,0.0,0.0,0.9380888290713324,0.4864356375553802
4,Apln,51.484776,4.5470614,0.0,0.0,0.7240915208613729,0.07112945317715604
4,Cyp4b1,49.59981,2.582296,0.0,0.0,0.9030955585464334,0.4918371062693451
4,Ly6c1,49.576813,1.817639,0.0,0.0,0.9946164199192463,0.8134369120592341
4,Selenop,49.28776,1.7593188,0.0,0.0,0.9887842081650965,0.7650057656126722
5,Rn18s,30.442963,0.7733069,1.4844485675084923e-203,1.4497214676867784e-200,0.9362394274560832,0.9886423204612965
5,Scgb1a1,23.463392,2.4935973,9.649893945642983e-122,5.867863812833623e-120,0.6258945998698764,0.21981478245675345
5,Rps12,20.516506,0.34766412,1.5334640503767464e-93,4.440294646499711e-92,0.8659726740403383,0.9581221969829343
5,Tpt1,18.571423,0.38586876,5.473382797922656e-77,1.016692684792227e-75,0.9772283669486012,0.9833420700099016
