sample_id,day,cell_type,cells,genotype,sex,round,unit_id,heterozygous,library_umis,metadata_pre_gene_filter_umis,library_minus_metadata_umis,cells_ge_1000_umis,eligible_20,eligible_50,eligible_100
EEM-scRNA-166,0.0,AT1_AT2,18,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-166|AT1_AT2,True,438011,438013,-2,18,False,False,False
EEM-scRNA-166,0.0,AT2,39,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-166|AT2,True,597430,597432,-2,38,True,False,False
EEM-scRNA-166,0.0,Adventitial_fibroblast,289,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-166|Adventitial_fibroblast,True,2750584,2750600,-16,289,True,True,True
EEM-scRNA-166,0.0,Peribronchial_fibroblast,66,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-166|Peribronchial_fibroblast,True,248846,248847,-1,66,True,True,False
EEM-scRNA-113,6.0,AF1,503,Ki67Cre/Cre; ROSA26LSL-tdTm/+,F,2021-10-21,EEM-scRNA-113|AF1,False,4430066,4430086,-20,500,True,True,True
EEM-scRNA-113,6.0,AF2,144,Ki67Cre/Cre; ROSA26LSL-tdTm/+,F,2021-10-21,EEM-scRNA-113|AF2,False,539269,539277,-8,139,True,True,True
EEM-scRNA-113,6.0,AT1,11,Ki67Cre/Cre; ROSA26LSL-tdTm/+,F,2021-10-21,EEM-scRNA-113|AT1,False,108215,108218,-3,11,False,False,False
EEM-scRNA-113,6.0,AT1_AT2,19,Ki67Cre/Cre; ROSA26LSL-tdTm/+,F,2021-10-21,EEM-scRNA-113|AT1_AT2,False,460346,460346,0,19,False,False,False
EEM-scRNA-113,6.0,AT2,120,Ki67Cre/Cre; ROSA26LSL-tdTm/+,F,2021-10-21,EEM-scRNA-113|AT2,False,2064547,2064564,-17,117,True,True,True
EEM-scRNA-113,6.0,Adventitial_fibroblast,104,Ki67Cre/Cre; ROSA26LSL-tdTm/+,F,2021-10-21,EEM-scRNA-113|Adventitial_fibroblast,False,1982572,1982580,-8,104,True,True,True
EEM-scRNA-113,6.0,Peribronchial_fibroblast,25,Ki67Cre/Cre; ROSA26LSL-tdTm/+,F,2021-10-21,EEM-scRNA-113|Peribronchial_fibroblast,False,219839,219840,-1,25,True,False,False
EEM-scRNA-162,6.0,AF1,660,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2022-07-06,EEM-scRNA-162|AF1,True,3076083,3076101,-18,627,True,True,True
EEM-scRNA-162,6.0,AF2,198,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2022-07-06,EEM-scRNA-162|AF2,True,458991,458992,-1,162,True,True,True
EEM-scRNA-162,6.0,AT1,23,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2022-07-06,EEM-scRNA-162|AT1,True,241079,241080,-1,23,True,False,False
EEM-scRNA-162,6.0,AT1_AT2,16,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2022-07-06,EEM-scRNA-162|AT1_AT2,True,367080,367083,-3,16,False,False,False
EEM-scRNA-162,6.0,AT2,150,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2022-07-06,EEM-scRNA-162|AT2,True,2073582,2073591,-9,150,True,True,True
EEM-scRNA-162,6.0,Adventitial_fibroblast,64,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2022-07-06,EEM-scRNA-162|Adventitial_fibroblast,True,835578,835582,-4,63,True,True,False
EEM-scRNA-162,6.0,Peribronchial_fibroblast,32,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2022-07-06,EEM-scRNA-162|Peribronchial_fibroblast,True,151892,151894,-2,32,True,False,False
EEM-scRNA-116,11.0,AF1,768,Ki67Cre/Cre; ROSA26LSL-tdTm/+,M,2021-10-21,EEM-scRNA-116|AF1,False,14115470,14115526,-56,763,True,True,True
EEM-scRNA-116,11.0,AF2,70,Ki67Cre/Cre; ROSA26LSL-tdTm/+,M,2021-10-21,EEM-scRNA-116|AF2,False,356449,356453,-4,68,True,True,False
EEM-scRNA-116,11.0,AT1,35,Ki67Cre/Cre; ROSA26LSL-tdTm/+,M,2021-10-21,EEM-scRNA-116|AT1,False,636923,636925,-2,35,True,False,False
EEM-scRNA-116,11.0,AT1_AT2,4,Ki67Cre/Cre; ROSA26LSL-tdTm/+,M,2021-10-21,EEM-scRNA-116|AT1_AT2,False,180024,180025,-1,4,False,False,False
EEM-scRNA-116,11.0,AT2,40,Ki67Cre/Cre; ROSA26LSL-tdTm/+,M,2021-10-21,EEM-scRNA-116|AT2,False,971878,971880,-2,40,True,False,False
EEM-scRNA-116,11.0,Adventitial_fibroblast,331,Ki67Cre/Cre; ROSA26LSL-tdTm/+,M,2021-10-21,EEM-scRNA-116|Adventitial_fibroblast,False,6018420,6018440,-20,329,True,True,True
EEM-scRNA-116,11.0,Peribronchial_fibroblast,85,Ki67Cre/Cre; ROSA26LSL-tdTm/+,M,2021-10-21,EEM-scRNA-116|Peribronchial_fibroblast,False,943972,943974,-2,85,True,True,False
EEM-scRNA-167,11.0,AF1,757,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2022-07-06,EEM-scRNA-167|AF1,True,9828736,9828761,-25,747,True,True,True
EEM-scRNA-167,11.0,AF2,96,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2022-07-06,EEM-scRNA-167|AF2,True,387750,387752,-2,89,True,True,False
EEM-scRNA-167,11.0,AT1,104,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2022-07-06,EEM-scRNA-167|AT1,True,1283098,1283101,-3,104,True,True,True
EEM-scRNA-167,11.0,AT1_AT2,8,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2022-07-06,EEM-scRNA-167|AT1_AT2,True,178033,178033,0,8,False,False,False
EEM-scRNA-167,11.0,AT2,149,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2022-07-06,EEM-scRNA-167|AT2,True,2349269,2349271,-2,148,True,True,True
EEM-scRNA-167,11.0,Adventitial_fibroblast,189,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2022-07-06,EEM-scRNA-167|Adventitial_fibroblast,True,2206945,2206949,-4,188,True,True,True
EEM-scRNA-167,11.0,Peribronchial_fibroblast,55,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2022-07-06,EEM-scRNA-167|Peribronchial_fibroblast,True,392331,392332,-1,55,True,True,False
EEM-scRNA-117,19.0,AF1,969,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2021-10-21,EEM-scRNA-117|AF1,True,13818789,13818842,-53,969,True,True,True
EEM-scRNA-117,19.0,AF2,43,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2021-10-21,EEM-scRNA-117|AF2,True,272956,272958,-2,43,True,False,False
EEM-scRNA-117,19.0,AT1,51,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2021-10-21,EEM-scRNA-117|AT1,True,597692,597693,-1,51,True,True,False
EEM-scRNA-117,19.0,AT1_AT2,13,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2021-10-21,EEM-scRNA-117|AT1_AT2,True,342025,342026,-1,13,False,False,False
EEM-scRNA-117,19.0,AT2,152,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2021-10-21,EEM-scRNA-117|AT2,True,2442937,2442946,-9,151,True,True,True
EEM-scRNA-117,19.0,Adventitial_fibroblast,337,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2021-10-21,EEM-scRNA-117|Adventitial_fibroblast,True,3430806,3430814,-8,327,True,True,True
EEM-scRNA-117,19.0,Peribronchial_fibroblast,51,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2021-10-21,EEM-scRNA-117|Peribronchial_fibroblast,True,483823,483826,-3,51,True,True,False
EEM-scRNA-170,19.0,AF1,564,Ki67Cre/+; ROSA26LSL-tdTm/+,F,2022-07-06,EEM-scRNA-170|AF1,True,7490898,7490917,-19,563,True,True,True
EEM-scRNA-170,19.0,AF2,84,Ki67Cre/+; ROSA26LSL-tdTm/+,F,2022-07-06,EEM-scRNA-170|AF2,True,594668,594673,-5,82,True,True,False
EEM-scRNA-170,19.0,AT1,99,Ki67Cre/+; ROSA26LSL-tdTm/+,F,2022-07-06,EEM-scRNA-170|AT1,True,1164117,1164120,-3,99,True,True,False
EEM-scRNA-170,19.0,AT1_AT2,21,Ki67Cre/+; ROSA26LSL-tdTm/+,F,2022-07-06,EEM-scRNA-170|AT1_AT2,True,692451,692451,0,21,True,False,False
EEM-scRNA-170,19.0,AT2,111,Ki67Cre/+; ROSA26LSL-tdTm/+,F,2022-07-06,EEM-scRNA-170|AT2,True,1863167,1863170,-3,111,True,True,True
EEM-scRNA-170,19.0,Adventitial_fibroblast,231,Ki67Cre/+; ROSA26LSL-tdTm/+,F,2022-07-06,EEM-scRNA-170|Adventitial_fibroblast,True,2996649,2996662,-13,231,True,True,True
EEM-scRNA-170,19.0,Peribronchial_fibroblast,36,Ki67Cre/+; ROSA26LSL-tdTm/+,F,2022-07-06,EEM-scRNA-170|Peribronchial_fibroblast,True,334918,334921,-3,36,True,False,False
EEM-scRNA-118,25.0,AF1,687,Ki67Cre/Cre; ROSA26LSL-tdTm/+,M,2021-10-21,EEM-scRNA-118|AF1,False,9944604,9944619,-15,685,True,True,True
EEM-scRNA-118,25.0,AF2,161,Ki67Cre/Cre; ROSA26LSL-tdTm/+,M,2021-10-21,EEM-scRNA-118|AF2,False,1019638,1019640,-2,146,True,True,True
EEM-scRNA-118,25.0,AT1,60,Ki67Cre/Cre; ROSA26LSL-tdTm/+,M,2021-10-21,EEM-scRNA-118|AT1,False,855777,855780,-3,60,True,True,False
EEM-scRNA-118,25.0,AT1_AT2,18,Ki67Cre/Cre; ROSA26LSL-tdTm/+,M,2021-10-21,EEM-scRNA-118|AT1_AT2,False,635025,635025,0,18,False,False,False
EEM-scRNA-118,25.0,AT2,109,Ki67Cre/Cre; ROSA26LSL-tdTm/+,M,2021-10-21,EEM-scRNA-118|AT2,False,2044828,2044832,-4,109,True,True,True
EEM-scRNA-118,25.0,Adventitial_fibroblast,212,Ki67Cre/Cre; ROSA26LSL-tdTm/+,M,2021-10-21,EEM-scRNA-118|Adventitial_fibroblast,False,2705149,2705158,-9,209,True,True,True
EEM-scRNA-118,25.0,Peribronchial_fibroblast,52,Ki67Cre/Cre; ROSA26LSL-tdTm/+,M,2021-10-21,EEM-scRNA-118|Peribronchial_fibroblast,False,512769,512770,-1,51,True,True,False
EEM-scRNA-172,25.0,AF1,615,Ki67Cre/+; ROSA26LSL-tdTm/+,F,2022-07-06,EEM-scRNA-172|AF1,True,8026637,8026664,-27,615,True,True,True
EEM-scRNA-172,25.0,AF2,75,Ki67Cre/+; ROSA26LSL-tdTm/+,F,2022-07-06,EEM-scRNA-172|AF2,True,419398,419399,-1,74,True,True,False
EEM-scRNA-172,25.0,AT1,96,Ki67Cre/+; ROSA26LSL-tdTm/+,F,2022-07-06,EEM-scRNA-172|AT1,True,1200215,1200221,-6,96,True,True,False
EEM-scRNA-172,25.0,AT1_AT2,40,Ki67Cre/+; ROSA26LSL-tdTm/+,F,2022-07-06,EEM-scRNA-172|AT1_AT2,True,1372633,1372635,-2,40,True,False,False
EEM-scRNA-172,25.0,AT2,223,Ki67Cre/+; ROSA26LSL-tdTm/+,F,2022-07-06,EEM-scRNA-172|AT2,True,3566854,3566869,-15,223,True,True,True
EEM-scRNA-172,25.0,Adventitial_fibroblast,278,Ki67Cre/+; ROSA26LSL-tdTm/+,F,2022-07-06,EEM-scRNA-172|Adventitial_fibroblast,True,3267907,3267919,-12,276,True,True,True
EEM-scRNA-172,25.0,Peribronchial_fibroblast,37,Ki67Cre/+; ROSA26LSL-tdTm/+,F,2022-07-06,EEM-scRNA-172|Peribronchial_fibroblast,True,264624,264627,-3,37,True,False,False
EEM-scRNA-124,42.0,AF1,649,Ki67Cre/Cre; ROSA26LSL-tdTm/+,F,2021-10-21,EEM-scRNA-124|AF1,False,8267632,8267664,-32,649,True,True,True
EEM-scRNA-124,42.0,AF2,55,Ki67Cre/Cre; ROSA26LSL-tdTm/+,F,2021-10-21,EEM-scRNA-124|AF2,False,351552,351553,-1,55,True,True,False
EEM-scRNA-124,42.0,AT1,34,Ki67Cre/Cre; ROSA26LSL-tdTm/+,F,2021-10-21,EEM-scRNA-124|AT1,False,400486,400487,-1,34,True,False,False
EEM-scRNA-124,42.0,AT1_AT2,1,Ki67Cre/Cre; ROSA26LSL-tdTm/+,F,2021-10-21,EEM-scRNA-124|AT1_AT2,False,15593,15593,0,1,False,False,False
EEM-scRNA-124,42.0,AT2,52,Ki67Cre/Cre; ROSA26LSL-tdTm/+,F,2021-10-21,EEM-scRNA-124|AT2,False,889576,889579,-3,52,True,True,False
EEM-scRNA-124,42.0,Adventitial_fibroblast,140,Ki67Cre/Cre; ROSA26LSL-tdTm/+,F,2021-10-21,EEM-scRNA-124|Adventitial_fibroblast,False,1655708,1655716,-8,139,True,True,True
EEM-scRNA-124,42.0,Peribronchial_fibroblast,22,Ki67Cre/Cre; ROSA26LSL-tdTm/+,F,2021-10-21,EEM-scRNA-124|Peribronchial_fibroblast,False,177185,177189,-4,22,True,False,False
EEM-scRNA-125,42.0,AF1,1206,Ki67Cre/Cre; ROSA26LSL-tdTm/+,M,2021-10-21,EEM-scRNA-125|AF1,False,11578419,11578452,-33,1205,True,True,True
EEM-scRNA-125,42.0,AF2,81,Ki67Cre/Cre; ROSA26LSL-tdTm/+,M,2021-10-21,EEM-scRNA-125|AF2,False,344216,344218,-2,78,True,True,False
EEM-scRNA-125,42.0,AT1,76,Ki67Cre/Cre; ROSA26LSL-tdTm/+,M,2021-10-21,EEM-scRNA-125|AT1,False,683655,683657,-2,76,True,True,False
EEM-scRNA-125,42.0,AT1_AT2,15,Ki67Cre/Cre; ROSA26LSL-tdTm/+,M,2021-10-21,EEM-scRNA-125|AT1_AT2,False,379828,379828,0,15,False,False,False
EEM-scRNA-125,42.0,AT2,136,Ki67Cre/Cre; ROSA26LSL-tdTm/+,M,2021-10-21,EEM-scRNA-125|AT2,False,1642479,1642482,-3,132,True,True,True
EEM-scRNA-125,42.0,Adventitial_fibroblast,230,Ki67Cre/Cre; ROSA26LSL-tdTm/+,M,2021-10-21,EEM-scRNA-125|Adventitial_fibroblast,False,1775188,1775197,-9,228,True,True,True
EEM-scRNA-125,42.0,Peribronchial_fibroblast,62,Ki67Cre/Cre; ROSA26LSL-tdTm/+,M,2021-10-21,EEM-scRNA-125|Peribronchial_fibroblast,False,338189,338194,-5,62,True,True,False
EEM-scRNA-126,42.0,AF1,795,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2021-10-21,EEM-scRNA-126|AF1,True,10010138,10010164,-26,794,True,True,True
EEM-scRNA-126,42.0,AF2,28,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2021-10-21,EEM-scRNA-126|AF2,True,157964,157964,0,27,True,False,False
EEM-scRNA-126,42.0,AT1,24,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2021-10-21,EEM-scRNA-126|AT1,True,335116,335117,-1,24,True,False,False
EEM-scRNA-126,42.0,AT1_AT2,54,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2021-10-21,EEM-scRNA-126|AT1_AT2,True,396582,396586,-4,54,True,True,False
EEM-scRNA-126,42.0,AT2,88,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2021-10-21,EEM-scRNA-126|AT2,True,1270910,1270917,-7,87,True,True,False
EEM-scRNA-126,42.0,Adventitial_fibroblast,234,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2021-10-21,EEM-scRNA-126|Adventitial_fibroblast,True,2169354,2169360,-6,230,True,True,True
EEM-scRNA-126,42.0,Peribronchial_fibroblast,55,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2021-10-21,EEM-scRNA-126|Peribronchial_fibroblast,True,300979,300982,-3,54,True,True,False
EEM-scRNA-127,42.0,AF1,698,Ki67Cre/Cre; ROSA26LSL-tdTm/+,M,2021-10-21,EEM-scRNA-127|AF1,False,9364902,9364936,-34,698,True,True,True
EEM-scRNA-127,42.0,AF2,41,Ki67Cre/Cre; ROSA26LSL-tdTm/+,M,2021-10-21,EEM-scRNA-127|AF2,False,257625,257625,0,41,True,False,False
EEM-scRNA-127,42.0,AT1,48,Ki67Cre/Cre; ROSA26LSL-tdTm/+,M,2021-10-21,EEM-scRNA-127|AT1,False,618357,618368,-11,48,True,False,False
EEM-scRNA-127,42.0,AT1_AT2,7,Ki67Cre/Cre; ROSA26LSL-tdTm/+,M,2021-10-21,EEM-scRNA-127|AT1_AT2,False,282330,282331,-1,7,False,False,False
EEM-scRNA-127,42.0,AT2,71,Ki67Cre/Cre; ROSA26LSL-tdTm/+,M,2021-10-21,EEM-scRNA-127|AT2,False,1367183,1367196,-13,71,True,True,False
EEM-scRNA-127,42.0,Adventitial_fibroblast,171,Ki67Cre/Cre; ROSA26LSL-tdTm/+,M,2021-10-21,EEM-scRNA-127|Adventitial_fibroblast,False,1783381,1783386,-5,169,True,True,True
EEM-scRNA-127,42.0,Peribronchial_fibroblast,32,Ki67Cre/Cre; ROSA26LSL-tdTm/+,M,2021-10-21,EEM-scRNA-127|Peribronchial_fibroblast,False,218083,218087,-4,31,True,False,False
EEM-scRNA-179,42.0,AF1,1025,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2022-07-06,EEM-scRNA-179|AF1,True,10083984,10084044,-60,1024,True,True,True
EEM-scRNA-179,42.0,AF2,65,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2022-07-06,EEM-scRNA-179|AF2,True,320661,320662,-1,61,True,True,False
EEM-scRNA-179,42.0,AT1,66,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2022-07-06,EEM-scRNA-179|AT1,True,590344,590344,0,66,True,True,False
EEM-scRNA-179,42.0,AT1_AT2,4,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2022-07-06,EEM-scRNA-179|AT1_AT2,True,137828,137829,-1,4,False,False,False
EEM-scRNA-179,42.0,AT2,79,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2022-07-06,EEM-scRNA-179|AT2,True,1233694,1233697,-3,78,True,True,False
EEM-scRNA-179,42.0,Adventitial_fibroblast,208,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2022-07-06,EEM-scRNA-179|Adventitial_fibroblast,True,1790548,1790553,-5,208,True,True,True
EEM-scRNA-179,42.0,Peribronchial_fibroblast,30,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2022-07-06,EEM-scRNA-179|Peribronchial_fibroblast,True,134973,134974,-1,30,True,False,False
EEM-scRNA-180,42.0,AF1,691,Ki67Cre/+; ROSA26LSL-tdTm/+,F,2022-07-06,EEM-scRNA-180|AF1,True,7248442,7248471,-29,691,True,True,True
EEM-scRNA-180,42.0,AF2,48,Ki67Cre/+; ROSA26LSL-tdTm/+,F,2022-07-06,EEM-scRNA-180|AF2,True,203120,203120,0,45,True,False,False
EEM-scRNA-180,42.0,AT1,43,Ki67Cre/+; ROSA26LSL-tdTm/+,F,2022-07-06,EEM-scRNA-180|AT1,True,437688,437688,0,43,True,False,False
EEM-scRNA-180,42.0,AT1_AT2,2,Ki67Cre/+; ROSA26LSL-tdTm/+,F,2022-07-06,EEM-scRNA-180|AT1_AT2,True,27109,27109,0,2,False,False,False
EEM-scRNA-180,42.0,AT2,51,Ki67Cre/+; ROSA26LSL-tdTm/+,F,2022-07-06,EEM-scRNA-180|AT2,True,660856,660859,-3,51,True,True,False
EEM-scRNA-180,42.0,Adventitial_fibroblast,111,Ki67Cre/+; ROSA26LSL-tdTm/+,F,2022-07-06,EEM-scRNA-180|Adventitial_fibroblast,True,1117176,1117180,-4,111,True,True,True
EEM-scRNA-180,42.0,Peribronchial_fibroblast,20,Ki67Cre/+; ROSA26LSL-tdTm/+,F,2022-07-06,EEM-scRNA-180|Peribronchial_fibroblast,True,84118,84119,-1,20,True,False,False
EEM-scRNA-181,42.0,AF1,836,Ki67Cre/+; ROSA26LSL-tdTm/+,F,2022-07-06,EEM-scRNA-181|AF1,True,7660554,7660566,-12,831,True,True,True
EEM-scRNA-181,42.0,AF2,74,Ki67Cre/+; ROSA26LSL-tdTm/+,F,2022-07-06,EEM-scRNA-181|AF2,True,248418,248420,-2,70,True,True,False
EEM-scRNA-181,42.0,AT1,53,Ki67Cre/+; ROSA26LSL-tdTm/+,F,2022-07-06,EEM-scRNA-181|AT1,True,484129,484130,-1,53,True,True,False
EEM-scRNA-181,42.0,AT1_AT2,20,Ki67Cre/+; ROSA26LSL-tdTm/+,F,2022-07-06,EEM-scRNA-181|AT1_AT2,True,529782,529782,0,20,True,False,False
EEM-scRNA-181,42.0,AT2,88,Ki67Cre/+; ROSA26LSL-tdTm/+,F,2022-07-06,EEM-scRNA-181|AT2,True,1151913,1151916,-3,88,True,True,False
EEM-scRNA-181,42.0,Adventitial_fibroblast,199,Ki67Cre/+; ROSA26LSL-tdTm/+,F,2022-07-06,EEM-scRNA-181|Adventitial_fibroblast,True,1693853,1693858,-5,197,True,True,True
EEM-scRNA-181,42.0,Peribronchial_fibroblast,43,Ki67Cre/+; ROSA26LSL-tdTm/+,F,2022-07-06,EEM-scRNA-181|Peribronchial_fibroblast,True,171648,171649,-1,43,True,False,False
EEM-scRNA-182,42.0,AF1,793,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2022-07-06,EEM-scRNA-182|AF1,True,9304358,9304378,-20,791,True,True,True
EEM-scRNA-182,42.0,AF2,78,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2022-07-06,EEM-scRNA-182|AF2,True,374574,374576,-2,78,True,True,False
EEM-scRNA-182,42.0,AT1,91,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2022-07-06,EEM-scRNA-182|AT1,True,778908,778909,-1,91,True,True,False
EEM-scRNA-182,42.0,AT1_AT2,25,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2022-07-06,EEM-scRNA-182|AT1_AT2,True,634574,634577,-3,25,True,False,False
EEM-scRNA-182,42.0,AT2,92,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2022-07-06,EEM-scRNA-182|AT2,True,1477233,1477239,-6,91,True,True,False
EEM-scRNA-182,42.0,Adventitial_fibroblast,242,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2022-07-06,EEM-scRNA-182|Adventitial_fibroblast,True,2039573,2039577,-4,238,True,True,True
EEM-scRNA-182,42.0,Peribronchial_fibroblast,34,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2022-07-06,EEM-scRNA-182|Peribronchial_fibroblast,True,158339,158340,-1,34,True,False,False
EEM-scRNA-236,90.0,AF1,681,Ki67Cre/Cre; ROSA26LSL-tdTm/+,M,2022-12-06,EEM-scRNA-236|AF1,False,7701534,7701549,-15,681,True,True,True
EEM-scRNA-236,90.0,AF2,120,Ki67Cre/Cre; ROSA26LSL-tdTm/+,M,2022-12-06,EEM-scRNA-236|AF2,False,642550,642554,-4,111,True,True,True
EEM-scRNA-236,90.0,AT1,75,Ki67Cre/Cre; ROSA26LSL-tdTm/+,M,2022-12-06,EEM-scRNA-236|AT1,False,918946,918947,-1,75,True,True,False
EEM-scRNA-236,90.0,AT1_AT2,16,Ki67Cre/Cre; ROSA26LSL-tdTm/+,M,2022-12-06,EEM-scRNA-236|AT1_AT2,False,423396,423397,-1,16,False,False,False
EEM-scRNA-236,90.0,AT2,114,Ki67Cre/Cre; ROSA26LSL-tdTm/+,M,2022-12-06,EEM-scRNA-236|AT2,False,2476860,2476865,-5,112,True,True,True
EEM-scRNA-236,90.0,Adventitial_fibroblast,138,Ki67Cre/Cre; ROSA26LSL-tdTm/+,M,2022-12-06,EEM-scRNA-236|Adventitial_fibroblast,False,1412028,1412031,-3,138,True,True,True
EEM-scRNA-236,90.0,Peribronchial_fibroblast,17,Ki67Cre/Cre; ROSA26LSL-tdTm/+,M,2022-12-06,EEM-scRNA-236|Peribronchial_fibroblast,False,128816,128816,0,17,False,False,False
EEM-scRNA-237,90.0,AF1,1360,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2022-12-06,EEM-scRNA-237|AF1,True,13615813,13615847,-34,1359,True,True,True
EEM-scRNA-237,90.0,AF2,79,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2022-12-06,EEM-scRNA-237|AF2,True,318925,318928,-3,79,True,True,False
EEM-scRNA-237,90.0,AT1,46,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2022-12-06,EEM-scRNA-237|AT1,True,438780,438783,-3,46,True,False,False
EEM-scRNA-237,90.0,AT1_AT2,4,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2022-12-06,EEM-scRNA-237|AT1_AT2,True,121045,121045,0,4,False,False,False
EEM-scRNA-237,90.0,AT2,100,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2022-12-06,EEM-scRNA-237|AT2,True,1834919,1834926,-7,100,True,True,True
EEM-scRNA-237,90.0,Adventitial_fibroblast,611,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2022-12-06,EEM-scRNA-237|Adventitial_fibroblast,True,4935567,4935584,-17,605,True,True,True
EEM-scRNA-237,90.0,Peribronchial_fibroblast,105,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2022-12-06,EEM-scRNA-237|Peribronchial_fibroblast,True,572678,572682,-4,105,True,True,True
EEM-scRNA-238,90.0,AF1,730,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2022-12-06,EEM-scRNA-238|AF1,True,7455014,7455033,-19,723,True,True,True
