donor,disease,label,gene,cells,detected_cells,detection_fraction,count_sum,full_library_sum,mean_normalized_10000,cohort
THD0001,control,Macrophages,IL1R1,292,22,0.0753424657534246,22,3158898,0.0746968210994163,GSE135893
THD0001,control,Macrophages,IL1R2,292,76,0.2602739726027397,271,3158898,0.8714346193144816,GSE135893
THD0001,control,Macrophages,IL1RAP,292,91,0.3116438356164384,144,3158898,0.5558451224819091,GSE135893
THD0001,control,Macrophages,IL1RN,292,70,0.2397260273972602,253,3158898,0.6674623872768686,GSE135893
THD0001,control,Macrophages,NLRP3,292,102,0.3493150684931507,205,3158898,0.7751091196005553,GSE135893
THD0001,control,Macrophages,PYCARD,292,243,0.8321917808219178,1161,3158898,3.345774035376856,GSE135893
THD0001,control,Macrophages,SIGIRR,292,103,0.3527397260273973,132,3158898,0.4112201985118902,GSE135893
THD0001,control,Monocytes,CASP1,437,189,0.4324942791762013,318,2875908,1.0768892048834513,GSE135893
THD0001,control,Monocytes,GSDMD,437,120,0.2745995423340961,159,2875908,0.5969557747356243,GSE135893
THD0001,control,Monocytes,IL1A,437,6,0.0137299771167048,9,2875908,0.0189041418250729,GSE135893
THD0001,control,Monocytes,IL1B,437,193,0.4416475972540046,1163,2875908,3.7438030628748376,GSE135893
THD0001,control,Monocytes,IL1R1,437,13,0.0297482837528604,14,2875908,0.0722137066407882,GSE135893
THD0001,control,Monocytes,IL1R2,437,239,0.5469107551487414,806,2875908,3.195809364578225,GSE135893
THD0001,control,Monocytes,IL1RAP,437,56,0.1281464530892448,61,2875908,0.2988116194074603,GSE135893
THD0001,control,Monocytes,IL1RN,437,81,0.1853546910755149,172,2875908,0.5172172243236344,GSE135893
THD0001,control,Monocytes,NLRP3,437,265,0.6064073226544623,650,2875908,2.528988097292836,GSE135893
THD0001,control,Monocytes,PYCARD,437,369,0.8443935926773455,1233,2875908,4.286455625576214,GSE135893
THD0001,control,Monocytes,SIGIRR,437,121,0.2768878718535469,152,2875908,0.5508082900468757,GSE135893
THD0002,control,AT1,CASP1,104,7,0.0673076923076923,8,453301,0.1838306833841692,GSE135893
THD0002,control,AT1,GSDMD,104,21,0.2019230769230769,25,453301,0.5795052665885142,GSE135893
THD0002,control,AT1,IL1A,104,0,0.0,0,453301,0.0,GSE135893
THD0002,control,AT1,IL1B,104,0,0.0,0,453301,0.0,GSE135893
THD0002,control,AT1,IL1R1,104,8,0.0769230769230769,15,453301,0.2269779650593274,GSE135893
THD0002,control,AT1,IL1R2,104,1,0.0096153846153846,1,453301,0.0336791054829583,GSE135893
THD0002,control,AT1,IL1RAP,104,0,0.0,0,453301,0.0,GSE135893
THD0002,control,AT1,IL1RN,104,0,0.0,0,453301,0.0,GSE135893
THD0002,control,AT1,NLRP3,104,3,0.0288461538461538,3,453301,0.0332562817074622,GSE135893
THD0002,control,AT1,PYCARD,104,14,0.1346153846153846,15,453301,0.383802398287401,GSE135893
THD0002,control,AT1,SIGIRR,104,26,0.25,33,453301,0.6873787858739681,GSE135893
THD0002,control,AT2,CASP1,1044,53,0.0507662835249042,57,10935829,0.050678730711253,GSE135893
THD0002,control,AT2,GSDMD,1044,255,0.2442528735632184,304,10935829,0.2702160501524846,GSE135893
THD0002,control,AT2,IL1A,1044,0,0.0,0,10935829,0.0,GSE135893
THD0002,control,AT2,IL1B,1044,15,0.014367816091954,15,10935829,0.0151761197046401,GSE135893
THD0002,control,AT2,IL1R1,1044,476,0.4559386973180077,749,10935829,0.7162082586275506,GSE135893
THD0002,control,AT2,IL1R2,1044,5,0.0047892720306513,5,10935829,0.0043587807082139,GSE135893
THD0002,control,AT2,IL1RAP,1044,58,0.0555555555555555,63,10935829,0.0601072491227415,GSE135893
THD0002,control,AT2,IL1RN,1044,4,0.003831417624521,4,10935829,0.0040208319264563,GSE135893
THD0002,control,AT2,NLRP3,1044,6,0.0057471264367816,7,10935829,0.0070210994177465,GSE135893
THD0002,control,AT2,PYCARD,1044,160,0.1532567049808429,178,10935829,0.1600245919801775,GSE135893
THD0002,control,AT2,SIGIRR,1044,411,0.3936781609195402,518,10935829,0.4704365455003109,GSE135893
THD0002,control,Endothelial Cells,CASP1,187,31,0.1657754010695187,34,926935,0.3885423729423419,GSE135893
THD0002,control,Endothelial Cells,GSDMD,187,72,0.3850267379679144,83,926935,1.0415550211122775,GSE135893
THD0002,control,Endothelial Cells,IL1A,187,0,0.0,0,926935,0.0,GSE135893
THD0002,control,Endothelial Cells,IL1B,187,7,0.0374331550802139,8,926935,0.1278302225044248,GSE135893
THD0002,control,Endothelial Cells,IL1R1,187,83,0.4438502673796791,240,926935,2.57589831418446,GSE135893
THD0002,control,Endothelial Cells,IL1R2,187,1,0.0053475935828877,1,926935,0.0065016335354257,GSE135893
THD0002,control,Endothelial Cells,IL1RAP,187,11,0.0588235294117647,12,926935,0.1502745213197431,GSE135893
THD0002,control,Endothelial Cells,IL1RN,187,1,0.0053475935828877,1,926935,0.0216677211624299,GSE135893
THD0002,control,Endothelial Cells,NLRP3,187,2,0.0106951871657754,2,926935,0.021774022941519,GSE135893
THD0002,control,Endothelial Cells,PYCARD,187,28,0.1497326203208556,33,926935,0.3882809594072403,GSE135893
THD0002,control,Endothelial Cells,SIGIRR,187,94,0.5026737967914439,142,926935,1.6586610607615733,GSE135893
THD0002,control,Macrophages,CASP1,748,269,0.3596256684491978,366,6311427,0.5857073070912695,GSE135893
THD0002,control,Macrophages,GSDMD,748,173,0.231283422459893,208,6311427,0.3263403982743418,GSE135893
THD0002,control,Macrophages,IL1A,748,35,0.0467914438502673,59,6311427,0.0950553179795685,GSE135893
THD0002,control,Macrophages,IL1B,748,248,0.3315508021390374,2029,6311427,3.357139444476083,GSE135893
THD0002,control,Macrophages,IL1R1,748,31,0.0414438502673796,34,6311427,0.060497777498692,GSE135893
THD0002,control,Macrophages,IL1R2,748,268,0.3582887700534759,943,6311427,1.5818920472593403,GSE135893
THD0002,control,Macrophages,IL1RAP,748,174,0.232620320855615,265,6311427,0.4654766569549143,GSE135893
THD0002,control,Macrophages,IL1RN,748,165,0.2205882352941176,768,6311427,1.3898178296958694,GSE135893
THD0002,control,Macrophages,NLRP3,748,329,0.4398395721925133,878,6311427,1.522790821031751,GSE135893
THD0002,control,Macrophages,PYCARD,748,643,0.8596256684491979,2421,6311427,3.822367303143017,GSE135893
THD0002,control,Macrophages,SIGIRR,748,217,0.2901069518716577,282,6311427,0.4589230400566791,GSE135893
THD0002,control,Monocytes,CASP1,349,163,0.4670487106017192,282,1926055,1.3845220385196997,GSE135893
THD0002,control,Monocytes,GSDMD,349,79,0.2263610315186246,91,1926055,0.4182536336303094,GSE135893
THD0002,control,Monocytes,IL1A,349,5,0.0143266475644699,7,1926055,0.036949743788149,GSE135893
THD0002,control,Monocytes,IL1B,349,185,0.5300859598853869,1407,1926055,7.368945433382084,GSE135893
THD0002,control,Monocytes,IL1R1,349,10,0.0286532951289398,10,1926055,0.0693216384292371,GSE135893
THD0002,control,Monocytes,IL1R2,349,230,0.6590257879656161,802,1926055,4.622863486966928,GSE135893
THD0002,control,Monocytes,IL1RAP,349,48,0.1375358166189111,62,1926055,0.3672444376143887,GSE135893
THD0002,control,Monocytes,IL1RN,349,66,0.1891117478510028,181,1926055,0.9826650475853976,GSE135893
THD0002,control,Monocytes,NLRP3,349,241,0.6905444126074498,662,1926055,3.920124549010177,GSE135893
THD0002,control,Monocytes,PYCARD,349,289,0.828080229226361,870,1926055,4.391922641091327,GSE135893
THD0002,control,Monocytes,SIGIRR,349,101,0.2893982808022922,122,1926055,0.6707585366362874,GSE135893
THD0005,control,AT1,CASP1,56,4,0.0714285714285714,4,248312,0.1892857731758357,GSE135893
THD0005,control,AT1,GSDMD,56,17,0.3035714285714285,21,248312,0.8901373778587681,GSE135893
THD0005,control,AT1,IL1A,56,0,0.0,0,248312,0.0,GSE135893
THD0005,control,AT1,IL1B,56,0,0.0,0,248312,0.0,GSE135893
THD0005,control,AT1,IL1R1,56,8,0.1428571428571428,8,248312,0.2605064299595114,GSE135893
THD0005,control,AT1,IL1R2,56,0,0.0,0,248312,0.0,GSE135893
THD0005,control,AT1,IL1RAP,56,0,0.0,0,248312,0.0,GSE135893
THD0005,control,AT1,IL1RN,56,2,0.0357142857142857,2,248312,0.0696698630633705,GSE135893
THD0005,control,AT1,NLRP3,56,0,0.0,0,248312,0.0,GSE135893
THD0005,control,AT1,PYCARD,56,10,0.1785714285714285,12,248312,0.4786634432862826,GSE135893
THD0005,control,AT1,SIGIRR,56,20,0.3571428571428571,24,248312,0.9155679024539358,GSE135893
THD0005,control,Ciliated,CASP1,143,6,0.0419580419580419,6,1113778,0.0748276996243885,GSE135893
THD0005,control,Ciliated,GSDMD,143,48,0.3356643356643357,64,1113778,0.673198810187426,GSE135893
THD0005,control,Ciliated,IL1A,143,0,0.0,0,1113778,0.0,GSE135893
THD0005,control,Ciliated,IL1B,143,5,0.0349650349650349,7,1113778,0.0685863438360403,GSE135893
THD0005,control,Ciliated,IL1R1,143,14,0.0979020979020979,16,1113778,0.1506331168635221,GSE135893
THD0005,control,Ciliated,IL1R2,143,1,0.0069930069930069,1,1113778,0.0036282074260698,GSE135893
THD0005,control,Ciliated,IL1RAP,143,0,0.0,0,1113778,0.0,GSE135893
THD0005,control,Ciliated,IL1RN,143,3,0.0209790209790209,3,1113778,0.0409373193433808,GSE135893
THD0005,control,Ciliated,NLRP3,143,0,0.0,0,1113778,0.0,GSE135893
THD0005,control,Ciliated,PYCARD,143,24,0.1678321678321678,28,1113778,0.236576023663579,GSE135893
THD0005,control,Ciliated,SIGIRR,143,86,0.6013986013986014,146,1113778,1.2973032437707124,GSE135893
THD0005,control,Endothelial Cells,CASP1,553,117,0.2115732368896926,136,2682639,0.544490689322931,GSE135893
THD0005,control,Endothelial Cells,GSDMD,553,178,0.321880650994575,264,2682639,1.009787386394923,GSE135893
THD0005,control,Endothelial Cells,IL1A,553,0,0.0,0,2682639,0.0,GSE135893
THD0005,control,Endothelial Cells,IL1B,553,12,0.0216998191681736,13,2682639,0.0657998461836113,GSE135893
THD0005,control,Endothelial Cells,IL1R1,553,237,0.4285714285714285,590,2682639,2.3090151937585386,GSE135893
THD0005,control,Endothelial Cells,IL1R2,553,5,0.0090415913200723,5,2682639,0.0274509573941229,GSE135893
THD0005,control,Endothelial Cells,IL1RAP,553,41,0.0741410488245931,45,2682639,0.2016786677917431,GSE135893
THD0005,control,Endothelial Cells,IL1RN,553,5,0.0090415913200723,5,2682639,0.0251122363891605,GSE135893
THD0005,control,Endothelial Cells,NLRP3,553,3,0.0054249547920434,4,2682639,0.0081558769763893,GSE135893
THD0005,control,Endothelial Cells,PYCARD,553,99,0.1790235081374321,115,2682639,0.4871899722252928,GSE135893
THD0005,control,Endothelial Cells,SIGIRR,553,244,0.4412296564195298,367,2682639,1.3202736087146252,GSE135893
THD0005,control,Lymphatic Endothelial Cells,CASP1,141,22,0.1560283687943262,26,848534,0.2984924980115292,GSE135893
THD0005,control,Lymphatic Endothelial Cells,GSDMD,141,35,0.2482269503546099,49,848534,0.5178696972073473,GSE135893
THD0005,control,Lymphatic Endothelial Cells,IL1A,141,0,0.0,0,848534,0.0,GSE135893
THD0005,control,Lymphatic Endothelial Cells,IL1B,141,4,0.0283687943262411,4,848534,0.0694906546267778,GSE135893
THD0005,control,Lymphatic Endothelial Cells,IL1R1,141,9,0.0638297872340425,10,848534,0.1542935616836263,GSE135893
THD0005,control,Lymphatic Endothelial Cells,IL1R2,141,0,0.0,0,848534,0.0,GSE135893
THD0005,control,Lymphatic Endothelial Cells,IL1RAP,141,2,0.0141843971631205,3,848534,0.0443741051723824,GSE135893
THD0005,control,Lymphatic Endothelial Cells,IL1RN,141,0,0.0,0,848534,0.0,GSE135893
THD0005,control,Lymphatic Endothelial Cells,NLRP3,141,3,0.0212765957446808,3,848534,0.033059344703375,GSE135893
THD0005,control,Lymphatic Endothelial Cells,PYCARD,141,36,0.2553191489361702,45,848534,0.5325383463661549,GSE135893
THD0005,control,Lymphatic Endothelial Cells,SIGIRR,141,73,0.5177304964539007,126,848534,1.4937117820782664,GSE135893
THD0005,control,Macrophages,CASP1,958,419,0.4373695198329854,668,6607378,0.9738914745354794,GSE135893
THD0005,control,Macrophages,GSDMD,958,198,0.2066805845511482,235,6607378,0.3589991030416864,GSE135893
THD0005,control,Macrophages,IL1A,958,19,0.0198329853862212,22,6607378,0.0396956292256419,GSE135893
THD0005,control,Macrophages,IL1B,958,333,0.3475991649269311,2034,6607378,3.3157843631989303,GSE135893
THD0005,control,Macrophages,IL1R1,958,39,0.0407098121085595,45,6607378,0.0855662130320835,GSE135893
THD0005,control,Macrophages,IL1R2,958,51,0.0532359081419624,109,6607378,0.1671072733437762,GSE135893
THD0005,control,Macrophages,IL1RAP,958,183,0.1910229645093945,229,6607378,0.429499277459331,GSE135893
THD0005,control,Macrophages,IL1RN,958,198,0.2066805845511482,1323,6607378,1.368038866993955,GSE135893
THD0005,control,Macrophages,NLRP3,958,185,0.1931106471816284,275,6607378,0.5281077103098504,GSE135893
THD0005,control,Macrophages,PYCARD,958,610,0.6367432150313153,1731,6607378,2.348920142378154,GSE135893
THD0005,control,Macrophages,SIGIRR,958,191,0.1993736951983298,224,6607378,0.3591635608182197,GSE135893
THD0005,control,Mast Cells,CASP1,179,29,0.1620111731843575,44,649716,0.6127794211090832,GSE135893
THD0005,control,Mast Cells,GSDMD,179,21,0.1173184357541899,24,649716,0.3519158029296768,GSE135893
THD0005,control,Mast Cells,IL1A,179,5,0.0279329608938547,6,649716,0.1037134208611406,GSE135893
THD0005,control,Mast Cells,IL1B,179,6,0.0335195530726257,10,649716,0.179153606690807,GSE135893
THD0005,control,Mast Cells,IL1R1,179,1,0.0055865921787709,1,649716,0.0089199938987241,GSE135893
THD0005,control,Mast Cells,IL1R2,179,0,0.0,0,649716,0.0,GSE135893
THD0005,control,Mast Cells,IL1RAP,179,11,0.0614525139664804,13,649716,0.1887783336035863,GSE135893
THD0005,control,Mast Cells,IL1RN,179,0,0.0,0,649716,0.0,GSE135893
THD0005,control,Mast Cells,NLRP3,179,5,0.0279329608938547,5,649716,0.0802553418656988,GSE135893
THD0005,control,Mast Cells,PYCARD,179,46,0.2569832402234637,58,649716,0.8275229078999565,GSE135893
THD0005,control,Mast Cells,SIGIRR,179,35,0.1955307262569832,40,649716,0.5335539816632754,GSE135893
THD0005,control,Monocytes,CASP1,863,434,0.5028968713789108,838,4066104,1.9582610639682776,GSE135893
THD0005,control,Monocytes,GSDMD,863,176,0.2039397450753186,210,4066104,0.5046039662994803,GSE135893
THD0005,control,Monocytes,IL1A,863,5,0.0057937427578215,8,4066104,0.0288685967719368,GSE135893
THD0005,control,Monocytes,IL1B,863,408,0.4727694090382387,2734,4066104,6.996518976359246,GSE135893
THD0005,control,Monocytes,IL1R1,863,11,0.0127462340672074,12,4066104,0.0438143105992024,GSE135893
THD0005,control,Monocytes,IL1R2,863,48,0.0556199304750869,72,4066104,0.2187409353641945,GSE135893
THD0005,control,Monocytes,IL1RAP,863,70,0.0811123986095017,83,4066104,0.2828744242467901,GSE135893
THD0005,control,Monocytes,IL1RN,863,167,0.1935110081112398,393,4066104,0.8910438011514745,GSE135893
THD0005,control,Monocytes,NLRP3,863,355,0.4113557358053302,705,4066104,2.153817363397591,GSE135893
THD0005,control,Monocytes,PYCARD,863,524,0.6071842410196987,1392,4066104,3.031282763176549,GSE135893
THD0005,control,Monocytes,SIGIRR,863,213,0.2468134414831981,257,4066104,0.6627356270961956,GSE135893
THD0005,control,Plasma Cells,CASP1,134,14,0.1044776119402985,15,1592839,0.093405169541508,GSE135893
THD0005,control,Plasma Cells,GSDMD,134,29,0.2164179104477611,48,1592839,0.3060893591396548,GSE135893
THD0005,control,Plasma Cells,IL1A,134,2,0.0149253731343283,2,1592839,0.0291379166225667,GSE135893
THD0005,control,Plasma Cells,IL1B,134,2,0.0149253731343283,2,1592839,0.0254063154091263,GSE135893
THD0005,control,Plasma Cells,IL1R1,134,0,0.0,0,1592839,0.0,GSE135893
THD0005,control,Plasma Cells,IL1R2,134,0,0.0,0,1592839,0.0,GSE135893
THD0005,control,Plasma Cells,IL1RAP,134,2,0.0149253731343283,2,1592839,0.0438093451769266,GSE135893
THD0005,control,Plasma Cells,IL1RN,134,2,0.0149253731343283,3,1592839,0.0282442227317958,GSE135893
THD0005,control,Plasma Cells,NLRP3,134,4,0.0298507462686567,8,1592839,0.0810439758929857,GSE135893
THD0005,control,Plasma Cells,PYCARD,134,49,0.3656716417910448,85,1592839,0.5402893008701896,GSE135893
THD0005,control,Plasma Cells,SIGIRR,134,27,0.2014925373134328,41,1592839,0.2506704768973429,GSE135893
THD0005,control,Proliferating T Cells,CASP1,72,25,0.3472222222222222,39,488736,0.6683097724021466,GSE135893
THD0005,control,Proliferating T Cells,GSDMD,72,29,0.4027777777777778,44,488736,0.9464667663414532,GSE135893
THD0005,control,Proliferating T Cells,IL1A,72,0,0.0,0,488736,0.0,GSE135893
THD0005,control,Proliferating T Cells,IL1B,72,1,0.0138888888888888,3,488736,0.0492048496299795,GSE135893
THD0005,control,Proliferating T Cells,IL1R1,72,2,0.0277777777777777,2,488736,0.0272968353731721,GSE135893
THD0005,control,Proliferating T Cells,IL1R2,72,1,0.0138888888888888,1,488736,0.0217115661855383,GSE135893
THD0005,control,Proliferating T Cells,IL1RAP,72,1,0.0138888888888888,1,488736,0.0093101547720129,GSE135893
THD0005,control,Proliferating T Cells,IL1RN,72,0,0.0,0,488736,0.0,GSE135893
THD0005,control,Proliferating T Cells,NLRP3,72,3,0.0416666666666666,3,488736,0.0769450554005279,GSE135893
THD0005,control,Proliferating T Cells,PYCARD,72,39,0.5416666666666666,70,488736,1.2262601804501931,GSE135893
THD0005,control,Proliferating T Cells,SIGIRR,72,44,0.6111111111111112,77,488736,1.5950181613865753,GSE135893
THD0005,control,T Cells,CASP1,221,67,0.3031674208144796,91,860853,1.0626523078593595,GSE135893
THD0005,control,T Cells,GSDMD,221,64,0.2895927601809955,73,860853,0.8704539189743244,GSE135893
THD0005,control,T Cells,IL1A,221,0,0.0,0,860853,0.0,GSE135893
THD0005,control,T Cells,IL1B,221,9,0.0407239819004524,9,860853,0.1202055269831356,GSE135893
THD0005,control,T Cells,IL1R1,221,0,0.0,0,860853,0.0,GSE135893
THD0005,control,T Cells,IL1R2,221,1,0.004524886877828,1,860853,0.0108484461228195,GSE135893
THD0005,control,T Cells,IL1RAP,221,8,0.0361990950226244,8,860853,0.0818113824107676,GSE135893
THD0005,control,T Cells,IL1RN,221,2,0.0090497737556561,2,860853,0.0302934041587604,GSE135893
THD0005,control,T Cells,NLRP3,221,5,0.0226244343891402,7,860853,0.0930520342046462,GSE135893
THD0005,control,T Cells,PYCARD,221,63,0.2850678733031674,83,860853,1.0275827548150975,GSE135893
THD0005,control,T Cells,SIGIRR,221,102,0.4615384615384615,142,860853,1.7222232039747971,GSE135893
TILD001,IPF,Ciliated,CASP1,106,3,0.0283018867924528,4,714444,0.0328781378669085,GSE135893
TILD001,IPF,Ciliated,GSDMD,106,43,0.4056603773584906,63,714444,0.8363016810866308,GSE135893
TILD001,IPF,Ciliated,IL1A,106,0,0.0,0,714444,0.0,GSE135893
TILD001,IPF,Ciliated,IL1B,106,0,0.0,0,714444,0.0,GSE135893
TILD001,IPF,Ciliated,IL1R1,106,24,0.2264150943396226,37,714444,0.5083392210473435,GSE135893
TILD001,IPF,Ciliated,IL1R2,106,1,0.0094339622641509,1,714444,0.019949169516073,GSE135893
TILD001,IPF,Ciliated,IL1RAP,106,3,0.0283018867924528,3,714444,0.0773146533059061,GSE135893
TILD001,IPF,Ciliated,IL1RN,106,2,0.0188679245283018,2,714444,0.0437961071139796,GSE135893
TILD001,IPF,Ciliated,NLRP3,106,1,0.0094339622641509,2,714444,0.0144272247501926,GSE135893
TILD001,IPF,Ciliated,PYCARD,106,13,0.1226415094339622,14,714444,0.14250302750017,GSE135893
TILD001,IPF,Ciliated,SIGIRR,106,59,0.5566037735849056,100,714444,1.3472756011613474,GSE135893
TILD001,IPF,Endothelial Cells,CASP1,50,8,0.16,9,368452,0.306423611753332,GSE135893
TILD001,IPF,Endothelial Cells,GSDMD,50,8,0.16,10,368452,0.2697619425443843,GSE135893
TILD001,IPF,Endothelial Cells,IL1A,50,0,0.0,0,368452,0.0,GSE135893
TILD001,IPF,Endothelial Cells,IL1B,50,0,0.0,0,368452,0.0,GSE135893
TILD001,IPF,Endothelial Cells,IL1R1,50,15,0.3,28,368452,0.8475915483852826,GSE135893
TILD001,IPF,Endothelial Cells,IL1R2,50,0,0.0,0,368452,0.0,GSE135893
TILD001,IPF,Endothelial Cells,IL1RAP,50,4,0.08,5,368452,0.1581148618664657,GSE135893
TILD001,IPF,Endothelial Cells,IL1RN,50,0,0.0,0,368452,0.0,GSE135893
TILD001,IPF,Endothelial Cells,NLRP3,50,0,0.0,0,368452,0.0,GSE135893
TILD001,IPF,Endothelial Cells,PYCARD,50,4,0.08,5,368452,0.1202099704916537,GSE135893
TILD001,IPF,Endothelial Cells,SIGIRR,50,26,0.52,37,368452,1.1945007005874384,GSE135893
TILD001,IPF,HAS1 High Fibroblasts,CASP1,179,23,0.1284916201117318,23,2585307,0.0846047140456247,GSE135893
TILD001,IPF,HAS1 High Fibroblasts,GSDMD,179,60,0.3351955307262569,76,2585307,0.2818173135391511,GSE135893
TILD001,IPF,HAS1 High Fibroblasts,IL1A,179,6,0.0335195530726257,8,2585307,0.0290715442208262,GSE135893
TILD001,IPF,HAS1 High Fibroblasts,IL1B,179,5,0.0279329608938547,5,2585307,0.0167590609666023,GSE135893
TILD001,IPF,HAS1 High Fibroblasts,IL1R1,179,173,0.9664804469273744,1353,2585307,5.361584933846651,GSE135893
TILD001,IPF,HAS1 High Fibroblasts,IL1R2,179,13,0.0726256983240223,17,2585307,0.0710755646536416,GSE135893
TILD001,IPF,HAS1 High Fibroblasts,IL1RAP,179,26,0.1452513966480447,38,2585307,0.1262969849929758,GSE135893
TILD001,IPF,HAS1 High Fibroblasts,IL1RN,179,2,0.0111731843575419,19,2585307,0.0531432705601012,GSE135893
TILD001,IPF,HAS1 High Fibroblasts,NLRP3,179,1,0.0055865921787709,1,2585307,0.0045053162732023,GSE135893
TILD001,IPF,HAS1 High Fibroblasts,PYCARD,179,67,0.3743016759776536,99,2585307,0.3560098786944667,GSE135893
TILD001,IPF,HAS1 High Fibroblasts,SIGIRR,179,93,0.5195530726256983,147,2585307,0.569390742328268,GSE135893
TILD001,IPF,Macrophages,CASP1,431,105,0.2436194895591647,142,3039162,0.4641492465494066,GSE135893
TILD001,IPF,Macrophages,GSDMD,431,77,0.1786542923433874,89,3039162,0.2777188687997102,GSE135893
TILD001,IPF,Macrophages,IL1A,431,10,0.0232018561484918,11,3039162,0.0440502524072205,GSE135893
TILD001,IPF,Macrophages,IL1B,431,138,0.3201856148491879,704,3039162,2.878211167663638,GSE135893
TILD001,IPF,Macrophages,IL1R1,431,82,0.1902552204176334,113,3039162,0.405924954391033,GSE135893
TILD001,IPF,Macrophages,IL1R2,431,39,0.0904872389791183,67,3039162,0.2403757722260224,GSE135893
TILD001,IPF,Macrophages,IL1RAP,431,178,0.4129930394431554,342,3039162,1.3780922131435531,GSE135893
TILD001,IPF,Macrophages,IL1RN,431,301,0.6983758700696056,2195,3039162,7.910428320118089,GSE135893
TILD001,IPF,Macrophages,NLRP3,431,196,0.4547563805104408,754,3039162,3.287835854336204,GSE135893
TILD001,IPF,Macrophages,PYCARD,431,226,0.5243619489559165,512,3039162,1.4885484903681685,GSE135893
TILD001,IPF,Macrophages,SIGIRR,431,83,0.1925754060324826,98,3039162,0.3594467206967509,GSE135893
TILD001,IPF,Monocytes,CASP1,243,99,0.4074074074074074,154,1210225,1.2772604383553074,GSE135893
TILD001,IPF,Monocytes,GSDMD,243,45,0.1851851851851851,49,1210225,0.4145353103410612,GSE135893
TILD001,IPF,Monocytes,IL1A,243,6,0.0246913580246913,7,1210225,0.0438701393126747,GSE135893
TILD001,IPF,Monocytes,IL1B,243,102,0.419753086419753,617,1210225,5.010701053798609,GSE135893
TILD001,IPF,Monocytes,IL1R1,243,83,0.3415637860082304,133,1210225,1.219578296599083,GSE135893
TILD001,IPF,Monocytes,IL1R2,243,90,0.3703703703703703,227,1210225,2.0369589830339674,GSE135893
TILD001,IPF,Monocytes,IL1RAP,243,149,0.6131687242798354,285,1210225,2.536849074402657,GSE135893
TILD001,IPF,Monocytes,IL1RN,243,109,0.448559670781893,447,1210225,3.5823092721096206,GSE135893
TILD001,IPF,Monocytes,NLRP3,243,201,0.8271604938271605,851,1210225,7.52080497534348,GSE135893
TILD001,IPF,Monocytes,PYCARD,243,99,0.4074074074074074,165,1210225,1.377507118156185,GSE135893
TILD001,IPF,Monocytes,SIGIRR,243,58,0.2386831275720164,71,1210225,0.6623820318695548,GSE135893
TILD001,IPF,Myofibroblasts,CASP1,53,2,0.0377358490566037,2,388558,0.0330397202738273,GSE135893
