logFC	logCPM	F	PValue	FDR	feature_id	contrast	FDR_all_three
-0.0375718772434346	0.264864561478734	0.0163313139393668	0.899218917294015	0.932452096553762	666474	WT_positive_minus_negative	0.933408606966568
0.619603029886684	0.789820786559703	2.75766312300806	0.107856457822221	0.189674804439485	433791	WT_positive_minus_negative	0.187025122884396
0.607826749450827	0.712818443284714	5.5050601830492	0.0262047998159898	0.0593134462355795	666390	WT_positive_minus_negative	0.0579385846119171
1.29843485021909	-0.303030846911446	6.28695525227694	0.018046846395983	0.0433770620692211	100503000	WT_positive_minus_negative	0.0423025786101427
0.354470974975153	0.341962258757975	1.5372529099517	0.225242971119545	0.337995158596795	100041490	WT_positive_minus_negative	0.33657377996445
0.265554215475361	-0.197024938589555	0.53115712937542	0.472139934912987	0.58921605647148	100862027	WT_positive_minus_negative	0.590276366843837
-0.080911649076989	-0.475864012796843	0.0426464877579573	0.837877792330301	0.888469141440144	666514	WT_positive_minus_negative	0.889643468886393
0.447510092365428	1.41734343288709	2.47252226690377	0.126979527806993	0.215772024252909	666532	WT_positive_minus_negative	0.213242047058227
1.52013178833171	-0.386538650954108	6.76543662531245	0.0145700830265846	0.0363280424619134	195531	WT_positive_minus_negative	0.0353841615652664
0.179407842449477	3.67375523545645	2.39469655893836	0.132863366768193	0.223857964901214	100041677	WT_positive_minus_negative	0.221239321611428
-0.24286317121795	2.57115043729755	2.5044602597671	0.124642485699869	0.212653923011772	277692	WT_positive_minus_negative	0.210150919756633
0.114963282660636	3.93546027422347	1.38792267324467	0.248572287603951	0.365577972934873	242747	WT_positive_minus_negative	0.363853548534236
-0.0337471710856672	3.34298537862418	0.0837111233138413	0.77443979739286	0.843834824181715	28010	WT_positive_minus_negative	0.842808933158208
0.0190366908970068	1.72699055330025	0.0123768447213765	0.912202874280693	0.940697846426906	14349	WT_positive_minus_negative	0.942138041492327
-0.0860359973100334	6.01739444942564	2.35629850911002	0.13588805770169	0.227717799254717	170731	WT_positive_minus_negative	0.225196429432436
-0.0780629445243607	5.13473383235895	1.06446326917899	0.310940203795861	0.432030246092414	18822	WT_positive_minus_negative	0.431958832670479
-0.16479226605282	5.61039473151549	5.6776696138865	0.0241337712748143	0.0553178465975995	77034	WT_positive_minus_negative	0.0540761906854749
-0.0314709803530037	4.25508487240219	0.154259967316775	0.697441286506904	0.783428581875127	26372	WT_positive_minus_negative	0.78271082779187
0.288047250530791	5.07389890618519	13.284409125608	0.00106774103080577	0.00373890088783173	17769	WT_positive_minus_negative	0.00370904548521994
-0.150417140108162	4.85075352685671	2.94694224885181	0.0969727611837371	0.17442955744573	433806	WT_positive_minus_negative	0.171826725831009
-0.0959853931190478	5.54900541880512	2.29382195247903	0.140984409384157	0.234259380595908	11610	WT_positive_minus_negative	0.231982123369994
2.80142960323896	-0.493641177169148	25.4418825990053	2.04857004478726e-05	0.000110520211456604	70433	WT_positive_minus_negative	0.000112092204590052
-0.33260398860132	3.85219621348498	6.3854029087468	0.0173712292787963	0.0419766381388885	71890	WT_positive_minus_negative	0.0409436417271461
-0.329041103410915	5.39549938964553	19.6477146377876	0.000128070741059786	0.000568405497220719	50762	WT_positive_minus_negative	0.000570964165774438
-0.0836652938316555	3.96460120370718	0.792985519352766	0.380710335014343	0.502347270863385	230903	WT_positive_minus_negative	0.503832618037916
-0.240577397497884	5.46271066987107	2.64606779748305	0.114896551184559	0.19938875832453	230904	WT_positive_minus_negative	0.196784335291002
-0.0328240254207748	3.77120302700042	0.0740924421818615	0.787445793141464	0.854346474119499	71707	WT_positive_minus_negative	0.853193053680055
-0.0780056428605127	6.6339997289872	2.52465872846697	0.123194715055197	0.210716247941578	56717	WT_positive_minus_negative	0.208155199694701
1.17189739060674	0.500863778678634	12.760741429959	0.00129461631424195	0.00441672531481489	654812	WT_positive_minus_negative	0.0043826763778425
0.0289623840917397	5.28198562277771	0.207140916883083	0.652491579584659	0.746101454606452	50912	WT_positive_minus_negative	0.745567372327533
-0.0141669923363603	3.39321004228049	0.00962011168336101	0.92255875655162	0.948107877021931	20810	WT_positive_minus_negative	0.949575406461864
-0.119049332098209	6.70486744271164	6.58292483105825	0.0158769417799535	0.0389419267558897	230908	WT_positive_minus_negative	0.037955928610409
0.0715611025758232	6.6865711958136	2.26792289634995	0.143162840771327	0.237041365639516	69743	WT_positive_minus_negative	0.234852648888942
-0.0733130924473474	5.27786582538576	1.14304821158456	0.294047729738875	0.413902256611484	56273	WT_positive_minus_negative	0.413852197378078
-0.220466607747656	3.64521731550369	2.97845415903974	0.0952891958543368	0.172132217369087	13347	WT_positive_minus_negative	0.169423544480994
-0.185563568933845	8.83944491768363	15.132535364316	0.000556364305899808	0.00209782468295053	110208	WT_positive_minus_negative	0.0020824739233696
0.133196200369675	8.15647728351894	10.8290021390775	0.00268144113636907	0.0083645437619426	16561	WT_positive_minus_negative	0.0082495520169007
-0.0388972409603471	6.86422000079827	0.733638596529904	0.3989041685367	0.519632878652291	63958	WT_positive_minus_negative	0.521021924223581
-0.195590756285245	1.09206248104171	0.49751281701741	0.486366026845785	0.602270971471604	66454	WT_positive_minus_negative	0.603169548079544
-0.143343373113995	3.88758208139977	1.7994935759967	0.190444667912869	0.296412826495744	69151	WT_positive_minus_negative	0.294786459231451
-0.368182211989109	3.20027920286854	7.43859832672918	0.0108444412125915	0.0281948352103943	67087	WT_positive_minus_negative	0.027518552638841
-0.272289727741566	8.11112881943097	45.3749417018074	2.4549790672304e-07	2.05123614470366e-06	65945	WT_positive_minus_negative	2.15205961622299e-06
1.91991903882853	1.63268023172744	56.5378125468528	3.23318483091133e-08	3.32225800241193e-07	18707	WT_positive_minus_negative	3.5295095569714e-07
0.000738552677222918	4.76013068238749	9.15958945353947e-05	0.992431080938444	0.995703889546777	230917	WT_positive_minus_negative	0.996047391179687
0.245245422391598	3.3453146360738	2.30396825275967	0.140141932759857	0.233139988670373	70556	WT_positive_minus_negative	0.230870966272144
0.633369578469182	4.50095394620593	40.2323485528682	6.98171288866e-07	5.26888410410742e-06	74646	WT_positive_minus_negative	5.50541710217425e-06
-0.409090228892059	8.74188049800598	114.494373507421	1.87274753634045e-11	4.1809425573897e-10	100198	WT_positive_minus_negative	4.74022035462617e-10
-0.119999856336458	2.94456803438595	0.701275171217136	0.409375260524117	0.529145829914378	269604	WT_positive_minus_negative	0.531093199137983
-1.50015017151058	-0.402865247105979	0.702286487603805	0.409871201317307	0.529574757486825	12353	WT_positive_minus_negative	0.531566638470351
0.429797171965772	5.10749684660276	16.4022935727781	0.000362014418870789	0.00143364362511464	13806	WT_positive_minus_negative	0.00142395193253317
-0.100394381113013	7.5052319829556	6.15154700200552	0.0193424790704044	0.0460232947793889	68703	WT_positive_minus_negative	0.0448673800652407
1.12166773827086	0.964076808202443	24.7659213429631	2.88610242899243e-05	0.000150422456460351	100504672	WT_positive_minus_negative	0.000152005313266282
-0.442341715900734	9.97093605008801	108.84832609236	3.32932405984406e-11	6.97136195850748e-10	74155	WT_positive_minus_negative	7.86267764270021e-10
-0.078637616840982	5.16325887784076	1.00735353403269	0.324046321224514	0.445549822130538	57320	WT_positive_minus_negative	0.445892258956202
1.05892194319109	5.58299225748955	92.8369404490173	1.95885739205738e-10	3.37707014390692e-09	21942	WT_positive_minus_negative	3.76780553245813e-09
-0.0864969960510992	4.76718396633225	1.19288300853323	0.283963669046365	0.403182676512025	18628	WT_positive_minus_negative	0.403010575851278
-0.00748507664941687	5.14629051454257	0.0108207954416812	0.917885076267616	0.944486029800937	22319	WT_positive_minus_negative	0.946222140454998
0.105640226329046	3.3019177278716	0.967693246723593	0.333595631276267	0.454839175297237	100072	WT_positive_minus_negative	0.455212518897974
-0.071660424198115	5.16198017859092	0.946514288475044	0.338854395007893	0.46007140964489	230935	WT_positive_minus_negative	0.460797201526889
0.0796160589548701	3.44347682866304	0.395398546194433	0.534520361828325	0.645081758681992	69876	WT_positive_minus_negative	0.646808997455629
0.0103207770966036	4.93044742909277	0.0156663034737348	0.90127812292056	0.933526792739346	230936	WT_positive_minus_negative	0.934733168435146
-0.174203259595603	6.18581149667859	12.1834208738013	0.00160025127702066	0.00530771671959224	242785	WT_positive_minus_negative	0.00525751668850631
0.0144955891680196	3.90403771409945	0.0213776578075887	0.884791793055208	0.922547507630173	100090	WT_positive_minus_negative	0.923644054342539
-0.284217644780978	0.599985443837895	1.16858649405587	0.288844068642571	0.408281753520156	110326	WT_positive_minus_negative	0.408058709677752
0.00417957093290757	4.80693276773763	0.00277426645036709	0.958364005352152	0.973102277798835	74035	WT_positive_minus_negative	0.973675740377422
-0.302249993351939	5.43854384319726	29.9750064756414	7.33990777387909e-06	4.39036272241743e-05	269608	WT_positive_minus_negative	4.49404660582345e-05
-0.100743801352431	0.945798879171455	0.212664355894596	0.64821462492087	0.742484727614958	85030	WT_positive_minus_negative	0.741955255140941
-0.243472491950295	3.29023637093013	4.70031846889006	0.038719726778197	0.0822529135666079	56226	WT_positive_minus_negative	0.0804259433239072
-0.634345897802954	2.71051093354694	27.4545281204268	1.21255324028721e-05	6.89156632831367e-05	15206	WT_positive_minus_negative	7.03940237327126e-05
-0.456872331292125	8.07744671222651	112.13866810383	2.37410811469243e-11	5.16643218899969e-10	70025	WT_positive_minus_negative	5.86259864841928e-10
0.542803578053365	4.12094782711428	7.19729175851147	0.0239590791148475	0.054959945527199	100129	WT_positive_minus_negative	0.0537287283633435
0.956586779569074	0.0386292111342729	6.14088944128143	0.0203811811187262	0.0480599401577745	15207	WT_positive_minus_negative	0.0468796372344946
-0.07781455976826	6.1995424625679	2.29074467616307	0.141241186893558	0.234570119002018	57295	WT_positive_minus_negative	0.232322512015313
0.504567662771389	1.16007921745462	1.27039550382207	0.269180129258919	0.387511494301483	433809	WT_positive_minus_negative	0.386757929954753
-0.295342772803671	5.7329382464821	28.675021539696	1.01973585483007e-05	5.90161190732688e-05	19934	WT_positive_minus_negative	6.03978426907114e-05
0.734781223683099	0.311951578473161	4.24760732650706	0.0486323046957461	0.0994830375292282	269610	WT_positive_minus_negative	0.0972646093914921
3.29593283743194	1.16436521621287	53.8690408008864	4.83031974506857e-08	4.77675214560127e-07	16498	WT_positive_minus_negative	5.04921903196613e-07
0.927150075299592	1.73967365598836	12.865314861521	0.00124399985935257	0.00426938770575414	260305	WT_positive_minus_negative	0.00423456956473255
-0.23102185439134	2.78075837390907	2.31558986460268	0.139183948282636	0.231913940670003	97159	WT_positive_minus_negative	0.229604417427692
-0.103358894040086	1.75452551758203	0.325152083163621	0.573030116589101	0.678868083453958	13368	WT_positive_minus_negative	0.679733081903862
-0.0720938479762213	5.37232953470301	1.39911051486206	0.246718946684883	0.363230968475438	230967	WT_positive_minus_negative	0.361743583024788
-0.195457287592522	4.96791736197482	6.865413694299	0.0139786856660945	0.0351187316701946	72946	WT_positive_minus_negative	0.034159218296906
-0.445710731229706	4.93049407389582	42.4397867823171	4.41521197230835e-07	3.5023736688311e-06	68859	WT_positive_minus_negative	3.65302678434073e-06
1.34401210521621	1.67304280907472	23.671102019007	3.91791533992514e-05	0.00019762800524798	22062	WT_positive_minus_negative	0.000199138592752605
0.26501748391239	2.95646680172467	3.58250339767615	0.0686647033353265	0.132216621612177	59002	WT_positive_minus_negative	0.129412840203625
0.0590400840874223	6.4148933768614	1.3204978571919	0.260126408133204	0.37758410365878	67808	WT_positive_minus_negative	0.376609251525127
-0.284943584814883	7.96029438374339	34.6378484156618	2.39717995721086e-06	1.61295074657779e-05	230971	WT_positive_minus_negative	1.65236091586334e-05
-0.124093757576369	5.83360686923943	4.76969392627707	0.0374122409012561	0.0799570702236763	230972	WT_positive_minus_negative	0.0782329285476941
-0.216876738659482	6.29787622457399	19.7968051279928	0.000122330610560587	0.000545739434576789	70673	WT_positive_minus_negative	0.00054863139612431
0.519549032072886	-0.111298390049654	2.960443718954	0.0962529605584626	0.173416272181271	100038561	WT_positive_minus_negative	0.17080488003032
-0.212823511168003	5.64904144985351	11.3240487221605	0.00221489837978753	0.00707855062014075	320939	WT_positive_minus_negative	0.00699925931991514
-0.455127260684938	3.12440723068111	11.9423127749462	0.00175160365877652	0.00575436848815933	100042178	WT_positive_minus_negative	0.00569329286423641
1.62904728852306	0.910588862095244	17.7580334634939	0.000233524105592962	0.00096829503537691	242800	WT_positive_minus_negative	0.000967950139549527
-0.70321094667835	0.440959633013504	4.42904935498146	0.0443587749757089	0.0922179898498196	66469	WT_positive_minus_negative	0.090152596756916
0.162911394904518	2.26397114314024	0.791628233713147	0.381113089351156	0.502664968919801	230979	WT_positive_minus_negative	0.504207937787563
0.0191445320240932	4.10663508973755	0.0482409342052758	0.82773018773316	0.881775598549105	269614	WT_positive_minus_negative	0.882361214185021
-0.0748046456958972	3.53933403138873	0.556796836390952	0.461710352962273	0.579650282107179	269615	WT_positive_minus_negative	0.580574139869466
-0.148163185355253	3.38882889628345	1.59338623620393	0.21715101442761	0.32855340222904	668173	WT_positive_minus_negative	0.327149736853947
-0.236812189200732	6.19252276046303	22.8645126018226	4.92145204613488e-05	0.000241496679151894	67830	WT_positive_minus_negative	0.000243421262186257
0.107390304358079	2.89761416704163	0.53752166532901	0.469494297209365	0.587000283279654	76866	WT_positive_minus_negative	0.587884557661309
0.146478026574678	7.35988625461321	9.94822664001737	0.00379594951367946	0.0113243515966642	20481	WT_positive_minus_negative	0.011129620682965
0.637055410236824	2.1683562606446	18.8716347262611	0.000163040651830509	0.000704270254399268	100502668	WT_positive_minus_negative	0.000706696737257335
-0.0868721085097219	4.06855948428527	0.724324609619344	0.401876136473827	0.52239201435888	67513	WT_positive_minus_negative	0.523916505059208
-0.109861088517925	4.81245386193691	2.57175151384065	0.119895717527888	0.206219039259806	18762	WT_positive_minus_negative	0.203664087858413
1.81664356507076	1.08633972584116	46.4867055573684	1.99097653546275e-07	1.70203812254766e-06	544678	WT_positive_minus_negative	1.78428909843512e-06
-0.820013499672104	0.011078541028172	3.92982632395046	0.057261382373773	0.113920708925691	69671	WT_positive_minus_negative	0.111504468989892
-0.102067737296881	8.7885212727623	7.37886298176844	0.0111321034679743	0.028811629259231	14688	WT_positive_minus_negative	0.0281281702435821
-0.215977400361117	7.19901024059118	26.7223275557855	1.69665094166808e-05	9.30549169703853e-05	192185	WT_positive_minus_negative	9.47405326688652e-05
-0.00220040822696481	5.2295573133018	0.00103337786516362	0.974581210132983	0.983426534316963	320541	WT_positive_minus_negative	0.984094888482582
0.0434776128728936	1.28682378781766	0.0339202856300216	0.855191144491219	0.901130444680866	100502734	WT_positive_minus_negative	0.902128553701419
-0.0839412726969426	4.77902122909712	1.30442425023612	0.262982164298947	0.380601740627036	12537	WT_positive_minus_negative	0.379763410801867
1.52323523268083	2.4749123587596	47.0530417636369	1.7755317112299e-07	1.53562709205369e-06	26561	WT_positive_minus_negative	1.60949269901323e-06
-0.103795771121218	5.13497321240794	2.38499139805751	0.133620280758172	0.224621048347108	76580	WT_positive_minus_negative	0.22218178283673
-0.407442290988353	1.36759149324964	4.16560952658552	0.0506852342746337	0.102909198508927	230991	WT_positive_minus_negative	0.100596780156724
-0.147079665126659	5.03516034948577	3.67480934929731	0.0653916846232907	0.127097253991605	68991	WT_positive_minus_negative	0.124411515402801
0.0754217448063196	3.89547466429215	0.411865012719567	0.52619110388462	0.637493649400622	108888	WT_positive_minus_negative	0.639343651776218
-0.212902031129857	4.01611207554108	3.41590801186631	0.0750507770912939	0.142159715973173	246228	WT_positive_minus_negative	0.139226190500779
1.13165171998895	-0.78900474212004	2.77706881189545	0.105829722551577	0.186766830654034	320587	WT_positive_minus_negative	0.184210677037275
1.23973793410003	0.663150338932638	6.30464391039941	0.0180262502152461	0.0433568901472266	242805	WT_positive_minus_negative	0.0422670710769332
-0.264121180912324	2.98093667907934	2.27689764642265	0.142403867817496	0.236036578683502	66448	WT_positive_minus_negative	0.233846582910068
-0.039050822988322	5.33263866116161	0.36066425401769	0.552919142213379	0.661609733213757	56036	WT_positive_minus_negative	0.662853616764921
1.24080529442714	-0.456707932512683	8.63159123402074	0.00652222881872764	0.0182176241856666	100502778	WT_positive_minus_negative	0.0177885221218805
-0.337944727613894	4.53646476808384	14.0060369508281	0.000824567849337788	0.0029712017534429	66077	WT_positive_minus_negative	0.00295041773010803
1.74857506923805	5.5339705181018	208.825292090096	8.68523130591557e-11	1.62557356987438e-09	74761	WT_positive_minus_negative	1.82108174246738e-09
-0.0651144850436818	6.09528271945027	1.56752189225323	0.220820699592368	0.332656923157251	13542	WT_positive_minus_negative	0.331391234633445
-0.0801461167593809	2.03170044130674	0.233640736964231	0.632558152307176	0.729180705141021	83771	WT_positive_minus_negative	0.729325197503083
-0.0564813545909593	4.56868668203163	0.439227328374187	0.512859914817545	0.62588756003689	79554	WT_positive_minus_negative	0.627367899582862
-0.0715953077125945	4.15254605673642	0.5514603493089	0.463844038589465	0.581858202179169	71957	WT_positive_minus_negative	0.582548965498271
0.371748308959458	1.82812904884989	2.37428820992549	0.13446206316336	0.225742628440022	433813	WT_positive_minus_negative	0.223302298195728
0.208601748501364	4.17461917591589	4.23670179994645	0.0488764375896036	0.0999034126782096	140500	WT_positive_minus_negative	0.0976773319990068
-0.207182843269705	3.80629647733237	2.7644317610632	0.107423760526961	0.189128227429516	140499	WT_positive_minus_negative	0.186434555199618
-0.00210766510492101	2.9046689815461	0.000189162508640925	0.989123077993679	0.993348458132681	67389	WT_positive_minus_negative	0.993712926735799
-0.321988563493617	2.65914671191058	4.28093831857572	0.0477895348914176	0.0980563902902983	117592	WT_positive_minus_negative	0.0958756689132707
-0.0665507534216964	7.1333471445703	2.07173544010753	0.161025433052813	0.259822844671045	20318	WT_positive_minus_negative	0.258096266787076
0.909064345168045	0.72290096084749	4.25190250040372	0.0485300851568241	0.0993257450285578	22163	WT_positive_minus_negative	0.0971060655925654
0.247039257256342	0.200164942193139	0.655767337496904	0.424837021253318	0.543184877881497	100038526	WT_positive_minus_negative	0.545540943620498
-0.295670311085981	1.45925637524536	2.10248082372799	0.158061825321062	0.255760484063156	21936	WT_positive_minus_negative	0.254152538776635
-0.113913472224966	2.53383449053142	0.530101939322447	0.472548459687286	0.589526810653173	330010	WT_positive_minus_negative	0.590628475955206
0.132862952519801	2.24462314930732	0.708683336706797	0.406942565615359	0.527187179434575	230996	WT_positive_minus_negative	0.528860978425332
0.555952589280518	8.83172624577619	102.962210371152	6.22554053212827e-11	1.2104697606078e-09	11603	WT_positive_minus_negative	1.35922354920031e-09
0.833256703939018	1.72987742060106	9.46593260613503	0.00461251936400029	0.0134349259342648	100038882	WT_positive_minus_negative	0.0131719970156739
0.353247752245837	0.870400104002108	1.95417927693215	0.173009957116077	0.274565050078046	100382	WT_positive_minus_negative	0.27304765321215
-0.407963105924667	2.28840896619938	5.46564715803473	0.0266887571004811	0.0601456434525874	74183	WT_positive_minus_negative	0.0588520662046138
0.16793898820144	3.69906459457966	2.05420493322887	0.162747220728819	0.261812947312426	231002	WT_positive_minus_negative	0.260230072154342
-0.265205928869768	4.4051375600037	8.18594988031287	0.00785408988227454	0.0214209981742612	231003	WT_positive_minus_negative	0.0208814356774112
0.0398970711607772	5.00586380734146	0.288857862484555	0.595156432213046	0.697465800771723	57741	WT_positive_minus_negative	0.698116110340772
-0.313629558759168	6.36795963597949	35.5474576951316	1.94669593316524e-06	1.33414019871873e-05	100034726	WT_positive_minus_negative	1.37524362265861e-05
0.347818395712207	2.53505983293261	3.62971477673224	0.0669684661667317	0.129512990283312	12571	WT_positive_minus_negative	0.126815351821693
-0.0190439609581658	3.76514873336826	0.0317496833553335	0.859848080335639	0.904869968427006	68152	WT_positive_minus_negative	0.905504591377193
-0.0627867729144213	0.486510173335858	0.0562399338109507	0.814252591925925	0.8732939252314	77036	WT_positive_minus_negative	0.87297209961462
-0.206304682272345	3.0853330077959	1.77401216838237	0.193519097380727	0.300294260922028	269623	WT_positive_minus_negative	0.298572321673122
-0.124589631245944	4.37042617884536	1.73934927088963	0.197798919639517	0.305256419049805	71382	WT_positive_minus_negative	0.303815249601329
-0.182707566494688	5.67913461891241	8.38924830961837	0.00720535880494615	0.0198752617275635	67210	WT_positive_minus_negative	0.0193970875977464
0.0585263043114099	5.8334382752028	1.11081587912072	0.300824066187917	0.421566673678804	70797	WT_positive_minus_negative	0.421287641642552
0.0909419765670729	4.90008898391299	1.53105969987516	0.226126601206957	0.338960520174586	79264	WT_positive_minus_negative	0.337579892013516
-0.471760686848936	0.563414984498386	1.89377829647937	0.179598003845042	0.28296533587121	545725	WT_positive_minus_negative	0.281185559953551
-0.00695058721148053	6.97757353566435	0.026073233225467	0.872869349117713	0.914541212837493	100986	WT_positive_minus_negative	0.915179801394975
-0.375280822049187	6.43926021986117	50.168556783891	9.89575471941e-08	9.12924480563564e-07	13121	WT_positive_minus_negative	9.55333249465729e-07
-0.212964802546959	0.0580932736443843	0.278906191734968	0.60155399668839	0.702899863356853	208595	WT_positive_minus_negative	0.703517960317244
0.325854256581223	5.57074487928265	22.7175039069423	5.13394078152774e-05	0.000250813051530808	14362	WT_positive_minus_negative	0.000252910017460634
0.0978339543263774	5.48593060190248	2.45411592159588	0.128336655206899	0.217672883929847	18647	WT_positive_minus_negative	0.215040123346678
-0.302380723350134	5.76545846942553	20.0663410548832	0.000112643320894528	0.00050674797535503	64945	WT_positive_minus_negative	0.000510001099211992
-0.24001044794324	3.06089900538042	2.81850084940089	0.104198262952324	0.184475153807424	207704	WT_positive_minus_negative	0.181915113041212
0.312286668336292	3.46566780207956	6.82954016863166	0.0142054282897582	0.0355559647271959	207686	WT_positive_minus_negative	0.034621408242927
-0.168127820415095	6.92517441885646	11.2086561809224	0.00231520940924015	0.00736273605119291	74051	WT_positive_minus_negative	0.00727329200116829
0.556528834501889	2.08022229450515	3.32574863524531	0.0787896156838815	0.147734099933668	70358	WT_positive_minus_negative	0.144880265104421
1.28809017657888	4.36851588032202	146.833074709279	1.02215462379341e-12	3.20399012985426e-11	117167	WT_positive_minus_negative	3.56933634121048e-11
0.020284285027568	6.12821761664969	0.154191449866211	0.697504982795923	0.783443413425622	109552	WT_positive_minus_negative	0.782763439394007
-0.111159510867138	5.70101793158451	4.26669949284528	0.0481361797252252	0.0986903357088444	11496	WT_positive_minus_negative	0.0964746593603646
0.689278771740546	0.138533369785294	5.57331920311478	0.0252622165235325	0.0575071231776892	100502898	WT_positive_minus_negative	0.0561988938413969
0.512572868442824	3.45647574828509	17.9759268917187	0.000216536286326985	0.000907067229656992	27214	WT_positive_minus_negative	0.000906732720952834
-0.0911957283851355	2.87611273360293	0.464728879456843	0.500966010482326	0.61553600084287	319653	WT_positive_minus_negative	0.6164309354181
0.868339907120416	0.960384673561848	12.3095965271913	0.00152774552137262	0.00510218534329662	18671	WT_positive_minus_negative	0.0050543183592657
1.0685982819007	1.16287914055023	20.2539593277312	0.000106473783937853	0.000482068057070243	18669	WT_positive_minus_negative	0.000485420342285913
-0.0286603170230593	4.81226076722713	0.122678997325457	0.728741529395814	0.808924994284265	74114	WT_positive_minus_negative	0.80803860672502
-0.330493415192261	7.6933756906963	51.6645337406131	7.53984010363562e-08	7.12473563020769e-07	652925	WT_positive_minus_negative	7.49763890502095e-07
0.134728417764417	6.30232316418939	7.97558065373413	0.00859277145833335	0.0231548179832408	23857	WT_positive_minus_negative	0.0225745753382154
-0.0586947833216099	5.43702230903932	1.01609089280474	0.32199308659578	0.443422803906995	319689	WT_positive_minus_negative	0.443724737842985
-0.362404066900628	5.75762149737923	26.8290223312028	1.64929505357008e-05	9.0939808284269e-05	231014	WT_positive_minus_negative	9.25635241307135e-05
3.36359369043698	2.22879217690692	271.736081511516	4.9404055256801e-16	4.45930696166478e-14	108151	WT_positive_minus_negative	4.64577770523954e-14
2.03925580749749	4.76062630469764	427.982835941614	1.27247501299846e-18	2.66807058130867e-16	20346	WT_positive_minus_negative	2.87529936432293e-16
2.19281462442713	5.95930531290504	675.388626230464	2.74647283645197e-21	1.70457090121555e-18	20349	WT_positive_minus_negative	1.66029633235281e-18
0.0886236906465035	3.70433250686083	0.650306120750247	0.426731426898932	0.544727669252474	26875	WT_positive_minus_negative	0.547337126546873
2.71013139169472	3.03887570865082	194.826225801576	3.27176795501889e-14	1.67789550710746e-12	12293	WT_positive_minus_negative	1.79804314958937e-12
3.2135470219096	2.11502410472798	194.135567846527	3.48287231468044e-14	1.76026862653361e-12	15234	WT_positive_minus_negative	1.88951912009027e-12
1.14718919281404	6.14097381456487	228.852869070376	4.34328517410998e-15	2.99512945606624e-13	20348	WT_positive_minus_negative	3.09603733973156e-13
-0.524134448142728	10.1214375783031	173.818397179129	1.33054729480534e-13	5.57966806113505e-12	12491	WT_positive_minus_negative	6.15649259230607e-12
-0.120725555398168	4.6381139290054	2.30626455088863	0.13995177608189	0.232967681331038	14677	WT_positive_minus_negative	0.230634216108266
-0.414234912219871	3.30452992916196	17.3435134910726	0.000265602980114517	0.00108994864836203	50791	WT_positive_minus_negative	0.00108611855559787
-0.098232831786786	3.08928195073891	0.702054161235012	0.409118371999902	0.529073555451052	68770	WT_positive_minus_negative	0.530915133304639
0.0489966181074108	2.95410468421318	0.108326208202074	0.744482338570641	0.820962336534102	212090	WT_positive_minus_negative	0.820088104314309
-0.0762856613502648	5.59451601889962	1.36836166951743	0.251855418158528	0.368868101580869	242860	WT_positive_minus_negative	0.367411495688955
0.0670824385119668	2.18997702966191	0.167616202877075	0.685322931562438	0.774187885411196	320770	WT_positive_minus_negative	0.772915009388141
-0.057071853519316	5.8293507213746	1.0519676450035	0.313745477930373	0.435044075643217	19248	WT_positive_minus_negative	0.435031116718084
-0.306834233181385	7.91397099914593	63.751370139813	9.97430714732973e-09	1.1463803681331e-07	212167	WT_positive_minus_negative	1.23625883125723e-07
0.41672655818846	2.9571844075289	10.4360496278648	0.00312747497578477	0.00959578835757888	75172	WT_positive_minus_negative	0.00942921854866437
2.82166462699506	1.50170314107984	121.024003109005	1.01347841179672e-11	2.45321857058313e-10	14190	WT_positive_minus_negative	2.75557202758841e-10
0.605462074164444	2.25803609315487	8.33984792689234	0.0073578543323122	0.0202455165490612	330050	WT_positive_minus_negative	0.0197550558609026
1.49598849078015	0.189958552116511	13.9781122303896	0.000835513131015014	0.0030050583543878	320118	WT_positive_minus_negative	0.00298567981133785
3.59017929170391	0.291349469086282	75.1056534727762	1.4295219820282e-09	1.96984574361896e-08	74511	WT_positive_minus_negative	2.1824004335667e-08
-0.387321898929701	1.96362903099978	2.97221269331963	0.0956215066590767	0.172518988060725	667253	WT_positive_minus_negative	0.169891594792423
-0.083841982639003	4.82148678853628	0.820408502265182	0.372711350855676	0.494314840574123	67211	WT_positive_minus_negative	0.495529061141641
0.0290163555602511	4.12655682870825	0.0497622887154015	0.825080454400907	0.880158865059946	242864	WT_positive_minus_negative	0.880444614950301
-0.205976617793775	5.41232994922042	8.27193617996527	0.0075722635988045	0.0207471732295692	73078	WT_positive_minus_negative	0.0202338533867481
0.318287421342627	3.25083409966834	3.76088844588978	0.0624975178039742	0.12245378030641	22791	WT_positive_minus_negative	0.119904438996427
-0.0238142435625389	6.17207265527551	0.113614427914137	0.738554239472606	0.816429722118621	19181	WT_positive_minus_negative	0.815422740487924
3.19178336102325	-0.0871666069575895	51.5521442137601	6.19669431918279e-08	5.97563138946179e-07	19699	WT_positive_minus_negative	6.29459096541182e-07
0.00587247681833796	3.75514145995244	0.00314102015269541	0.955700101225436	0.971063054471813	26429	WT_positive_minus_negative	0.971754042505114
-0.267489637942357	3.55073785652299	4.09806163957252	0.052466862080185	0.105944277984923	100042049	WT_positive_minus_negative	0.103589561253328
-0.0833873067907922	0.338226196025485	0.0679814909922057	0.79619102093908	0.860285507025819	320719	WT_positive_minus_negative	0.859367890429724
