feature_id
22223
26570
17751
68891
20750
12740
13034
692169
19275
692161
16071
16560
16069
780825
238447
14621
668478
140493
100861610
780829
16398
620400
70835
629884
381777
23966
110785
26359
100042295
66284
626583
16016
100775175
434025
14857
19124
16098
108022
223780
243274
16667
667683
243420
11576
667865
12661
13874
692245
16142
381778
546244
211331
213948
692165
629826
83558
17110
777688
58210
434033
26903
668589
276952
18793
619916
404711
629845
620017
11489
780931
668395
780801
621335
791089
18985
20753
628268
243433
777654
246727
68794
228765
668549
780932
780891
21923
14858
434609
780960
777780
19736
667924
380823
226040
629871
692152
384419
14275
72373
668469
16019
213570
780929
637227
15206
93672
384411
668591
13012
241230
619288
14268
667550
94185
668421
100775174
76650
780794
20210
16365
622728
677858
218476
18792
385109
637079
17768
545847
27206
23844
100775173
20308
110786
12287
777656
14404
777648
75497
381831
667940
56193
633568
20706
20724
545851
545030
228846
243431
619846
777686
12655
619960
94047
238427
215257
76507
432708
777655
20737
213684
231293
12069
227541
245527
380755
14727
780831
74121
20305
12032
17528
21857
692187
619833
619886
12709
238448
23892
16425
72269
58805
210801
230904
18979
11657
16792
66166
23945
13040
18600
232714
14579
66183
71756
55985
381651
66901
18164
72077
626347
100502846
234857
16176
14939
16768
16017
16364
93732
14776
16401
667914
70350
381784
84004
20200
195180
72003
320429
257635
692154
12759
214922
13717
72297
15245
11989
668139
270685
434041
56644
228802
16790
435864
216799
64706
668474
235952
18104
18574
213417
57757
17381
238418
629860
108005
14313
380795
94346
67149
100862228
68371
20716
23959
66222
667435
12477
100502869
19771
22409
19264
69656
94176
20717
12515
381783
58200
628027
30938
20302
16975
236047
55963
68169
99738
20618
14598
16431
68404
211323
12508
65969
16514
100862170
56047
242109
55987
17105
78826
240754
629865
11936
545192
11864
227327
100503553
12842
77590
105653
16428
232441
381782
20198
100042314
14777
209588
319504
629859
434310
14563
545975
100503008
20927
269356
20493
76072
75345
627569
20377
16414
13058
268396
100862237
414084
226359
19049
16997
406218
19296
667899
14343
114644
78593
668310
338417
16948
14938
77675
14866
100039331
21933
217316
22138
100503991
235505
329735
13429
268747
19073
18751
12516
17292
17167
320225
14086
56386
30805
16427
51800
69065
110760
386463
50778
258960
244237
58208
100861727
27280
54140
22421
12274
15207
14873
110197
16854
94109
74558
11501
107350
67896
108013
13653
12804
16185
780802
233016
21784
214112
12832
16420
384515
12775
12831
12487
18413
20266
53311
21886
13386
15378
21808
14282
83672
320207
434034
16411
21828
68888
272382
110895
109042
71690
100342
619994
20452
100502960
16409
14115
16010
15370
18703
217341
76448
100043726
216864
100042539
11752
385253
54419
23833
382692
58801
69398
211134
212943
20303
69884
18766
237403
100502950
13601
76400
382696
20315
12123
16852
239337
100043424
70928
20297
14200
100040682
20970
75957
17533
12843
18049
79201
14118
223920
12825
100042856
22780
18405
104183
330723
68027
75954
66540
18646
14247
16000
17754
17988
12984
780939
17293
110612
16985
15898
12765
16665
12835
14864
235180
666794
68632
99010
73690
100047183
329369
58185
207683
434223
21942
241035
434039
17390
19193
20963
18606
223809
21819
69816
68567
67790
100043899
217333
100503868
29866
18655
271786
12623
16523
100861715
269295
77739
214425
320452
13123
12557
13426
14728
100042519
104522
18788
20343
215798
21826
269831
193385
15139
665306
241764
108672
14201
59083
100039795
13070
55925
17304
71887
226143
12458
108024
228775
14942
780883
56772
16153
16855
232156
56710
100861635
17313
320924
60594
434246
68775
384219
240913
74568
110058
100126034
77522
16952
20389
83553
381591
100041194
100038560
12353
640340
18022
239463
20345
320997
667881
66695
68792
76438
14461
100340
258959
230085
100628611
627110
18612
22177
780956
50776
75599
320158
18645
69219
57778
20698
24108
13885
404545
404743
100038359
244152
20612
105855
107522
110385
18991
230726
66793
74202
380654
240638
72432
13087
67742
68790
73667
238393
237806
16666
13654
14630
235106
15051
17755
14622
241275
13106
16534
56620
20361
107684
629906
269152
100038356
16181
226245
100040462
26944
17263
16331
442825
85030
381628
100504519
18619
328399
20295
228801
14314
270162
212998
14745
71911
16878
109857
