group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
1,Rpl23,19.642637,1.3597729,6.683571221355991e-86,1.1336743859045309e-82,1.0,0.9766081871345029
1,Rack1,19.55803,1.6057773,3.524383046609802e-85,5.679190841307035e-82,0.9954954954954955,0.9380482456140351
1,Rps5,19.53554,1.4872739,5.476442511085899e-85,8.051993492713699e-82,1.0,0.9643640350877193
10,Ccl9,7.5348883,12.494382,4.8875296947822736e-14,3.0643083024616587e-10,1.0,0.0059911894273127755
10,Spib,7.534609,11.562218,4.8980124750500555e-14,3.0643083024616587e-10,1.0,0.007577092511013216
10,Pglyrp1,7.5333505,9.591826,4.9454592090824036e-14,3.0643083024616587e-10,1.0,0.13462555066079296
10,Ccl20,7.5313935,12.879777,5.0201648873958086e-14,3.0643083024616587e-10,1.0,0.011982378854625551
10,Tnfaip2,7.5100055,9.00316,5.912499698603491e-14,3.0643083024616587e-10,1.0,0.03330396475770925
10,Msln,7.5079083,9.000158,6.00795408271776e-14,3.0643083024616587e-10,1.0,0.058325991189427315
10,Ubd,7.4944882,8.643483,6.655752177371108e-14,3.0643083024616587e-10,1.0,0.016740088105726872
10,Gda,7.453529,6.637996,9.087597765734969e-14,3.6484896367677497e-10,1.0,0.04281938325991189
10,AW112010,7.4384313,8.196354,1.0188782031435319e-13,3.6484896367677497e-10,1.0,0.15876651982378856
10,Mfge8,7.2814445,4.384769,3.3026471625226806e-13,9.86344284356961e-10,1.0,0.4828193832599119
10,Cd24a,7.278858,4.744644,3.3665716544391745e-13,9.86344284356961e-10,1.0,0.3162995594713656
10,Ly6a,7.2063756,5.8263226,5.746067569077289e-13,1.543202213468524e-09,1.0,0.3122466960352423
10,Pigr,7.124737,6.408738,1.0427963293940047e-12,2.2802764704398013e-09,1.0,0.16616740088105728
10,Serpinb1a,7.121941,10.656135,1.0641751962464705e-12,2.2802764704398013e-09,0.9473684210526315,0.029779735682819383
10,Cldn10,7.114113,8.350897,1.1263505599215553e-12,2.2802764704398013e-09,0.9473684210526315,0.01568281938325991
10,Clu,7.113414,5.006025,1.132072220647785e-12,2.2802764704398013e-09,1.0,0.7157709251101322
10,Il4i1,7.100273,8.632074,1.2451043952619698e-12,2.3604249676766333e-09,0.9473684210526315,0.025198237885462556
10,Fxyd3,7.0542817,7.0068645,1.7349480259297008e-12,3.082047723936734e-09,0.9473684210526315,0.17885462555066078
10,Btg1,7.047851,2.5632668,1.8170195716395045e-12,3.082047723936734e-09,1.0,0.7252863436123348
10,Bcl2a1b,6.9497166,6.5556407,3.660204875447218e-12,5.898054136295646e-09,0.9473684210526315,0.19259911894273127
11,Ahnak,10.696469,1.4245374,1.057307981844947e-26,3.4074921638898955e-22,1.0,0.8921532846715329
11,Cldn18,10.591346,0.9459854,3.268581815342604e-26,3.8939802608562193e-22,1.0,0.977007299270073
11,Ndst1,10.58166,1.3263577,3.624779937498032e-26,3.8939802608562193e-22,0.9906542056074766,0.6921532846715328
11,Fbln5,10.531493,1.2468557,6.184535216086474e-26,4.982880023600873e-22,0.9532710280373832,0.3925182481751825
