cluster,n_cells,Sftpc,hAT2_canonical,AT2_identity,AT2_lipid,pAT2_inflammatory,cAT2,DATP,AT1_canonical,AT1_early,AT1_late,DATP_figure7,p53,arrest,hypoxia,hypoxia_without_Ndrg1,ifng_response,glycolysis,responder,ciliated,mesenchyme,immune,endothelium,club_or_airway,state,rule,AT1_reference_detection,sftpc_informative
0,261,1.0000000000000029,1.0000000000000029,0.31289910600255405,0.38569604086845405,0.2850574712643673,0.020434227330779056,0.5609195402298858,0.4367816091954014,0.5683269476372924,0.4482758620689654,0.6066411238825031,0.6293103448275862,0.559386973180078,0.32758620689655127,0.4636015325670487,0.545977011494253,0.4572158365261822,0.09961685823754791,0.2771392081736905,0.0140485312899106,0.006704980842911877,0.008939974457215836,0.37292464878671855,DATP,4,,False
1,117,0.9999999999999989,0.9999999999999988,0.31623931623931645,0.4102564102564106,0.2683760683760685,0.014245014245014245,0.49572649572649563,0.24216524216524224,0.40740740740740744,0.2200854700854702,0.48433048433048437,0.4850427350427354,0.49145299145299093,0.3888888888888893,0.4957264957264964,0.5705128205128207,0.4387464387464384,0.017094017094017096,0.20797720797720806,0.008547008547008546,0.002136752136752137,0.005698005698005698,0.31054131054131034,DATP,4,,False
2,347,1.000000000000008,1.000000000000008,0.5456292026897215,0.38040345821325605,0.25706051873198826,0.023054755043227664,0.29855907780979957,0.24303554274735806,0.4370797310278589,0.3948126801152752,0.15658021133525443,0.4719020172910664,0.4524495677233461,0.1974063400576367,0.32276657060518693,0.32564841498559094,0.3707973102785804,0.06628242074927955,0.11431316042267041,0.002881844380403458,0.005763688760806916,0.009606147934678191,0.3506243996157559,hAT2,5 (reference),,False
3,155,1.0000000000000016,1.0000000000000016,0.27096774193548373,0.25806451612903225,0.11741935483870965,0.0064516129032258064,0.44516129032258106,0.16774193548387092,0.3354838709677422,0.3048387096774195,0.3784946236559142,0.533870967741936,0.4903225806451621,0.2677419354838709,0.3161290322580645,0.34677419354838734,0.3827956989247316,0.01935483870967742,0.13333333333333328,0.0,0.0064516129032258064,0.0064516129032258064,0.3010752688172047,DATP,4,,False
