feature_id
26570
22223
12740
19275
238447
16071
16560
20750
68891
16069
23966
140493
17751
17110
19124
20753
16398
243274
13034
14268
18793
76650
14621
21923
68794
668478
94185
13874
16016
780825
19736
26903
14857
692169
620400
12759
100042295
17768
20200
108022
13717
230904
692161
74121
66166
14776
629884
84004
667683
11576
637079
14579
68169
276952
66284
228765
23959
72297
404711
12661
12709
12842
18164
100861610
20716
12069
780829
16790
23945
55963
213417
381777
434025
16142
16431
70835
11489
619288
18979
692165
223780
16997
56047
12032
16854
213948
17105
15245
16420
93732
234857
18792
16425
77590
546244
16019
66901
268396
233016
246727
242109
14873
12655
68404
18104
211331
83558
414084
27280
16975
245527
16948
619916
21933
20377
12825
14777
12843
12831
14404
94047
16427
17988
241230
380823
14118
12832
16098
232441
22138
13601
100047183
12835
545192
13653
226040
620017
12274
17304
16010
780801
14282
780931
16952
21942
21808
20210
109042
269356
18703
17313
58805
667865
99010
15370
21886
13012
11501
17390
629871
69398
18655
69065
228802
66540
26359
270685
19049
100342
75497
70350
22421
228775
15206
11752
434033
18574
13885
18985
17755
13429
79201
215798
100040682
56772
100041194
69656
16667
14630
637227
11989
72373
211323
16768
241035
64706
692245
212943
58210
15139
20315
18645
17754
78593
628268
20308
14858
59083
777688
55948
20970
20698
67896
237806
75599
621335
12111
110197
218121
11717
14219
57262
14314
20389
18606
70435
16000
68775
16852
192897
76448
16782
74202
74568
16669
269831
406218
380755
319504
777654
78688
109857
218476
66222
232156
18073
27205
77739
107350
16401
780891
380654
667550
110082
14187
244152
22352
56193
13602
57266
227541
16773
780960
17528
76507
14114
780932
272382
12579
15051
20266
230085
217333
207683
104522
14115
108013
94092
27053
13033
14066
74442
668549
114644
14229
386463
15507
13040
14726
14866
26944
12870
14732
67399
22329
72432
433182
330914
16792
29811
228801
140494
13730
668591
12623
225870
12258
16878
99543
21351
70335
271786
22355
71860
17112
53415
74134
74012
73667
117600
211134
777656
21857
140792
12804
100494
101772
12499
100503868
18830
16949
83490
77522
64817
54140
21819
13654
12268
216725
22004
30805
66447
104009
16971
16364
11522
228846
14275
13806
50776
107684
14457
233744
17263
26362
58185
65969
18591
14281
72269
72333
56429
14538
268977
14778
224697
51800
668421
545370
100502950
12654
18600
170706
69675
15223
545847
17250
208613
71738
20493
15898
77889
11864
210789
76293
668139
74558
76282
319839
14620
16775
73690
13038
18405
17380
68027
100689
11816
110385
780794
18705
100039795
791089
11987
20443
71982
80859
94176
57248
14544
244653
17293
238276
56264
16985
13685
338417
58207
66141
18778
107522
20305
18595
231440
381812
67573
13179
16777
93672
12409
13411
14747
69816
18612
329941
66695
14745
320997
236604
13838
108672
17181
215257
18214
11657
19264
385109
545030
50908
12628
319430
242050
100042856
217258
12552
14313
75957
50530
20349
72948
74732
18791
77794
20928
17760
16475
20657
20511
22696
330830
73472
109828
50781
67111
19126
16009
68662
110786
71724
56743
17392
19296
12287
12450
320924
23893
107272
16891
330355
668225
56742
242646
20348
666794
319909
12319
20361
12818
666938
212483
74230
71994
19735
74318
18227
74007
66183
207607
320225
15936
12822
15483
71733
73721
15220
20737
223920
67448
212892
20706
235106
545975
74180
14586
16565
19791
238328
21928
66260
110310
18552
18295
67149
20191
212531
100502846
73710
236643
16176
69329
79235
52377
223723
13087
14260
53311
23888
58223
20618
71690
14201
23876
76477
434310
227327
24136
100504519
330812
13610
68764
665306
240638
78892
15254
170643
19085
16889
12556
16514
19250
12819
217830
214425
11727
