,ABCA3,ACTA2,AGER,ALAS2,APLNR,AQP5,ASCL1,C1QA,CA4,CALCA,CAPS,CAV1,CCL21,CCNB1,CD1C,CD37,CD3D,CD3E,CD3G,CD4,CD68,CD74,CD79A,CD79B,CD8A,CD8B,CDH1,CDH5,CDKN1A,CHGA,CLDN4,CLDN5,COL1A1,COL1A2,COL3A1,CSF1R,CTHRC1,CTLA4,DAPL1,DCN,DNAH5,EDNRB,EMCN,EPCAM,FABP4,FCGR3B,FLT3,FOXJ1,FOXP3,GNLY,GPIHBP1,HBA1,HBB,HLA-DRA,HOPX,IKZF2,IL2RA,ITGA2B,ITGAM,ITGAX,JCHAIN,KDR,KLRD1,KRT14,KRT17,KRT18,KRT19,KRT5,KRT7,KRT8,LAMP3,LYZ,MARCO,MCEMP1,MGP,MKI67,MMRN1,MS4A1,MSLN,MYH11,MZB1,NAPSA,NKG7,NOTCH3,PDGFRA,PDGFRB,PDPN,PECAM1,PF4,POSTN,PPARG,PPBP,PROX1,PTPRC,RTKN2,S100A8,S100A9,SCGB1A1,SCGB3A1,SCGB3A2,SFN,SFTPB,SFTPC,SLC34A2,TAGLN,TNC,TOP2A,TP63,TPPP3,TRBC2,UPK3B,XBP1
0,0.9999999999999999,0.07547169811320754,0.32075471698113206,0.0,0.009433962264150943,0.03773584905660377,0.0,0.0660377358490566,0.009433962264150943,0.0,0.1981132075471698,0.7830188679245282,0.056603773584905655,0.02830188679245283,0.009433962264150943,0.03773584905660377,0.03773584905660377,0.02830188679245283,0.018867924528301886,0.056603773584905655,0.02830188679245283,0.990566037735849,0.0,0.009433962264150943,0.02830188679245283,0.009433962264150943,0.6792452830188679,0.07547169811320754,0.5754716981132075,0.0,0.9716981132075471,0.22641509433962262,0.16037735849056603,0.09433962264150943,0.03773584905660377,0.0,0.0,0.0,0.09433962264150943,0.21698113207547168,0.7547169811320754,0.43396226415094336,0.056603773584905655,0.990566037735849,0.07547169811320754,0.0,0.009433962264150943,0.1509433962264151,0.0,0.07547169811320754,0.018867924528301886,0.45283018867924524,0.7735849056603773,0.9999999999999999,0.9999999999999999,0.16037735849056603,0.0,0.018867924528301886,0.0,0.009433962264150943,0.1981132075471698,0.02830188679245283,0.018867924528301886,0.0,0.1981132075471698,0.9999999999999999,0.9999999999999999,0.0660377358490566,0.981132075471698,0.990566037735849,0.9999999999999999,0.08490566037735849,0.009433962264150943,0.08490566037735849,0.4150943396226415,0.009433962264150943,0.0,0.0,0.1320754716981132,0.0,0.009433962264150943,0.9999999999999999,0.018867924528301886,0.02830188679245283,0.0,0.009433962264150943,0.056603773584905655,0.14150943396226415,0.009433962264150943,0.009433962264150943,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.0660377358490566,0.02830188679245283,0.3962264150943396,0.9528301886792452,0.981132075471698,0.9716981132075471,0.8867924528301886,0.9150943396226414,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.1320754716981132,0.5943396226415094,0.02830188679245283,0.0,0.48113207547169806,0.009433962264150943,0.009433962264150943,0.990566037735849
1,0.027310924369747896,0.142857142857143,0.08193277310924375,0.008403361344537815,0.004201680672268907,0.9201680672268882,0.0,0.06722689075630253,0.018907563025210083,0.0,0.6281512605042001,0.38445378151260434,0.06512605042016807,0.0903361344537816,0.0,0.037815126050420166,0.014705882352941175,0.0063025210084033615,0.008403361344537815,0.0063025210084033615,0.06932773109243699,0.9138655462184848,0.0063025210084033615,0.0021008403361344537,0.0063025210084033615,0.0021008403361344537,0.3424369747899154,0.02941176470588235,0.6659663865546201,0.0,0.8760504201680648,0.2436974789915964,0.14495798319327743,0.1008403361344539,0.05252100840336134,0.004201680672268907,0.0063025210084033615,0.0021008403361344537,0.34033613445378097,0.6071428571428557,0.1974789915966386,0.03361344537815126,0.02941176470588235,0.8571428571428548,0.06512605042016807,0.0021008403361344537,0.0,0.08193277310924375,0.0021008403361344537,0.018907563025210083,0.0,0.43067226890756216,0.8340336134453759,0.6344537815126035,0.48529411764705777,0.17857142857142858,0.0,0.0021008403361344537,0.004201680672268907,0.0021008403361344537,0.1932773109243697,0.014705882352941175,0.0063025210084033615,0.03571428571428571,0.9999999999999971,0.9999999999999971,0.9999999999999971,0.9999999999999971,0.6827731092436957,0.9873949579831904,0.14705882352941188,0.10504201680672282,0.008403361344537815,0.010504201680672268,0.28991596638655426,0.012605042016806721,0.010504201680672268,0.0,0.01680672268907563,0.08613445378151267,0.02310924369747899,0.08613445378151267,0.01680672268907563,0.09663865546218497,0.0063025210084033615,0.008403361344537815,0.5462184873949567,0.08613445378151267,0.014705882352941175,0.12815126050420186,0.09873949579831943,0.014705882352941175,0.0,0.021008403361344536,0.027310924369747896,0.31722689075630206,0.5546218487394945,0.9558823529411737,0.8844537815126026,0.7415966386554602,0.9915966386554593,0.6113445378151245,0.43067226890756216,0.32563025210083985,0.17857142857142858,0.378151260504201,0.050420168067226885,0.7268907563025191,0.1008403361344539,0.0021008403361344537,0.025210084033613443,0.7836134453781491
2,0.17355371900826447,0.23140495867768596,0.24793388429752067,0.008264462809917356,0.008264462809917356,0.5454545454545445,0.0,0.809917355371899,0.05785123966942149,0.0,0.8016528925619817,0.884297520661155,0.0,0.11570247933884298,0.024793388429752067,0.5702479338842965,0.03305785123966942,0.0743801652892562,0.06611570247933884,0.3966942148760326,0.7933884297520644,0.9999999999999976,0.049586776859504134,0.10743801652892562,0.05785123966942149,0.008264462809917356,0.6859504132231391,0.15702479338842976,0.8760330578512376,0.0,0.9256198347107416,0.34710743801652866,0.28925619834710736,0.21487603305785125,0.2231404958677686,0.3884297520661153,0.049586776859504134,0.008264462809917356,0.15702479338842976,0.28099173553719003,0.6033057851239658,0.15702479338842976,0.18181818181818182,0.8264462809917337,0.3884297520661153,0.08264462809917356,0.09917355371900827,0.5454545454545445,0.0,0.31404958677685935,0.04132231404958678,0.2066115702479339,0.10743801652892562,0.9917355371900802,0.8181818181818163,0.2644628099173554,0.01652892561983471,0.01652892561983471,0.355371900826446,0.34710743801652866,0.19008264462809918,0.2644628099173554,0.19834710743801653,0.0,0.6776859504132218,0.9421487603305763,0.9669421487603282,0.049586776859504134,0.9256198347107416,0.8925619834710723,0.2396694214876033,0.9504132231404936,0.3636363636363633,0.19834710743801653,0.9173553719008243,0.06611570247933884,0.024793388429752067,0.024793388429752067,0.19008264462809918,0.0743801652892562,0.1652892561983471,0.5371900826446272,0.3884297520661153,0.31404958677685935,0.1652892561983471,0.09090909090909091,0.06611570247933884,0.5206611570247925,0.0,0.19834710743801653,0.08264462809917356,0.0,0.008264462809917356,0.7355371900826431,0.1487603305785124,0.8181818181818163,0.9421487603305763,0.9999999999999976,0.9999999999999976,0.7933884297520644,0.5702479338842965,0.9752066115702456,0.7190082644628084,0.7107438016528911,0.330578512396694,0.0743801652892562,0.12396694214876033,0.04132231404958678,0.6776859504132218,0.10743801652892562,0.1322314049586777,0.884297520661155
3,0.2109374999999995,0.06718750000000001,0.14687499999999973,0.0109375,0.0078125,0.7343750000000062,0.0,0.06250000000000003,0.025000000000000005,0.0,0.5203125000000032,0.7781250000000068,0.051562500000000025,0.050000000000000024,0.0,0.0203125,0.0078125,0.004687500000000001,0.0,0.015624999999999998,0.04843750000000002,0.99687500000001,0.0109375,0.004687500000000001,0.009375,0.004687500000000001,0.7015625000000058,0.05468750000000003,0.6062500000000044,0.0,0.9875000000000098,0.27343749999999967,0.1531249999999997,0.08124999999999996,0.03437500000000001,0.00625,0.0015625,0.0,0.04375000000000002,0.17656249999999962,0.6562500000000051,0.03750000000000001,0.03593750000000001,0.9656250000000095,0.0703125,0.0015625,0.0015625,0.05625000000000003,0.0,0.023437500000000003,0.00625,0.439062500000002,0.7734375000000068,0.9906250000000099,0.9859375000000098,0.2421874999999994,0.0,0.0,0.0078125,0.012499999999999999,0.19374999999999956,0.19374999999999956,0.00625,0.0015625,0.4781250000000026,0.99843750000001,0.9625000000000095,0.06875,0.9953125000000099,0.9781250000000097,0.19531249999999956,0.11874999999999983,0.003125,0.009375,0.9218750000000089,0.0109375,0.0109375,0.0015625,0.04687500000000002,0.026562500000000006,0.0078125,0.7593750000000066,0.03437500000000001,0.42812500000000187,0.0203125,0.0015625,0.053125000000000026,0.08749999999999994,0.01875,0.003125,0.017187499999999998,0.00625,0.014062499999999999,0.03281250000000001,0.03437500000000001,0.3265625000000004,0.6250000000000047,0.9625000000000095,0.99687500000001,1.00000000000001,0.45468750000000224,1.00000000000001,0.4531250000000022,0.9250000000000089,0.13749999999999976,0.26406249999999953,0.023437500000000003,0.04218750000000002,0.051562500000000025,0.00625,0.14999999999999972,0.9359375000000091
4,0.09689922480620161,0.18992248062015527,0.04263565891472868,0.007751937984496124,0.007751937984496124,0.9108527131782961,0.0,0.06976744186046513,0.01937984496124031,0.011627906976744186,0.8798449612403115,0.24031007751938016,0.04263565891472868,0.10852713178294582,0.0,0.06589147286821706,0.03875968992248062,0.031007751937984496,0.031007751937984496,0.06201550387596899,0.11627906976744196,0.9728682170542652,0.015503875968992248,0.027131782945736434,0.031007751937984496,0.011627906976744186,0.7209302325581407,0.05813953488372093,0.740310077519381,0.0,0.965116279069769,0.1472868217054265,0.30620155038759733,0.1976744186046514,0.1240310077519381,0.011627906976744186,0.027131782945736434,0.003875968992248062,0.08914728682170547,0.30232558139534926,0.5465116279069776,0.03488372093023256,0.011627906976744186,0.9379844961240326,0.06976744186046513,0.003875968992248062,0.003875968992248062,0.15116279069767458,0.003875968992248062,0.05426356589147287,0.003875968992248062,0.2596899224806205,0.41472868217054326,0.9302325581395364,0.48062015503876043,0.5348837209302334,0.003875968992248062,0.0,0.011627906976744186,0.023255813953488372,0.16666666666666685,0.16666666666666685,0.01937984496124031,0.0,0.5426356589147295,0.9961240310077536,1.0000000000000016,0.36434108527131837,0.9379844961240326,0.9573643410852729,0.0736434108527132,0.4379844961240317,0.007751937984496124,0.015503875968992248,0.7558139534883733,0.03875968992248062,0.007751937984496124,0.003875968992248062,0.15891472868217071,0.04263565891472868,0.08139534883720934,0.13178294573643423,0.05813953488372093,0.5310077519379853,0.08914728682170547,0.08139534883720934,0.05813953488372093,0.11240310077519389,0.003875968992248062,0.04263565891472868,0.015503875968992248,0.007751937984496124,0.003875968992248062,0.07751937984496127,0.09689922480620161,0.19379844961240333,0.5542635658914737,0.9961240310077536,0.9883720930232575,0.6046511627906986,0.6860465116279081,0.6589147286821716,0.6124031007751948,0.7248062015503888,0.20155038759689947,0.20542635658914754,0.05813953488372093,0.09302325581395354,0.18217054263565913,0.023255813953488372,0.0736434108527132,0.9767441860465133
5,0.08695652173913045,0.11857707509881428,0.05533596837944662,0.007905138339920948,0.0,0.545454545454544,0.0,0.05138339920948615,0.015810276679841896,0.003952569169960474,0.6482213438735157,0.6837944664031598,0.047430830039525675,0.05928853754940709,0.0,0.031620553359683785,0.003952569169960474,0.003952569169960474,0.0,0.003952569169960474,0.0434782608695652,0.9604743083003914,0.0,0.003952569169960474,0.0,0.003952569169960474,0.47430830039525584,0.03952569169960473,0.6403162055335948,0.0,0.9565217391304309,0.26086956521739146,0.15810276679841906,0.07905138339920949,0.05928853754940709,0.0,0.007905138339920948,0.0,0.05533596837944662,0.3952569169960468,0.4308300395256909,0.011857707509881422,0.011857707509881422,0.9169960474308264,0.06719367588932805,0.003952569169960474,0.0,0.17391304347826098,0.003952569169960474,0.01976284584980237,0.0,0.40711462450592817,0.7747035573122502,0.7707509881422897,0.9604743083003914,0.08300395256916997,0.0,0.007905138339920948,0.0,0.003952569169960474,0.16205533596837954,0.09090909090909093,0.003952569169960474,0.027667984189723313,0.9960474308300354,0.9999999999999959,0.9999999999999959,0.7707509881422897,0.9802371541501936,0.992094861660075,0.1304347826086957,0.0948616600790514,0.007905138339920948,0.007905138339920948,0.2845849802371542,0.0,0.01976284584980237,0.0,0.02371541501976284,0.07905138339920949,0.015810276679841896,0.23715415019762864,0.031620553359683785,0.05533596837944662,0.007905138339920948,0.003952569169960474,0.6640316205533575,0.09881422924901188,0.015810276679841896,0.007905138339920948,0.05533596837944662,0.011857707509881422,0.0,0.027667984189723313,0.003952569169960474,0.3083003952569169,0.39130434782608636,0.9169960474308264,0.9051383399209451,0.7865612648221315,0.9644268774703518,0.992094861660075,0.39130434782608636,0.7747035573122502,0.08695652173913045,0.11857707509881428,0.027667984189723313,0.7114624505928829,0.12648221343873522,0.0,0.1304347826086957,0.8418972332015778
6,0.0625,0.15441176470588225,0.03676470588235294,0.003676470588235294,0.0,0.07352941176470588,0.0,0.05514705882352942,0.0,0.003676470588235294,0.9999999999999969,0.19485294117647034,0.029411764705882356,0.18014705882352922,0.0,0.04779411764705883,0.007352941176470588,0.0,0.0,0.36397058823529327,0.08455882352941177,0.9705882352941146,0.007352941176470588,0.003676470588235294,0.007352941176470588,0.003676470588235294,0.7757352941176447,0.011029411764705881,0.6580882352941158,0.0,0.9742647058823499,0.10661764705882354,0.11029411764705883,0.05882352941176471,0.05147058823529412,0.0,0.0,0.0,0.1838235294117645,0.17279411764705865,0.9852941176470558,0.014705882352941176,0.022058823529411766,0.9448529411764677,0.014705882352941176,0.0,0.0,0.9705882352941146,0.0,0.003676470588235294,0.0,0.1433823529411764,0.7463235294117625,0.9301470588235266,0.19117647058823506,0.4117647058823519,0.0,0.003676470588235294,0.0,0.011029411764705881,0.11029411764705883,0.011029411764705881,0.014705882352941176,0.0,0.07352941176470588,0.9779411764705852,0.9705882352941146,0.01838235294117647,0.46691176470588114,0.9926470588235263,0.1433823529411764,0.11029411764705883,0.007352941176470588,0.011029411764705881,0.36764705882352855,0.003676470588235294,0.014705882352941176,0.003676470588235294,0.01838235294117647,0.08088235294117647,0.04411764705882353,0.0625,0.011029411764705881,0.01838235294117647,0.022058823529411766,0.011029411764705881,0.014705882352941176,0.04044117647058824,0.003676470588235294,0.029411764705882356,0.003676470588235294,0.007352941176470588,0.03676470588235294,0.003676470588235294,0.011029411764705881,0.09926470588235295,0.15441176470588225,0.9558823529411735,0.77941176470588,0.29044117647058765,0.1470588235294117,0.32720588235294046,0.4926470588235281,0.8529411764705856,0.21323529411764675,0.02573529411764706,0.04411764705882353,0.003676470588235294,0.9999999999999969,0.0,0.011029411764705881,0.7095588235294097
7,0.08993448481238804,0.1095890410958899,0.057772483621203116,0.0011911852293031567,0.0011911852293031567,0.01905896366885051,0.0,0.045265038713519966,0.007147111375818942,0.004764740917212628,1.0000000000000098,0.4651578320428861,0.004169148302561049,0.07980941036331132,0.0,0.06432400238237046,0.0011911852293031567,0.0023823704586063135,0.0017867778439547351,0.42465753424657826,0.0387135199523526,0.6569386539606966,0.0017867778439547351,0.0,0.010125074449076834,0.0005955926146515784,0.6539606908874387,0.01191185229303157,0.7790351399642717,0.0,0.9708159618820822,0.050029779630732595,0.07147111375818932,0.018463371054198933,0.008338296605122099,0.0053603335318642064,0.0,0.0,0.14294222751637833,0.025014889815366297,0.91363907087553,0.010720667063728413,0.013698630136986306,0.8826682549136475,0.02739726027397261,0.012507444907683149,0.0035735556879094707,0.9261465157832133,0.0011911852293031567,0.01905896366885051,0.004169148302561049,0.02025014889815367,0.06015485407980943,0.450863609291248,0.6545562835020903,0.19714115544967262,0.0,0.0005955926146515784,0.010720667063728413,0.008338296605122099,0.0023823704586063135,0.011316259678379991,0.0053603335318642064,0.005955926146515785,0.34782608695652373,0.9410363311495029,0.9201905896366974,0.0023823704586063135,0.47051816557475035,0.9833234067897655,0.07861822513400818,0.08219178082191761,0.007147111375818942,0.005955926146515785,0.2578916021441343,0.004764740917212628,0.0011911852293031567,0.0005955926146515784,0.032757593805836815,0.07623585467540189,0.008933889219773677,0.0387135199523526,0.01905896366885051,0.020845741512805247,0.007742703990470521,0.0035735556879094707,0.017272185824895776,0.03633114949374629,0.004169148302561049,0.002977963073257892,0.002977963073257892,0.002977963073257892,0.017867778439547354,0.030375223347230505,0.02799285288862419,0.27337701012507554,0.34603930911256897,0.9904705181655845,0.8409767718880365,0.7421083978558733,0.20726622989874957,0.4014294222751664,0.3031566408576548,0.53424657534247,0.07564026206075032,0.0035735556879094707,0.02441929720071472,0.004764740917212628,0.9994044073853583,0.0035735556879094707,0.010720667063728413,0.6539606908874387
8,0.19805825242718475,0.20970873786407798,0.2310679611650489,0.0,0.007766990291262136,0.41941747572815374,0.005825242718446602,0.07572815533980583,0.02330097087378641,0.011650485436893203,0.998058252427176,0.8815533980582454,0.007766990291262136,0.17475728155339829,0.0,0.11262135922330106,0.0524271844660194,0.06213592233009706,0.058252427184465994,0.545631067961162,0.10097087378640783,0.9533980582524193,0.009708737864077669,0.025242718446601944,0.0466019417475728,0.019417475728155338,0.899029126213585,0.06990291262135921,0.9339805825242642,0.005825242718446602,0.998058252427176,0.17475728155339829,0.23883495145631106,0.04077669902912621,0.011650485436893203,0.005825242718446602,0.0,0.001941747572815534,0.17669902912621382,0.0466019417475728,0.9223300970873711,0.08737864077669906,0.0893203883495146,0.9650485436893124,0.04466019417475727,0.02330097087378641,0.003883495145631068,0.9126213592232936,0.003883495145631068,0.13398058252427197,0.017475728155339803,0.038834951456310676,0.11844660194174768,0.8582524271844593,0.9553398058252348,0.4135922330097072,0.005825242718446602,0.007766990291262136,0.04077669902912621,0.03106796116504855,0.001941747572815534,0.26407766990291287,0.08543689320388352,0.02330097087378641,0.7495145631067907,0.9961165048543605,0.9786407766990209,0.009708737864077669,0.9300970873786332,0.9922330097087295,0.2504854368932043,0.12815533980582536,0.019417475728155338,0.011650485436893203,0.8310679611650421,0.007766990291262136,0.011650485436893203,0.009708737864077669,0.12815533980582536,0.11844660194174768,0.02330097087378641,0.47184466019417254,0.1242718446601943,0.3980582524271831,0.021359223300970873,0.007766990291262136,0.07572815533980583,0.15728155339805844,0.019417475728155338,0.021359223300970873,0.01553398058252427,0.007766990291262136,0.03106796116504855,0.1650485436893206,0.10291262135922337,0.3631067961165039,0.5844660194174722,0.9999999999999916,0.982524271844652,0.9922330097087295,0.5281553398058224,0.9417475728155262,0.47378640776698805,0.8524271844660127,0.23689320388349552,0.06796116504854367,0.08737864077669906,0.01553398058252427,0.982524271844652,0.09902912621359229,0.14174757281553413,0.9456310679611573
9,0.04803493449781658,0.034934497816593885,0.05240174672489081,0.0,0.0,0.004366812227074236,0.0,0.04803493449781658,0.0,0.0,0.9737991266375564,0.2925764192139741,0.004366812227074236,0.03930131004366812,0.0,0.034934497816593885,0.0,0.0,0.004366812227074236,0.31877729257641957,0.017467248908296942,0.5371179039301318,0.0,0.004366812227074236,0.0,0.0,0.5807860262008743,0.004366812227074236,0.4235807860262015,0.0,0.8733624454148488,0.03930131004366812,0.04803493449781658,0.013100436681222707,0.013100436681222707,0.008733624454148471,0.0,0.0,0.0786026200873362,0.04366812227074235,0.9475982532751109,0.013100436681222707,0.004366812227074236,0.6200873362445425,0.017467248908296942,0.008733624454148471,0.0,0.7991266375545866,0.0,0.03056768558951965,0.004366812227074236,0.013100436681222707,0.026200873362445413,0.3100436681222711,0.37554585152838477,0.24454148471615741,0.0,0.0,0.0,0.013100436681222707,0.004366812227074236,0.004366812227074236,0.0,0.0,0.13100436681222702,0.7423580786026214,0.7292576419213986,0.008733624454148471,0.27074235807860286,0.8908296943231457,0.03056768558951965,0.06550218340611351,0.008733624454148471,0.004366812227074236,0.11353711790393006,0.0,0.0,0.0,0.026200873362445413,0.05240174672489081,0.008733624454148471,0.021834061135371178,0.008733624454148471,0.021834061135371178,0.004366812227074236,0.004366812227074236,0.004366812227074236,0.026200873362445413,0.0,0.0,0.004366812227074236,0.004366812227074236,0.004366812227074236,0.008733624454148471,0.026200873362445413,0.22270742358078618,0.2838427947598256,0.9825327510917049,0.8384279475982548,0.5982532751091713,0.034934497816593885,0.3318777292576423,0.2751091703056771,0.49781659388646365,0.0917030567685589,0.0,0.013100436681222707,0.004366812227074236,0.9388646288209624,0.0,0.013100436681222707,0.3580786026200878
