cluster,gene,scores,log2FC,pval,pval_adj,frac_expressing_in_cluster,frac_expressing_other
10,ACTB,24.467432,1.4390681,3.283152984703225e-132,3.379048411464765e-129,0.9659367396593674,0.9932896141528138
10,MYL6,22.83301,1.3432372,2.1558670252692604e-115,1.298831009540878e-112,0.9075425790754258,0.9810889126124752
10,ANXA2,22.22193,1.2664897,2.1081278694837498e-109,1.0210365981199627e-106,0.9245742092457421,0.9826140003050176
10,KRT7,22.100927,2.744725,3.0964228965665474e-108,1.390631672147096e-105,0.8394160583941606,0.7363123379594326
10,RNASE1,22.050297,2.9569387,9.489942997167719e-108,4.1124751223340325e-105,0.8905109489051095,0.5638249199328962
10,TMSB10,21.144646,1.2457911,3.090966259984622e-99,9.788456101010275e-97,0.9099756690997567,0.9788012810736617
10,CD55,19.931295,1.9261043,2.1785234343595978e-88,5.2756575835408256e-86,0.8321167883211679,0.8796705810584109
10,CLIC3,19.363148,4.1819324,1.5793280676011111e-83,3.096109729985321e-81,0.6666666666666666,0.25514717096233036
10,CLDN18,19.304316,3.9463656,4.9406129193641394e-83,9.460316257458418e-81,0.6690997566909975,0.17706268110416348
10,CAV2,18.94999,3.0001845,4.416722491116378e-80,7.737408670430188e-78,0.7372262773722628,0.5772456916272686
10,TSPAN13,18.913477,3.179684,8.833694899080247e-80,1.5258818021131551e-77,0.7274939172749392,0.554521885008388
11,CLDN5,9.329139,4.98247,1.0673512302706475e-20,2.6364642738915267e-16,1.0,0.125
11,EPAS1,9.017689,3.1288056,1.9209975378848273e-19,2.372528009164656e-15,1.0,0.6134659746251442
11,PECAM1,8.856326,5.3092804,8.26944953025369e-19,6.808789094893213e-15,0.9375,0.0853517877739331
11,BTNL9,8.417425,6.5051236,3.848487016444902e-17,2.3765369448301386e-13,0.875,0.028690888119953864
11,SPARC,8.169921,4.55017,3.0859078163752236e-16,1.515584772672644e-12,0.90625,0.12341407151095732
11,VIPR1,8.148606,4.5707736,3.6814333978526634e-16,1.515584772672644e-12,0.875,0.13105536332179932
11,EGFL7,8.097872,4.8527613,5.592883883705006e-16,1.973568925877105e-12,0.875,0.09299307958477508
11,SLCO2A1,8.00649,5.687252,1.1802934447714907e-15,3.644303547412574e-12,0.84375,0.05493079584775087
11,RAMP2,7.991956,4.460385,1.328142076277242e-15,3.645159714013795e-12,0.875,0.11317762399077277
11,SPARCL1,7.952849,4.144036,1.8227070589162046e-15,4.502268706228917e-12,0.90625,0.2501441753171857
11,IL7R,7.9127727,5.566794,2.5171897208798606e-15,5.6524639359503124e-12,0.84375,0.05983275663206459
11,TMEM100,7.882297,5.3118606,3.2141696875965727e-15,6.616100454443579e-12,0.84375,0.06386966551326413
11,SH3BP5,7.849091,4.044138,4.190636919849824e-15,7.962532504400808e-12,0.875,0.16017877739331027
11,SGK1,7.818395,2.8623335,5.3501017994014506e-15,9.439490324786803e-12,0.96875,0.4573241061130334
11,TNFSF10,7.7689385,2.6817098,7.914664280111498e-15,1.3033341492202276e-11,0.96875,0.4620818915801615
11,PODXL,7.737538,4.4762697,1.0136040333508935e-14,1.5648145767375264e-11,0.84375,0.08910034602076125
11,IFI27,7.537377,2.8644068,4.795190951082901e-14,6.967412451923455e-11,1.0,0.39806805074971163
11,FCN3,7.363904,4.9068227,1.7860833465036747e-13,2.451002485665959e-10,0.8125,0.1121683967704729
11,ESAM,7.3416195,4.1949167,2.1102429273074057e-13,2.6564753099427494e-10,0.8125,0.09010957324106113
11,CD93,7.3390656,5.261413,2.1509050726227677e-13,2.6564753099427494e-10,0.78125,0.04267589388696655
12,SRGN,11.884745,3.779906,1.420691575773203e-32,3.509250261317389e-28,0.9041095890410958,0.1698332124728064
12,CD69,11.355884,6.018361,6.933536287005186e-30,8.563263991265756e-26,0.7945205479452054,0.049311094996374184
12,CXCR4,11.080895,5.058368,1.5531069161226915e-28,1.2787764645048867e-24,0.7945205479452054,0.07353154459753444
12,CORO1A,10.81126,5.114002,3.044593343973309e-27,1.8801125047371176e-23,0.7671232876712328,0.050326323422770124
12,PTPRC,10.665446,4.820139,1.4768878952104852e-26,7.296121579918839e-23,0.7671232876712328,0.05351704133430022
12,HCST,10.6086235,5.171466,2.717223190314146e-26,1.118635500399162e-22,0.7534246575342466,0.052646845540246553
12,BTG1,10.499541,1.6373574,8.680122129861711e-26,3.0629670961387735e-22,1.0,0.8321972443799855
12,RAC2,9.970563,4.159535,2.0506266142323637e-23,6.331565999769203e-20,0.726027397260274,0.06598984771573604
12,S100A4,9.663582,1.9953187,4.305415059743388e-22,1.181645082119127e-18,0.9726027397260274,0.5525743292240755
12,GZMA,8.919656,6.4465585,4.677398660320878e-19,1.1553642430858601e-15,0.6164383561643836,0.01406816533720087
12,GZMB,8.890703,6.439757,6.072320601000648e-19,1.3635671924119727e-15,0.6164383561643836,0.01798404641044235
12,NKG7,8.772789,6.0039415,1.742944901032261e-18,3.58770683336649e-15,0.6164383561643836,0.03495286439448876
12,ARHGDIB,8.74641,2.1753645,2.2024724767923985e-18,3.953974434224203e-15,0.8493150684931506,0.3670775924583031
