cluster,gene,scores,log2FC,pval,pval_adj,frac_expressing_in_cluster,frac_expressing_other
11,NAPSA,37.147915,7.7634664,4.737713145333514e-302,1.1702625240288313e-297,1.0,0.10289153089681491
11,SFTPC,37.029156,10.1922455,3.8886671484336206e-300,4.8026983616729434e-296,0.9979035639412998,0.3472772640540144
11,SFTPA1,36.95432,9.308874,6.208653181808378e-299,5.111998074794958e-295,0.9916142557651991,0.11984441508880082
11,SFTPD,36.826595,7.143045,6.930693186978414e-297,4.279876310288845e-293,0.9958071278825996,0.08153530016145603
11,SFTPA2,36.78056,8.410686,3.777057294367467e-296,1.8659418445634163e-292,0.9916142557651991,0.1485395567297813
11,LAMP3,36.726162,7.507414,2.7930087491548725e-295,1.1498351518812417e-291,0.9853249475890985,0.03893292235432262
11,SLC34A2,36.65719,5.873452,3.5151998614746954e-294,1.2404135968326637e-290,1.0,0.1828489652135623
11,PGC,36.267372,8.061994,5.290702663492384e-288,1.6335705811365674e-284,0.9832285115303984,0.06083957140760311
11,CTSH,36.02324,4.3816013,3.6204783977733314e-284,9.936604100377674e-281,0.9979035639412998,0.3897328636430354
11,ABCA3,35.773724,6.562468,2.830482917064156e-280,6.991575853440171e-277,0.9727463312368972,0.05023484514897989
11,SFTA2,35.587173,5.26804,2.2122661863586958e-277,4.967744279022376e-274,0.9979035639412998,0.18883017760164392
11,LRRK2,35.52111,5.239748,2.321294910222597e-276,4.778192131450697e-273,0.989517819706499,0.1444297666226332
11,NPC2,35.40437,3.8156493,1.4624923105943674e-274,2.7788478895378055e-271,1.0,0.5978643769264641
11,SFTPB,35.350693,6.6460805,9.783371991074269e-274,1.7261362253680395e-270,1.0,0.37131219726992515
11,FASN,35.320164,4.8941417,2.8796636082320054e-273,4.742038052462585e-270,0.9832285115303984,0.14586085424922943
11,MUC1,35.306225,4.7453394,4.712996281335626e-273,7.275982571579457e-270,0.9979035639412998,0.22574489945692058
11,SDR16C5,35.014313,5.3656607,1.3625988165098565e-268,1.9798560803888215e-265,0.9643605870020965,0.09580948187289007
11,SCD,34.817993,5.6570334,1.299459203284087e-265,1.7832189877955684e-262,0.9622641509433962,0.0932408630559225
11,C2,34.800625,4.9023285,2.3799480485771013e-265,3.094057723573841e-262,0.9685534591194969,0.0936811977102598
11,MFSD2A,34.712288,5.5196676,5.141477660198619e-264,6.349981984228304e-261,0.9538784067085954,0.07349919271980038
12,S100A2,46.25651,7.3819137,0.0,0.0,0.9986824769433466,0.06777901371894698
12,KRT17,45.330902,6.7832527,0.0,0.0,0.9986824769433466,0.13366703744901742
12,KRT15,44.34351,7.190449,0.0,0.0,0.9631093544137023,0.058917315535780494
12,AQP3,44.3098,4.9645033,0.0,0.0,0.9934123847167325,0.2125324434556915
12,SFN,44.279816,5.299003,0.0,0.0,0.9776021080368906,0.09962921764923989
12,KRT19,43.35759,4.822821,0.0,0.0,1.0,0.2889506859473489
12,KRT5,43.06036,8.399707,0.0,0.0,0.922266139657444,0.02339636633296255
12,SERPINF1,41.79923,4.417573,0.0,0.0,0.997364953886693,0.24849833147942157
12,MPZL2,41.672455,3.926391,0.0,0.0,0.9723320158102767,0.16688913607712272
12,RPL10A,41.502922,2.1749735,0.0,0.0,1.0,0.8449388209121246
12,RPL3,41.257526,2.0243182,0.0,0.0,1.0,0.9030033370411569
12,RPL8,41.217613,1.6956615,0.0,0.0,1.0,0.9098257322951427
12,RPLP1,40.831554,1.706367,0.0,0.0,1.0,0.9578791249536522
12,DUSP23,40.619587,3.737239,0.0,0.0,0.9657444005270093,0.24453096032628846
12,RPS24,40.612316,1.559203,0.0,0.0,1.0,0.924805339265851
12,RPS5,40.604706,2.027708,0.0,0.0,1.0,0.8462365591397849
12,CD9,40.48756,3.1971164,0.0,0.0,1.0,0.4835001853911754
12,RPS6,40.157974,1.8116021,0.0,0.0,1.0,0.9076010381905821
12,PERP,39.87664,3.3744924,0.0,0.0,0.997364953886693,0.307193177604746
12,LDHB,39.672802,2.7598386,0.0,0.0,0.9986824769433466,0.5476084538375974
13,S100A9,44.65576,7.860259,0.0,0.0,0.9972527472527473,0.3750231472908411
13,S100A8,44.65036,8.719813,0.0,0.0,0.9931318681318682,0.289952223991704
13,NAMPT,44.10688,5.2889075,0.0,0.0,0.9807692307692307,0.5322395466834562
13,IFITM2,42.444187,4.6063166,0.0,0.0,0.9656593406593407,0.6895670530721084
13,SRGN,40.94588,4.398348,0.0,0.0,0.9725274725274725,0.542053998000074
13,NEAT1,39.393894,3.4998918,0.0,0.0,0.9642857142857143,0.8171549201881412
13,CSF3R,38.64558,6.813759,0.0,0.0,0.8571428571428571,0.11558831154401689
13,S100A12,37.48026,7.4143963,1.931836333122469e-307,1.6454582504985555e-304,0.8392857142857143,0.08836709751490686
13,SOD2,37.44134,4.0084915,8.308832594213072e-307,6.620531416440551e-304,0.9065934065934066,0.5316099403725788
13,ACTB,36.640755,2.1357808,6.422642933232831e-294,3.448819632473569e-291,0.9972527472527473,0.9718528943372468
13,SAT1,36.01223,2.9084976,5.383550545197898e-284,2.5572900387871788e-281,0.967032967032967,0.8064516129032258
13,ALOX5AP,35.82896,5.024961,3.9112962494456456e-281,1.822885446368998e-278,0.8365384615384616,0.21851042553979483
13,BCL2A1,34.105503,5.453409,6.113400873404361e-255,2.0134281996528152e-252,0.7788461538461539,0.14351320321469574
13,CXCL8,33.64167,5.219377,4.127360815249208e-248,1.32402518827884e-245,0.8186813186813187,0.2553609125587941
13,G0S2,32.90815,5.715522,1.6805264350083797e-237,5.1247757371780226e-235,0.7651098901098901,0.15914225399059295
13,H3F3A,32.55347,1.745373,1.8698601954455344e-232,5.49850198663097e-230,0.9230769230769231,0.8941150327765638
13,S100A4,31.964384,2.9601967,3.4101633115836972e-224,9.05746709241171e-222,0.9271978021978022,0.6940483685789415
13,BASP1,31.70096,4.552719,1.5070819475877576e-220,3.877753248683875e-218,0.7623626373626373,0.25947187141216993
13,LITAF,30.50639,3.347687,2.1439840709232688e-204,5.192014758419182e-202,0.7884615384615384,0.5074256509018185
13,GCA,30.01317,5.0445085,6.606794607293739e-198,1.539570128252478e-195,0.7184065934065934,0.2149179660012592
14,FTL,29.587301,3.2781365,2.176776713846907e-192,5.376856160873245e-188,0.9717741935483871,0.9533286821136122
14,TMSB4X,24.701727,1.4532634,1.0247400796381799e-134,8.437368235714226e-131,0.9576612903225806,0.9755443763081555
14,HLA-DRA,24.521816,3.458263,8.645617414445998e-133,5.338884893855765e-129,0.8548387096774194,0.5154408254691
14,FTH1,24.060196,1.9266099,6.52936407835847e-128,2.6880303683255428e-124,0.9858870967741935,0.9648955311570521
14,C1QA,22.073217,4.5853724,5.7173866053794136e-108,1.7653145817434614e-104,0.6673387096774194,0.13344104579003416
14,AIF1,22.042507,3.8903668,1.1272179180450677e-107,3.0937121992923575e-104,0.6915322580645161,0.18363749862299417
14,CD74,21.700966,2.6527486,2.0090246074133385e-104,4.5113560752469886e-101,0.844758064516129,0.6499467557742444
14,C1QB,21.101482,4.749427,7.708097903457066e-99,1.4645978947176384e-95,0.6270161290322581,0.12253515954907648
14,TYROBP,20.507315,3.136884,1.8524120028372673e-93,3.0504285921388893e-90,0.7116935483870968,0.28046854918664854
14,HLA-DPA1,20.294367,3.1646354,1.442009076823832e-91,2.095239188625028e-88,0.7237903225806451,0.4570924980721918
14,LYZ,18.792223,3.4647744,8.743992188445789e-79,7.447770725751705e-76,0.6612903225806451,0.21569419454338487
14,TMSB10,18.633045,1.1179472,1.7337401758107678e-77,1.4275038694233926e-74,0.9415322580645161,0.9573678992398927
14,HLA-DPB1,18.244518,3.1017294,2.2874176730702285e-74,1.661808939485521e-71,0.6612903225806451,0.3997356148790071
14,CST3,17.863455,1.8293235,2.271314222085307e-71,1.3358031571364088e-68,0.7983870967741935,0.6701428414056475
14,C1QC,16.972816,4.226158,1.3052063883391636e-64,5.558603965235462e-62,0.5060483870967742,0.09444424044357948
14,OAZ1,16.027872,1.1152031,8.162980915006806e-58,2.2912930861543537e-55,0.7600806451612904,0.8122131237836449
14,FCER1G,16.022495,2.5818558,8.900539759643192e-58,2.4702498045274884e-55,0.6068548387096774,0.2666617706459075
14,HLA-DRB1,15.979037,2.1787734,1.7888842749508013e-57,4.802959834299972e-55,0.717741935483871,0.5473506407667168
14,S100A11,15.663068,1.2375218,2.7052548248451564e-55,6.487621303737885e-53,0.7983870967741935,0.8018947600337826
14,ACTB,14.200075,0.7476836,9.151442966669837e-46,1.314242980928556e-43,0.9233870967741935,0.9734146072779348
15,SLPI,31.96041,3.9524,3.8725861667407746e-224,3.1885583634887958e-220,0.8917456021650879,0.456168951463505
15,SCGB3A2,31.508598,5.3805537,6.623521051893736e-218,4.0901898375706795e-214,0.8443843031123139,0.4845498332715821
15,SCGB3A1,31.043535,4.165823,1.3947475833212157e-211,6.89033201112347e-208,0.8768606224627875,0.6867358280844758
15,SFTPB,30.815893,4.5027995,1.6051234516271284e-208,6.608025729773616e-205,0.8700947225981055,0.368766209707299
15,CYB5A,30.461178,3.2280788,8.519423373173774e-204,3.0062610962966485e-200,0.8335588633288228,0.524935161170804
15,WFDC2,26.887825,3.3375013,3.048436560231205e-159,9.412428934283874e-156,0.7496617050067659,0.3330863282697295
15,MGST1,25.066326,2.9085407,1.15891131058562e-138,2.0447334487696716e-135,0.7144790257104194,0.3697665802148944
15,RPL41,24.994728,0.93738854,6.976159782355288e-138,1.0769882673997373e-134,0.9810554803788903,0.963245646535754
15,RPLP1,23.43662,1.0242456,1.8099627674912557e-121,2.2353945159900755e-118,0.9837618403247632,0.9583549462763986
15,RPS24,22.858082,0.9376637,1.214521320379743e-115,1.2499954639458346e-112,0.9431664411366711,0.9264171915524269
15,TPT1,22.510685,0.8396533,3.261987561327268e-112,2.599172733946608e-109,0.979702300405954,0.977991848832901
15,RPL8,22.448708,0.9070375,1.317450457847297e-111,1.0169482424776902e-108,0.912043301759134,0.9123008521674695
15,RPS18,22.397278,1.0452203,4.183746094291011e-111,3.1315973416691593e-108,0.9431664411366711,0.9253797702852908
15,RPL3,22.340124,1.0843295,1.5062122622895745e-110,1.0485030847906244e-107,0.9174560216508796,0.9053353093738422
15,EEF1A1,22.210432,0.85642767,2.7230571214840146e-109,1.7700587883625434e-106,0.9824086603518268,0.9686550574286773
15,RPL29,21.971365,0.9958054,5.4118146041931976e-107,3.108772849725027e-104,0.9079837618403248,0.8943312337902927
15,RPS3A,21.847567,0.91736513,8.198726634286533e-106,4.4025379694241663e-103,0.9215155615696887,0.9189699888847721
15,RPLP0,21.706194,1.1619655,1.7930643613577753e-104,9.227183914562168e-102,0.8592692828146143,0.8387921452389774
15,RPS6,21.605034,0.9870214,1.6107337006762123e-103,7.651294834692908e-101,0.925575101488498,0.9097072989996295
15,RPL7A,21.562954,0.8865233,4.0023350501687144e-103,1.8653146806456117e-100,0.8958051420838972,0.9057058169692479
16,LCN2,27.074701,7.241118,1.9556795447590247e-161,4.830724043509267e-157,1.0,0.15476450462255223
16,BPIFB1,26.7393,9.450647,1.6445074224840887e-157,2.0310488921389739e-153,0.9803921568627451,0.09124990900487734
16,WFDC2,26.694231,5.6643085,5.491642547482374e-157,4.521635418845404e-153,1.0,0.338101477760792
16,SLPI,26.164505,6.265517,6.739715192570383e-151,4.161942624292026e-147,1.0,0.4628375919050739
16,AGR2,25.882809,5.1909866,1.0400498586574006e-147,5.138054311739291e-144,1.0,0.21558564460944893
16,CXCL17,25.395086,4.968437,2.8575817921328485e-142,1.1764187974578915e-138,0.996078431372549,0.1960034942127102
16,SCGB1A1,25.192501,6.775467,4.840164893240976e-140,1.7079559003992194e-136,0.996078431372549,0.8511683773749728
16,MDK,24.994022,4.592592,7.10040532255173e-138,2.1923388984043787e-134,0.9725490196078431,0.1578583387930407
16,PIGR,24.6952,5.3116965,1.2043495152584562e-134,3.3054041529332363e-131,0.9725490196078431,0.18188105117565698
16,KRT19,24.582642,4.701794,1.9371057488022508e-133,4.601836853277403e-130,1.0,0.30199461308873843
16,SCGB3A1,24.580355,6.1157146,2.0493180594328745e-133,4.601836853277403e-130,0.996078431372549,0.6889786707432481
16,CYP2F1,24.078718,6.9758854,4.1775042273116037e-128,8.599044326568661e-125,0.8862745098039215,0.0262065953264905
16,PLEKHS1,23.965862,4.948736,6.314610506497165e-127,1.1998245701614346e-123,0.9137254901960784,0.07079420543058892
16,AQP5,23.850979,4.9492464,9.892265056294037e-126,1.7453488511108502e-122,0.9294117647058824,0.08804688068719517
16,CP,23.7743,4.5457973,6.161472456989686e-125,1.014630207734015e-121,0.9372549019607843,0.13623789764868602
16,CXCL1,23.495165,4.975776,4.570478475084902e-122,7.055961800817011e-119,0.9294117647058824,0.12105991118876028
16,TSPAN8,23.256163,4.2334437,1.2322901641435771e-119,1.7905176085006177e-116,0.9333333333333333,0.1305598019946131
16,XBP1,22.925184,3.0789442,2.6063080765357794e-116,3.576578655472794e-113,0.9882352941176471,0.46651379486059547
16,KLK11,22.876978,4.0369253,7.87726401247019e-116,1.0240857809054009e-112,0.9529411764705882,0.13485477178423236
16,AKR1C1,22.750427,3.8118815,1.4210926281339393e-114,1.755120450376822e-111,0.9411764705882353,0.1951663390842251
17,SFTPB,41.287296,6.6721134,0.0,0.0,1.0,0.3672723243961888
17,CYB5A,41.21736,4.308032,0.0,0.0,0.9984639016897081,0.5219735578698574
17,SCGB3A2,40.42713,7.174227,0.0,0.0,1.0,0.4819779895117808
17,KLK11,40.385193,5.1668706,0.0,0.0,0.9815668202764977,0.1222025260358963
17,CXCL17,39.923607,4.8383656,0.0,0.0,0.9907834101382489,0.18443016470935816
17,CP,39.904373,4.9452353,0.0,0.0,0.9692780337941628,0.1237536007090627
17,MGST1,39.76876,4.137291,0.0,0.0,0.9984639016897081,0.3640593840017727
17,PIGR,39.30861,5.071154,0.0,0.0,0.9984639016897081,0.16969495531427728
17,WFDC2,39.306267,4.5706005,0.0,0.0,1.0,0.32842159686830635
17,C16orf89,38.30566,4.468402,0.0,0.0,0.9554531490015361,0.1476475367456976
17,SLPI,37.939007,4.8852024,0.0,0.0,1.0,0.45498190412881306
17,KRT7,37.91661,4.1436124,0.0,0.0,0.9953917050691244,0.22365019573085163
17,SCNN1B,37.42023,4.414445,1.8321704341914103e-306,3.481264761150925e-303,0.9201228878648233,0.09853017209542803
17,MDK,36.631535,4.034127,9.006144042932265e-294,1.589005457174785e-290,0.9308755760368663,0.1469458601078366
17,MUC1,36.426266,3.7369142,1.634740440539176e-290,2.6919815747838796e-287,0.9923195084485407,0.22091734987812986
17,KIAA1324,35.78594,4.0897355,1.8277152543270444e-280,2.8216496560707704e-277,0.9032258064516129,0.12379053105842382
17,KLK10,35.506813,4.8498273,3.858420621442705e-276,5.60628516295625e-273,0.8632872503840245,0.07020459413546053
17,LGALS3BP,35.492405,3.1709466,6.437565871541713e-276,8.834128588497324e-273,0.9708141321044547,0.29078957086934043
17,C3,35.081215,3.7796702,1.303905365618965e-269,1.695145601902845e-266,0.9400921658986175,0.1914469310879681
17,DHCR24,34.949383,3.3267891,1.3232497329827539e-267,1.63427958272035e-264,0.9585253456221198,0.2390501514144324
18,S100A8,18.737177,9.06561,2.4635803960564644e-78,6.085289936299073e-74,0.9847328244274809,0.30520327559968113
18,S100A9,18.52122,7.7860126,1.3924566789251208e-76,1.7197536213064705e-72,0.9847328244274809,0.38854264801797234
18,RETN,17.79872,8.920158,7.230386161914016e-71,5.953258952847937e-67,0.9083969465648855,0.05482281324733676
18,ACTB,16.586899,2.214618,8.668101724213485e-62,5.352769517244933e-58,1.0,0.9723893035727227
18,LCN2,16.411762,6.961095,1.5756438325583226e-60,7.783995661604625e-57,0.8625954198473282,0.15921443582868325
18,LYZ,16.391102,5.391245,2.2139756978676345e-60,9.114568952171407e-57,0.9541984732824428,0.22019711573302414
18,TSPO,16.340271,3.2455707,5.102555220601545e-60,1.8005459500582681e-56,0.9465648854961832,0.6331255888107834
18,MNDA,16.256882,5.5112123,1.9964314435374165e-59,6.164231635852216e-56,0.8702290076335878,0.15283716211319662
18,LTF,15.650192,8.802894,3.31215755121791e-55,9.0904004080704e-52,0.8015267175572519,0.042466845423581416
18,GCA,15.204253,5.110432,3.3138617070004136e-52,8.185569802461722e-49,0.8320610687022901,0.22526994709761577
18,ALOX5AP,15.068147,4.3962283,2.6236872058498605e-51,5.891608879245218e-48,0.8625954198473282,0.23175592434234366
18,CD24,15.051829,5.471538,3.3581906873949794e-51,6.912555680778616e-48,0.8091603053435115,0.15635190955866368
18,MMP8,14.918896,10.909888,2.4835075647573446e-50,4.718855412082398e-47,0.7557251908396947,0.004203203130661642
18,PGLYRP1,13.343121,8.616878,1.299059512666515e-40,1.782670501243088e-37,0.6793893129770993,0.008044061163852452
18,S100P,13.109008,5.0623612,2.923982604565854e-39,3.611264715769058e-36,0.7175572519083969,0.1266758460758026
18,OLFM4,12.504441,11.170253,7.059451923892586e-36,6.97502087888283e-33,0.6335877862595419,0.0030799333285020654
18,BASP1,12.040494,3.7195663,2.1764843597065663e-33,1.680041880284747e-30,0.7251908396946565,0.2705268497717226
18,ARPC5,11.517161,2.4251273,1.0811445920701775e-30,6.210547109005919e-28,0.8091603053435115,0.5612725559823175
18,PFN1,11.313371,1.7039434,1.1267618974739396e-29,5.7983636728132876e-27,0.8931297709923665,0.8182839336183781
18,PGD,10.792374,3.9099646,3.740028985181851e-27,1.5144664911963426e-24,0.6412213740458015,0.22200884122037828
19,CD37,31.453712,4.378711,3.7346132929218465e-217,9.224868294846253e-213,0.9490740740740741,0.2662563651683335
19,CD79A,30.540277,10.027948,7.6122212393783915e-205,9.401473841694283e-201,0.8564814814814815,0.005238670916217899
19,RPL21,30.327374,1.7510717,4.995298893494536e-202,4.112962598940284e-198,1.0,0.9184525772062864
19,RPS27,30.223902,1.9351879,1.1495555525720404e-200,7.098792926020494e-197,0.9976851851851852,0.938784481811188
19,MS4A1,30.208696,10.11372,1.8208805479795274e-200,8.995514083128461e-197,0.8472222222222222,0.003626772172766238
19,CD74,28.987743,3.4370332,9.391077673154844e-185,3.6084729394386156e-181,0.9976851851851852,0.6479832948675679
19,RPL18A,28.984808,1.7862283,1.0226027519562086e-184,3.6084729394386156e-181,0.9976851851851852,0.9066930431915595
19,HLA-DRA,28.61603,3.862712,4.245122988105889e-180,1.3107347866150447e-176,0.9930555555555556,0.5140491629116752
19,RPL39,28.422855,1.7167886,1.055494751491441e-177,2.8968639840655654e-174,1.0,0.9105396197384328
19,RPLP2,28.376097,1.6265167,3.98897496744272e-177,9.853167067080262e-174,0.9976851851851852,0.9010513975894787
19,RPL13,28.028582,1.5732639,7.28813392813659e-173,1.500201634657516e-169,1.0,0.9503974795765102
19,RPS8,27.834673,1.5843525,1.6513231194620238e-170,3.1376409518331886e-167,0.9976851851851852,0.9179763343957211
19,RPS23,27.615425,1.7259039,7.264112208571525e-168,1.2816488261708947e-164,1.0,0.9136901491006337
19,RPS21,27.38971,1.8783342,3.6370915548128296e-165,5.989319899695448e-162,0.9930555555555556,0.8326189691174855
19,RPL11,27.325287,1.5364339,2.1241450457622305e-164,3.2792816734608038e-161,0.9976851851851852,0.9283437740411035
19,RPL30,27.267569,1.6991786,1.0288206507810034e-163,1.494876405584798e-160,1.0,0.9165109719016742
19,RPL13A,26.860334,1.6064605,6.388106546261184e-159,8.766256655510972e-156,0.9953703703703703,0.895446386049749
19,RPS27A,26.810335,1.5723894,2.4483876321925363e-158,3.1830327843572547e-155,0.9976851851851852,0.9298457705975015
19,RPS11,26.614452,1.5675439,4.6184831690029567e-156,5.704057637877102e-153,0.9930555555555556,0.8828442686009451
19,BTG1,26.524212,2.6106484,5.096189120582519e-155,5.994331784167086e-152,0.9745370370370371,0.7849946880609591
2,IFI30,53.77325,7.049169,0.0,0.0,0.9823091247672253,0.12076533483398987
2,FTL,51.599678,4.0373464,0.0,0.0,1.0,0.9517914087413243
2,CD163,49.182632,5.16975,0.0,0.0,0.9581005586592178,0.10572125304820859
2,CD68,48.5684,4.8033295,0.0,0.0,0.9506517690875232,0.1520165072219096
2,PSAP,48.294926,3.3928251,0.0,0.0,0.9925512104283054,0.5837553929844307
2,CTSB,48.08322,4.029234,0.0,0.0,0.9851024208566108,0.4484712061526918
2,FTH1,47.89342,2.494531,0.0,0.0,1.0,0.9638716938660664
2,ATP6V0C,47.650803,4.4609437,0.0,0.0,0.9162011173184358,0.16484712061526918
2,VSIG4,47.582848,5.5126185,0.0,0.0,0.8966480446927374,0.06884261864565748
2,LYZ,47.54335,5.2004366,0.0,0.0,0.9925512104283054,0.19268429938097917
2,AIF1,47.317776,4.771779,0.0,0.0,0.9953445065176909,0.16038266741699495
2,TYROBP,47.177956,4.400972,0.0,0.0,0.9962756052141527,0.25965109735509284
2,OLR1,46.696934,6.1194816,0.0,0.0,0.8659217877094972,0.05481148002250985
2,MS4A6A,46.56911,4.7152505,0.0,0.0,0.9245810055865922,0.10755955730632151
2,MS4A7,46.30281,4.6166954,0.0,0.0,0.9162011173184358,0.09953104483211404
2,GABARAP,46.26874,3.3320456,0.0,0.0,0.9664804469273743,0.40480210091915214
2,LAPTM5,45.977814,3.7435591,0.0,0.0,0.9897579143389199,0.32841868317388856
2,C5AR1,45.68156,4.216924,0.0,0.0,0.9478584729981379,0.17088726317764022
2,HSPA1A,45.42856,4.000831,0.0,0.0,0.9823091247672253,0.5066966797974114
2,CTSS,45.19657,3.6791265,0.0,0.0,0.9906890130353817,0.38446820483961736
20,STMN1,27.609652,4.7500925,8.521781284307592e-168,2.1049651950368182e-163,0.967741935483871,0.30876399576935704
20,PCLAF,25.932882,6.638213,2.8366649940780436e-148,3.503423100936088e-144,0.8709677419354839,0.03092745906123491
20,TYMS,25.890038,6.5940585,8.622867481959589e-148,7.09978165572946e-144,0.8709677419354839,0.037820489441628066
20,H2AFZ,25.72034,3.1381779,6.9232301583327245e-146,4.275267703524416e-142,0.9709677419354839,0.616360917611875
20,HMGB1,25.267948,2.1459644,7.192282002828177e-141,3.553131155037176e-137,0.9967741935483871,0.8367920055436011
20,TUBA1B,24.507406,2.9679463,1.2316330003971149e-132,5.0704277904681894e-129,0.9709677419354839,0.707538568146176
20,HMGN2,23.966118,2.8098521,6.27591085365447e-127,2.2145896285159868e-123,0.9612903225806452,0.5934206207374448
20,TUBB,23.782982,3.1756892,5.010331006511564e-125,1.5470023273980268e-121,0.9387096774193548,0.4834968452532915
20,HMGB2,23.706417,3.3772864,3.096082359736675e-124,8.497370040872845e-121,0.9387096774193548,0.4253984463328349
20,NUSAP1,23.18808,6.4627786,6.006271535840507e-119,1.4836091320679636e-115,0.7806451612903226,0.02731682410007659
20,TK1,22.98844,6.127395,6.083645720210704e-117,1.3661102994084055e-113,0.7774193548387097,0.03081804588059375
20,PTMA,22.652945,1.3983396,1.3049373399165918e-113,2.686104769439978e-110,0.9967741935483871,0.9412451219956964
20,DUT,22.192413,3.0758932,4.0657390686558944e-109,7.725216979605327e-106,0.8935483870967742,0.3851708669171013
20,CKS1B,21.92377,3.7554305,1.5414157333228245e-106,2.7196078592005066e-103,0.8096774193548387,0.17298223859367592
20,MKI67,21.375885,7.3714423,2.2403650952755325e-101,3.689283881226729e-98,0.7129032258064516,0.009482475655567308
20,SMC4,21.28971,3.6304286,1.4140385459219428e-100,2.1830103826761194e-97,0.8032258064516129,0.18771654692001896
20,DTYMK,21.108648,3.6358452,6.6240127815478035e-99,9.62469057158896e-96,0.7806451612903226,0.12553338925562565
20,TOP2A,21.085934,6.9432015,1.0708089364656375e-98,1.4694473077576508e-95,0.7064516129032258,0.01743316678215836
20,ANP32B,20.50034,2.2164948,2.13794836839623e-93,2.7794454025134357e-90,0.9290322580645162,0.5403187570662679
20,RAN,20.480515,2.1429014,3.2124638755586846e-93,3.967553509508754e-90,0.9548387096774194,0.5748203800284474
21,PTPRB,26.424208,5.961347,7.222733543744964e-154,1.7840874126404436e-149,0.9292929292929293,0.10462233887430737
21,EPAS1,25.698217,4.788248,1.2237900905105483e-145,1.511441951285053e-141,0.9831649831649831,0.4437153689122193
21,TFPI,25.524824,4.3060784,1.045379654421704e-143,8.607307614623505e-140,0.9562289562289562,0.37846310877806943
21,EFNB2,24.959578,5.1395664,1.6807955627600557e-137,1.0379332798934034e-133,0.8956228956228957,0.18872120151647712
21,DKK2,24.438036,10.317689,6.745135386007214e-132,3.332231783395284e-128,0.8249158249158249,0.0036818314377369495
21,CALCRL,24.073734,4.9462314,4.711072133144084e-128,1.939469879346534e-124,0.9023569023569024,0.160469524642753
21,GJA5,23.580235,6.1225786,6.148745958081441e-123,2.1697167701509954e-119,0.8249158249158249,0.04888451443569554
21,CLEC14A,23.478092,4.87251,6.829766125217338e-122,2.1087756632374184e-118,0.8653198653198653,0.13021289005540973
21,FAM107A,23.448372,5.06273,1.373423062672604e-121,3.769435896786221e-118,0.8484848484848485,0.13309273840769903
21,CLDN5,23.268429,4.6797886,9.259155088564626e-120,2.2871038984263483e-116,0.9461279461279462,0.23483522892971712
21,PECAM1,22.857498,4.126439,1.2308633574853565e-115,2.763959617567799e-112,0.9225589225589226,0.2748614756488772
21,CD93,22.811382,4.2914963,3.5350755469368344e-115,7.276658423740562e-112,0.8787878787878788,0.19626713327500728
21,VWF,22.59047,4.6782384,5.377436902469043e-113,1.0217543763683679e-109,0.8855218855218855,0.13476961213181685
21,TMEM100,22.095222,4.630159,3.513312773881577e-108,6.198738487689203e-105,0.8686868686868687,0.16754155730533685
21,LIFR,22.09132,4.350218,3.830362121961097e-108,6.307584984970738e-105,0.8518518518518519,0.19593904928550598
21,IL33,21.921711,4.5848513,1.6128336976841653e-106,2.4899128229060356e-103,0.8080808080808081,0.13586322543015455
21,IFI27,21.69819,4.0325623,2.1339564351902248e-104,3.100638700331397e-101,0.9393939393939394,0.33449985418489353
21,ARGLU1,21.379595,3.163298,2.0691521019095862e-101,2.839451448292705e-98,0.8754208754208754,0.570939049285506
21,KCTD12,21.347584,3.5078332,4.106348559066569e-101,5.338469250394912e-98,0.8585858585858586,0.36293379994167396
21,IFITM3,21.131664,2.9040396,4.069437727837479e-99,5.0259590657656786e-96,0.9696969696969697,0.6660469524642753
22,TPSB2,38.824955,12.724149,0.0,0.0,1.0,0.012492192379762648
22,TPSAB1,38.59483,13.082614,0.0,0.0,0.994140625,0.0072013814895102325
22,CPA3,38.518158,12.623933,0.0,0.0,0.9921875,0.003784399456222214
22,HPGDS,37.08965,9.747424,4.12569750504303e-301,2.5477213518016973e-297,0.95703125,0.00992027041922328
22,KIT,34.70458,9.356689,6.720165290805223e-264,3.319896056963596e-260,0.896484375,0.00903846860418121
22,RHEX,34.56337,11.446809,8.976405118583902e-262,3.695436380569016e-258,0.890625,0.0021677627953117537
22,ALOX5AP,34.3374,4.6894693,2.17204336762448e-258,7.664520460527469e-255,0.974609375,0.22081787118345153
22,MS4A2,33.87285,11.488805,1.673075075651643e-251,5.165828430458904e-248,0.873046875,0.0019473123415512364
22,CD69,33.6929,5.1085625,7.344134184037106e-249,2.0156384275544507e-245,0.9765625,0.23988683543373626
22,AREG,33.5747,5.288815,3.9270471619858457e-247,9.700199194821237e-244,0.96875,0.37704375941507146
22,RGS1,32.80989,4.9037466,4.255370351231796e-236,9.555627549616054e-233,0.939453125,0.16526435683580115
22,VIM,32.123463,3.0641685,2.074033929185046e-226,4.269226007066652e-223,0.99609375,0.772054230811625
22,SRGN,31.98852,3.718335,1.574921466870757e-224,2.9924719348595824e-221,0.99609375,0.5450270051805857
22,LTC4S,31.070755,4.984771,5.983777555894557e-212,1.0557520672010819e-208,0.849609375,0.12201932615644634
22,IL1RL1,30.997978,4.8456573,5.739423351646561e-211,9.451299747268113e-208,0.8671875,0.06095455046478304
