accession,Col1a2,Pdgfra,Wnt1,Wnt2,Wnt2b,Wnt3,Wnt3a,Wnt4,Wnt5a,Wnt5b,Wnt6,Wnt7a,Wnt7b,Wnt8a,Wnt8b,Wnt9a,Wnt9b,Wnt10a,Wnt10b,Wnt11,Wnt16,Axin2,Ppia,Actb,Ubc,Mgp,Col1a1,Gapdh,Porcn,Wls,Epcam,Pecam1,Ptprc,Sftpc,Ager
GSM2943054,122.811,41.937,0,8.53711,0.742111,0,0,0.517953,11.1621,0,0,0,0,0,0,0,0,0,0,0,0,0,316.396,2055.81,460.212,4112.67,30.4206,39.4203,0.378702,48.0221,3.04188,2.05447,0,37130.3,90.39
