set,es,nes,p_perm,fdr,leading_edge,size
HALLMARK_ANDROGEN_RESPONSE,0.3712486414381921,1.1789046396715483,0.1514543630892678,0.21045714051012446,Maf;Ube2i;Actn1;B2m;Vapa;Ngly1;Pmepa1;Adrm1;H1f0;Srp19;Ccnd1;Ube2j1;Pgm3;B4galt1;Krt8;Akt1;Stk39;Gucy1a1;Herc3;Abcc4;Pa2g4;Sat1;Sec24d;Steap4;Fkbp5;Gsr;Srf;Slc26a2;Pias1;Rrp12;Zmiz1,86
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.3664957660765941,1.1772440383240566,0.145,0.2069116285108982,Psat1;Edem1;Wipi1;Shc1;Eif2s1;Lsm1;Gosr2;Spcs1;Dcp2;Aldh18a1;Atp6v0d1;Pop4;Parn;Eif4a3;Eif4ebp1;Exosc9;Yif1a;Kdelr3;H2ax;Slc7a5;Cxxc1;Exosc1;Chac1;Mthfd2;Serp1;Lsm4;Arfgap1;Exosc4;Tspyl2;Preb;Rrp9;Asns;Pdia5;Nhp2;Eif4e;Eef2;Slc1a4;Eif4a1;Wfs1;Sec11a;Imp3;Exosc5;Tatdn2;Nfyb;Srprb;Edc4;Ern1;Fus,104
HALLMARK_UV_RESPONSE_UP,0.35433215281026764,1.168783510846714,0.146,0.21806588080667022,Bak1;Cdc34;Stard3;Tap1;Psmc3;Sod2;Cltb;Hmox1;Parp2;Olfm1;Car2;Sqstm1;Furin;Fen1;Polr2h;Btg1;Pole3;Selenow;Cnp;Nat2;Slc6a8;Slc25a4;Mmp14;H2ax;Il6;Hspa13;Urod;Ggh;Grina;Tmbim6;Icam1;Atp6v1f;Aldoa;Alas1;Gch1;Cdo1;Bsg;Stk25;Grpel1;Bid;Creg1;Dgat1;Ppif;Cdkn1c;Cxcl1;Tst;Cdk2;Igfbp2;Ppp1r2;Nptxr;Asns;Rrad,133
HALLMARK_G2M_CHECKPOINT,0.3470905753972398,1.1520801142075774,0.123,0.2498721141675099,Prim2;Pole;Atf5;Ewsr1;Hif1a;Hmga1b;Ddx39a;Cenpe;Bcl3;Myc;Rbl1;Cdc7;Dbf4;Mcm6;Ccnb2;Lmnb1;Jpt1;Chmp1a;Bard1;Tacc3;Pml;Ccnd1;Aurka;Meis2;E2f2;Chek1;Snrpd1;Birc5;Racgap1;H2ax;Cdk4;Slc7a5;Chaf1a;Mad2l1;Hnrnpd;Suv39h1;Tpx2;Cdk1;Odf2;Top2a;Mcm5;Bub3;Kif22;Katna1;Dr1;Hmgb3;Mnat1;Rad23b;Cenpf;Ube2c;Pola2;Kif20b;Plk4;Tfdp1;Brca2;Lig3;Nup98,174
HALLMARK_APOPTOSIS,0.34544513265516863,1.1297844115288957,0.185,0.29424569762188363,Timp1;Casp8;Casp7;Tap1;Vdac2;Sod2;Casp4;Ifitm3;Psen2;Anxa1;Hmox1;Mmp2;Tnf;Sqstm1;H1f0;F2r;Il1b;Isg20;Ccnd1;Tspo;Satb1;Birc3;Dffa;Bgn;Il6;Timp3;Bax;Bcl10;Ebp;Emp1;Tnfsf10;Top2a;Hmgb2;Gch1;Lgals3;Dap;Sat1;Rhot2;Ccnd2;Bid;Psen1;App;Gsr;Diablo;Tgfb2;Dap3;Krt18;Cd69;Pdgfrb;Dcn;Cdk2;Bcl2l2;Slc20a1;Gstm2;Lmna,140
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.35575636112505254,1.110034840901996,0.29989969909729186,0.3396323395666231,S100a11;Gpx8;Atf5;Fbxo6;Plscr1;Pdk3;Lpl;Cxcl16;Niban1;Pmvk;Mvk;Ebp;Lgmn;Nsdhl,68
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.3279473024183659,1.0747043059192967,0.28928928928928926,0.4325515806191043,Olfml3;Tpbg;Myc;Rhobtb3;Med24;Olfm1;Sh3bp5;Bag1;Ccn5;Ccnd1;Scnn1a;Rhod;B4galt1;Slc7a5;Krt8;Mindy1;Blvrb;Slc16a1;Hspb8;Myof;Jak2;Nrip1;Ugcg;Nxt1;Retreg1;Aldh3b1;Nadsyn1;Slc2a1;Tgm2;Muc1;Nav2;Clic3;Sfn;Kazn;Fkbp5;Tmem164;Farp1;Asb13;Plaat3;Slc24a3;Svil;Kdm4b;Ppif;Slc37a1;Slc26a2;Scarb1;Krt18;Rrp12;Pex11a;Bcl2,145
HALLMARK_PROTEIN_SECRETION,0.3275322602854536,1.0590271714516224,0.36936936936936937,0.4688162923674486,Ergic3;Lamp2;Vamp3;Cope;Napa;Snx2;Ap3s1;Ap2m1;Bet1;Gosr2;Cd63;Tmed10;Rer1;Arf1;Atp6v1h;Stx12;Cog2;Clta;Tsg101;Atp7a;Stx16;Arfgap3;Gnas;Sec24d,92
HALLMARK_FATTY_ACID_METABOLISM,0.30960565994314065,1.0062951114125807,0.497,0.6238745506309001,Eci2;Sdhd;Pdhb;Psme1;Lgals1;Crat;Blvra;Car2;Ube2l6;Mdh2;Prdx6;Adsl;Ostc;Acadvl;Hadhb;Idh3g;Acadl;Acot8;Urod;Nsdhl;Aldoa;Ltc4s;Mdh1;Erp29;Sucla2;Mlycd;Gstz1;Pts;Dlst;Auh;Suclg1;Etfdh;Ldha;Decr1;Acaa2;Bphl;Hsdl2;Cryz;Ugdh;Ehhadh;Eci1;Hmgcl;Idh3b;Hsd17b4;Cpt2;Mif;Sdhc;Echs1;Apex1;Mgll;Hibch;Acsl5;Dld;Cbr1;Odc1;Ncaph2;Gcdh;Ech1;Alad;Eno3;Sdha;Aldh1a1;Grhpr,129
HALLMARK_MYC_TARGETS_V2,0.31105783168900314,0.9619615830147673,0.5808080808080808,0.7422680412371133,Myc;Aimp2;Mrto4;Tbrg4;Noc4l;Farsa;Cdk4;Hk2;Ipo4;Mcm5;Wdr74;Rabepk;Rcl1;Pa2g4;Plk4;Rrp12;Mcm4;Rrp9;Ung;Supv3l1,55
HALLMARK_P53_PATHWAY,0.28553210464279544,0.9402212542212198,0.691,0.7849509179775742,Dcxr;Cd82;Bak1;Dram1;Fuca1;Ninj1;Tap1;Upp1;Vwa5a;Plxnb2;Ip6k2;Hmox1;H2aj;Iscu;Trafd1;F2r;Btg1;Rchy1;Acvr1b;Procr;Socs1;Lif;Prkab1;Sec61a1;Bax;Hras;Mxd1;Hdac3;Sphk1;Vamp8;Mknk2;Sat1;Sfn;Rnf19b;Aen;Ccnd2;S100a4;Cyfip2;App;Coq8a;Pdgfa;Trib3;Irak1;Nupr1;Slc3a2;Pidd1;Sertad3;Baiap2;Ctsd;Ddb2;Tspyl2;Blcap;Rps27l;Tprkb;Rrad;Cgrrf1;Tax1bp3;Tgfb1;Zmat3;Tcn2;Ei24;Abhd4;Trp53;Hint1;Fdxr;Apaf1;Pmm1;Ier5;Wrap73;Traf4;Gm2a;St14;Mxd4;Zfp36l1;Rpl18;Cd81;Casp1;Cebpa;Rpl36;Ldhb;Sdc1;Pvt1,182
HALLMARK_BILE_ACID_METABOLISM,0.27548129950953304,0.8670332615420291,0.7612838515546639,0.9370854525072955,Ch25h;Pex7;Cyp7b1;Gclm;Pex11g;Paox;Prdx5;Pex16;Gstk1;Bcar3;Mlycd;Abca4;Lck;Abca5;Phyh;Pex11a;Hsd17b4;Pex1;Slc35b2;Abca1;Pecr;Amacr;Optn;Pex13;Acsl5;Abca8b;Fdxr;Fads2;Slc22a18;Hacl1;Pxmp2;Idh2;Aldh1a1,75
HALLMARK_SPERMATOGENESIS,0.27214136058229393,0.8473350871309799,0.8002018163471241,0.9478433834617348,Art3;Spata6;Parp2;Pgs1;Dbf4;Ccnb2;Aurka;Gpr182;Phkg2;Nphp1;Jam3;Psmg1;Cdk1,64
HALLMARK_UV_RESPONSE_DN,0.2572844643123656,0.8379736171464486,0.875,0.9401970158206779,Rgs4;Lamc1;Anxa4;Col1a2;Has2;Anxa2;Sri;Pex14;Myc;Celf2;Nr1d2;Col3a1;Itgb3;Vldlr;Runx1;Col1a1;Igfbp5;Dbp;Mmp16;F3;Serpine1;Col5a2;Fzd2;Plpp3,134
HALLMARK_TGF_BETA_SIGNALING,0.26588595757915273,0.8128440152070956,0.8094758064516129,0.9533300724001837,Pmepa1;Fkbp1a;Furin;Cdh1;Serpine1;Bcar3;Rhoa;Ltbp2;Hdac1;Tgif1;Ppp1ca;Bmpr1a;Smad1;Cdkn1c;Ube2d3;Slc20a1;Tgfb1,53
HALLMARK_KRAS_SIGNALING_DN,0.25924699479978275,0.8003010666465662,0.8531187122736419,0.9467559316000602,Brdt;Thnsl2;Vps50;Bard1;Macroh2a2;Rsad2;Snn;Tcf7l1;Klhdc8a;Mx2;Entpd7;Coq8a;Gpr19;Cdkal1;Tgfb2;Igfbp2;Pdk2,64
HALLMARK_MITOTIC_SPINDLE,0.1884064287758344,0.6251171159859019,0.998,1.0,Katnb1;Uxt;Capzb;Arf6;Cenpe;Anln;Mapre1;Ccnb2;Cyth2;Lmnb1;Arhgdia;Aurka;Cep131;Kptn;Tubgcp2;Birc5;Racgap1;Pcgf5;Map1s;Mid1ip1;Mark4;Tpx2;Cdk1;Fscn1;Top2a;Cttn;Kif22;Katna1;Akap13;Net1;Cdc42;Rhot2;Farp1;Cenpf;Hdac6;Kif20b;Cdc42ep4;Brca2;Cep57;Tbcd,185
HALLMARK_APICAL_SURFACE,0.21633151360175767,0.606176003020884,0.9558823529411765,1.0,Il2rg;Sulf2;B4galt1;Rtn4rl1;Crybg1;Gstm5;App;Atp8b1;Flot2;Plaur,29
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.1745137406454788,0.5130744286983552,0.9907120743034056,0.996960611163593,Myc;Psen2;Ncstn;Ppard;Ccnd2;Nkd1;Fzd1,36
