set,es,nes,p_perm,fdr,leading_edge,size
HALLMARK_ALLOGRAFT_REJECTION,0.38441055597239904,1.7079792951100503,0.0,0.0053628226939862415,Cxcl9;Il6;C2;Inhba;Ltb;Irf7;Rpl9;Rps9;Ube2n;Timp1;Akt1;Il27ra;Itgb2;Ccl5;Ptprc;Cd2;Stat1;Lyn;Cd247;Il2rg;Irf8;Elf4;Tap1;Flna;Il15;Lcp2;Eif3d;Inhbb;Npm1;Hif1a;Capg;Zap70;Tap2;Cfp;Tnf;Mrpl3;Ube2d1;Nos2;Il1b;Psmb10;Nme1;F2r;Csk,111
HALLMARK_MYOGENESIS,0.35564164383068547,1.6348082939668207,0.0,0.008645240032546787,Col4a2;Sparc;Igf1;Kcnh1;Igfbp7;Wwtr1;Col6a3;Adam12;Plxnb2;Col1a1;Mylpf;Col3a1;Prnp;Agrn;Aplnr;Lsp1;Col6a2;Casq1;Aebp1;Bdkrb2;Pick1;Sod3;Pdlim7;Smtn;Ptp4a3;Col15a1;Cnn3;Cdh13;Dmd;Chrnb1;Itgb1;Crat;Syngr2;Ckb;Myl4;Gja5;Nqo1;Hspb8;Hspb2;Ocel1;Mras,126
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.41813500106441237,1.5488039403443383,0.0231023102310231,0.017055767666019902,Txn1;Msra;Prdx2;Fes;Ndufs2;Prnp;Lsp1;Prdx4;Ptpa;Stk25;Atox1;Txnrd2,45
HALLMARK_INFLAMMATORY_RESPONSE,0.3368577916684977,1.5427247571592446,0.004132231404958678,0.016709287457863535,Cxcl9;Abca1;Mmp14;Il6;Inhba;Irf7;Cxcl10;Timp1;Aplnr;Serpine1;Rtp4;Cxcl11;Sri;Adrm1;Ccl5;Bst2;Eif2ak2;Rhog;Lyn;Scarf1;Itga5;Has2;Il15;Lcp2;Hif1a;Rgs1;Pcdh7;Ly6e;Slc31a1;Axl,120
HALLMARK_KRAS_SIGNALING_DN,-0.39918246560188225,-1.4405078064338184,0.045706371191135735,0.5555555555555556,Cyp39a1;Thrb;Selenop;Mfsd6;Camk1d;Skil;Plag1;Msh5;Cpeb3;Tshb;Prodh;Slc25a23;Scgb1a1;Edn1;Fgfr3;Btg2;Nr6a1;Prkn;Kmt2d,64
HALLMARK_GLYCOLYSIS,0.2777307141166539,1.31166245966332,0.015463917525773196,0.09492812584757256,Slc25a13;Cdk1;Ppia;Txn1;Pgls;Casp6;Tgfbi;Vcan;Gale;Agrn;Col5a1;Hk2;Gfus;Vldlr;Plod1;Arpp19;Srd5a3;Isg20;Ddit4;Taldo1;Gne;Bik;Psmc4;Ext2;Nsdhl;Rbck1;Sdc2;Pkm;Gys1;Mdh2;Dld;Pygl;Xylt2;Spag4;Kdelr3;Pgm2;Chpf2;Med24;B4galt2;Galk2;Kif20a;Pgk1;Stmn1;Gpc4;Pdk3;B3galt6,154
HALLMARK_HEDGEHOG_SIGNALING,-0.45610258181133845,-1.3087822644902256,0.13488372093023257,0.879077167859984,Vegfa;Hey2;L1cam;Hey1;Dpysl2;Cdk5r1;Ptch1;Ldb1;Rasa1;Tle1;Ophn1,23
HALLMARK_XENOBIOTIC_METABOLISM,0.2694144262020326,1.2434227575835604,0.06060606060606061,0.1472233523189585,Blvrb;Smox;Igf1;Acp1;Pts;Cda;Casp6;Tmem176b;Bphl;Sar1b;Cndp2;Cyp2j6;Serpine1;Ptgr1;Arpp19;Cyfip2;Hmox1;Irf8;Cfb;Pgd;Cyp1a1;Tkfc;Slc1a5;Shmt2,135
HALLMARK_PROTEIN_SECRETION,-0.3120686058672009,-1.1835937060542006,0.17119565217391305,1.0,Tpd52;Stx12;Tmx1;Anp32e;Stx7;Pam;Cav2;Sod1;Zw10;Yipf6;Arcn1;Sspn,92
HALLMARK_SPERMATOGENESIS,-0.3292491339731066,-1.1595429708310216,0.24890829694323144,1.0,Prkar2a;Hspa2;She;Sirt1;Acrbp;Coil;Hspa1l;Mllt10;Ace;Tle4;Ide;Lpin1;Hspa4l;Nf2,59
HALLMARK_NOTCH_SIGNALING,-0.3748376904405003,-1.1501205884472523,0.2701863354037267,1.0,Jag1;Notch2;Cul1,29
HALLMARK_ANGIOGENESIS,0.33635755258576294,1.1318190885961859,0.26851851851851855,0.29328004594840373,Col5a2;Timp1;Vcan;Fstl1;Col3a1;Jag2,28
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.34827855092655347,-1.1263001630487426,0.27994011976047906,1.0,Jag1;Cul1;Hey2;Axin2;Hey1;Numb;Tcf7;Hdac11;Ptch1;Dll1;Ccnd2,36
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.2730925794550254,-1.108359138724785,0.2767052767052767,0.9824033034056899,Pmaip1;Mlph;Asb13;Il6st;Ptges;Cbfa2t3;Cant1;Chpt1;Foxc1;Mapt;Myof;Abhd2;Thsd4;Slc19a2;Slc1a1;Egr3;Slc22a5;Tob1;Krt18;Igfbp4;Mybl1;Elovl5;Igf1r;Aff1;Klf10;Dlc1;Cyp26b1;Pgr;Svil;Prss23;Dhrs3;Pdlim3;B4galt1;Elf1;Plaat3;Endod1;Akap1;Slc37a1,141
HALLMARK_HYPOXIA,0.2320702025072834,1.1067150615153987,0.18421052631578946,0.32535485037519213,Inha;Il6;Casp6;Lox;Tgfbi;Scarb1;Hk1;Col5a1;Ackr3;Serpine1;Csrp2;Hk2;Cavin3;Vldlr;Bnip3l;Slc25a1;Tpst2;Isg20;Ddit4;Hmox1;Chst3;Hexa;Fos;Tes;Pgf;Noct;Sdc2;Cdkn1c;Gpi1;Gys1;Anxa2;Nagk;Ccn5;Kdelr3;Pgm2;Maff;Ndst1;Lalba;Pgk1;Gpc4;Pdk3;B3galt6;Xpnpep1;Pdgfb;Ppp1r15a;Stbd1,163
HALLMARK_UV_RESPONSE_UP,0.2340946597786607,1.0790434934335393,0.2648401826484018,0.36957732002912075,Cdc34;Mmp14;Stard3;Slc25a4;Il6;Ptprd;Ap2s1;Bak1;Selenow;Wiz;Klhdc3;Olfm1;Lyn;Hmox1;Tap1;Cyp1a1;Mgat1;Stk25;Fos;Bmp2;Pdap1;Mrpl23;Hspa13;Tyro3;Cdkn1c;Pole3,132
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.24283602552359473,1.0687068657460135,0.29411764705882354,0.37591537835638733,Cdk1;Grb2;Ap2m1;Ralb;Gna14;Arpc3;Ube2n;Cdk4;Camk4;Akt1;Stat2;E2f1;Il2rg;Pla2g12a;Pfn1;Ywhab;Tnfrsf1a;Arf1;Ppp1ca;Trib3;Map2k6;Akt1s1;Acaca;Tiam1;Csnk2b,92
HALLMARK_FATTY_ACID_METABOLISM,0.2300178758620873,1.0561939126719384,0.3157894736842105,0.38910845054050913,Bckdhb;Ube2l6;Hsd17b10;Pts;Erp29;Alad;Bphl;Lgals1;Acads;Acaa2;Eci2;Cyp1a1;Kmt5a;Cryz;Nsdhl;Pdhb;Cpt2;S100a10;Psme1;Dlst;Sdhd;Fh1;Mdh2;Dld;Ostc;Idh3g;Ltc4s;Apex1;Crat;Acsl5;Adipor2;Suclg2;Echs1,128
HALLMARK_ANDROGEN_RESPONSE,-0.28121507989496697,-1.0451693351078066,0.3945578231292517,1.0,Tpd52;Uap1;Selenop;Pgm3;Ank;Lifr;Abhd2;Ptk2b;Dnajb9;Mertk;Sat1;Elovl5;Ell2;B4galt1;Itgav;Tnfaip8;Hpgd,82
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.2702672163214579,-1.0425469260837,0.3815789473684211,1.0,Preb;Slc30a5;Eif2ak3;Ern1;Vegfa;Ssr1;Chac1;Eif4a2;Cnot2;Nabp1;Dnajb9;Nfya;Dcp1a;Eif4e;Bag3;Atf4;Tatdn2;Ero1a;Dnaja4;Cks1b;Tspyl2;Herpud1;Serp1;Nop14;Xpot;Dkc1;Kif5b;Xbp1;Hspa5;Eif4a1;Paip1;Nop56;Cnot4;Exosc2,104
HALLMARK_MYC_TARGETS_V2,0.2616950891852697,1.032473748656824,0.4006734006734007,0.42504992972853023,Cdk4;Pes1;Hk2;Pa2g4;Npm1;Tbrg4;Mcm5;Ung;Exosc5;Ipo4;Bysl;Tcof1;Rrp9;Myc;Mrto4;Noc4l;Srm,54
HALLMARK_ADIPOGENESIS,-0.23830080432111125,-1.0130593225605218,0.4376558603491272,1.0,Preb;Chchd10;Ghitm;Tank;Sod1;Rab34;Coq5;Dnajc15;Lifr;Immt;Sspn;Retsat;Stom;Nabp1;Dnajb9;Cyp4b1;Ubqln1;Nkiras1;Bcl2l13;Aldh2;Atl2;Tob1;Pparg;Dram2;Slc5a6;Me1;Miga2;Ptcd3;Gbe1;Phyh;Rtn3;Idh3a;Angpt1;Esrra;Bcl6;Sowahc;Aldoa;Sult1a1;Sncg;Cavin2;Map4k3;Apoe;Sqor;Vegfb;Acadm;Cd302;Ppp1r15b;Idh1;Por;Gpx4;Esyt1;Acox1;Gpx3;Ywhag;Phldb1;Adcy6;Uck1;Riok3;Ifngr1,184
HALLMARK_TGF_BETA_SIGNALING,-0.28279598671041495,-0.9753150282232662,0.5150214592274678,1.0,Smad7;Smurf2;Smad6;Skil;Bmpr2;Eng;Bmpr1a;Nog;Thbs1;Klf10;Sptbn1;Ppm1a;Xiap;Ube2d3;Apc;Rab31,53
HALLMARK_IL2_STAT5_SIGNALING,0.20359975272984662,0.9587626865076511,0.6009852216748769,0.6080411787596844,Dcps;Ltb;Il3ra;Batf3;Emp1;Cxcl10;Prnp;Itga6;Col6a1;Hk2;Mapkapk2;Icos;Ctsz;Glipr2;Irf8;Cd81;Gbp3;Bmp2;Slc1a5;Adam19;Spry4;Twsg1;Cdkn1c;Myo1e;Plec;Ifitm3;Capg;Gucy1b1;Maff;Ahr;Traf1;Syngr2;Anxa4;Uck2;Igf2r;Flt3l;Tiam1;Myc;Rgs16;Casp3,148
HALLMARK_UV_RESPONSE_DN,-0.23948714678368233,-0.949665525354856,0.5516795865633075,1.0,Grk5;Synj2;Notch2;Nek7;Smad7;Phf3;Mapk14;Atp2c1;Celf2;Cdc42bpa;Bmpr1a;Tgfbr3;Wdr37;Dab2;Acvr2a;Irs1;Togaram1;Prdm2;Pparg;Ythdc1;Igf1r;Ccn1;Syne1;Mrps31;Pias3;Dlc1,130
HALLMARK_E2F_TARGETS,0.1947297114859653,0.9338945608147027,0.6573033707865169,0.6464435855709249,Rad51ap1;Hmgb3;Cdk1;Trip13;Ak2;Cdk4;Ranbp1;Dut;Cit;Dscc1;Prdx4;Ccnb2;Mki67;Racgap1;Pa2g4;Ran;Tk1;Gins3;Top2a;Timeless;Rrm2;Phf5a;Tbrg4;Jpt1;Mcm5;Hells;Ung;Cenpe;Lmnb1;Prim2;Bard1;Ezh2,178
HALLMARK_BILE_ACID_METABOLISM,-0.25668116021484844,-0.9209263587395818,0.6149584487534626,1.0,Cyp39a1;Sod1;Nudt12;Retsat;Pnpla8;Pex26;Pex12;Nr3c2;Npc1;Phyh;Abca2;Idh1;Ar;Bmp6;Dhcr24;Acsl1;Pex1;Aldh1a1;Amacr;Crot;Mlycd;Pfkm;Abcd3,69
HALLMARK_P53_PATHWAY,-0.21969851895055803,-0.9207941778647906,0.6408010012515645,1.0,Tchh;Ctsf;Xpc;Tgfa;Ptpn14;Polh;Rap2b;Ccng1;Retsat;Stom;Cdkn2b;Gm2a;Ccp110;Rb1;Slc19a2;Ppm1d;Sat1;Wwp1;Tprkb;Hexim1;Ptpre;Ddit3;Tnni1;Tob1;Pcna;Hspa4l;Il1a;Kif13b;Btg2;Tspyl2;Cdkn2aip;Cdk5r1;Prmt2;Mapkapk3;Slc3a2;Ercc5;Ddb2;Jun;Sesn1;Csrnp2;Ccnk;Ccnd2;Casp1;Foxo3;Sp1;Ctsd;Phlda3;Tm7sf3;Abat;Mdm2,178
HALLMARK_HEME_METABOLISM,-0.22402443976502778,-0.9172106834314518,0.6458333333333334,1.0,Sptb;Nek7;Rbm5;Arl2bp;Marchf8;Synj1;Mocos;Fbxo9;Ppp2r5b;Trak2;Kat2b;Cast;Cpox;Ackr1;Aldh6a1;Nnt;Abcg2;Gclc;Xpo7;Clcn3;Klf3;Mxi1;Ell2;Epb41;Arhgef12;Slc30a1;Ppox;Mfhas1;Gapvd1;Btg2;Uros;Pcx;Gmps;Tns1;Ezh1;Tmcc2;Endod1;P4ha2;Epor,152
HALLMARK_G2M_CHECKPOINT,-0.2159112057833547,-0.9022162106534498,0.7082818294190358,1.0,Lbr;Tmpo;Notch2;Xpo1;Srsf1;Srsf2;Orc5;Rad54l;Amd1;Cul1;Ss18;Nup98;Mapk14;Cul3,170
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.22192227145141152,-0.8953755422997507,0.6717557251908397,0.9899074984011105,Dnajc12;Il6st;Ptges;Chpt1;Foxc1;Mapt;Myof;Llgl2;Abhd2;Mettl3;Aldh3a2;Btg3;St6galnac2;Egr3;Slc22a5;Tob1;Igfbp4;Elovl5;Hspa4l;S100a9;Tspan13;Aff1;Cyp26b1;Pgr;Fgfr3;Prss23;Ugdh;Pdlim3;Rabep1,137
HALLMARK_APOPTOSIS,-0.2159295455409484,-0.8731587399291443,0.7407407407407407,0.9978932791184184,Pmaip1;Sod1;Ank;Sqstm1;Smad7;Gstm2;Plat;Retsat;Ppp2r5b;Bcl2l2;Btg3;Cflar;Tgfbr3;Gadd45b;Sat1;Egr3;Ddit3;Madd;Krt18;Il1a;Bgn;Sptan1;Btg2;Mcl1;Hgf;Rela;Jun;Xiap;Anxa1;Ccnd2;Bcl2l11;Casp1;Cdkn1b;Gpx4;Ppt1;Gpx1;Tnfrsf12a;Gpx3;Cyld;Gna15,139
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.20614001982391872,0.8520567220805584,0.78,0.809926769731489,Fabp5;S100a11;Mvk;Anxa5;Gpx8;Mvd;Fbxo6;Gnai1;Nsdhl;Fads2;Stard4,67
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.2018974598537283,-0.8351303519980315,0.8573216520650814,1.0,Jag1;Vegfa;Il6st;Tank;Plau;Sqstm1;Ripk2;G0s2;Btg3;Cflar;Gfpt2;Ccrl2;Csf1;Gadd45b;Sat1;Egr3;Ptpre;Icam1;Ccn1;Ier2;Il1a;Dnajb4;Klf10;Birc2;Il15ra;Edn1;Btg2;Mcl1;B4galt1;Pde4b;Bcl6;Tnfaip8;Egr1;Rela;Jun;Nfe2l2;Nfkbia;Map3k8,166
HALLMARK_APICAL_SURFACE,-0.2471453828362216,-0.7570457347450004,0.8133748055987559,1.0,Mal;Scube1;Dcbld2;Crocc;Cx3cl1;Flot2;B4galt1,28
HALLMARK_KRAS_SIGNALING_UP,-0.1885566247015154,-0.7457016842287375,0.9443037974683545,1.0,Tspan7;Ank;Plau;Ptprr;Tmem100;Plat;Dcbld2;Spry2;Hdac9;Cab39l;G0s2;Eng;Gfpt2;Abcb1a;Ace;Prelid3b;Ero1a;Avl9;Tspan13;Mycn;Adgrl4;Rbm4;Akt2;Evi5;Dnmbp,135
HALLMARK_MITOTIC_SPINDLE,-0.17159290259075244,-0.7159840060956529,0.9733333333333334,1.0,Tuba4a;Dynll2;Notch2;Abr;Rhof;Shroom1;Sass6;Arf6;Sun2;Cdc42ep2;Cdc42bpa;Palld;Arhgap29;Atg4b;Cep57;Arap3;Epb41;Arhgef12;Pcgf5;Sos1;Sptbn1;Rapgef6;Sptan1;Arfgef1;Arl8a;Smc3;Cenpj;Map3k11;Kif5b;Klc1;Abi1;Bcl2l11;Kif3c;Apc;Tsc1;Stk38l;Cd2ap;Rasa1;Lats1;Ckap5;Pcm1;Alms1;Cep192;Arhgef11;Rfc1;Numa1;Ezr;Clip1;Tubgcp6;Kif3b,183
HALLMARK_DNA_REPAIR,-0.1685135338100577,-0.6836337047327197,0.9924717691342535,1.0,Sf3a3;Xpc;Clp1;Polh;Cant1;Rrm2b;Dgcr8;Gtf2f1;Taf13;Ercc4;Rpa2;Gtf2b;Pcna;Pola1;Polr2a;Rad52;Cstf3;Dguok;Nelfb;Pde4b;Taf12;Tsg101;Ercc5;Ddb2,143
HALLMARK_PEROXISOME,-0.17399788539753394,-0.6381938703055975,0.9862068965517241,1.0,Sod1;Ehhadh;Retsat;Abcb1a;Elovl5;Ide;Scgb1a1;Abcb9;Dhrs3;Cln8;Sema3c;Idh1;Cnbp;Acsl4;Dhcr24;Acox1;Acsl1;Aldh1a1,80
HALLMARK_MTORC1_SIGNALING,-0.14677807123522463,-0.6147509117515012,0.9987745098039216,0.9895518430124636,Tuba4a;Skap2;Sqstm1;Immt;Rab1a;Ssr1;Ccng1;Tbk1;Ddit3;Gclc;Polr3g;Elovl5;Me1;Cct6a;Gbe1;Ero1a;Btg2;Uchl5;Plod2;Ppa1;Aldoa;Serp1;G6pdx;Gmps;Tm7sf2;Got1;Atp2a2;Xbp1;Lta4h;Hspa5;Ube2d3,182
