cluster,n_cells,Sftpc,hAT2_canonical,AT2_identity,AT2_lipid,pAT2_inflammatory,cAT2,DATP,AT1_canonical,AT1_early,AT1_late,DATP_figure7,p53,arrest,hypoxia,hypoxia_without_Ndrg1,ifng_response,glycolysis,responder,ciliated,mesenchyme,immune,endothelium,club_or_airway,state,rule,AT1_reference_detection,sftpc_informative,library
15,21,1.0000000000000004,1.0000000000000004,0.6666666666666669,0.4285714285714286,0.2,0.031746031746031744,0.20000000000000004,0.015873015873015872,0.19047619047619047,0.2976190476190477,0.047619047619047616,0.14285714285714285,0.33333333333333337,0.047619047619047616,0.09523809523809523,0.08333333333333333,0.28571428571428575,0.0,0.09523809523809523,0.0,0.07142857142857142,0.031746031746031744,0.3809523809523811,hAT2,5 (reference),,False,PBS_AT2_nonTomato
5,182,0.7087912087912073,0.43956043956043894,0.031135531135531136,0.12271062271062268,0.11318681318681323,0.22161172161172157,0.19340659340659316,0.02380952380952381,0.058608058608058594,0.026098901098901103,0.22527472527472484,0.18131868131868117,0.225274725274725,0.12087912087912092,0.21428571428571436,0.28434065934065894,0.28021978021977983,0.06043956043956045,0.20146520146520133,0.010073260073260074,0.45879120879120805,0.0586080586080586,0.48168498168498086,hAT2,5 (reference),,False,Day28_AT2_nonTomato
6,517,0.617021276595745,0.35654416505480313,0.013539651837524182,0.06125080593165703,0.05222437137330758,0.05029013539651839,0.1911025145067704,0.01740812379110252,0.02256608639587364,0.008704061895551257,0.25016118633140016,0.13152804642166296,0.06963249516441006,0.09477756286266917,0.16247582205029,0.2369439071566736,0.2069632495164404,0.0038684719535783366,0.0786589297227594,0.0009671179883945841,0.4821083172147005,0.03352675693101227,0.4358478401031622,hAT2,7,,False,Day28_AT2_nonTomato
11,9,0.7777777777777779,0.48148148148148145,0.0,0.14814814814814814,0.42222222222222233,0.0,0.4,0.3333333333333334,0.07407407407407407,0.25000000000000006,0.3333333333333333,0.22222222222222224,0.2222222222222222,0.2222222222222222,0.0,0.1388888888888889,0.1851851851851852,0.1111111111111111,0.0,0.07407407407407407,0.2222222222222222,0.0,0.37037037037037046,DATP,4,,False,Day28_AT2_nonTomato
