cluster,n_cells,Sftpc,hAT2_canonical,AT2_identity,AT2_lipid,pAT2_inflammatory,cAT2,DATP,AT1_canonical,AT1_early,AT1_late,DATP_figure7,p53,arrest,hypoxia,hypoxia_without_Ndrg1,ifng_response,glycolysis,responder,ciliated,mesenchyme,immune,endothelium,club_or_airway,state,rule,AT1_reference_detection
0,1192,1.0000000000000129,1.0000000000000129,0.8053691275167886,0.5542505592841226,0.264093959731546,0.004753914988814317,0.18825503355704915,0.041387024608501084,0.19323266219239535,0.3108221476510103,0.021252796420581647,0.22986577181208215,0.23867449664429788,0.13171140939597398,0.24580536912751844,0.2328020134228206,0.28411633109619977,0.06795302013422812,0.021812080536912738,0.0,0.0012583892617449664,0.003355704697986577,0.28719239373602073,hAT2,7,
1,2034,0.9999999999999799,0.9999999999999799,0.7259914782038539,0.4726319239593499,0.09577187807276252,0.003441494591937069,0.1573254670599775,0.026876433956079998,0.15585054080629104,0.26597836774827477,0.009996722386102918,0.1412241887905599,0.15585054080629107,0.09660766961651875,0.1794493608652892,0.10545722713864292,0.18846279908226526,0.045722713864306826,0.015404785316289735,0.00016388069485414618,0.0007374631268436578,0.004588659455916095,0.2059980334316592,hAT2,7,
2,2850,0.9999999999999584,0.9999999999999584,0.7891228070175149,0.524093567251449,0.1575438596491205,0.003742690058479532,0.20561403508771164,0.03438596491228068,0.20795321637426414,0.34157894736841027,0.025497076023391796,0.25973684210526216,0.34421052631577803,0.1566666666666675,0.2800000000000017,0.15070175438596503,0.279064327485372,0.06315789473684207,0.0590643274853806,0.0005263157894736841,0.0017543859649122807,0.0070175438596491195,0.3359064327485295,hAT2,7,
3,3919,0.9999999999999477,0.9999149442884567,0.8455388279322649,0.625754869439473,0.2983924470528204,0.014374415241983483,0.19984689971930913,0.06889512630773192,0.26001531002806955,0.3716509313600332,0.029599387598877203,0.3342689461597291,0.3216381730033162,0.16675172237815858,0.30364889002296686,0.18531513141107478,0.3264438207025522,0.06251594794590441,0.06642851067449197,0.000935612826401293,0.0023602959938759894,0.014629582376456543,0.40996852938673384,hAT2,5 (reference),
4,205,1.0000000000000007,1.0000000000000007,0.7495934959349598,0.6634146341463419,0.4526829268292686,0.6894308943089436,0.24292682926829284,0.1918699186991871,0.3609756097560978,0.38048780487804906,0.08943089430894312,0.44634146341463443,0.41951219512195154,0.26829268292682945,0.5024390243902442,0.29512195121951235,0.4617886178861792,0.13658536585365857,0.0764227642276423,0.0024390243902439024,0.0024390243902439024,0.004878048780487805,0.40162601626016287,cAT2,2,
5,1238,1.0000000000000133,0.999461497038247,0.3451803984921898,0.32767905223478544,0.22261712439418316,0.015347334410339262,0.37754442649434694,0.40522347872912934,0.5514270328486798,0.4650646203554117,0.3222940226171227,0.4268982229402223,0.4285137318255278,0.22415185783521746,0.33037156704361725,0.3770193861066235,0.3726440495422756,0.07915993537964458,0.15858912224017235,0.01144318793753366,0.0044426494345718905,0.006731287022078625,0.34894991922455837,hAT2,7,
6,205,1.0000000000000007,1.0000000000000007,0.31056910569105706,0.36260162601626034,0.38243902439024413,0.014634146341463414,0.3912195121951222,0.1707317073170733,0.4146341463414637,0.12073170731707321,0.3284552845528457,0.3963414634146344,0.42195121951219544,0.12195121951219517,0.2048780487804879,0.3109756097560978,0.48455284552845557,0.23414634146341476,0.6894308943089436,0.0016260162601626016,0.0036585365853658534,0.0065040650406504065,0.6504065040650411,hAT2,7,
7,40,1.0000000000000004,0.9833333333333338,0.08333333333333333,0.09166666666666667,0.14500000000000002,0.05833333333333333,0.15500000000000003,0.025000000000000005,0.041666666666666664,0.0625,0.19166666666666674,0.15000000000000002,0.17500000000000002,0.1125,0.125,0.28125000000000006,0.38333333333333347,0.0,0.0,0.004166666666666667,0.5000000000000001,0.016666666666666666,0.21666666666666676,hAT2,7,
