ligand,ligand_complex,ligand_props,ligand_trimean,mat_max,receptor,receptor_complex,receptor_props,receptor_trimean,source,target,lr_probs,donor,disease,resource
AREG,AREG,0.524,0.1043901409311726,7.8763456,EGFR,EGFR,0.6180555555555556,0.1258727903366741,Macrophage,Fibroblast,0.025606815758691493,051I,IPF,cellchatdb
HBEGF,HBEGF,0.5405405405405406,0.08494391383225164,7.8763456,EGFR,EGFR,0.6180555555555556,0.1258727903366741,Macrophage_Alveolar,Fibroblast,0.020936542549504812,051I,IPF,cellchatdb
AREG,AREG,0.44594594594594594,0.03719437236810508,7.8763456,EGFR,EGFR,0.6180555555555556,0.1258727903366741,Macrophage_Alveolar,Fibroblast,0.009276656719351004,051I,IPF,cellchatdb
HBEGF,HBEGF,0.434,0.035467418439300014,7.8763456,EGFR,EGFR,0.6180555555555556,0.1258727903366741,Macrophage,Fibroblast,0.00884974851764092,051I,IPF,cellchatdb
AREG,AREG,0.524,0.1043901409311726,7.8763456,EGFR,EGFR,0.3287671232876712,0.01410433113738535,Macrophage,Myofibroblast,0.0029360603950053295,051I,IPF,cellchatdb
CXCL12,CXCL12,0.4097222222222222,0.03908317824051377,7.8763456,CXCR4,CXCR4,0.448,0.03656663076693045,Fibroblast,Macrophage,0.0028501338145154645,051I,IPF,cellchatdb
TGFB1,TGFB1,0.6486486486486487,0.09608777029048832,7.8763456,TGFBR1,TGFBR1_TGFBR2,0.2569444444444444,0.014348776278877151,Macrophage_Alveolar,Fibroblast,0.0027499010304210367,051I,IPF,cellchatdb
HBEGF,HBEGF,0.5405405405405406,0.08494391383225164,7.8763456,EGFR,EGFR,0.3287671232876712,0.01410433113738535,Macrophage_Alveolar,Myofibroblast,0.002390426347512394,051I,IPF,cellchatdb
CXCL12,CXCL12,0.3378995433789954,0.021629704894953194,7.8763456,CXCR4,CXCR4,0.448,0.03656663076693045,Myofibroblast,Macrophage,0.0015793525647621617,051I,IPF,cellchatdb
TGFB1,TGFB1,0.498,0.039615674644421506,7.8763456,TGFBR1,TGFBR1_TGFBR2,0.2569444444444444,0.014348776278877151,Macrophage,Fibroblast,0.001135581892933447,051I,IPF,cellchatdb
AREG,AREG,0.44594594594594594,0.03719437236810508,7.8763456,EGFR,EGFR,0.3287671232876712,0.01410433113738535,Macrophage_Alveolar,Myofibroblast,0.0010481038144753204,051I,IPF,cellchatdb
HBEGF,HBEGF,0.434,0.035467418439300014,7.8763456,EGFR,EGFR,0.3287671232876712,0.01410433113738535,Macrophage,Myofibroblast,0.0009994884518816497,051I,IPF,cellchatdb
TGFB1,TGFB1,0.3835616438356164,0.021115773585610453,7.8763456,TGFBR1,TGFBR1_TGFBR2,0.3108108108108108,0.01835651772349678,Myofibroblast,Macrophage_Alveolar,0.0007746236371930339,051I,IPF,cellchatdb
TGFB1,TGFB1,0.6486486486486487,0.09608777029048832,7.8763456,ACVR1,ACVR1_TGFBR1_TGFBR2,0.25,0.0034296462890071044,Macrophage_Alveolar,Fibroblast,0.0006586600106450679,051I,IPF,cellchatdb
VEGFA,VEGFA,0.4861111111111111,0.03963644473416794,7.8763456,FLT1,FLT1,0.252,0.008125638526895462,Fibroblast,Macrophage,0.0006437281918934298,051I,IPF,cellchatdb
VEGFA,VEGFA,0.3424657534246575,0.019764197620278923,7.8763456,FLT1,FLT1,0.252,0.008125638526895462,Myofibroblast,Macrophage,0.000321090319165245,051I,IPF,cellchatdb
TGFB1,TGFB1,0.498,0.039615674644421506,7.8763456,ACVR1,ACVR1_TGFBR1_TGFBR2,0.25,0.0034296462890071044,Macrophage,Fibroblast,0.0002716616829374306,051I,IPF,cellchatdb
CXCL12,CXCL12,0.4097222222222222,0.03908317824051377,7.8763456,ACKR3,ACKR3,0.114,0.0,Fibroblast,Macrophage,0.0,051I,IPF,cellchatdb
TGFB1,TGFB1,0.24305555555555555,0.0,7.8763456,TGFBR1,TGFBR1_TGFBR2,0.222,0.0,Fibroblast,Macrophage,0.0,051I,IPF,cellchatdb
TGFB1,TGFB1,0.6486486486486487,0.09608777029048832,7.8763456,ACVR1B,ACVR1B_TGFBR2,0.1527777777777778,0.0,Macrophage_Alveolar,Fibroblast,0.0,051I,IPF,cellchatdb
HBEGF,HBEGF,0.434,0.035467418439300014,7.8763456,ERBB4,ERBB4,0.14583333333333334,0.0,Macrophage,Fibroblast,0.0,051I,IPF,cellchatdb
TGFB1,TGFB1,0.498,0.039615674644421506,7.8763456,ACVR1B,ACVR1B_TGFBR2,0.1527777777777778,0.0,Macrophage,Fibroblast,0.0,051I,IPF,cellchatdb
HBEGF,HBEGF,0.5405405405405406,0.08494391383225164,7.8763456,ERBB4,ERBB4,0.14583333333333334,0.0,Macrophage_Alveolar,Fibroblast,0.0,051I,IPF,cellchatdb
FGF7,FGF7,0.4027777777777778,0.03456573338271762,7.8763456,FGFR1,FGFR1,0.116,0.0,Fibroblast,Macrophage,0.0,051I,IPF,cellchatdb
TGFB1,TGFB1,0.3835616438356164,0.021115773585610453,7.8763456,ACVR1B,ACVR1B_TGFBR2,0.194,0.0,Myofibroblast,Macrophage,0.0,051I,IPF,cellchatdb
