ligand,ligand_complex,ligand_props,ligand_trimean,mat_max,receptor,receptor_complex,receptor_props,receptor_trimean,source,target,lr_probs,donor,disease,resource
TGFB1,TGFB1,0.662,0.08921796904511581,7.6454406,CXCR4,CXCR4,0.11538461538461539,0.0,Macrophage_Alveolar,Fibroblast,0.0,174I,IPF,consensus
TGFB1,TGFB1,0.662,0.08921796904511581,7.6454406,ACVRL1,ACVRL1,0.21153846153846154,0.0,Macrophage_Alveolar,Fibroblast,0.0,174I,IPF,consensus
TGFB1,TGFB1,0.662,0.08921796904511581,7.6454406,ACVR1,ACVR1_TGFBR2,0.11538461538461539,0.0,Macrophage_Alveolar,Fibroblast,0.0,174I,IPF,consensus
TGFB1,TGFB1,0.662,0.08921796904511581,7.6454406,ACVR1,ACVR1_TGFBR1_TGFBR2,0.11538461538461539,0.0,Macrophage_Alveolar,Fibroblast,0.0,174I,IPF,consensus
TGFB1,TGFB1,0.662,0.08921796904511581,7.6454406,TGFBR1,TGFBR1_TGFBR2,0.21153846153846154,0.0,Macrophage_Alveolar,Fibroblast,0.0,174I,IPF,consensus
VEGFA,VEGFA,0.154,0.0,7.6454406,CD44,CD44,0.5961538461538461,0.10056947358781798,Macrophage,Fibroblast,0.0,174I,IPF,consensus
IL1B,IL1B,0.186,0.0,7.6454406,IL1RAP,IL1R1_IL1RAP,0.25,0.0029665890705787845,Macrophage,Fibroblast,0.0,174I,IPF,consensus
TGFB1,TGFB1,0.704,0.1182982101352863,7.6454406,ACVRL1,ACVRL1,0.21153846153846154,0.0,Macrophage,Fibroblast,0.0,174I,IPF,consensus
IL1B,IL1B,0.186,0.0,7.6454406,SIGIRR,SIGIRR,0.36538461538461536,0.026105949713141285,Macrophage,Fibroblast,0.0,174I,IPF,consensus
VEGFA,VEGFA,0.154,0.0,7.6454406,NRP1,NRP1,0.6923076923076923,0.12867353242255675,Macrophage,Fibroblast,0.0,174I,IPF,consensus
VEGFA,VEGFA,0.154,0.0,7.6454406,ITGB1,ITGB1,0.34615384615384615,0.02491449365677667,Macrophage,Fibroblast,0.0,174I,IPF,consensus
VEGFA,VEGFA,0.154,0.0,7.6454406,EGFR,EGFR,0.75,0.12998342956044606,Macrophage,Fibroblast,0.0,174I,IPF,consensus
VEGFA,VEGFA,0.154,0.0,7.6454406,ITGAV,ITGAV,0.36538461538461536,0.026334249828206424,Macrophage,Fibroblast,0.0,174I,IPF,consensus
VEGFA,VEGFA,0.154,0.0,7.6454406,EPHB2,EPHB2,0.23076923076923078,0.0,Macrophage,Fibroblast,0.0,174I,IPF,consensus
VEGFA,VEGFA,0.154,0.0,7.6454406,SIRPA,SIRPA,0.25,0.003140454355992084,Macrophage,Fibroblast,0.0,174I,IPF,consensus
VEGFA,VEGFA,0.154,0.0,7.6454406,ITGA9,ITGA9,0.40384615384615385,0.03125833982359438,Macrophage,Fibroblast,0.0,174I,IPF,consensus
TGFB1,TGFB1,0.704,0.1182982101352863,7.6454406,VASN,VASN,0.19230769230769232,0.0,Macrophage,Fibroblast,0.0,174I,IPF,consensus
TGFB1,TGFB1,0.704,0.1182982101352863,7.6454406,CXCR4,CXCR4,0.11538461538461539,0.0,Macrophage,Fibroblast,0.0,174I,IPF,consensus
TGFB1,TGFB1,0.704,0.1182982101352863,7.6454406,ACVR1,ACVR1_TGFBR1_TGFBR2,0.11538461538461539,0.0,Macrophage,Fibroblast,0.0,174I,IPF,consensus
TGFB1,TGFB1,0.704,0.1182982101352863,7.6454406,ACVR1,ACVR1_TGFBR2,0.11538461538461539,0.0,Macrophage,Fibroblast,0.0,174I,IPF,consensus
TGFB1,TGFB1,0.704,0.1182982101352863,7.6454406,TGFBR1,TGFBR1_TGFBR2,0.21153846153846154,0.0,Macrophage,Fibroblast,0.0,174I,IPF,consensus
TGFB1,TGFB1,0.11538461538461539,0.0,7.6454406,ITGB8,ITGB8,0.21,0.0,Fibroblast,Macrophage,0.0,174I,IPF,consensus
TGFB1,TGFB1,0.11538461538461539,0.0,7.6454406,CXCR4,CXCR4,0.636,0.10716176500067576,Fibroblast,Macrophage,0.0,174I,IPF,consensus
TGFB1,TGFB1,0.11538461538461539,0.0,7.6454406,SDC2,SDC2,0.624,0.13360256904550027,Fibroblast,Macrophage,0.0,174I,IPF,consensus
TGFB1,TGFB1,0.11538461538461539,0.0,7.6454406,ITGB5,ITGB5,0.2,0.0,Fibroblast,Macrophage,0.0,174I,IPF,consensus
TGFB1,TGFB1,0.11538461538461539,0.0,7.6454406,ITGB1,ITGB1,0.354,0.024115640592913934,Fibroblast,Macrophage,0.0,174I,IPF,consensus
TGFB1,TGFB1,0.11538461538461539,0.0,7.6454406,ACVR1,ACVR1_TGFBR2,0.12,0.0,Fibroblast,Macrophage,0.0,174I,IPF,consensus
TGFB1,TGFB1,0.11538461538461539,0.0,7.6454406,ACVR1,ACVR1_TGFBR1_TGFBR2,0.12,0.0,Fibroblast,Macrophage,0.0,174I,IPF,consensus
TGFB1,TGFB1,0.662,0.08921796904511581,7.6454406,VASN,VASN,0.19230769230769232,0.0,Macrophage_Alveolar,Fibroblast,0.0,174I,IPF,consensus
IL1A,IL1A,0.124,0.0,7.6454406,IL1RAP,IL1R1_IL1RAP,0.25,0.0029665890705787845,Macrophage_Alveolar,Fibroblast,0.0,174I,IPF,consensus
TGFB1,TGFB1,0.11538461538461539,0.0,7.6454406,ACVR1B,ACVR1B_TGFBR2,0.148,0.0,Fibroblast,Macrophage,0.0,174I,IPF,consensus
TGFB1,TGFB1,0.11538461538461539,0.0,7.6454406,TGFBR1,TGFBR1_TGFBR2,0.268,0.013254110911391948,Fibroblast,Macrophage,0.0,174I,IPF,consensus
CXCL12,CXCL12,0.5769230769230769,0.09504458858434717,7.6454406,ACKR3,ACKR3,0.144,0.0,Fibroblast,Macrophage,0.0,174I,IPF,consensus
CXCL12,CXCL12,0.5769230769230769,0.09504458858434717,7.6454406,ITGA5,ITGA5,0.156,0.0,Fibroblast,Macrophage,0.0,174I,IPF,consensus
VEGFA,VEGFA,0.21153846153846154,0.0,7.6454406,SIRPA,SIRPA,0.532,0.07061276045463316,Fibroblast,Macrophage,0.0,174I,IPF,consensus
FGF7,FGF7,0.46153846153846156,0.03574883199169321,7.6454406,FGFR1,FGFR1,0.102,0.0,Fibroblast,Macrophage,0.0,174I,IPF,consensus
VEGFA,VEGFA,0.21153846153846154,0.0,7.6454406,NRP1,NRP1,0.504,0.06428654030290559,Fibroblast,Macrophage,0.0,174I,IPF,consensus
VEGFA,VEGFA,0.21153846153846154,0.0,7.6454406,NRP2,NRP2,0.286,0.019855975939124804,Fibroblast,Macrophage,0.0,174I,IPF,consensus
VEGFA,VEGFA,0.21153846153846154,0.0,7.6454406,ITGB1,ITGB1,0.354,0.024115640592913934,Fibroblast,Macrophage,0.0,174I,IPF,consensus
VEGFA,VEGFA,0.21153846153846154,0.0,7.6454406,ITGAV,ITGAV,0.408,0.031136054044992534,Fibroblast,Macrophage,0.0,174I,IPF,consensus
CCL2,CCL2,0.21153846153846154,0.0,7.6454406,CCR1,CCR1,0.306,0.020834145226389822,Fibroblast,Macrophage,0.0,174I,IPF,consensus
TGFB1,TGFB1,0.11538461538461539,0.0,7.6454406,ACVR1,ACVR1_TGFBR2,0.134,0.0,Fibroblast,Macrophage_Alveolar,0.0,174I,IPF,consensus
TGFB1,TGFB1,0.11538461538461539,0.0,7.6454406,ENG,ENG,0.492,0.03443326391952439,Fibroblast,Macrophage,0.0,174I,IPF,consensus
VEGFA,VEGFA,0.21153846153846154,0.0,7.6454406,CD44,CD44,0.92,0.2592427477868,Fibroblast,Macrophage,0.0,174I,IPF,consensus
TGFB1,TGFB1,0.11538461538461539,0.0,7.6454406,LPP,LPP,0.804,0.18034945900356725,Fibroblast,Macrophage,0.0,174I,IPF,consensus
TGFB1,TGFB1,0.11538461538461539,0.0,7.6454406,ACVR1B,ACVR1B_TGFBR2,0.192,0.0,Fibroblast,Macrophage_Alveolar,0.0,174I,IPF,consensus
TGFB1,TGFB1,0.11538461538461539,0.0,7.6454406,TGFBR1,TGFBR1_TGFBR2,0.202,0.0,Fibroblast,Macrophage_Alveolar,0.0,174I,IPF,consensus
TGFB1,TGFB1,0.11538461538461539,0.0,7.6454406,ACVR1,ACVR1_TGFBR1_TGFBR2,0.134,0.0,Fibroblast,Macrophage_Alveolar,0.0,174I,IPF,consensus
CCL2,CCL2,0.21153846153846154,0.0,7.6454406,CCR1,CCR1,0.176,0.0,Fibroblast,Macrophage_Alveolar,0.0,174I,IPF,consensus
TGFB1,TGFB1,0.11538461538461539,0.0,7.6454406,CXCR4,CXCR4,0.52,0.0628761165544045,Fibroblast,Macrophage_Alveolar,0.0,174I,IPF,consensus
TGFB1,TGFB1,0.11538461538461539,0.0,7.6454406,ACVRL1,ACVRL1,0.276,0.013822966258691949,Fibroblast,Macrophage_Alveolar,0.0,174I,IPF,consensus
TGFB1,TGFB1,0.11538461538461539,0.0,7.6454406,SDC2,SDC2,0.412,0.030432024011279424,Fibroblast,Macrophage_Alveolar,0.0,174I,IPF,consensus
TGFB1,TGFB1,0.11538461538461539,0.0,7.6454406,ITGB8,ITGB8,0.562,0.07872517799658141,Fibroblast,Macrophage_Alveolar,0.0,174I,IPF,consensus
TGFB1,TGFB1,0.11538461538461539,0.0,7.6454406,ITGB5,ITGB5,0.332,0.01996829829768565,Fibroblast,Macrophage_Alveolar,0.0,174I,IPF,consensus
TGFB1,TGFB1,0.11538461538461539,0.0,7.6454406,ITGB1,ITGB1,0.328,0.019538543462076063,Fibroblast,Macrophage_Alveolar,0.0,174I,IPF,consensus
VEGFA,VEGFA,0.21153846153846154,0.0,7.6454406,NRP1,NRP1,0.65,0.09960169358273774,Fibroblast,Macrophage_Alveolar,0.0,174I,IPF,consensus
VEGFA,VEGFA,0.21153846153846154,0.0,7.6454406,SIRPA,SIRPA,0.604,0.07617420236107719,Fibroblast,Macrophage_Alveolar,0.0,174I,IPF,consensus
VEGFA,VEGFA,0.21153846153846154,0.0,7.6454406,NRP2,NRP2,0.274,0.016328552737047808,Fibroblast,Macrophage_Alveolar,0.0,174I,IPF,consensus
VEGFA,VEGFA,0.21153846153846154,0.0,7.6454406,ITGB1,ITGB1,0.328,0.019538543462076063,Fibroblast,Macrophage_Alveolar,0.0,174I,IPF,consensus
VEGFA,VEGFA,0.21153846153846154,0.0,7.6454406,ITGAV,ITGAV,0.43,0.026464753674218855,Fibroblast,Macrophage_Alveolar,0.0,174I,IPF,consensus
CXCL12,CXCL12,0.5769230769230769,0.09504458858434717,7.6454406,ITGA5,ITGA5,0.138,0.0,Fibroblast,Macrophage_Alveolar,0.0,174I,IPF,consensus
TGFB1,TGFB1,0.11538461538461539,0.0,7.6454406,ENG,ENG,0.462,0.02518029254154719,Fibroblast,Macrophage_Alveolar,0.0,174I,IPF,consensus
VEGFA,VEGFA,0.21153846153846154,0.0,7.6454406,CD44,CD44,0.9,0.21174564124267903,Fibroblast,Macrophage_Alveolar,0.0,174I,IPF,consensus
TGFB1,TGFB1,0.11538461538461539,0.0,7.6454406,LPP,LPP,0.902,0.18855226213110754,Fibroblast,Macrophage_Alveolar,0.0,174I,IPF,consensus
