ligand,ligand_complex,ligand_props,ligand_trimean,mat_max,receptor,receptor_complex,receptor_props,receptor_trimean,source,target,lr_probs,donor,disease,resource
TGFB1,TGFB1,0.516,0.07467480643606805,7.972773,LPP,LPP,1.0,0.2943363226597473,Macrophage,ATII,0.042107990042047565,022I,IPF,consensus
TGFB1,TGFB1,0.582,0.07369169429591871,7.972773,LPP,LPP,1.0,0.2943363226597473,Macrophage_Alveolar,ATII,0.0415766765567016,022I,IPF,consensus
TGFB1,TGFB1,0.516,0.07467480643606805,7.972773,LPP,LPP,0.8900343642611683,0.27193514118661444,Macrophage,Myofibroblast,0.039028334391891,022I,IPF,consensus
TGFB1,TGFB1,0.582,0.07369169429591871,7.972773,LPP,LPP,0.8900343642611683,0.27193514118661444,Macrophage_Alveolar,Myofibroblast,0.038534316407955016,022I,IPF,consensus
TGFB1,TGFB1,0.516,0.07467480643606805,7.972773,LPP,LPP,0.8432835820895522,0.21419050093914038,Macrophage,Fibroblast,0.0309976754369405,022I,IPF,consensus
TGFB1,TGFB1,0.582,0.07369169429591871,7.972773,LPP,LPP,0.8432835820895522,0.21419050093914038,Macrophage_Alveolar,Fibroblast,0.030602071898569803,022I,IPF,consensus
TGFB1,TGFB1,0.516,0.07467480643606805,7.972773,EGFR,EGFR,0.7611940298507462,0.1673838229018007,Macrophage,Fibroblast,0.024389015252651015,022I,IPF,consensus
TGFB1,TGFB1,0.582,0.07369169429591871,7.972773,EGFR,EGFR,0.7611940298507462,0.1673838229018007,Macrophage_Alveolar,Fibroblast,0.02407565827535745,022I,IPF,consensus
TGFB1,TGFB1,0.516,0.07467480643606805,7.972773,CAV1,CAV1,0.6013745704467354,0.11790560068386968,Macrophage,Myofibroblast,0.017304439250494578,022I,IPF,consensus
TGFB1,TGFB1,0.582,0.07369169429591871,7.972773,CAV1,CAV1,0.6013745704467354,0.11790560068386968,Macrophage_Alveolar,Myofibroblast,0.017080513298465827,022I,IPF,consensus
TGFB1,TGFB1,0.516,0.07467480643606805,7.972773,TGFBR3,TGFBR3,0.6343283582089553,0.11184827445997414,Macrophage,Fibroblast,0.016430040929951976,022I,IPF,consensus
TGFB1,TGFB1,0.33962264150943394,0.03062229432850505,7.972773,LPP,LPP,0.8900343642611683,0.27193514118661444,ATII,Myofibroblast,0.016381725500867732,022I,IPF,consensus
TGFB1,TGFB1,0.582,0.07369169429591871,7.972773,TGFBR3,TGFBR3,0.6343283582089553,0.11184827445997414,Macrophage_Alveolar,Fibroblast,0.016217243290982297,022I,IPF,consensus
