ligand,ligand_complex,ligand_props,ligand_trimean,mat_max,receptor,receptor_complex,receptor_props,receptor_trimean,source,target,lr_probs,donor,disease,resource
TGFB1,TGFB1,0.3423913043478261,0.04273689974681616,8.295035,LPP,LPP,0.8,0.2676191880887657,Macrophage,ATII,0.02236289047685079,396C,control,consensus
TGFB1,TGFB1,0.302,0.032816211458319866,8.295035,LPP,LPP,0.8,0.2676191880887657,Macrophage_Alveolar,ATII,0.017261309535561948,396C,control,consensus
HBEGF,HBEGF,0.3125,0.03465815959012447,8.295035,CD9,CD9,0.4176470588235294,0.05228273695525898,Macrophage,ATII,0.0036109605919320393,396C,control,consensus
TGFB1,TGFB1,0.3423913043478261,0.04273689974681616,8.295035,EGFR,EGFR,0.3411764705882353,0.036920601609794934,Macrophage,ATII,0.0031458167066707133,396C,control,consensus
HBEGF,HBEGF,0.3125,0.03465815959012447,8.295035,CD44,CD44,0.36470588235294116,0.042210493994065124,Macrophage,ATII,0.0029173402982688697,396C,control,consensus
TGFB1,TGFB1,0.302,0.032816211458319866,8.295035,EGFR,EGFR,0.3411764705882353,0.036920601609794934,Macrophage_Alveolar,ATII,0.0024173308906811,396C,control,consensus
TGFB1,TGFB1,0.3423913043478261,0.04273689974681616,8.295035,ITGAV,ITGAV_ITGB6,0.15294117647058825,0.0,Macrophage,ATII,0.0,396C,control,consensus
TGFB1,TGFB1,0.3423913043478261,0.04273689974681616,8.295035,ACVR1,ACVR1_TGFBR2,0.1,0.0,Macrophage,ATII,0.0,396C,control,consensus
TGFB1,TGFB1,0.3423913043478261,0.04273689974681616,8.295035,SDC2,SDC2,0.14705882352941177,0.0,Macrophage,ATII,0.0,396C,control,consensus
AREG,AREG,0.27445652173913043,0.03431223855566351,8.295035,ERBB3,ERBB3,0.11176470588235295,0.0,Macrophage,ATII,0.0,396C,control,consensus
TGFB1,TGFB1,0.3423913043478261,0.04273689974681616,8.295035,ITGB1,ITGB1,0.2,0.0,Macrophage,ATII,0.0,396C,control,consensus
TGFB1,TGFB1,0.302,0.032816211458319866,8.295035,ITGAV,ITGAV_ITGB6,0.15294117647058825,0.0,Macrophage_Alveolar,ATII,0.0,396C,control,consensus
CXCL2,CXCL2,0.21195652173913043,0.0,8.295035,DPP4,DPP4,0.15294117647058825,0.0,Macrophage,ATII,0.0,396C,control,consensus
TGFB1,TGFB1,0.302,0.032816211458319866,8.295035,ITGB1,ITGB1,0.2,0.0,Macrophage_Alveolar,ATII,0.0,396C,control,consensus
TGFB1,TGFB1,0.302,0.032816211458319866,8.295035,ACVR1,ACVR1_TGFBR2,0.1,0.0,Macrophage_Alveolar,ATII,0.0,396C,control,consensus
TGFB1,TGFB1,0.302,0.032816211458319866,8.295035,SDC2,SDC2,0.14705882352941177,0.0,Macrophage_Alveolar,ATII,0.0,396C,control,consensus
HBEGF,HBEGF,0.234,0.0,8.295035,CD44,CD44,0.36470588235294116,0.042210493994065124,Macrophage_Alveolar,ATII,0.0,396C,control,consensus
CXCL2,CXCL2,0.116,0.0,8.295035,DPP4,DPP4,0.15294117647058825,0.0,Macrophage_Alveolar,ATII,0.0,396C,control,consensus
HBEGF,HBEGF,0.234,0.0,8.295035,CD9,CD9,0.4176470588235294,0.05228273695525898,Macrophage_Alveolar,ATII,0.0,396C,control,consensus
