ligand,ligand_complex,ligand_props,ligand_trimean,mat_max,receptor,receptor_complex,receptor_props,receptor_trimean,source,target,lr_probs,donor,disease,resource
AREG,AREG,0.694,0.18704410791050208,7.628681,EGFR,EGFR,0.775,0.15513898148897587,Macrophage,Fibroblast,0.05485227645992939,021I,IPF,cellchatdb
AREG,AREG,0.694,0.18704410791050208,7.628681,EGFR,EGFR,0.5454545454545454,0.08003470623604869,Macrophage,Myofibroblast,0.029069692684480126,021I,IPF,cellchatdb
CXCL12,CXCL12,0.45,0.03357368681721473,7.628681,CXCR4,CXCR4,0.66,0.12035782819403718,Fibroblast,Macrophage,0.008016921607537194,021I,IPF,cellchatdb
HBEGF,HBEGF,0.364,0.02585594038489969,7.628681,EGFR,EGFR,0.775,0.15513898148897587,Macrophage,Fibroblast,0.007958679778056709,021I,IPF,cellchatdb
HBEGF,HBEGF,0.4666666666666667,0.02584924737593619,7.628681,EGFR,EGFR,0.775,0.15513898148897587,Macrophage_Alveolar,Fibroblast,0.007956636004592003,021I,IPF,cellchatdb
AREG,AREG,0.4095238095238095,0.02582658168127394,7.628681,EGFR,EGFR,0.775,0.15513898148897587,Macrophage_Alveolar,Fibroblast,0.007949714758230959,021I,IPF,cellchatdb
CXCL12,CXCL12,0.4230769230769231,0.03171260255096753,7.628681,CXCR4,CXCR4,0.66,0.12035782819403718,Myofibroblast,Macrophage,0.007575887733584068,021I,IPF,cellchatdb
TGFB1,TGFB1,0.686,0.10941523612245874,7.628681,TGFBR1,TGFBR1_TGFBR2,0.4166666666666667,0.029405561036742744,Macrophage,Fibroblast,0.006393690479036557,021I,IPF,cellchatdb
TGFB1,TGFB1,0.6857142857142857,0.08100841256356173,7.628681,TGFBR1,TGFBR1_TGFBR2,0.4166666666666667,0.029405561036742744,Macrophage_Alveolar,Fibroblast,0.004741605703036689,021I,IPF,cellchatdb
TGFB1,TGFB1,0.686,0.10941523612245874,7.628681,TGFBR1,TGFBR1_TGFBR2,0.3321678321678322,0.0214645373685185,Macrophage,Myofibroblast,0.004675135294959848,021I,IPF,cellchatdb
