ligand,ligand_complex,ligand_props,ligand_trimean,mat_max,receptor,receptor_complex,receptor_props,receptor_trimean,source,target,lr_probs,donor,disease,resource
CXCL12,CXCL12,0.6086956521739131,0.0827972881308412,7.6307445,CXCR4,CXCR4,0.718,0.12095649656230545,Fibroblast,Macrophage,0.019636427265710105,041I,IPF,cellchatdb
HBEGF,HBEGF,0.5777777777777777,0.06893485605285288,7.6307445,EGFR,EGFR,0.8152173913043478,0.14241826230871663,Macrophage_Alveolar,Fibroblast,0.01925704948250217,041I,IPF,cellchatdb
AREG,AREG,0.46,0.04795024465279529,7.6307445,EGFR,EGFR,0.8152173913043478,0.14241826230871663,Macrophage,Fibroblast,0.013473954032725435,041I,IPF,cellchatdb
CXCL12,CXCL12,0.6086956521739131,0.0827972881308412,7.6307445,CXCR4,CXCR4,0.5388888888888889,0.06931928901148321,Fibroblast,Macrophage_Alveolar,0.01134862853789318,041I,IPF,cellchatdb
HBEGF,HBEGF,0.366,0.025838216028060856,7.6307445,EGFR,EGFR,0.8152173913043478,0.14241826230871663,Macrophage,Fibroblast,0.007305898669612401,041I,IPF,cellchatdb
AREG,AREG,0.26666666666666666,0.01379450391100892,7.6307445,EGFR,EGFR,0.8152173913043478,0.14241826230871663,Macrophage_Alveolar,Fibroblast,0.003913800531724053,041I,IPF,cellchatdb
TGFB1,TGFB1,0.682,0.10163556053382328,7.6307445,ACVR1B,ACVR1B_TGFBR2,0.391304347826087,0.018027307977202145,Macrophage,Fibroblast,0.003651052073582843,041I,IPF,cellchatdb
TGFB1,TGFB1,0.7333333333333333,0.09977587784974062,7.6307445,ACVR1B,ACVR1B_TGFBR2,0.391304347826087,0.018027307977202145,Macrophage_Alveolar,Fibroblast,0.003584486195006025,041I,IPF,cellchatdb
TGFB1,TGFB1,0.682,0.10163556053382328,7.6307445,TGFBR1,TGFBR1_TGFBR2,0.3804347826086957,0.01631045207348092,Macrophage,Fibroblast,0.003304488033475756,041I,IPF,cellchatdb
TGFB1,TGFB1,0.7333333333333333,0.09977587784974062,7.6307445,TGFBR1,TGFBR1_TGFBR2,0.3804347826086957,0.01631045207348092,Macrophage_Alveolar,Fibroblast,0.0032442201268477046,041I,IPF,cellchatdb
TGFB1,TGFB1,0.682,0.10163556053382328,7.6307445,ACVR1,ACVR1_TGFBR1_TGFBR2,0.33695652173913043,0.015924629712240845,Macrophage,Fibroblast,0.003226572861910305,041I,IPF,cellchatdb
TGFB1,TGFB1,0.7333333333333333,0.09977587784974062,7.6307445,ACVR1,ACVR1_TGFBR1_TGFBR2,0.33695652173913043,0.015924629712240845,Macrophage_Alveolar,Fibroblast,0.003167721471239847,041I,IPF,cellchatdb
CXCL12,CXCL12,0.6086956521739131,0.0827972881308412,7.6307445,ACKR3,ACKR3,0.2722222222222222,0.01598701247365311,Fibroblast,Macrophage_Alveolar,0.002640372532886664,041I,IPF,cellchatdb
VEGFA,VEGFA,0.5978260869565217,0.0787051098184226,7.6307445,FLT1,FLT1,0.27,0.01474742124832687,Fibroblast,Macrophage,0.0023160184246074525,041I,IPF,cellchatdb
