ligand,ligand_complex,ligand_props,ligand_trimean,mat_max,receptor,receptor_complex,receptor_props,receptor_trimean,source,target,lr_probs,donor,disease,resource
TGFB1,TGFB1,0.5573770491803278,0.07018024290313274,8.310406,LPP,LPP,0.8756756756756757,0.18956359102907494,Macrophage_Alveolar,Myofibroblast,0.025917640895368632,228I,IPF,consensus
TGFB1,TGFB1,0.5573770491803278,0.07018024290313274,8.310406,LPP,LPP,0.7818181818181819,0.12841711281802598,Macrophage_Alveolar,Fibroblast,0.017705551296943556,228I,IPF,consensus
TGFB1,TGFB1,0.484,0.039540367388949504,8.310406,LPP,LPP,0.8756756756756757,0.18956359102907494,Macrophage,Myofibroblast,0.014769422196932204,228I,IPF,consensus
FGF7,FGF7,0.8,0.19103697320329727,8.310406,NRP1,NRP1,0.47540983606557374,0.031222245800201498,Fibroblast,Macrophage_Alveolar,0.011788578281906353,228I,IPF,consensus
TGFB1,TGFB1,0.5573770491803278,0.07018024290313274,8.310406,ITGB1,ITGB1,0.6702702702702703,0.08473198707901686,Macrophage_Alveolar,Myofibroblast,0.011753241302141068,228I,IPF,consensus
FGF7,FGF7,0.8,0.19103697320329727,8.310406,NRP1,NRP1,0.37,0.029469289973444418,Fibroblast,Macrophage,0.01113408427593519,228I,IPF,consensus
HBEGF,HBEGF,0.4371584699453552,0.03395917761013345,8.310406,CD44,CD44,0.8,0.15990990101188923,Macrophage_Alveolar,Fibroblast,0.010744127453126081,228I,IPF,consensus
TGFB1,TGFB1,0.5573770491803278,0.07018024290313274,8.310406,TGFBR3,TGFBR3,0.5818181818181818,0.07482667878546423,Macrophage_Alveolar,Fibroblast,0.010393548569642513,228I,IPF,consensus
TGFB1,TGFB1,0.484,0.039540367388949504,8.310406,LPP,LPP,0.7818181818181819,0.12841711281802598,Macrophage,Fibroblast,0.010053225917107446,228I,IPF,consensus
HBEGF,HBEGF,0.36,0.03163338392004805,8.310406,CD44,CD44,0.8,0.15990990101188923,Macrophage,Fibroblast,0.010015654381718241,228I,IPF,consensus
TGFB1,TGFB1,0.5573770491803278,0.07018024290313274,8.310406,ENG,ENG,0.654054054054054,0.07115678794481073,Macrophage_Alveolar,Myofibroblast,0.009888835577041538,228I,IPF,consensus
FGF7,FGF7,0.7513513513513513,0.1579653020242583,8.310406,NRP1,NRP1,0.47540983606557374,0.031222245800201498,Myofibroblast,Macrophage_Alveolar,0.009767713633007177,228I,IPF,consensus
