ligand,ligand_complex,ligand_props,ligand_trimean,mat_max,receptor,receptor_complex,receptor_props,receptor_trimean,source,target,lr_probs,donor,disease,resource
CXCL12,CXCL12,0.360381861575179,0.030293148926013425,7.8508763,CXCR4,CXCR4,0.664,0.11885873205023145,Myofibroblast,Macrophage,0.007149723875363701,034I,IPF,cellchatdb
AREG,AREG,0.504,0.07712161993554933,7.8508763,EGFR,EGFR,0.4439140811455847,0.033784419354589534,Macrophage,Myofibroblast,0.005184004356853114,034I,IPF,cellchatdb
HBEGF,HBEGF,0.348,0.023355915356111923,7.8508763,EGFR,EGFR,0.4439140811455847,0.033784419354589534,Macrophage,Myofibroblast,0.001575645500894474,034I,IPF,cellchatdb
TGFB1,TGFB1,0.3818615751789976,0.02474092861186472,7.8508763,TGFBR1,TGFBR1_TGFBR2,0.224,0.0,Myofibroblast,Macrophage,0.0,034I,IPF,cellchatdb
TGFB1,TGFB1,0.3818615751789976,0.02474092861186472,7.8508763,ACVR1B,ACVR1B_TGFBR2,0.152,0.0,Myofibroblast,Macrophage,0.0,034I,IPF,cellchatdb
HBEGF,HBEGF,0.348,0.023355915356111923,7.8508763,ERBB4,ERBB4,0.1288782816229117,0.0,Macrophage,Myofibroblast,0.0,034I,IPF,cellchatdb
IL1B,IL1B,0.248,0.0,7.8508763,IL1RAP,IL1R1_IL1RAP,0.10501193317422435,0.0,Macrophage,Myofibroblast,0.0,034I,IPF,cellchatdb
TGFB1,TGFB1,0.55,0.07425650899997849,7.8508763,TGFBR1,TGFBR1_TGFBR2,0.20047732696897375,0.0,Macrophage,Myofibroblast,0.0,034I,IPF,cellchatdb
TGFB1,TGFB1,0.55,0.07425650899997849,7.8508763,ACVR1B,ACVR1B_TGFBR2,0.11455847255369929,0.0,Macrophage,Myofibroblast,0.0,034I,IPF,cellchatdb
TGFB1,TGFB1,0.55,0.07425650899997849,7.8508763,ACVR1,ACVR1_TGFBR1_TGFBR2,0.2052505966587112,0.0,Macrophage,Myofibroblast,0.0,034I,IPF,cellchatdb
