ligand,ligand_complex,ligand_props,ligand_trimean,mat_max,receptor,receptor_complex,receptor_props,receptor_trimean,source,target,lr_probs,donor,disease,resource
TGFB1,TGFB1,0.682,0.10163556053382328,7.6307445,LPP,LPP,0.9782608695652174,0.2646911934340086,Macrophage,Fibroblast,0.051057000888992815,041I,IPF,consensus
TGFB1,TGFB1,0.7333333333333333,0.09977587784974062,7.6307445,LPP,LPP,0.9782608695652174,0.2646911934340086,Macrophage_Alveolar,Fibroblast,0.05016965181009628,041I,IPF,consensus
VEGFA,VEGFA,0.5978260869565217,0.0787051098184226,7.6307445,CD44,CD44,0.948,0.25926948766029334,Fibroblast,Macrophage,0.039211385010183356,041I,IPF,consensus
VEGFA,VEGFA,0.5978260869565217,0.0787051098184226,7.6307445,CD44,CD44,0.9333333333333333,0.23068122255537804,Fibroblast,Macrophage_Alveolar,0.03503925126617256,041I,IPF,consensus
HBEGF,HBEGF,0.5777777777777777,0.06893485605285288,7.6307445,CD44,CD44,0.9347826086956522,0.25659040405482325,Macrophage_Alveolar,Fibroblast,0.03416733978182213,041I,IPF,consensus
TGFB1,TGFB1,0.682,0.10163556053382328,7.6307445,CAV1,CAV1,0.7282608695652174,0.16112255304605383,Macrophage,Fibroblast,0.031712914501858175,041I,IPF,consensus
TGFB1,TGFB1,0.7333333333333333,0.09977587784974062,7.6307445,CAV1,CAV1,0.7282608695652174,0.16112255304605383,Macrophage_Alveolar,Fibroblast,0.031150721367615007,041I,IPF,consensus
TGFB1,TGFB1,0.682,0.10163556053382328,7.6307445,ITGB1,ITGB1,0.8369565217391305,0.1554325148657245,Macrophage,Fibroblast,0.030627274596495606,041I,IPF,consensus
TGFB1,TGFB1,0.7333333333333333,0.09977587784974062,7.6307445,ITGB1,ITGB1,0.8369565217391305,0.1554325148657245,Macrophage_Alveolar,Fibroblast,0.030083729280258664,041I,IPF,consensus
TGFB1,TGFB1,0.682,0.10163556053382328,7.6307445,EGFR,EGFR,0.8152173913043478,0.14241826230871663,Macrophage,Fibroblast,0.028135024393131175,041I,IPF,consensus
TGFB1,TGFB1,0.7333333333333333,0.09977587784974062,7.6307445,EGFR,EGFR,0.8152173913043478,0.14241826230871663,Macrophage_Alveolar,Fibroblast,0.027634448396024625,041I,IPF,consensus
TGFB1,TGFB1,0.682,0.10163556053382328,7.6307445,TGFBR3,TGFBR3,0.75,0.13143718712990593,Macrophage,Fibroblast,0.026022140838749968,041I,IPF,consensus
TGFB1,TGFB1,0.7333333333333333,0.09977587784974062,7.6307445,TGFBR3,TGFBR3,0.75,0.13143718712990593,Macrophage_Alveolar,Fibroblast,0.025558168485477248,041I,IPF,consensus
CXCL12,CXCL12,0.6086956521739131,0.0827972881308412,7.6307445,CXCR4,CXCR4,0.718,0.12095649656230545,Fibroblast,Macrophage,0.019636427265710105,041I,IPF,consensus
TGFB1,TGFB1,0.682,0.10163556053382328,7.6307445,SDC2,SDC2,0.6847826086956522,0.09620961527582728,Macrophage,Fibroblast,0.019181510528467133,041I,IPF,consensus
TGFB1,TGFB1,0.7333333333333333,0.09977587784974062,7.6307445,SDC2,SDC2,0.6847826086956522,0.09620961527582728,Macrophage_Alveolar,Fibroblast,0.018837147068710636,041I,IPF,consensus
VEGFA,VEGFA,0.5978260869565217,0.0787051098184226,7.6307445,NRP1,NRP1,0.6833333333333333,0.1038573520013647,Fibroblast,Macrophage_Alveolar,0.016085243670695526,041I,IPF,consensus
FGF7,FGF7,0.5869565217391305,0.0755404412293299,7.6307445,NRP1,NRP1,0.6833333333333333,0.1038573520013647,Fibroblast,Macrophage_Alveolar,0.015448460749324915,041I,IPF,consensus
TGFB1,TGFB1,0.682,0.10163556053382328,7.6307445,VASN,VASN,0.6521739130434783,0.07065623410568656,Macrophage,Fibroblast,0.014159014879403515,041I,IPF,consensus
TGFB1,TGFB1,0.7333333333333333,0.09977587784974062,7.6307445,VASN,VASN,0.6521739130434783,0.07065623410568656,Macrophage_Alveolar,Fibroblast,0.013903541532419393,041I,IPF,consensus
TGFB1,TGFB1,0.682,0.10163556053382328,7.6307445,ITGB5,ITGB5,0.6195652173913043,0.06601494396354723,Macrophage,Fibroblast,0.01324124826109088,041I,IPF,consensus
HBEGF,HBEGF,0.366,0.025838216028060856,7.6307445,CD44,CD44,0.9347826086956522,0.25659040405482325,Macrophage,Fibroblast,0.013086158353925953,041I,IPF,consensus
TGFB1,TGFB1,0.7333333333333333,0.09977587784974062,7.6307445,ITGB5,ITGB5,0.6195652173913043,0.06601494396354723,Macrophage_Alveolar,Fibroblast,0.013002115922821052,041I,IPF,consensus
CXCL12,CXCL12,0.6086956521739131,0.0827972881308412,7.6307445,CD4,CD4,0.6,0.07532447943956666,Fibroblast,Macrophage_Alveolar,0.012319658151770305,041I,IPF,consensus
VEGFA,VEGFA,0.5978260869565217,0.0787051098184226,7.6307445,SIRPA,SIRPA,0.6055555555555555,0.07300360589329624,Fibroblast,Macrophage_Alveolar,0.011360959022399406,041I,IPF,consensus
CXCL12,CXCL12,0.6086956521739131,0.0827972881308412,7.6307445,CXCR4,CXCR4,0.5388888888888889,0.06931928901148321,Fibroblast,Macrophage_Alveolar,0.01134862853789318,041I,IPF,consensus
VEGFA,VEGFA,0.5978260869565217,0.0787051098184226,7.6307445,SIRPA,SIRPA,0.566,0.07165561392549724,Fibroblast,Macrophage,0.011153521719525737,041I,IPF,consensus
TGFB1,TGFB1,0.42391304347826086,0.01825593012461768,7.6307445,LPP,LPP,0.9138888888888889,0.20228473406619696,Fibroblast,Macrophage_Alveolar,0.007331641958687574,041I,IPF,consensus
TGFB1,TGFB1,0.42391304347826086,0.01825593012461768,7.6307445,LPP,LPP,0.834,0.17144196648444188,Fibroblast,Macrophage,0.006220725462925609,041I,IPF,consensus
