ligand,ligand_complex,ligand_props,ligand_trimean,mat_max,receptor,receptor_complex,receptor_props,receptor_trimean,source,target,lr_probs,donor,disease,resource
TGFB1,TGFB1,0.586,0.09429571466406661,7.67389,LPP,LPP,0.87,0.22997266898064028,Macrophage,Myofibroblast,0.041568032437656534,225I,IPF,consensus
TGFB1,TGFB1,0.646,0.07676513109127747,7.67389,LPP,LPP,0.87,0.22997266898064028,Macrophage_Alveolar,Myofibroblast,0.03410364085499741,225I,IPF,consensus
HBEGF,HBEGF,0.476,0.037363152925825927,7.67389,CD9,CD9,0.5333333333333333,0.19171536460176397,Macrophage,ATII,0.014123840279828265,225I,IPF,consensus
TGFB1,TGFB1,0.586,0.09429571466406661,7.67389,ITGB1,ITGB1,0.52,0.07393324355007658,Macrophage,Myofibroblast,0.013751437363516689,225I,IPF,consensus
TGFB1,TGFB1,0.586,0.09429571466406661,7.67389,LPP,LPP,0.43333333333333335,0.07028418334417186,Macrophage,ATII,0.013081598084125325,225I,IPF,consensus
HBEGF,HBEGF,0.476,0.037363152925825927,7.67389,CD44,CD44,0.728,0.15671165144275578,Macrophage,Myofibroblast,0.011574934722295909,225I,IPF,consensus
TGFB1,TGFB1,0.646,0.07676513109127747,7.67389,ITGB1,ITGB1,0.52,0.07393324355007658,Macrophage_Alveolar,Myofibroblast,0.011223591389633846,225I,IPF,consensus
TGFB1,TGFB1,0.646,0.07676513109127747,7.67389,LPP,LPP,0.43333333333333335,0.07028418334417186,Macrophage_Alveolar,ATII,0.010675551894164952,225I,IPF,consensus
HBEGF,HBEGF,0.476,0.037363152925825927,7.67389,CD44,CD44,0.5166666666666667,0.13127500959860705,Macrophage,ATII,0.009714401190412543,225I,IPF,consensus
HBEGF,HBEGF,0.4,0.02350441949788229,7.67389,CD9,CD9,0.5333333333333333,0.19171536460176397,Macrophage_Alveolar,ATII,0.00893182031413248,225I,IPF,consensus
CXCL12,CXCL12,0.43,0.03620038544427773,7.67389,CXCR4,CXCR4,0.654,0.11934970825850189,Myofibroblast,Macrophage,0.008566983485703233,225I,IPF,consensus
TGFB1,TGFB1,0.586,0.09429571466406661,7.67389,TGFBR3,TGFBR3,0.49,0.04101289858722812,Macrophage,Myofibroblast,0.007675315050693593,225I,IPF,consensus
TGFB1,TGFB1,0.586,0.09429571466406661,7.67389,EGFR,EGFR,0.472,0.0402160245317108,Macrophage,Myofibroblast,0.0075273074561149214,225I,IPF,consensus
TGFB1,TGFB1,0.586,0.09429571466406661,7.67389,CAV1,CAV1,0.48,0.03970232612316171,Macrophage,Myofibroblast,0.0074318721515058885,225I,IPF,consensus
HBEGF,HBEGF,0.4,0.02350441949788229,7.67389,CD44,CD44,0.728,0.15671165144275578,Macrophage_Alveolar,Myofibroblast,0.007312959442013044,225I,IPF,consensus
TGFB1,TGFB1,0.268,0.01611483495311644,7.67389,LPP,LPP,0.92,0.19826629191812084,Myofibroblast,Macrophage_Alveolar,0.006349483579160474,225I,IPF,consensus
TGFB1,TGFB1,0.646,0.07676513109127747,7.67389,TGFBR3,TGFBR3,0.49,0.04101289858722812,Macrophage_Alveolar,Myofibroblast,0.006257320471291801,225I,IPF,consensus
TGFB1,TGFB1,0.268,0.01611483495311644,7.67389,LPP,LPP,0.838,0.19410211578946546,Myofibroblast,Macrophage,0.006216954801207587,225I,IPF,consensus
TGFB1,TGFB1,0.646,0.07676513109127747,7.67389,EGFR,EGFR,0.472,0.0402160245317108,Macrophage_Alveolar,Myofibroblast,0.006136487802432363,225I,IPF,consensus
HBEGF,HBEGF,0.4,0.02350441949788229,7.67389,CD44,CD44,0.5166666666666667,0.13127500959860705,Macrophage_Alveolar,ATII,0.006133237058328633,225I,IPF,consensus
TGFB1,TGFB1,0.646,0.07676513109127747,7.67389,CAV1,CAV1,0.48,0.03970232612316171,Macrophage_Alveolar,Myofibroblast,0.006058578422438468,225I,IPF,consensus
TGFB1,TGFB1,0.586,0.09429571466406661,7.67389,SDC2,SDC2,0.37,0.02994631327238434,Macrophage,Myofibroblast,0.005615901556301421,225I,IPF,consensus
TGFB1,TGFB1,0.586,0.09429571466406661,7.67389,ITGB8,ITGB8,0.376,0.02913957487146429,Macrophage,Myofibroblast,0.005465438897255113,225I,IPF,consensus
TGFB1,TGFB1,0.586,0.09429571466406661,7.67389,ENG,ENG,0.414,0.028588729338182794,Macrophage,Myofibroblast,0.00536267598196612,225I,IPF,consensus
TGFB1,TGFB1,0.268,0.01611483495311644,7.67389,SDC2,SDC2,0.71,0.16370456745436446,Myofibroblast,Macrophage,0.005248452578715807,225I,IPF,consensus
TGFB1,TGFB1,0.586,0.09429571466406661,7.67389,ITGB5,ITGB5,0.336,0.025486180567343253,Macrophage,Myofibroblast,0.004783483526269597,225I,IPF,consensus
CXCL12,CXCL12,0.43,0.03620038544427773,7.67389,SDC4,SDC4,0.31666666666666665,0.06473999208997516,Myofibroblast,ATII,0.0046653577515848275,225I,IPF,consensus
TGFB1,TGFB1,0.646,0.07676513109127747,7.67389,SDC2,SDC2,0.37,0.02994631327238434,Macrophage_Alveolar,Myofibroblast,0.004576623544718727,225I,IPF,consensus
TGFB1,TGFB1,0.646,0.07676513109127747,7.67389,ITGB8,ITGB8,0.376,0.02913957487146429,Macrophage_Alveolar,Myofibroblast,0.004453880768858812,225I,IPF,consensus
TGFB1,TGFB1,0.646,0.07676513109127747,7.67389,ENG,ENG,0.414,0.028588729338182794,Macrophage_Alveolar,Myofibroblast,0.004370053916670353,225I,IPF,consensus
FGF7,FGF7,0.366,0.026533402194360567,7.67389,NRP1,NRP1,0.618,0.08015714354382941,Myofibroblast,Macrophage_Alveolar,0.004235666273244017,225I,IPF,consensus
TGFB1,TGFB1,0.646,0.07676513109127747,7.67389,ITGB5,ITGB5,0.336,0.025486180567343253,Macrophage_Alveolar,Myofibroblast,0.0038976488743161074,225I,IPF,consensus
TGFB1,TGFB1,0.268,0.01611483495311644,7.67389,CXCR4,CXCR4,0.654,0.11934970825850189,Myofibroblast,Macrophage,0.0038318620534854003,225I,IPF,consensus
TGFB1,TGFB1,0.268,0.01611483495311644,7.67389,ITGB8,ITGB8,0.694,0.10882562456115308,Myofibroblast,Macrophage_Alveolar,0.0034951550015116036,225I,IPF,consensus
TGFB1,TGFB1,0.268,0.01611483495311644,7.67389,SDC2,SDC2,0.606,0.09708299516932428,Myofibroblast,Macrophage_Alveolar,0.0031191930796215864,225I,IPF,consensus
HBEGF,HBEGF,0.476,0.037363152925825927,7.67389,CD9,CD9,0.494,0.04016831741162674,Macrophage,Myofibroblast,0.0029926471530558807,225I,IPF,consensus
CXCL12,CXCL12,0.43,0.03620038544427773,7.67389,ITGAV,ITGAV,0.412,0.03215955004191168,Myofibroblast,Macrophage,0.0023229674722541126,225I,IPF,consensus
TGFB1,TGFB1,0.268,0.01611483495311644,7.67389,LPP,LPP,0.43333333333333335,0.07028418334417186,Myofibroblast,ATII,0.0022601163318675577,225I,IPF,consensus
TGFB1,TGFB1,0.268,0.01611483495311644,7.67389,ENG,ENG,0.586,0.06930853307718216,Myofibroblast,Macrophage_Alveolar,0.0022288124412726098,225I,IPF,consensus
CCL2,CCL2,0.474,0.054851947014872504,7.67389,CCR1,CCR1,0.294,0.020127842901175363,Myofibroblast,Macrophage,0.002203237769312301,225I,IPF,consensus
CXCL12,CXCL12,0.43,0.03620038544427773,7.67389,ITGB1,ITGB1,0.43,0.03048259627449501,Myofibroblast,Macrophage,0.002202103506963315,225I,IPF,consensus
CXCL12,CXCL12,0.43,0.03620038544427773,7.67389,SDC4,SDC4,0.488,0.030017692394184614,Myofibroblast,Macrophage_Alveolar,0.002168591061854393,225I,IPF,consensus
CXCL12,CXCL12,0.43,0.03620038544427773,7.67389,ITGAV,ITGAV,0.458,0.026902975331914714,Myofibroblast,Macrophage_Alveolar,0.0019440096187691427,225I,IPF,consensus
CXCL12,CXCL12,0.43,0.03620038544427773,7.67389,CXCR4,CXCR4,0.462,0.02665984737384136,Myofibroblast,Macrophage_Alveolar,0.0019264750320494167,225I,IPF,consensus
HBEGF,HBEGF,0.4,0.02350441949788229,7.67389,CD9,CD9,0.494,0.04016831741162674,Macrophage_Alveolar,Myofibroblast,0.001884707137590264,225I,IPF,consensus
CXCL12,CXCL12,0.43,0.03620038544427773,7.67389,CD4,CD4,0.496,0.024684316085116287,Myofibroblast,Macrophage_Alveolar,0.0017839752579293744,225I,IPF,consensus
CXCL12,CXCL12,0.43,0.03620038544427773,7.67389,SDC4,SDC4,0.332,0.024201542787764818,Myofibroblast,Macrophage,0.0017491454836984226,225I,IPF,consensus
FGF7,FGF7,0.366,0.026533402194360567,7.67389,NRP1,NRP1,0.384,0.0311439336416387,Myofibroblast,Macrophage,0.0016499820941424722,225I,IPF,consensus
CXCL12,CXCL12,0.43,0.03620038544427773,7.67389,ITGB1,ITGB1,0.462,0.02240242599592629,Myofibroblast,Macrophage_Alveolar,0.0016193264406431944,225I,IPF,consensus
CXCL12,CXCL12,0.43,0.03620038544427773,7.67389,CD4,CD4,0.296,0.02064352437325645,Myofibroblast,Macrophage,0.0014923765619072656,225I,IPF,consensus
CXCL12,CXCL12,0.43,0.03620038544427773,7.67389,ACKR3,ACKR3,0.284,0.014640749070473053,Myofibroblast,Macrophage_Alveolar,0.0010588791056276546,225I,IPF,consensus
TGFB1,TGFB1,0.268,0.01611483495311644,7.67389,ENG,ENG,0.44,0.03258162460443165,Myofibroblast,Macrophage,0.0010489934632125712,225I,IPF,consensus
TGFB1,TGFB1,0.268,0.01611483495311644,7.67389,ITGB1,ITGB1,0.43,0.03048259627449501,Myofibroblast,Macrophage,0.0009814797668883184,225I,IPF,consensus
TGFB1,TGFB1,0.268,0.01611483495311644,7.67389,CXCR4,CXCR4,0.462,0.02665984737384136,Myofibroblast,Macrophage_Alveolar,0.0008585004243526335,225I,IPF,consensus
TGFB1,TGFB1,0.268,0.01611483495311644,7.67389,ITGB8,ITGB8,0.296,0.025121985245653844,Myofibroblast,Macrophage,0.0008090182513859044,225I,IPF,consensus
TGFB1,TGFB1,0.268,0.01611483495311644,7.67389,ITGB1,ITGB1,0.462,0.02240242599592629,Myofibroblast,Macrophage_Alveolar,0.0007215018541622127,225I,IPF,consensus
TGFB1,TGFB1,0.586,0.09429571466406661,7.67389,EGFR,EGFR,0.2,0.0,Macrophage,ATII,0.0,225I,IPF,consensus
TGFB1,TGFB1,0.586,0.09429571466406661,7.67389,ITGB1,ITGB1,0.15,0.0,Macrophage,ATII,0.0,225I,IPF,consensus
AREG,AREG,0.412,0.04643225344347279,7.67389,ERBB3,ERBB3,0.1,0.0,Macrophage,ATII,0.0,225I,IPF,consensus
TGFB1,TGFB1,0.646,0.07676513109127747,7.67389,EGFR,EGFR,0.2,0.0,Macrophage_Alveolar,ATII,0.0,225I,IPF,consensus
VEGFA,VEGFA,0.21,0.0,7.67389,CD44,CD44,0.5166666666666667,0.13127500959860705,Macrophage,ATII,0.0,225I,IPF,consensus
VEGFA,VEGFA,0.21,0.0,7.67389,EGFR,EGFR,0.2,0.0,Macrophage,ATII,0.0,225I,IPF,consensus
VEGFA,VEGFA,0.21,0.0,7.67389,ITGB1,ITGB1,0.15,0.0,Macrophage,ATII,0.0,225I,IPF,consensus
VEGFA,VEGFA,0.21,0.0,7.67389,NRP2,NRP2,0.1,0.0,Macrophage,ATII,0.0,225I,IPF,consensus
VEGFA,VEGFA,0.108,0.0,7.67389,NRP2,NRP2,0.27,0.015290728605076631,Myofibroblast,Macrophage,0.0,225I,IPF,consensus
VEGFA,VEGFA,0.108,0.0,7.67389,EPHB2,EPHB2,0.124,0.0,Myofibroblast,Macrophage,0.0,225I,IPF,consensus
VEGFA,VEGFA,0.108,0.0,7.67389,ITGAV,ITGAV,0.412,0.03215955004191168,Myofibroblast,Macrophage,0.0,225I,IPF,consensus
FGF7,FGF7,0.366,0.026533402194360567,7.67389,FGFR1,FGFR1,0.148,0.0,Myofibroblast,Macrophage,0.0,225I,IPF,consensus
VEGFA,VEGFA,0.108,0.0,7.67389,SIRPA,SIRPA,0.532,0.08034850407744132,Myofibroblast,Macrophage,0.0,225I,IPF,consensus
