ligand,ligand_complex,ligand_props,ligand_trimean,mat_max,receptor,receptor_complex,receptor_props,receptor_trimean,source,target,lr_probs,donor,disease,resource
AREG,AREG,0.634,0.17968220843214855,7.6784425,EGFR,EGFR,0.5411764705882353,0.08064053594252574,Macrophage,Fibroblast,0.02816318858049741,222C,control,cellchatdb
HBEGF,HBEGF,0.542,0.07156453986732192,7.6784425,ERBB4,ERBB4,0.85,0.18734107179222792,Macrophage_Alveolar,ATII,0.026113742481076067,222C,control,cellchatdb
HBEGF,HBEGF,0.47,0.04732631448204283,7.6784425,ERBB4,ERBB4,0.85,0.18734107179222792,Macrophage,ATII,0.017423368132494173,222C,control,cellchatdb
AREG,AREG,0.634,0.17968220843214855,7.6784425,EGFR,EGFR,0.3269230769230769,0.04228160038288875,Macrophage,Myofibroblast,0.014967085248972986,222C,control,cellchatdb
HBEGF,HBEGF,0.542,0.07156453986732192,7.6784425,EGFR,EGFR,0.5411764705882353,0.08064053594252574,Macrophage_Alveolar,Fibroblast,0.011410307860412666,222C,control,cellchatdb
AREG,AREG,0.514,0.06796957400028814,7.6784425,EGFR,EGFR,0.5411764705882353,0.08064053594252574,Macrophage_Alveolar,Fibroblast,0.01084333883896346,222C,control,cellchatdb
AREG,AREG,0.634,0.17968220843214855,7.6784425,EGFR,EGFR,0.4166666666666667,0.02902604801703612,Macrophage,ATII,0.010323247756977995,222C,control,cellchatdb
HBEGF,HBEGF,0.47,0.04732631448204283,7.6784425,EGFR,EGFR,0.5411764705882353,0.08064053594252574,Macrophage,Fibroblast,0.007575019823359547,222C,control,cellchatdb
AREG,AREG,0.49166666666666664,0.040000573221741664,7.6784425,EGFR,EGFR,0.5411764705882353,0.08064053594252574,ATII,Fibroblast,0.00640998237946034,222C,control,cellchatdb
FGF7,FGF7,0.5882352941176471,0.09401187907011188,7.6784425,FGFR2,FGFR2,0.48333333333333334,0.033713095658502557,Fibroblast,ATII,0.006298934859483473,222C,control,cellchatdb
HBEGF,HBEGF,0.542,0.07156453986732192,7.6784425,EGFR,EGFR,0.3269230769230769,0.04228160038288875,Macrophage_Alveolar,Myofibroblast,0.006015323459807175,222C,control,cellchatdb
AREG,AREG,0.514,0.06796957400028814,7.6784425,EGFR,EGFR,0.3269230769230769,0.04228160038288875,Macrophage_Alveolar,Myofibroblast,0.0057148771911777994,222C,control,cellchatdb
HBEGF,HBEGF,0.542,0.07156453986732192,7.6784425,EGFR,EGFR,0.4166666666666667,0.02902604801703612,Macrophage_Alveolar,ATII,0.004137283315221771,222C,control,cellchatdb
HBEGF,HBEGF,0.47,0.04732631448204283,7.6784425,EGFR,EGFR,0.3269230769230769,0.04228160038288875,Macrophage,Myofibroblast,0.003986111955369352,222C,control,cellchatdb
AREG,AREG,0.514,0.06796957400028814,7.6784425,EGFR,EGFR,0.4166666666666667,0.02902604801703612,Macrophage_Alveolar,ATII,0.003930268278081995,222C,control,cellchatdb
FGF7,FGF7,0.5882352941176471,0.09401187907011188,7.6784425,FGFR1,FGFR1,0.35833333333333334,0.02077358040401578,Fibroblast,ATII,0.003890729752533252,222C,control,cellchatdb
TGFB1,TGFB1,0.592,0.11850777218237796,7.6784425,TGFBR1,TGFBR1_TGFBR2,0.29411764705882354,0.01596962079087061,Macrophage,Fibroblast,0.0037707757962842365,222C,control,cellchatdb
AREG,AREG,0.49166666666666664,0.040000573221741664,7.6784425,EGFR,EGFR,0.3269230769230769,0.04228160038288875,ATII,Myofibroblast,0.003371173252660636,222C,control,cellchatdb
TGFB1,TGFB1,0.592,0.11850777218237796,7.6784425,ACVR1B,ACVR1B_TGFBR2,0.27058823529411763,0.013885079486804841,Macrophage,Fibroblast,0.003280184652098841,222C,control,cellchatdb
CXCL12,CXCL12,0.27058823529411763,0.011415521188724354,7.6784425,CXCR4,CXCR4,0.616,0.13868754359498592,Fibroblast,Macrophage,0.0031563868610717796,222C,control,cellchatdb
TGFB1,TGFB1,0.678,0.09544075853348111,7.6784425,TGFBR1,TGFBR1_TGFBR2,0.29411764705882354,0.01596962079087061,Macrophage_Alveolar,Fibroblast,0.0030390415167468226,222C,control,cellchatdb
HBEGF,HBEGF,0.47,0.04732631448204283,7.6784425,EGFR,EGFR,0.4166666666666667,0.02902604801703612,Macrophage,ATII,0.002739864272742297,222C,control,cellchatdb
TGFB1,TGFB1,0.678,0.09544075853348111,7.6784425,ACVR1B,ACVR1B_TGFBR2,0.27058823529411763,0.013885079486804841,Macrophage_Alveolar,Fibroblast,0.0026433989591205147,222C,control,cellchatdb
CXCL12,CXCL12,0.27058823529411763,0.011415521188724354,7.6784425,CXCR4,CXCR4,0.6,0.09128543221560781,Fibroblast,Macrophage_Alveolar,0.002079806959214165,222C,control,cellchatdb
FGF7,FGF7,0.25,0.008755704576122847,7.6784425,FGFR2,FGFR2,0.48333333333333334,0.033713095658502557,Myofibroblast,ATII,0.0005900154880722385,222C,control,cellchatdb
FGF7,FGF7,0.25,0.008755704576122847,7.6784425,FGFR1,FGFR1,0.35833333333333334,0.02077358040401578,Myofibroblast,ATII,0.00036364238212568815,222C,control,cellchatdb
IL1B,IL1B,0.154,0.0,7.6784425,IL1RAP,IL1R1_IL1RAP,0.19166666666666668,0.0,Macrophage,ATII,0.0,222C,control,cellchatdb
CXCL12,CXCL12,0.27058823529411763,0.011415521188724354,7.6784425,CXCR4,CXCR4,0.125,0.0,Fibroblast,ATII,0.0,222C,control,cellchatdb
TGFB1,TGFB1,0.27058823529411763,0.009898652700835342,7.6784425,ACVR1B,ACVR1B_TGFBR2,0.15,0.0,Fibroblast,ATII,0.0,222C,control,cellchatdb
AREG,AREG,0.15294117647058825,0.0,7.6784425,ERBB2,EGFR_ERBB2,0.15,0.0,Fibroblast,ATII,0.0,222C,control,cellchatdb
AREG,AREG,0.15294117647058825,0.0,7.6784425,EGFR,EGFR,0.4166666666666667,0.02902604801703612,Fibroblast,ATII,0.0,222C,control,cellchatdb
HBEGF,HBEGF,0.11538461538461539,0.0,7.6784425,ERBB4,ERBB4,0.85,0.18734107179222792,Myofibroblast,ATII,0.0,222C,control,cellchatdb
HBEGF,HBEGF,0.542,0.07156453986732192,7.6784425,ERBB2,EGFR_ERBB2,0.15,0.0,Macrophage_Alveolar,ATII,0.0,222C,control,cellchatdb
HBEGF,HBEGF,0.11538461538461539,0.0,7.6784425,EGFR,EGFR,0.4166666666666667,0.02902604801703612,Myofibroblast,ATII,0.0,222C,control,cellchatdb
IL1B,IL1B,0.336,0.024649576500720305,7.6784425,IL1RAP,IL1R1_IL1RAP,0.19166666666666668,0.0,Macrophage_Alveolar,ATII,0.0,222C,control,cellchatdb
AREG,AREG,0.634,0.17968220843214855,7.6784425,ERBB2,EGFR_ERBB2,0.15,0.0,Macrophage,ATII,0.0,222C,control,cellchatdb
TGFB1,TGFB1,0.678,0.09544075853348111,7.6784425,ACVR1B,ACVR1B_TGFBR2,0.15,0.0,Macrophage_Alveolar,ATII,0.0,222C,control,cellchatdb
AREG,AREG,0.514,0.06796957400028814,7.6784425,ERBB2,EGFR_ERBB2,0.15,0.0,Macrophage_Alveolar,ATII,0.0,222C,control,cellchatdb
HBEGF,HBEGF,0.542,0.07156453986732192,7.6784425,ERBB2,ERBB2_ERBB4,0.15,0.0,Macrophage_Alveolar,ATII,0.0,222C,control,cellchatdb
HBEGF,HBEGF,0.47,0.04732631448204283,7.6784425,ERBB2,EGFR_ERBB2,0.15,0.0,Macrophage,ATII,0.0,222C,control,cellchatdb
HBEGF,HBEGF,0.47,0.04732631448204283,7.6784425,ERBB2,ERBB2_ERBB4,0.15,0.0,Macrophage,ATII,0.0,222C,control,cellchatdb
TGFB1,TGFB1,0.592,0.11850777218237796,7.6784425,ACVR1B,ACVR1B_TGFBR2,0.15,0.0,Macrophage,ATII,0.0,222C,control,cellchatdb
CCL2,CCL2,0.226,0.0,7.6784425,ACKR2,ACKR2,0.16470588235294117,0.0,Macrophage,Fibroblast,0.0,222C,control,cellchatdb
VEGFA,VEGFA,0.484,0.05239421545514844,7.6784425,FLT1,FLT1,0.10588235294117647,0.0,Macrophage,Fibroblast,0.0,222C,control,cellchatdb
HBEGF,HBEGF,0.14166666666666666,0.0,7.6784425,ERBB2,EGFR_ERBB2,0.10588235294117647,0.0,ATII,Fibroblast,0.0,222C,control,cellchatdb
IL1B,IL1B,0.154,0.0,7.6784425,IL1R2,IL1R2,0.12941176470588237,0.0,Macrophage,Fibroblast,0.0,222C,control,cellchatdb
AREG,AREG,0.49166666666666664,0.040000573221741664,7.6784425,ERBB2,EGFR_ERBB2,0.10588235294117647,0.0,ATII,Fibroblast,0.0,222C,control,cellchatdb
TGFB1,TGFB1,0.15,0.0,7.6784425,ACVR1,ACVR1_TGFBR1_TGFBR2,0.21176470588235294,0.0,ATII,Fibroblast,0.0,222C,control,cellchatdb
FGF7,FGF7,0.15833333333333333,0.0,7.6784425,FGFR1,FGFR1,0.6705882352941176,0.11093919751585357,ATII,Fibroblast,0.0,222C,control,cellchatdb
TGFB1,TGFB1,0.15,0.0,7.6784425,ACVR1B,ACVR1B_TGFBR2,0.27058823529411763,0.013885079486804841,ATII,Fibroblast,0.0,222C,control,cellchatdb
HBEGF,HBEGF,0.14166666666666666,0.0,7.6784425,EGFR,EGFR,0.5411764705882353,0.08064053594252574,ATII,Fibroblast,0.0,222C,control,cellchatdb
HBEGF,HBEGF,0.11538461538461539,0.0,7.6784425,ERBB2,ERBB2_ERBB4,0.15,0.0,Myofibroblast,ATII,0.0,222C,control,cellchatdb
TGFB1,TGFB1,0.15,0.0,7.6784425,TGFBR1,TGFBR1_TGFBR2,0.29411764705882354,0.01596962079087061,ATII,Fibroblast,0.0,222C,control,cellchatdb
VEGFA,VEGFA,0.21666666666666667,0.0,7.6784425,FLT1,FLT1,0.10588235294117647,0.0,ATII,Fibroblast,0.0,222C,control,cellchatdb
HBEGF,HBEGF,0.11538461538461539,0.0,7.6784425,ERBB2,EGFR_ERBB2,0.15,0.0,Myofibroblast,ATII,0.0,222C,control,cellchatdb
IL1B,IL1B,0.336,0.024649576500720305,7.6784425,IL1R2,IL1R2,0.12941176470588237,0.0,Macrophage_Alveolar,Fibroblast,0.0,222C,control,cellchatdb
