feature_id	Vehicle_mean_CPM	KIRA8_mean_CPM	log2_ratio_offset_0.5
ENSMUSG00000000001	34.4872061671186	29.8939391361396	-0.203043801540904
ENSMUSG00000000028	2.44013385856049	1.60984240079762	-0.478746601891041
ENSMUSG00000000031	1.83316486773634	10.5954800421591	2.24961192582591
ENSMUSG00000000049	1.72215366809299	0	-2.15195858654252
ENSMUSG00000000056	10.5184288406679	11.2348840618706	0.0908850691681297
ENSMUSG00000000058	33.0786008814751	39.2227087426374	0.24242188665492
ENSMUSG00000000078	221.176038245947	263.894712381453	0.254240492160095
ENSMUSG00000000085	34.6751202803387	39.2045707045448	0.174749740144321
ENSMUSG00000000088	255.073827488053	267.018416121341	0.0658981089001355
ENSMUSG00000000093	7.96909061276819	8.53594287202948	0.0934680842835817
ENSMUSG00000000094	3.61759837982015	1.89477687413524	-0.781911876376897
ENSMUSG00000000120	0.307785559345773	0.21313397594134	-0.179799215281585
ENSMUSG00000000126	5.34964476885495	2.42232094274439	-1.00123438661565
ENSMUSG00000000127	17.8451094766828	27.1299979057572	0.590839938728808
ENSMUSG00000000131	13.6814892501667	12.2559636391512	-0.152837152917838
ENSMUSG00000000134	20.4642972019811	12.9429813162855	-0.64108133951399
ENSMUSG00000000142	6.95738958852297	8.61303424066997	0.289260775494811
ENSMUSG00000000148	2.21966017096308	1.71036267877492	-0.299143285962473
ENSMUSG00000000149	12.5280242822051	7.66904603202987	-0.67337879607868
ENSMUSG00000000154	10.4397190967869	15.888311295144	0.5830915081185
ENSMUSG00000000159	20.7134165779444	11.245465804359	-0.852873067096163
ENSMUSG00000000167	16.0994724925215	23.8407822149007	0.552238135699136
ENSMUSG00000000168	21.7678701229117	15.8255808627378	-0.447829250191065
ENSMUSG00000000171	22.5559579293928	28.2153216848298	0.316681115560964
ENSMUSG00000000184	346.101997529071	336.237095955593	-0.0416573075526119
ENSMUSG00000000194	28.3463340616158	25.7317778034026	-0.137072398990452
ENSMUSG00000000202	1.19127112821284	0.428535468130193	-0.865079032903268
ENSMUSG00000000204	0.562925877027645	0	-1.08804099426021
ENSMUSG00000000216	49.5929983537625	53.2026422499361	0.100384104932915
ENSMUSG00000000247	1.37109935079536	1.50403125157612	0.0990188424204699
ENSMUSG00000000253	30.6866821413373	40.1727436612708	0.383132237134887
ENSMUSG00000000266	7.24977772243813	5.89444124335038	-0.277336632310737
ENSMUSG00000000275	34.7962823195388	28.2727591541044	-0.294812661106463
ENSMUSG00000000276	9.50410452348567	8.56239513636299	-0.142627734698894
ENSMUSG00000000278	32.5333533906238	36.6983579363048	0.171315504537887
ENSMUSG00000000282	24.1905837139107	24.1952475774996	0.000272488392525473
ENSMUSG00000000290	2.06224068320114	0.63940192782402	-1.16912924880203
ENSMUSG00000000295	23.0420229996318	21.4713658008233	-0.0996137440870461
ENSMUSG00000000296	0.624431365173823	2.9853873406771	1.63212339337573
ENSMUSG00000000301	0.59316238387097	0.891081588085601	0.347699315470355
ENSMUSG00000000303	863.241955886627	874.403584281023	0.0185236688915847
ENSMUSG00000000305	1.15191625627236	0.63940192782402	-0.535863799024351
ENSMUSG00000000308	39.7171955016746	33.1907132144878	-0.255461510657032
ENSMUSG00000000317	1.85922936995341	3.10933861987871	0.613418812249787
ENSMUSG00000000318	2.20297215245805	2.7155696423229	0.250527686994842
ENSMUSG00000000320	0.870195199143654	1.50025205783026	0.545800374476263
ENSMUSG00000000325	9.2526199732003	5.82415242345244	-0.62491770120947
ENSMUSG00000000326	99.087975652202	100.977160202673	0.0271115863047784
ENSMUSG00000000339	18.949584970377	20.6505730326356	0.120957380575844
ENSMUSG00000000340	14.6238991210312	16.1210949866763	0.13618529757869
ENSMUSG00000000346	189.832623283673	225.637913263069	0.248680025315765
ENSMUSG00000000355	34.0657861151925	32.8710122505758	-0.0507492878432599
ENSMUSG00000000374	36.355812020784	38.0179729006331	0.0636396351843198
ENSMUSG00000000378	9.60522300218722	13.7222050451562	0.493044001755274
ENSMUSG00000000384	9.96122367995575	10.0384624461073	0.0106127764694687
ENSMUSG00000000385	119.431368933598	131.544516102237	0.138815331019321
ENSMUSG00000000386	1.46413193885927	0.894860781831457	-0.493770707862876
ENSMUSG00000000399	28.8842279108859	26.9516304203902	-0.0981501540925151
ENSMUSG00000000402	310.184425376968	148.175775050066	-1.06328032437616
ENSMUSG00000000409	0.712259474151952	0.640157766573191	-0.0884650612099552
ENSMUSG00000000416	6.40254960213296	5.90275546959126	-0.108436437719182
ENSMUSG00000000420	51.1480558249785	40.7063344398734	-0.325847910483319
ENSMUSG00000000439	15.427126234328	25.0765053537334	0.683333173249964
ENSMUSG00000000440	4.64572930395551	6.96086696180625	0.535967718431917
ENSMUSG00000000441	12.0789910163726	17.5676866770904	0.522395594760878
ENSMUSG00000000486	2.94052177298243	0.711202425220304	-1.50618737452694
ENSMUSG00000000489	52.9732190156535	46.4352595484802	-0.188144390328202
ENSMUSG00000000530	16.8740539174525	25.4589367500517	0.579296873513313
ENSMUSG00000000531	14.9494051733415	13.3004700338811	-0.162833888171916
ENSMUSG00000000532	16.3780961262717	11.6090033238355	-0.479072051545068
ENSMUSG00000000538	18.5221860835205	21.710196202349	0.223539083217276
ENSMUSG00000000552	5.30065529458754	1.6763520269497	-1.41430395663424
ENSMUSG00000000555	0	0	0
ENSMUSG00000000561	18.8082951571022	14.0366151378241	-0.40952941018814
ENSMUSG00000000562	0	0.502603481773992	1.00375114933598
ENSMUSG00000000563	122.24948565898	101.788129159009	-0.263078253661176
ENSMUSG00000000567	3.97097576465172	3.97018874988495	-0.000253976381311784
ENSMUSG00000000568	192.910394663554	195.035797148593	0.0157674157047323
ENSMUSG00000000581	18.4963796999183	19.9741370979897	0.108078151183957
ENSMUSG00000000594	40.1446364953193	30.2234660037908	-0.40372400558348
ENSMUSG00000000600	10.7342142864092	14.289806475584	0.396703948015866
ENSMUSG00000000605	39.9293672868077	34.2707440304287	-0.217529687402207
ENSMUSG00000000627	10.0824278259439	16.9396202386165	0.720697975392024
ENSMUSG00000000628	52.5538639126464	42.4250113448892	-0.30563931091377
ENSMUSG00000000631	180.568477664265	192.989096685875	0.0957168629005791
ENSMUSG00000000673	0.584302137388693	0.10656698797067	-0.838027927722285
ENSMUSG00000000682	22.9179374420918	14.7296795249517	-0.620728430841365
ENSMUSG00000000686	0.37372117073309	0.177611646617783	-0.366714276607593
ENSMUSG00000000693	0.584818374618457	1.53728606465216	0.909195049819378
ENSMUSG00000000708	51.1751949084432	48.0186475930568	-0.0909325878245443
ENSMUSG00000000711	7.50388556566047	6.24059447159589	-0.247824708409478
ENSMUSG00000000732	1.97363821837837	1.75268755684102	-0.134987285979683
ENSMUSG00000000738	55.5741279039694	66.1577128024333	0.249436537829833
ENSMUSG00000000739	0	0.430802984377707	0.89654774148978
ENSMUSG00000000740	57.8174452960393	55.1095104521705	-0.06859588440938
ENSMUSG00000000743	46.552390576538	61.4128353561727	0.395970506976734
ENSMUSG00000000751	44.5847311930901	34.8254962021206	-0.351929094295721
ENSMUSG00000000753	9.19008201059459	5.0320794358458	-0.808687003248645
ENSMUSG00000000759	6.54014154122314	5.17643626938754	-0.310618960634335
ENSMUSG00000000776	28.9199270154299	35.4278662150102	0.288309587482566
ENSMUSG00000000782	1.7711431423604	0.10656698797067	-1.90467974959408
ENSMUSG00000000787	339.403235598474	352.477613464639	0.0544525926253622
ENSMUSG00000000794	1.91604661624356	0.789049632609959	-0.90634047768309
ENSMUSG00000000804	15.9512134766449	13.1069878654182	-0.27384626667005
ENSMUSG00000000805	8.55261839431223	7.39771665617733	-0.196899530430996
ENSMUSG00000000811	43.7646421562497	53.277461918554	0.280846908854602
ENSMUSG00000000823	6.48904501124854	8.21926526311416	0.319111232050257
ENSMUSG00000000826	61.900506841582	64.7156561445143	0.0636606026209399
ENSMUSG00000000827	37.6104375742354	41.6964246284379	0.146934589319787
ENSMUSG00000000838	49.8465478529669	36.0627331103392	-0.461518941643513
ENSMUSG00000000861	7.91253148509291	5.17643626938754	-0.56755452548893
ENSMUSG00000000876	15.6074706941403	10.4896709848251	-0.551581775240134
ENSMUSG00000000881	39.8240768034799	40.3012299729675	0.0169711395108653
ENSMUSG00000000884	2.17092881531055	1.96808904902987	-0.11394707818236
ENSMUSG00000000901	13.1949500494861	18.5985900662227	0.479822132699855
ENSMUSG00000000902	50.2171716003214	47.1245426499745	-0.0907690532546317
ENSMUSG00000000903	100.855289122127	158.828686285838	0.652584663513182
ENSMUSG00000000915	33.4366665081627	33.8852892791138	0.0189466224047679
ENSMUSG00000000916	3.38460867834397	4.1409978477602	0.256665754477978
ENSMUSG00000000934	4.14508327091869	4.43500238608787	0.0873463226578016
ENSMUSG00000000957	72.7847869741721	36.6749269350805	-0.979183836830365
ENSMUSG00000000959	9.8181691431649	10.1601441171739	0.0470399408507617
ENSMUSG00000000976	28.3924421243314	21.7563002741609	-0.376478362931198
ENSMUSG00000000983	0	0	0
ENSMUSG00000001016	39.7724640362755	30.9195537459152	-0.358131054965945
ENSMUSG00000001017	37.3294487661632	35.3137408395478	-0.0789965344069044
ENSMUSG00000001018	27.7122259873269	30.8847851634533	0.153744832117099
ENSMUSG00000001020	11.0969681549529	3.35648324764526	-1.58838993567444
ENSMUSG00000001021	1.16937863062203	1.03770593787486	-0.118531571592471
