resource,family,view,ligand,receptor,human_ligand,human_receptor,source,source_label,target,target_label,cell_floor,prior_count,n_control,n_antiIL1B,difference_antiIL1B_minus_IgG,ligand_component_difference,receptor_component_difference,loo_min,loo_max,inference
cellchatdb,exploratory,subtype,Wnt6,Fzd10_Lrp6,WNT6,FZD10_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.4310257204253075,-0.5255339983271277,-0.3365174425234874,-0.9075265181419075,-0.036975466395847256,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt6,Fzd2_Lrp6,WNT6,FZD2_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.6390760844569052,-0.5255339983271277,-0.7526181705866839,-0.94055734650903,-0.42234836047048585,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt6,Fzd3_Lrp6,WNT6,FZD3_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.32166047086564253,-0.5255339983271277,-0.11778694340415719,-0.5837307482334877,-0.11947185526511994,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt6,Fzd4_Lrp6,WNT6,FZD4_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.6688857122931158,-0.5255339983271277,-0.8122374262591034,-1.2547614172434205,0.11804078978886379,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt6,Fzd5_Lrp6,WNT6,FZD5_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.15762778814182887,-0.5255339983271277,0.21027842204347014,-0.5650810343613433,0.0613325152166464,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt6,Fzd6_Lrp6,WNT6,FZD6_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.9718495807321605,-0.5255339983271277,-1.4181651631371937,-1.4103934889328829,-0.6700126206447521,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt6,Fzd7_Lrp6,WNT6,FZD7_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.3460525739500224,-0.5255339983271277,-0.16657114957291652,-0.6348311449359993,-0.03410038022049866,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt6,Fzd8_Lrp6,WNT6,FZD8_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.49286969933535607,-0.5255339983271277,-0.4602054003435836,-1.342222884371291,0.2632530496096135,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt6,Fzd9_Lrp6,WNT6,FZD9_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-1.547419103543536,-0.5255339983271277,-2.569304208759944,-2.1628665133730065,-0.9167048501448267,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt7a,Fzd1_Lrp6,WNT7A,FZD1_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.8160527669953149,0.0,-1.63210553399063,-1.2907054740912085,-0.06421282126313255,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt7a,Fzd10_Lrp6,WNT7A,FZD10_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.16825872126174368,0.0,-0.3365174425234874,-0.48436777926133573,0.029644406145390823,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt7a,Fzd2_Lrp6,WNT7A,FZD2_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.37630908529334195,0.0,-0.7526181705866839,-0.4582725852676257,-0.2841928795158448,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt7a,Fzd3_Lrp6,WNT7A,FZD3_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.05889347170207848,0.0,-0.11778694340415719,-0.22130312709474464,0.20917129914935206,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt7a,Fzd4_Lrp6,WNT7A,FZD4_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.40611871312955167,0.0,-0.8122374262591034,-0.7200218297088405,0.14481206392276402,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt7a,Fzd5_Lrp6,WNT7A,FZD5_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,0.10513921102173462,0.0,0.21027842204347014,-0.019051310993067894,0.27683251520516206,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt7a,Fzd6_Lrp6,WNT7A,FZD6_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.7090825815685967,0.0,-1.4181651631371937,-0.9133095816833857,-0.5896387348175486,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt7a,Fzd7_Lrp6,WNT7A,FZD7_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.08328557478645826,0.0,-0.16657114957291652,-0.2549073143579428,0.021228353217647822,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt7a,Fzd8_Lrp6,WNT7A,FZD8_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.23010270017179185,0.0,-0.4602054003435836,-0.7961931610030146,0.29002432374351383,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt7a,Fzd9_Lrp6,WNT7A,FZD9_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-1.2846521043799721,0.0,-2.569304208759944,-1.9269781565699582,-0.86137611670668,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt7b,Fzd1_Lrp6,WNT7B,FZD1_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.8160527669953149,0.0,-1.63210553399063,-1.2907054740912085,-0.06421282126313255,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt7b,Fzd10_Lrp6,WNT7B,FZD10_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.16825872126174368,0.0,-0.3365174425234874,-0.48436777926133573,0.029644406145390823,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt7b,Fzd2_Lrp6,WNT7B,FZD2_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.37630908529334195,0.0,-0.7526181705866839,-0.4582725852676257,-0.2841928795158448,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt7b,Fzd3_Lrp6,WNT7B,FZD3_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.05889347170207848,0.0,-0.11778694340415719,-0.22130312709474464,0.20917129914935206,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt7b,Fzd4_Lrp6,WNT7B,FZD4_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.40611871312955167,0.0,-0.8122374262591034,-0.7200218297088405,0.14481206392276402,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt7b,Fzd5_Lrp6,WNT7B,FZD5_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,0.10513921102173462,0.0,0.21027842204347014,-0.019051310993067894,0.27683251520516206,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt7b,Fzd6_Lrp6,WNT7B,FZD6_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.7090825815685967,0.0,-1.4181651631371937,-0.9133095816833857,-0.5896387348175486,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt7b,Fzd7_Lrp6,WNT7B,FZD7_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.08328557478645826,0.0,-0.16657114957291652,-0.2549073143579428,0.021228353217647822,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt7b,Fzd8_Lrp6,WNT7B,FZD8_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.23010270017179185,0.0,-0.4602054003435836,-0.7961931610030146,0.29002432374351383,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt7b,Fzd9_Lrp6,WNT7B,FZD9_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-1.2846521043799721,0.0,-2.569304208759944,-1.9269781565699582,-0.86137611670668,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt8a,Fzd1_Lrp6,WNT8A,FZD1_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.8160527669953149,0.0,-1.63210553399063,-1.2907054740912085,-0.06421282126313255,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt8a,Fzd10_Lrp6,WNT8A,FZD10_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.16825872126174368,0.0,-0.3365174425234874,-0.48436777926133573,0.029644406145390823,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt8a,Fzd2_Lrp6,WNT8A,FZD2_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.37630908529334195,0.0,-0.7526181705866839,-0.4582725852676257,-0.2841928795158448,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt8a,Fzd3_Lrp6,WNT8A,FZD3_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.05889347170207848,0.0,-0.11778694340415719,-0.22130312709474464,0.20917129914935206,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt8a,Fzd4_Lrp6,WNT8A,FZD4_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.40611871312955167,0.0,-0.8122374262591034,-0.7200218297088405,0.14481206392276402,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt8a,Fzd5_Lrp6,WNT8A,FZD5_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,0.10513921102173462,0.0,0.21027842204347014,-0.019051310993067894,0.27683251520516206,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt8a,Fzd6_Lrp6,WNT8A,FZD6_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.7090825815685967,0.0,-1.4181651631371937,-0.9133095816833857,-0.5896387348175486,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt8a,Fzd7_Lrp6,WNT8A,FZD7_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.08328557478645826,0.0,-0.16657114957291652,-0.2549073143579428,0.021228353217647822,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt8a,Fzd8_Lrp6,WNT8A,FZD8_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.23010270017179185,0.0,-0.4602054003435836,-0.7961931610030146,0.29002432374351383,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt8a,Fzd9_Lrp6,WNT8A,FZD9_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-1.2846521043799721,0.0,-2.569304208759944,-1.9269781565699582,-0.86137611670668,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt8b,Fzd1_Lrp6,WNT8B,FZD1_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.8160527669953149,0.0,-1.63210553399063,-1.2907054740912085,-0.06421282126313255,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt8b,Fzd10_Lrp6,WNT8B,FZD10_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.16825872126174368,0.0,-0.3365174425234874,-0.48436777926133573,0.029644406145390823,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt8b,Fzd2_Lrp6,WNT8B,FZD2_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.37630908529334195,0.0,-0.7526181705866839,-0.4582725852676257,-0.2841928795158448,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt8b,Fzd3_Lrp6,WNT8B,FZD3_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.05889347170207848,0.0,-0.11778694340415719,-0.22130312709474464,0.20917129914935206,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt8b,Fzd4_Lrp6,WNT8B,FZD4_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.40611871312955167,0.0,-0.8122374262591034,-0.7200218297088405,0.14481206392276402,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt8b,Fzd5_Lrp6,WNT8B,FZD5_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,0.10513921102173462,0.0,0.21027842204347014,-0.019051310993067894,0.27683251520516206,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt8b,Fzd6_Lrp6,WNT8B,FZD6_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.7090825815685967,0.0,-1.4181651631371937,-0.9133095816833857,-0.5896387348175486,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt8b,Fzd7_Lrp6,WNT8B,FZD7_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.08328557478645826,0.0,-0.16657114957291652,-0.2549073143579428,0.021228353217647822,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt8b,Fzd8_Lrp6,WNT8B,FZD8_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.23010270017179185,0.0,-0.4602054003435836,-0.7961931610030146,0.29002432374351383,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt8b,Fzd9_Lrp6,WNT8B,FZD9_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-1.2846521043799721,0.0,-2.569304208759944,-1.9269781565699582,-0.86137611670668,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt9a,Fzd1_Lrp6,WNT9A,FZD1_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.8713709297298098,-0.11063632546898994,-1.63210553399063,-1.4063641145957169,0.061967704233105714,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt9a,Fzd10_Lrp6,WNT9A,FZD10_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.22357688399623799,-0.11063632546898994,-0.3365174425234874,-0.6608441524565509,0.11597633323429202,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt9a,Fzd2_Lrp6,WNT9A,FZD2_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.43162724802783625,-0.11063632546898994,-0.7526181705866839,-0.5198243856533065,-0.269396560840347,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt9a,Fzd3_Lrp6,WNT9A,FZD3_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.11421163443657356,-0.11063632546898994,-0.11778694340415719,-0.34102496035605867,0.09351265864484404,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt9a,Fzd4_Lrp6,WNT9A,FZD4_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.46143687586404614,-0.11063632546898994,-0.8122374262591034,-0.8309128826314898,0.27099258941900306,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt9a,Fzd5_Lrp6,WNT9A,FZD5_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,0.04982104828724143,-0.11063632546898994,0.21027842204347014,-0.13470995149757492,0.18381695434934997,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt9a,Fzd6_Lrp6,WNT9A,FZD6_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.7644007443030914,-0.11063632546898994,-1.4181651631371937,-0.9281022255484075,-0.6170535255975094,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt9a,Fzd7_Lrp6,WNT9A,FZD7_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.13860373752095345,-0.11063632546898994,-0.16657114957291652,-0.3229281283516765,0.11157697786104848,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt9a,Fzd8_Lrp6,WNT9A,FZD8_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.28542086290628665,-0.11063632546898994,-0.4602054003435836,-0.9118518015075225,0.41620484923975276,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt9a,Fzd9_Lrp6,WNT9A,FZD9_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-1.3399702671144673,-0.11063632546898994,-2.569304208759944,-1.9447774063516696,-0.9947387112634318,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt9b,Fzd1_Lrp6,WNT9B,FZD1_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.8160527669953149,0.0,-1.63210553399063,-1.2907054740912085,-0.06421282126313255,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt9b,Fzd10_Lrp6,WNT9B,FZD10_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.16825872126174368,0.0,-0.3365174425234874,-0.48436777926133573,0.029644406145390823,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt9b,Fzd2_Lrp6,WNT9B,FZD2_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.37630908529334195,0.0,-0.7526181705866839,-0.4582725852676257,-0.2841928795158448,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt9b,Fzd3_Lrp6,WNT9B,FZD3_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.05889347170207848,0.0,-0.11778694340415719,-0.22130312709474464,0.20917129914935206,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt9b,Fzd4_Lrp6,WNT9B,FZD4_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.40611871312955167,0.0,-0.8122374262591034,-0.7200218297088405,0.14481206392276402,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt9b,Fzd5_Lrp6,WNT9B,FZD5_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,0.10513921102173462,0.0,0.21027842204347014,-0.019051310993067894,0.27683251520516206,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt9b,Fzd6_Lrp6,WNT9B,FZD6_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.7090825815685967,0.0,-1.4181651631371937,-0.9133095816833857,-0.5896387348175486,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt9b,Fzd7_Lrp6,WNT9B,FZD7_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.08328557478645826,0.0,-0.16657114957291652,-0.2549073143579428,0.021228353217647822,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt9b,Fzd8_Lrp6,WNT9B,FZD8_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.23010270017179185,0.0,-0.4602054003435836,-0.7961931610030146,0.29002432374351383,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt9b,Fzd9_Lrp6,WNT9B,FZD9_LRP6,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-1.2846521043799721,0.0,-2.569304208759944,-1.9269781565699582,-0.86137611670668,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt5a,Fzd10,WNT5A,FZD10,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.20539517518847727,-0.07427290785346674,-0.3365174425234874,-0.5197116884656143,0.14148562173371326,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt5b,Fzd1,WNT5B,FZD1,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-1.236757460977607,-0.8414093879645828,-1.63210553399063,-1.7275414568713119,-0.4211050168982924,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt5b,Fzd10,WNT5B,FZD10,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.5889634152440353,-0.8414093879645828,-0.3365174425234874,-1.0858705363254897,-0.14792950118645098,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt5b,Fzd2,WNT5B,FZD2,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.7970137792756335,-0.8414093879645828,-0.7526181705866839,-1.098591418849502,-0.6358464925994674,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt5b,Fzd4,WNT5B,FZD4,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.8268234071118434,-0.8414093879645828,-0.8122374262591034,-1.2559392665004285,-0.21208013171239593,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt5b,Fzd5,WNT5B,FZD5,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.3155654829605563,-0.8414093879645828,0.21027842204347014,-0.6514606874256375,-0.09872243245940471,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt5b,Fzd7,WNT5B,FZD7,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.5039902687687499,-0.8414093879645828,-0.16657114957291652,-0.7479545122206148,-0.3714957432703496,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt5b,Fzd8,WNT5B,FZD8,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.6508073941540831,-0.8414093879645828,-0.4602054003435836,-1.0999122902505762,-0.06686787189164578,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt5b,Fzd9,WNT5B,FZD9,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-1.7053567983622633,-0.8414093879645828,-2.569304208759944,-2.1045520639018003,-1.4380125867253628,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt11,Fzd1,WNT11,FZD1,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.9782418000958732,-0.32437806620111553,-1.63210553399063,-1.598331864363816,-0.10969964320549819,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt11,Fzd10,WNT11,FZD10,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.33044775436230234,-0.32437806620111553,-0.3365174425234874,-0.782956047296417,0.05478392475939042,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt11,Fzd2,WNT11,FZD2,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.5384981183938997,-0.32437806620111553,-0.7526181705866839,-0.7021540134133613,-0.4331330666536255,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt11,Fzd4,WNT11,FZD4,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.56830774623011,-0.32437806620111553,-0.8122374262591034,-1.0163580841477522,0.09932524198039783,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt11,Fzd5,WNT11,FZD5,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.05704982207882381,-0.32437806620111553,0.21027842204347014,-0.3266777012656754,0.14337862811845925,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt11,Fzd8,WNT11,FZD8,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-0.3922917332723501,-0.32437806620111553,-0.4602054003435836,-1.1038195512756217,0.24453750180114842,descriptive_no_p_value
cellchatdb,exploratory,subtype,Wnt11,Fzd9,WNT11,FZD9,fibroblast,fibroblast_Gsn,alveolar,mixed_AT2_AT1_alveolar,30,0.5,3,3,-1.4468411374805303,-0.32437806620111553,-2.569304208759944,-1.9018386379559586,-1.000569298218349,descriptive_no_p_value
cellchatdb,core,subtype,Areg,Egfr_Erbb2,AREG,EGFR_ERBB2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Gsn,30,0.5,4,3,-0.21588154546935545,0.42779029991165096,-0.859553390850361,-0.4815272928766898,0.11915333815850282,descriptive_no_p_value
cellchatdb,core,subtype,Areg,Egfr_Erbb2,AREG,EGFR_ERBB2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Itga8,30,0.5,3,3,-0.2954753620209791,-0.20323063649722073,-0.3877200875447362,-0.4206594680814666,-0.1334111833655962,descriptive_no_p_value
cellchatdb,core,subtype,Areg,Egfr_Erbb2,AREG,EGFR_ERBB2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Pi16,30,0.5,3,3,-0.08191352402756102,-0.20323063649722073,0.03940358844210001,-0.35010772931355216,0.3055635144834632,descriptive_no_p_value
cellchatdb,core,subtype,Areg,Egfr_Erbb2,AREG,EGFR_ERBB2,myeloid,inflammatory_CSF1R_CSF3R_myeloid,fibroblast,fibroblast_Gsn,30,0.5,3,3,-0.17266185439100346,0.17210872192997684,-0.5174324307119837,-0.5389975430625822,0.07255263294202008,descriptive_no_p_value
cellchatdb,core,subtype,Areg,Egfr_Erbb2,AREG,EGFR_ERBB2,myeloid,inflammatory_CSF1R_CSF3R_myeloid,fibroblast,fibroblast_Itga8,30,0.5,3,3,-0.10780568280737945,0.17210872192997684,-0.3877200875447362,-0.37761418763684507,0.21479996963092773,descriptive_no_p_value
