resource,family,view,ligand,receptor,human_ligand,human_receptor,source,source_label,target,target_label,cell_floor,prior_count,n_control,n_antiIL1B,difference_antiIL1B_minus_IgG,ligand_component_difference,receptor_component_difference,loo_min,loo_max,inference
consensus,core,broad,Tgfb1,Egfr,TGFB1,EGFR,myeloid,__broad__,fibroblast,__broad__,50,1.0,4,3,0.11450905525646782,0.29813880721910024,-0.06912069670616372,0.0036240427774956174,0.20176098839681078,descriptive_no_p_value
consensus,core,broad,Tgfb1,Itgb3,TGFB1,ITGB3,myeloid,__broad__,fibroblast,__broad__,50,1.0,4,3,-0.29862251378523474,0.29813880721910024,-0.8953838347895682,-0.5744740176865006,-0.04690926826339137,descriptive_no_p_value
consensus,core,broad,Tgfb1,Itgb1,TGFB1,ITGB1,myeloid,__broad__,fibroblast,__broad__,50,1.0,4,3,0.25743786775077915,0.29813880721910024,0.21673692828245805,0.1277612142434421,0.34763847768674694,descriptive_no_p_value
consensus,core,broad,Tgfb1,Itgb5,TGFB1,ITGB5,myeloid,__broad__,fibroblast,__broad__,50,1.0,4,3,0.11670365795698956,0.29813880721910024,-0.06473149130511846,0.0669596612921648,0.18247630046674423,descriptive_no_p_value
consensus,core,broad,Tgfb1,Itgb8,TGFB1,ITGB8,myeloid,__broad__,fibroblast,__broad__,50,1.0,4,3,0.10320267132180216,0.29813880721910024,-0.09173346457549236,-0.017906063046904563,0.3036333477232773,descriptive_no_p_value
consensus,core,broad,Tgfb1,Sdc2,TGFB1,SDC2,myeloid,__broad__,fibroblast,__broad__,50,1.0,4,3,0.058444635778149845,0.29813880721910024,-0.18124953566280144,-0.001115174054076462,0.16715526855735696,descriptive_no_p_value
consensus,core,broad,Tgfb1,Acvrl1,TGFB1,ACVRL1,myeloid,__broad__,fibroblast,__broad__,50,1.0,4,3,0.08780995654520574,0.29813880721910024,-0.1225188941286861,0.0335493454597362,0.15439284670004927,descriptive_no_p_value
consensus,core,broad,Tgfb1,Cxcr4,TGFB1,CXCR4,myeloid,__broad__,fibroblast,__broad__,50,1.0,4,3,0.31587473794601895,0.29813880721910024,0.33361066867293987,0.21188203778384995,0.4409302705283453,descriptive_no_p_value
consensus,core,broad,Tgfb1,Tgfbr3,TGFB1,TGFBR3,myeloid,__broad__,fibroblast,__broad__,50,1.0,4,3,0.24593992365115547,0.29813880721910024,0.1937410400832107,0.08262108926741796,0.408430050098179,descriptive_no_p_value
consensus,core,broad,Tgfb1,Vasn,TGFB1,VASN,myeloid,__broad__,fibroblast,__broad__,50,1.0,4,3,0.0384209806321163,0.29813880721910024,-0.22129684595486676,-0.07011198752840997,0.13671964059224795,descriptive_no_p_value
consensus,core,broad,Il1a,Il1r1_Il1rap,IL1A,IL1R1_IL1RAP,myeloid,__broad__,fibroblast,__broad__,50,1.0,4,3,0.238703398017992,0.23771677891584897,0.23969001712013327,0.07058379099465117,0.4665885465451125,descriptive_no_p_value
consensus,core,broad,Il1a,Il1r1_Il1rap,IL1A,IL1R1_IL1RAP,myeloid,__broad__,alveolar,__broad__,50,1.0,4,3,0.42462184205849063,0.23771677891584897,0.611526905201131,-0.15966977505602964,0.7428016257585655,descriptive_no_p_value
consensus,core,broad,Il1a,Il1r1_Il1rap,IL1A,IL1R1_IL1RAP,alveolar,__broad__,fibroblast,__broad__,50,1.0,4,3,0.26371664079133605,0.2877432644625382,0.23969001712013327,0.08947344764857634,0.41065255419803925,descriptive_no_p_value
consensus,core,broad,Il1a,Il1r2_Il1rap,IL1A,IL1R2_IL1RAP,myeloid,__broad__,fibroblast,__broad__,50,1.0,4,3,0.8303482318434972,0.23771677891584897,1.4229796847711453,0.4143260145751779,1.1695212837336233,descriptive_no_p_value
consensus,core,broad,Il1a,Il1r2_Il1rap,IL1A,IL1R2_IL1RAP,myeloid,__broad__,alveolar,__broad__,50,1.0,4,3,-0.13719378051531983,0.23771677891584897,-0.5121043399464893,-0.6582137940842014,0.11421769525704839,descriptive_no_p_value
consensus,core,broad,Il1a,Il1r2_Il1rap,IL1A,IL1R2_IL1RAP,alveolar,__broad__,fibroblast,__broad__,50,1.0,4,3,0.8553614746168419,0.2877432644625382,1.4229796847711453,0.2891445625264024,1.198474103987897,descriptive_no_p_value
consensus,core,broad,Il1b,Il1r1_Il1rap,IL1B,IL1R1_IL1RAP,myeloid,__broad__,fibroblast,__broad__,50,1.0,4,3,0.15498913292346295,0.07028824872678996,0.23969001712013327,0.06331165943076478,0.2310043917662501,descriptive_no_p_value
consensus,core,broad,Il1b,Il1r1_Il1rap,IL1B,IL1R1_IL1RAP,myeloid,__broad__,alveolar,__broad__,50,1.0,4,3,0.34090757696396157,0.07028824872678996,0.611526905201131,-0.0558526696588002,0.6186283341715093,descriptive_no_p_value
consensus,core,broad,Il1b,Il1r1_Il1rap,IL1B,IL1R1_IL1RAP,alveolar,__broad__,fibroblast,__broad__,50,1.0,4,3,-0.24369267765777103,-0.7270753724356762,0.23969001712013327,-0.6368516715656858,0.37420454339011666,descriptive_no_p_value
consensus,core,broad,Il1b,Il1r2_Il1rap,IL1B,IL1R2_IL1RAP,myeloid,__broad__,fibroblast,__broad__,50,1.0,4,3,0.7466339667489681,0.07028824872678996,1.4229796847711453,0.13103388930969917,1.084799163275278,descriptive_no_p_value
consensus,core,broad,Il1b,Il1r2_Il1rap,IL1B,IL1R2_IL1RAP,myeloid,__broad__,alveolar,__broad__,50,1.0,4,3,-0.22090804560984978,0.07028824872678996,-0.5121043399464893,-0.554396688686972,0.1200843151433375,descriptive_no_p_value
consensus,core,broad,Il1b,Il1r2_Il1rap,IL1B,IL1R2_IL1RAP,alveolar,__broad__,fibroblast,__broad__,50,1.0,4,3,0.347952156167735,-0.7270753724356762,1.4229796847711453,-0.24408493794613406,0.9568194944365169,descriptive_no_p_value
consensus,core,broad,Il1b,Adrb2,IL1B,ADRB2,myeloid,__broad__,fibroblast,__broad__,50,1.0,4,3,0.3488791689057509,0.07028824872678996,0.6274700890847114,0.15740700384638462,0.5277906668406098,descriptive_no_p_value
consensus,core,broad,Il1b,Adrb2,IL1B,ADRB2,myeloid,__broad__,alveolar,__broad__,50,1.0,4,3,0.15573560208263437,0.07028824872678996,0.24118295543847346,0.0917899386276737,0.21535444936904824,descriptive_no_p_value
consensus,core,broad,Il1b,Adrb2,IL1B,ADRB2,alveolar,__broad__,fibroblast,__broad__,50,1.0,4,3,-0.04980264167548221,-0.7270753724356762,0.6274700890847114,-0.48079632202406586,0.7101564856524787,descriptive_no_p_value
consensus,core,broad,Il1b,Sigirr,IL1B,SIGIRR,myeloid,__broad__,fibroblast,__broad__,50,1.0,4,3,0.7160762762184056,0.07028824872678996,1.3618643037100215,0.5134704777296548,1.0679937592519426,descriptive_no_p_value
consensus,core,broad,Il1b,Sigirr,IL1B,SIGIRR,myeloid,__broad__,alveolar,__broad__,50,1.0,4,3,0.1986323936082819,0.07028824872678996,0.32697653848977026,0.09505080665332244,0.36640120890528927,descriptive_no_p_value
consensus,core,broad,Il1b,Sigirr,IL1B,SIGIRR,alveolar,__broad__,fibroblast,__broad__,50,1.0,4,3,0.317394465637173,-0.7270753724356762,1.3618643037100215,-0.1493294275551884,0.8835472980986316,descriptive_no_p_value
consensus,exploratory,broad,Wnt1,Fzd9_Lrp5,WNT1,FZD9_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.6464485824064093,0.12829249733543446,-1.4211896621482534,-0.9159565139760264,-0.25594241214508207,descriptive_no_p_value
consensus,exploratory,broad,Wnt1,Fzd9_Lrp6,WNT1,FZD9_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.6464485824064093,0.12829249733543446,-1.4211896621482534,-0.9159565139760264,-0.25594241214508207,descriptive_no_p_value
consensus,exploratory,broad,Wnt1,Fzd6_Lrp5,WNT1,FZD6_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.13758463900201057,0.12829249733543446,-0.4034617753394554,-0.4732758701632106,0.05428496358092194,descriptive_no_p_value
consensus,exploratory,broad,Wnt1,Fzd6_Lrp6,WNT1,FZD6_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.13758463900201057,0.12829249733543446,-0.4034617753394554,-0.4732758701632106,0.05428496358092194,descriptive_no_p_value
consensus,exploratory,broad,Wnt1,Fzd7_Lrp5,WNT1,FZD7_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.03283607755780826,0.12829249733543446,-0.19396465245105077,-0.25474476861901585,0.20595234953213182,descriptive_no_p_value
consensus,exploratory,broad,Wnt1,Fzd7_Lrp6,WNT1,FZD7_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.007005004497261824,0.12829249733543446,-0.14230250632995745,-0.2601177096108145,0.24738542961885046,descriptive_no_p_value
consensus,exploratory,broad,Wnt1,Fzd5_Lrp5,WNT1,FZD5_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.06951334935119591,0.12829249733543446,-0.2673191960378274,-0.2761954117858745,0.1388218204856857,descriptive_no_p_value
consensus,exploratory,broad,Wnt1,Fzd2_Lrp5,WNT1,FZD2_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.06951334935119591,0.12829249733543446,-0.2673191960378274,-0.2761954117858745,0.1388218204856857,descriptive_no_p_value
consensus,exploratory,broad,Wnt1,Fzd8_Lrp5,WNT1,FZD8_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.20954825651367293,0.12829249733543446,0.29080401569191094,0.1091933558835626,0.33229174612116863,descriptive_no_p_value
consensus,exploratory,broad,Wnt1,Fzd3_Lrp5,WNT1,FZD3_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.18803900554296926,0.12829249733543446,-0.5043705084213732,-0.31885263943564934,0.06280432656727553,descriptive_no_p_value
consensus,exploratory,broad,Wnt1,Fzd4_Lrp5,WNT1,FZD4_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.06975646077201035,0.12829249733543446,-0.2678054188794554,-0.4168923641203916,0.28248740415417606,descriptive_no_p_value
consensus,exploratory,broad,Wnt1,Fzd10_Lrp5,WNT1,FZD10_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.02136962267002873,0.12829249733543446,-0.17103174267549187,-0.13047511173794202,0.13160379959682705,descriptive_no_p_value
consensus,exploratory,broad,Wnt1,Fzd1_Lrp5,WNT1,FZD1_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.018997671144012296,0.12829249733543446,-0.16628783962345928,-0.22567973357869087,0.1893374986928693,descriptive_no_p_value
consensus,exploratory,broad,Wnt1,Fzd5_Lrp6,WNT1,FZD5_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.24292193215415736,0.12829249733543446,0.3575513669728805,0.05973312870224534,0.4103262525283031,descriptive_no_p_value
consensus,exploratory,broad,Wnt1,Fzd2_Lrp6,WNT1,FZD2_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.03269846112592889,0.12829249733543446,-0.06289557508357646,-0.12758795414722934,0.15190371969216354,descriptive_no_p_value
consensus,exploratory,broad,Wnt1,Fzd8_Lrp6,WNT1,FZD8_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.20954825651367293,0.12829249733543446,0.29080401569191094,0.1091933558835626,0.33229174612116863,descriptive_no_p_value
consensus,exploratory,broad,Wnt1,Fzd3_Lrp6,WNT1,FZD3_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.18803900554296926,0.12829249733543446,-0.5043705084213732,-0.31885263943564934,0.06280432656727553,descriptive_no_p_value
consensus,exploratory,broad,Wnt1,Fzd4_Lrp6,WNT1,FZD4_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.06975646077201035,0.12829249733543446,-0.2678054188794554,-0.4168923641203916,0.28248740415417606,descriptive_no_p_value
consensus,exploratory,broad,Wnt1,Fzd10_Lrp6,WNT1,FZD10_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.02136962267002873,0.12829249733543446,-0.17103174267549187,-0.13047511173794202,0.13160379959682705,descriptive_no_p_value
consensus,exploratory,broad,Wnt1,Fzd1_Lrp6,WNT1,FZD1_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.10466672741066252,0.12829249733543446,0.08104095748588946,-0.03800570629863942,0.28389789673634325,descriptive_no_p_value
consensus,exploratory,broad,Wnt1,Cd36,WNT1,CD36,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.2500535805634141,0.12829249733543446,-0.6283996584622633,-0.3553766201729873,-0.07079305343052145,descriptive_no_p_value
consensus,exploratory,broad,Wnt1,Ryk,WNT1,RYK,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.2058105645810384,0.12829249733543446,0.2833286318266417,0.05557341611191102,0.35216644962516863,descriptive_no_p_value
consensus,exploratory,broad,Wnt1,Ror2,WNT1,ROR2,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.1333354493281934,0.12829249733543446,0.13837840132095247,-0.08420364875007746,0.36366140759415955,descriptive_no_p_value
consensus,exploratory,broad,Wnt2,Fzd9_Lrp5,WNT2,FZD9_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.1828608716048632,1.055467918938528,-1.4211896621482534,-0.6783081963407502,0.20696793416557124,descriptive_no_p_value
consensus,exploratory,broad,Wnt2,Fzd9_Lrp6,WNT2,FZD9_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.1828608716048632,1.055467918938528,-1.4211896621482534,-0.6783081963407502,0.20696793416557124,descriptive_no_p_value
consensus,exploratory,broad,Wnt2,Fzd6_Lrp5,WNT2,FZD6_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.32600307179953614,1.055467918938528,-0.4034617753394554,-0.2013581447753614,0.6377389904357385,descriptive_no_p_value
consensus,exploratory,broad,Wnt2,Fzd6_Lrp6,WNT2,FZD6_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.32600307179953614,1.055467918938528,-0.4034617753394554,-0.2013581447753614,0.6377389904357385,descriptive_no_p_value
consensus,exploratory,broad,Wnt2,Fzd7_Lrp5,WNT2,FZD7_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.4307516332437382,1.055467918938528,-0.19396465245105077,0.01717295676883257,0.8374543503916128,descriptive_no_p_value
consensus,exploratory,broad,Wnt2,Fzd7_Lrp6,WNT2,FZD7_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.45658270630428444,1.055467918938528,-0.14230250632995745,0.011800015777033934,0.8788874304783318,descriptive_no_p_value
consensus,exploratory,broad,Wnt2,Fzd5_Lrp5,WNT2,FZD5_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.39407436145035124,1.055467918938528,-0.2673191960378274,-0.004277686398026503,0.7703238213451664,descriptive_no_p_value
consensus,exploratory,broad,Wnt2,Fzd2_Lrp5,WNT2,FZD2_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.39407436145035124,1.055467918938528,-0.2673191960378274,-0.004277686398026503,0.7703238213451664,descriptive_no_p_value
consensus,exploratory,broad,Wnt2,Fzd8_Lrp5,WNT2,FZD8_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.6731359673152184,1.055467918938528,0.29080401569191094,0.34684167351883843,0.833717148063875,descriptive_no_p_value
consensus,exploratory,broad,Wnt2,Fzd3_Lrp5,WNT2,FZD3_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.27554870525857655,1.055467918938528,-0.5043705084213732,-0.046934914047802145,0.694306327426756,descriptive_no_p_value
consensus,exploratory,broad,Wnt2,Fzd4_Lrp5,WNT2,FZD4_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.3938312500295358,1.055467918938528,-0.2678054188794554,0.023387999115134672,0.7453977504648286,descriptive_no_p_value
consensus,exploratory,broad,Wnt2,Fzd10_Lrp5,WNT2,FZD10_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.44221808813151764,1.055467918938528,-0.17103174267549187,0.16040870653101358,0.7631058004563078,descriptive_no_p_value
consensus,exploratory,broad,Wnt2,Fzd1_Lrp5,WNT2,FZD1_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.44459003965753485,1.055467918938528,-0.16628783962345928,0.04623799180915711,0.82083949955235,descriptive_no_p_value
consensus,exploratory,broad,Wnt2,Fzd5_Lrp6,WNT2,FZD5_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.7065096429557052,1.055467918938528,0.3575513669728805,0.3316508540900944,1.0418282533877843,descriptive_no_p_value
consensus,exploratory,broad,Wnt2,Fzd2_Lrp6,WNT2,FZD2_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.4962861719274745,1.055467918938528,-0.06289557508357646,0.14432977124061885,0.7768162888667813,descriptive_no_p_value
consensus,exploratory,broad,Wnt2,Fzd8_Lrp6,WNT2,FZD8_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.6731359673152184,1.055467918938528,0.29080401569191094,0.34684167351883843,0.833717148063875,descriptive_no_p_value
consensus,exploratory,broad,Wnt2,Fzd3_Lrp6,WNT2,FZD3_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.27554870525857655,1.055467918938528,-0.5043705084213732,-0.046934914047802145,0.694306327426756,descriptive_no_p_value
consensus,exploratory,broad,Wnt2,Fzd4_Lrp6,WNT2,FZD4_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.3938312500295358,1.055467918938528,-0.2678054188794554,0.023387999115134672,0.7453977504648286,descriptive_no_p_value
consensus,exploratory,broad,Wnt2,Fzd10_Lrp6,WNT2,FZD10_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.44221808813151764,1.055467918938528,-0.17103174267549187,0.16040870653101358,0.7631058004563078,descriptive_no_p_value
consensus,exploratory,broad,Wnt2,Fzd1_Lrp6,WNT2,FZD1_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.5682544382122092,1.055467918938528,0.08104095748588946,0.23391201908920944,0.9153998975958242,descriptive_no_p_value
consensus,core,broad,Areg,Egfr_Erbb2,AREG,EGFR_ERBB2,myeloid,__broad__,fibroblast,__broad__,50,1.0,4,3,-0.022390113247109156,0.4270205056514671,-0.47180073214568496,-0.18669414243433646,0.18721345415769086,descriptive_no_p_value
consensus,core,broad,Areg,Egfr_Erbb2,AREG,EGFR_ERBB2,alveolar,__broad__,fibroblast,__broad__,50,1.0,4,3,-0.7608998022245652,-1.049998872303446,-0.47180073214568496,-1.1351530948483681,-0.5452072411085407,descriptive_no_p_value
consensus,core,broad,Areg,Erbb3,AREG,ERBB3,myeloid,__broad__,fibroblast,__broad__,50,1.0,4,3,0.1505956759733409,0.4270205056514671,-0.1258291537047853,-0.3758808697440763,0.6382278451847121,descriptive_no_p_value
consensus,core,broad,Areg,Erbb3,AREG,ERBB3,alveolar,__broad__,fibroblast,__broad__,50,1.0,4,3,-0.5879140130041152,-1.049998872303446,-0.1258291537047853,-1.1636761317476267,-0.13469995025120163,descriptive_no_p_value
consensus,exploratory,broad,Fgf7,Nrp1,FGF7,NRP1,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.005112772116603104,0.02923448857624944,-0.01900894434304412,-0.12981412814926507,0.10205312766482066,descriptive_no_p_value
consensus,exploratory,broad,Fgf7,Fgfr1,FGF7,FGFR1,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.3242683334523191,0.02923448857624944,0.6193021783283883,0.09751786605792123,0.522931492176931,descriptive_no_p_value
consensus,exploratory,broad,Fgf7,Fgfr2,FGF7,FGFR2,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.08972793983269423,0.02923448857624944,0.1502213910891399,0.02754359405128426,0.16284776449261607,descriptive_no_p_value
consensus,exploratory,broad,Fgf7,Fgfr4,FGF7,FGFR4,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.15848887651939414,0.02923448857624944,0.2877432644625382,0.02080867440738121,0.26268778915797153,descriptive_no_p_value
consensus,exploratory,broad,Fgf7,Fgfr3,FGF7,FGFR3,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.24156539637128116,0.02923448857624944,-0.5123652813188126,-0.37871285047109016,0.015718169808192073,descriptive_no_p_value
consensus,exploratory,broad,Wnt5a,Fzd9,WNT5A,FZD9,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.6017931374320153,0.2176033872842229,-1.4211896621482534,-0.9275588365503245,-0.3323482993196709,descriptive_no_p_value
consensus,exploratory,broad,Wnt5a,Fzd6,WNT5A,FZD6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.09292919402761601,0.2176033872842229,-0.4034617753394554,-0.1861961449092524,0.016178083137299737,descriptive_no_p_value
consensus,exploratory,broad,Wnt5a,Fzd7,WNT5A,FZD7,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.037650440477132285,0.2176033872842229,-0.14230250632995745,-0.09210915069462722,0.14714282115768995,descriptive_no_p_value
consensus,exploratory,broad,Wnt5a,Lrp5,WNT5A,LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.024857904376802686,0.2176033872842229,-0.2673191960378274,-0.1530836404623992,0.10679482402437213,descriptive_no_p_value
consensus,exploratory,broad,Wnt5a,Lrp6,WNT5A,LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.08741338552224853,0.2176033872842229,-0.04277661623972584,-0.04711884647820863,0.2520076148379733,descriptive_no_p_value
consensus,exploratory,broad,Wnt5a,Ldlr,WNT5A,LDLR,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.39550147534330726,0.2176033872842229,0.573399563402389,0.10872656524783064,0.6294817414929694,descriptive_no_p_value
consensus,exploratory,broad,Wnt5a,Adrb2,WNT5A,ADRB2,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.22939317136134818,0.2176033872842229,0.24118295543847346,0.11581951985749406,0.36583960932225157,descriptive_no_p_value
consensus,exploratory,broad,Wnt5a,Ryk,WNT5A,RYK,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.2504660095554332,0.2176033872842229,0.2833286318266417,0.10174491164053023,0.4200797659642257,descriptive_no_p_value
consensus,exploratory,broad,Wnt5a,Mcam,WNT5A,MCAM,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.18827623694550955,0.2176033872842229,-0.5941558611752447,-0.5071010243507992,0.29445210523601073,descriptive_no_p_value
consensus,exploratory,broad,Wnt5a,Lrp2,WNT5A,LRP2,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.00693627054172552,0.2176033872842229,-0.20373084620077186,-0.27870234753263645,0.27430917205551264,descriptive_no_p_value
consensus,exploratory,broad,Wnt5a,Ror1,WNT5A,ROR1,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.11519620881628789,0.2176033872842229,0.012789030348354213,-0.2508637064261334,0.5331932885991666,descriptive_no_p_value
consensus,exploratory,broad,Wnt5a,Ror2,WNT5A,ROR2,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.1779908943025883,0.2176033872842229,0.13837840132095247,-0.2766367832355865,0.48505493899281404,descriptive_no_p_value
consensus,exploratory,broad,Wnt5a,Ptk7,WNT5A,PTK7,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.22355616708641524,0.2176033872842229,0.22950894688860846,0.08483791840281896,0.3561079571362544,descriptive_no_p_value
consensus,exploratory,broad,Wnt5a,Fzd5,WNT5A,FZD5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.29873441550745206,0.2176033872842229,0.3798654437306803,0.1432740211783612,0.44117542831866796,descriptive_no_p_value
consensus,exploratory,broad,Wnt5a,Fzd2,WNT5A,FZD2,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.2993332067926282,0.2176033872842229,0.38106302630103084,0.12856422088648856,0.44384198764201876,descriptive_no_p_value
consensus,exploratory,broad,Wnt5a,Ptprk,WNT5A,PTPRK,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.28344626740573364,0.2176033872842229,0.3492891475272417,0.21228815656015865,0.40313230325374416,descriptive_no_p_value
consensus,exploratory,broad,Wnt5a,Epha7,WNT5A,EPHA7,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.12485756294107686,0.2176033872842229,-0.4673185131663765,-0.46744115796064456,0.13475015242547972,descriptive_no_p_value
consensus,exploratory,broad,Wnt5a,Fzd8,WNT5A,FZD8,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.25420370148806715,0.2176033872842229,0.29080401569191094,0.009782012718885014,0.4794596898300867,descriptive_no_p_value
consensus,exploratory,broad,Wnt5a,Antxr1,WNT5A,ANTXR1,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.006633984129276627,0.2176033872842229,-0.20433541902566965,-0.19111236499500706,0.25099053570635554,descriptive_no_p_value
consensus,exploratory,broad,Wnt5a,Fzd3,WNT5A,FZD3,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.14338356056857382,0.2176033872842229,-0.5043705084213732,-0.34617558420415584,0.04565371041666566,descriptive_no_p_value
consensus,exploratory,broad,Wnt5a,Fzd4,WNT5A,FZD4,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.025101015797615922,0.2176033872842229,-0.2678054188794554,-0.5433146276605014,0.5374626952632098,descriptive_no_p_value
consensus,exploratory,broad,Wnt5a,Fzd10,WNT5A,FZD10,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.023285822304365933,0.2176033872842229,-0.17103174267549187,-0.12231052919370011,0.2529973309954805,descriptive_no_p_value
consensus,exploratory,broad,Cxcl12,Cd4,CXCL12,CD4,fibroblast,__broad__,myeloid,__broad__,50,1.0,4,3,0.10958590447518635,0.22616236645473364,-0.006990557504362727,-0.1771318952851999,0.3944987707712695,descriptive_no_p_value
consensus,exploratory,broad,Cxcl12,Itgb3,CXCL12,ITGB3,fibroblast,__broad__,myeloid,__broad__,50,1.0,4,3,0.3267573370164323,0.22616236645473364,0.42735230757813314,0.13035450575735652,0.5348951679474103,descriptive_no_p_value
consensus,exploratory,broad,Cxcl12,Itgb1,CXCL12,ITGB1,fibroblast,__broad__,myeloid,__broad__,50,1.0,4,3,0.11914067637863646,0.22616236645473364,0.012118986302537493,-0.04110032013182696,0.2686823401911642,descriptive_no_p_value
consensus,exploratory,broad,Cxcl12,Itgav,CXCL12,ITGAV,fibroblast,__broad__,myeloid,__broad__,50,1.0,4,3,0.2602276747975152,0.22616236645473364,0.2942929831402976,0.11392422367423016,0.4692881326829923,descriptive_no_p_value
consensus,exploratory,broad,Cxcl12,Itga5,CXCL12,ITGA5,fibroblast,__broad__,myeloid,__broad__,50,1.0,4,3,0.03474741479391508,0.22616236645473364,-0.1566675368669035,-0.08369703567112463,0.14232411682102786,descriptive_no_p_value
consensus,exploratory,broad,Cxcl12,Itga4,CXCL12,ITGA4,fibroblast,__broad__,myeloid,__broad__,50,1.0,4,3,0.21101672470306987,0.22616236645473364,0.19587108295140787,0.0846512795381642,0.379242870484477,descriptive_no_p_value
