compartment,label,omitted_donor,direction,ligand,pearson,cohort,scope,rank,ranked_ligands
macrophages,Macrophage,253C,up,VEGFA,0.0309296218551642,GSE136831,focused_triad,1.0,7
macrophages,Macrophage,253C,up,WNT5A,0.0288893863978553,GSE136831,focused_triad,3.0,7
macrophages,Macrophage,296C,up,CCL2,0.0066300761633366,GSE136831,focused_triad,6.0,7
macrophages,Macrophage,296C,up,CXCL12,0.0320515847840196,GSE136831,focused_triad,1.0,7
macrophages,Macrophage,296C,up,FGF7,0.0206729349063178,GSE136831,focused_triad,5.0,7
macrophages,Macrophage,296C,up,HBEGF,-0.0077619463757444,GSE136831,focused_triad,7.0,7
macrophages,Macrophage,296C,up,TGFB1,0.0280008475563397,GSE136831,focused_triad,2.0,7
macrophages,Macrophage,296C,up,VEGFA,0.0272074670869912,GSE136831,focused_triad,3.0,7
macrophages,Macrophage,296C,up,WNT5A,0.0228049868327663,GSE136831,focused_triad,4.0,7
macrophages,Macrophage,29I,up,CCL2,0.0044581902673026,GSE136831,focused_triad,6.0,7
macrophages,Macrophage,29I,up,CXCL12,0.0289491913223537,GSE136831,focused_triad,1.0,7
macrophages,Macrophage,29I,up,FGF7,0.0193100453243895,GSE136831,focused_triad,5.0,7
macrophages,Macrophage,29I,up,HBEGF,-0.0096025443281162,GSE136831,focused_triad,7.0,7
macrophages,Macrophage,29I,up,TGFB1,0.0283321342168637,GSE136831,focused_triad,2.0,7
macrophages,Macrophage,29I,up,VEGFA,0.0277873855048865,GSE136831,focused_triad,3.0,7
macrophages,Macrophage,29I,up,WNT5A,0.0272440087086562,GSE136831,focused_triad,4.0,7
macrophages,Macrophage,388C,up,CCL2,0.0086457548049646,GSE136831,focused_triad,6.0,7
macrophages,Macrophage,388C,up,CXCL12,0.0282403988465376,GSE136831,focused_triad,2.0,7
macrophages,Macrophage,388C,up,FGF7,0.021380274510924,GSE136831,focused_triad,5.0,7
macrophages,Macrophage,388C,up,HBEGF,-0.0107533494202685,GSE136831,focused_triad,7.0,7
macrophages,Macrophage,388C,up,TGFB1,0.0292766398342352,GSE136831,focused_triad,1.0,7
macrophages,Macrophage,388C,up,VEGFA,0.0270922026518634,GSE136831,focused_triad,3.0,7
macrophages,Macrophage,388C,up,WNT5A,0.0235982613211123,GSE136831,focused_triad,4.0,7
macrophages,Macrophage,396C,up,CCL2,0.00615445138119,GSE136831,focused_triad,6.0,7
macrophages,Macrophage,396C,up,CXCL12,0.0295745620413709,GSE136831,focused_triad,1.0,7
macrophages,Macrophage,396C,up,FGF7,0.0221599707159387,GSE136831,focused_triad,5.0,7
macrophages,Macrophage,396C,up,HBEGF,-0.0066461317290462,GSE136831,focused_triad,7.0,7
macrophages,Macrophage,396C,up,TGFB1,0.026289508949395,GSE136831,focused_triad,4.0,7
macrophages,Macrophage,396C,up,VEGFA,0.026772050805876,GSE136831,focused_triad,2.0,7
macrophages,Macrophage,396C,up,WNT5A,0.0266946273268349,GSE136831,focused_triad,3.0,7
macrophages,Macrophage,439C,up,CCL2,0.0057344767051612,GSE136831,focused_triad,6.0,7
macrophages,Macrophage,439C,up,CXCL12,0.035229415946095,GSE136831,focused_triad,1.0,7
macrophages,Macrophage,439C,up,FGF7,0.0234677009561229,GSE136831,focused_triad,4.0,7
macrophages,Macrophage,439C,up,HBEGF,-0.0040090298926153,GSE136831,focused_triad,7.0,7
macrophages,Macrophage,439C,up,TGFB1,0.0302943258744798,GSE136831,focused_triad,3.0,7
macrophages,Macrophage,439C,up,VEGFA,0.030453012930816,GSE136831,focused_triad,2.0,7
macrophages,Macrophage,439C,up,WNT5A,0.0230478277206982,GSE136831,focused_triad,5.0,7
macrophages,Macrophage,454C,up,CCL2,0.0053266019453226,GSE136831,focused_triad,6.0,7
macrophages,Macrophage,454C,up,CXCL12,0.0351656071384976,GSE136831,focused_triad,1.0,7
macrophages,Macrophage,454C,up,FGF7,0.0236015874658199,GSE136831,focused_triad,5.0,7
macrophages,Macrophage,454C,up,HBEGF,-0.0085780215773943,GSE136831,focused_triad,7.0,7
macrophages,Macrophage,454C,up,TGFB1,0.0294218217954316,GSE136831,focused_triad,3.0,7
macrophages,Macrophage,454C,up,VEGFA,0.0310370268902584,GSE136831,focused_triad,2.0,7
macrophages,Macrophage,454C,up,WNT5A,0.0256825955212846,GSE136831,focused_triad,4.0,7
macrophages,Macrophage,465C,up,CCL2,0.0068114463325409,GSE136831,focused_triad,6.0,7
macrophages,Macrophage,465C,up,CXCL12,0.0328996768083206,GSE136831,focused_triad,1.0,7
macrophages,Macrophage,465C,up,FGF7,0.02039516549195,GSE136831,focused_triad,5.0,7
macrophages,Macrophage,465C,up,HBEGF,-0.0084996977899181,GSE136831,focused_triad,7.0,7
macrophages,Macrophage,465C,up,TGFB1,0.0295816941276642,GSE136831,focused_triad,3.0,7
macrophages,Macrophage,465C,up,VEGFA,0.0308821903107839,GSE136831,focused_triad,2.0,7
macrophages,Macrophage,465C,up,WNT5A,0.0270772126043758,GSE136831,focused_triad,4.0,7
macrophages,Macrophage,47I,up,CCL2,9.19768203547387e-05,GSE136831,focused_triad,6.0,7
macrophages,Macrophage,47I,up,CXCL12,0.0292184912599631,GSE136831,focused_triad,3.0,7
macrophages,Macrophage,47I,up,FGF7,0.0187384090264434,GSE136831,focused_triad,5.0,7
macrophages,Macrophage,47I,up,HBEGF,-0.0120821966864846,GSE136831,focused_triad,7.0,7
macrophages,Macrophage,47I,up,TGFB1,0.0278744846834533,GSE136831,focused_triad,4.0,7
macrophages,Macrophage,47I,up,VEGFA,0.031251071744595,GSE136831,focused_triad,1.0,7
macrophages,Macrophage,47I,up,WNT5A,0.0293730581722805,GSE136831,focused_triad,2.0,7
macrophages,Macrophage,483C,up,CCL2,0.0006613417581257,GSE136831,focused_triad,6.0,7
macrophages,Macrophage,483C,up,CXCL12,0.0279836943082056,GSE136831,focused_triad,2.0,7
macrophages,Macrophage,483C,up,FGF7,0.0199446184604986,GSE136831,focused_triad,5.0,7
macrophages,Macrophage,483C,up,HBEGF,-0.007563430170644,GSE136831,focused_triad,7.0,7
macrophages,Macrophage,483C,up,TGFB1,0.0291099900810681,GSE136831,focused_triad,1.0,7
macrophages,Macrophage,483C,up,VEGFA,0.0276961151891912,GSE136831,focused_triad,3.0,7
macrophages,Macrophage,483C,up,WNT5A,0.0259121496568565,GSE136831,focused_triad,4.0,7
macrophages,Macrophage,484C,up,CCL2,0.0063094966152935,GSE136831,focused_triad,6.0,7
macrophages,Macrophage,484C,up,CXCL12,0.0300377229509303,GSE136831,focused_triad,1.0,7
macrophages,Macrophage,484C,up,FGF7,0.0188282811507711,GSE136831,focused_triad,5.0,7
macrophages,Macrophage,484C,up,HBEGF,-0.0076715902402716,GSE136831,focused_triad,7.0,7
macrophages,Macrophage,484C,up,TGFB1,0.0290767491659312,GSE136831,focused_triad,3.0,7
macrophages,Macrophage,484C,up,VEGFA,0.0295147267241935,GSE136831,focused_triad,2.0,7
macrophages,Macrophage,484C,up,WNT5A,0.025825483560458,GSE136831,focused_triad,4.0,7
macrophages,Macrophage,49I,up,CCL2,0.0034263354924659,GSE136831,focused_triad,6.0,7
macrophages,Macrophage,49I,up,CXCL12,0.0294324166574355,GSE136831,focused_triad,1.0,7
macrophages,Macrophage,49I,up,FGF7,0.0220331915110117,GSE136831,focused_triad,5.0,7
macrophages,Macrophage,49I,up,HBEGF,-0.011547249030221,GSE136831,focused_triad,7.0,7
macrophages,Macrophage,49I,up,TGFB1,0.0234612145941606,GSE136831,focused_triad,4.0,7
macrophages,Macrophage,49I,up,VEGFA,0.0288855705732482,GSE136831,focused_triad,2.0,7
macrophages,Macrophage,49I,up,WNT5A,0.0268548907789336,GSE136831,focused_triad,3.0,7
macrophages,Macrophage,59I,up,CCL2,0.0031739611377629,GSE136831,focused_triad,6.0,7
macrophages,Macrophage,59I,up,CXCL12,0.0316667138278721,GSE136831,focused_triad,1.0,7
macrophages,Macrophage,59I,up,FGF7,0.020824557082245,GSE136831,focused_triad,5.0,7
macrophages,Macrophage,59I,up,HBEGF,-0.0100734492967733,GSE136831,focused_triad,7.0,7
macrophages,Macrophage,59I,up,TGFB1,0.0285447521669383,GSE136831,focused_triad,3.0,7
macrophages,Macrophage,59I,up,VEGFA,0.0295737756189326,GSE136831,focused_triad,2.0,7
macrophages,Macrophage,59I,up,WNT5A,0.0274791591705645,GSE136831,focused_triad,4.0,7
macrophages,Macrophage,__none__,up,CCL2,0.0048467965607255,GSE136831,focused_triad,6.0,7
macrophages,Macrophage,__none__,up,CXCL12,0.028693123615161,GSE136831,focused_triad,1.0,7
macrophages,Macrophage,__none__,up,FGF7,0.020783580180723,GSE136831,focused_triad,5.0,7
macrophages,Macrophage,__none__,up,HBEGF,-0.007711610645537,GSE136831,focused_triad,7.0,7
macrophages,Macrophage,__none__,up,TGFB1,0.0273339126681877,GSE136831,focused_triad,2.0,7
macrophages,Macrophage,__none__,up,VEGFA,0.0267759944124312,GSE136831,focused_triad,3.0,7
macrophages,Macrophage,__none__,up,WNT5A,0.026496247269264,GSE136831,focused_triad,4.0,7
macrophages,Macrophage,001C,down,CCL2,0.0082655825521148,GSE136831,focused_triad,2.0,7
macrophages,Macrophage,001C,down,CXCL12,-0.0049138249369994,GSE136831,focused_triad,5.0,7
macrophages,Macrophage,001C,down,FGF7,-0.0110479651135815,GSE136831,focused_triad,7.0,7
macrophages,Macrophage,001C,down,HBEGF,0.0251475284616125,GSE136831,focused_triad,1.0,7
macrophages,Macrophage,001C,down,TGFB1,-0.0024808006277783,GSE136831,focused_triad,4.0,7
macrophages,Macrophage,001C,down,VEGFA,-0.0059134099013043,GSE136831,focused_triad,6.0,7
macrophages,Macrophage,001C,down,WNT5A,-0.0002443331447213,GSE136831,focused_triad,3.0,7
macrophages,Macrophage,002C,down,CCL2,0.0124906102661252,GSE136831,focused_triad,2.0,7
macrophages,Macrophage,002C,down,CXCL12,-0.0026634804914721,GSE136831,focused_triad,5.0,7
macrophages,Macrophage,002C,down,FGF7,-0.0137474291134536,GSE136831,focused_triad,7.0,7
macrophages,Macrophage,002C,down,HBEGF,0.0253164044574979,GSE136831,focused_triad,1.0,7
macrophages,Macrophage,002C,down,TGFB1,-0.0006023701713981,GSE136831,focused_triad,4.0,7
macrophages,Macrophage,002C,down,VEGFA,-0.0049396168479292,GSE136831,focused_triad,6.0,7
macrophages,Macrophage,002C,down,WNT5A,0.0077763372467145,GSE136831,focused_triad,3.0,7
macrophages,Macrophage,003C,down,CCL2,0.0024740030594428,GSE136831,focused_triad,2.0,7
macrophages,Macrophage,003C,down,CXCL12,-0.0091167758357193,GSE136831,focused_triad,4.0,7
macrophages,Macrophage,003C,down,FGF7,-0.0166058693698148,GSE136831,focused_triad,6.0,7
macrophages,Macrophage,003C,down,HBEGF,0.0163086797311028,GSE136831,focused_triad,1.0,7
macrophages,Macrophage,003C,down,TGFB1,-0.0130529928276069,GSE136831,focused_triad,5.0,7
macrophages,Macrophage,003C,down,VEGFA,-0.0170819985693656,GSE136831,focused_triad,7.0,7
macrophages,Macrophage,003C,down,WNT5A,-0.001829912987749,GSE136831,focused_triad,3.0,7
macrophages,Macrophage,010I,down,CCL2,0.0037934885045787,GSE136831,focused_triad,2.0,7
macrophages,Macrophage,010I,down,CXCL12,-0.0106469403894003,GSE136831,focused_triad,4.0,7
macrophages,Macrophage,010I,down,FGF7,-0.0223708518950448,GSE136831,focused_triad,7.0,7
macrophages,Macrophage,010I,down,HBEGF,0.0172662294548354,GSE136831,focused_triad,1.0,7
macrophages,Macrophage,010I,down,TGFB1,-0.0108655940067426,GSE136831,focused_triad,5.0,7
macrophages,Macrophage,010I,down,VEGFA,-0.0203294026005684,GSE136831,focused_triad,6.0,7
macrophages,Macrophage,010I,down,WNT5A,-0.0028988798673045,GSE136831,focused_triad,3.0,7
macrophages,Macrophage,021I,down,CCL2,0.0018004592973297,GSE136831,focused_triad,2.0,7
macrophages,Macrophage,021I,down,CXCL12,-0.0098486052882359,GSE136831,focused_triad,5.0,7
macrophages,Macrophage,021I,down,FGF7,-0.0123131751014058,GSE136831,focused_triad,6.0,7
macrophages,Macrophage,021I,down,HBEGF,0.0199365811792263,GSE136831,focused_triad,1.0,7
macrophages,Macrophage,021I,down,TGFB1,-0.0095138021664458,GSE136831,focused_triad,4.0,7
macrophages,Macrophage,021I,down,VEGFA,-0.0163054224284313,GSE136831,focused_triad,7.0,7
macrophages,Macrophage,021I,down,WNT5A,-0.0008809977365782,GSE136831,focused_triad,3.0,7
macrophages,Macrophage,022I,down,CCL2,0.0068917339526485,GSE136831,focused_triad,2.0,7
macrophages,Macrophage,022I,down,CXCL12,-0.0084594788263007,GSE136831,focused_triad,5.0,7
macrophages,Macrophage,022I,down,FGF7,-0.0153703777982309,GSE136831,focused_triad,7.0,7
macrophages,Macrophage,022I,down,HBEGF,0.0218972784470377,GSE136831,focused_triad,1.0,7
macrophages,Macrophage,022I,down,TGFB1,-0.0045281466797188,GSE136831,focused_triad,4.0,7
macrophages,Macrophage,022I,down,VEGFA,-0.0093888138522781,GSE136831,focused_triad,6.0,7
macrophages,Macrophage,022I,down,WNT5A,-0.0004217355116375,GSE136831,focused_triad,3.0,7
macrophages,Macrophage,025I,down,CCL2,0.0051815845677031,GSE136831,focused_triad,2.0,7
macrophages,Macrophage,025I,down,CXCL12,-0.0105395967765156,GSE136831,focused_triad,5.0,7
macrophages,Macrophage,025I,down,FGF7,-0.018177191690671,GSE136831,focused_triad,7.0,7
macrophages,Macrophage,025I,down,HBEGF,0.0230379437862119,GSE136831,focused_triad,1.0,7
macrophages,Macrophage,025I,down,TGFB1,-0.0079247987076359,GSE136831,focused_triad,4.0,7
macrophages,Macrophage,025I,down,VEGFA,-0.0121616182154916,GSE136831,focused_triad,6.0,7
macrophages,Macrophage,025I,down,WNT5A,-0.0013610355564366,GSE136831,focused_triad,3.0,7
macrophages,Macrophage,034C,down,CCL2,0.0091163207217378,GSE136831,focused_triad,2.0,7
macrophages,Macrophage,034C,down,CXCL12,-0.0078451570445422,GSE136831,focused_triad,5.0,7
macrophages,Macrophage,034C,down,FGF7,-0.0212129771902768,GSE136831,focused_triad,7.0,7
macrophages,Macrophage,034C,down,HBEGF,0.0263925395792579,GSE136831,focused_triad,1.0,7
macrophages,Macrophage,034C,down,TGFB1,-0.0058674081876417,GSE136831,focused_triad,4.0,7
macrophages,Macrophage,034C,down,VEGFA,-0.0131618254914668,GSE136831,focused_triad,6.0,7
macrophages,Macrophage,034C,down,WNT5A,-0.0036390522271442,GSE136831,focused_triad,3.0,7
macrophages,Macrophage,034I,down,CCL2,0.0077119851403834,GSE136831,focused_triad,2.0,7
macrophages,Macrophage,034I,down,CXCL12,-0.0038977366348728,GSE136831,focused_triad,4.0,7
macrophages,Macrophage,034I,down,FGF7,-0.0159729561191438,GSE136831,focused_triad,7.0,7
macrophages,Macrophage,034I,down,HBEGF,0.0210700979558621,GSE136831,focused_triad,1.0,7
macrophages,Macrophage,034I,down,TGFB1,-0.0073567961842212,GSE136831,focused_triad,5.0,7
macrophages,Macrophage,034I,down,VEGFA,-0.0125290997217322,GSE136831,focused_triad,6.0,7
macrophages,Macrophage,034I,down,WNT5A,0.0004646108518805,GSE136831,focused_triad,3.0,7
macrophages,Macrophage,040I,down,CCL2,0.0029750784101901,GSE136831,focused_triad,2.0,6
macrophages,Macrophage,040I,down,CXCL12,-0.0085265562037364,GSE136831,focused_triad,4.0,6
macrophages,Macrophage,040I,down,FGF7,-0.0176970060735283,GSE136831,focused_triad,5.0,6
macrophages,Macrophage,040I,down,HBEGF,0.0186134730029896,GSE136831,focused_triad,1.0,6
macrophages,Macrophage,040I,down,TGFB1,-0.0083562676180904,GSE136831,focused_triad,3.0,6
macrophages,Macrophage,040I,down,VEGFA,-0.0182556030722493,GSE136831,focused_triad,6.0,6
macrophages,Macrophage,041I,down,CCL2,0.0055345767437981,GSE136831,focused_triad,2.0,7
macrophages,Macrophage,041I,down,CXCL12,-0.0076489121696734,GSE136831,focused_triad,4.0,7
macrophages,Macrophage,041I,down,FGF7,-0.0177180752042712,GSE136831,focused_triad,7.0,7
macrophages,Macrophage,041I,down,HBEGF,0.021082053370925,GSE136831,focused_triad,1.0,7
macrophages,Macrophage,041I,down,TGFB1,-0.0098854694328069,GSE136831,focused_triad,5.0,7
macrophages,Macrophage,041I,down,VEGFA,-0.0145200679695842,GSE136831,focused_triad,6.0,7
macrophages,Macrophage,041I,down,WNT5A,-0.001724041899242,GSE136831,focused_triad,3.0,7
macrophages,Macrophage,051I,down,CCL2,0.0040067920659865,GSE136831,focused_triad,2.0,7
macrophages,Macrophage,051I,down,CXCL12,-0.0083691884868871,GSE136831,focused_triad,4.0,7
macrophages,Macrophage,051I,down,FGF7,-0.0155181595249939,GSE136831,focused_triad,6.0,7
macrophages,Macrophage,051I,down,HBEGF,0.0201928363847668,GSE136831,focused_triad,1.0,7
macrophages,Macrophage,051I,down,TGFB1,-0.0099007581920876,GSE136831,focused_triad,5.0,7
macrophages,Macrophage,051I,down,VEGFA,-0.0163671229421548,GSE136831,focused_triad,7.0,7
macrophages,Macrophage,051I,down,WNT5A,-0.0042141301601885,GSE136831,focused_triad,3.0,7
macrophages,Macrophage,053I,down,CCL2,0.002166385900453,GSE136831,focused_triad,2.0,7
macrophages,Macrophage,053I,down,CXCL12,-0.0113790195785962,GSE136831,focused_triad,5.0,7
macrophages,Macrophage,053I,down,FGF7,-0.0154742770031118,GSE136831,focused_triad,6.0,7
macrophages,Macrophage,053I,down,HBEGF,0.0184825719927658,GSE136831,focused_triad,1.0,7
macrophages,Macrophage,053I,down,TGFB1,-0.0075680748213907,GSE136831,focused_triad,4.0,7
macrophages,Macrophage,053I,down,VEGFA,-0.0192199044595128,GSE136831,focused_triad,7.0,7
macrophages,Macrophage,053I,down,WNT5A,-0.0021492804828181,GSE136831,focused_triad,3.0,7
macrophages,Macrophage,063I,down,CCL2,0.008286095470971,GSE136831,focused_triad,2.0,6
macrophages,Macrophage,063I,down,CXCL12,-0.0075245271308439,GSE136831,focused_triad,5.0,6
macrophages,Macrophage,063I,down,FGF7,-0.0196978360917483,GSE136831,focused_triad,6.0,6
macrophages,Macrophage,063I,down,HBEGF,0.0234595634085057,GSE136831,focused_triad,1.0,6
macrophages,Macrophage,063I,down,TGFB1,-0.0045923644144139,GSE136831,focused_triad,3.0,6
macrophages,Macrophage,063I,down,VEGFA,-0.0069800649097297,GSE136831,focused_triad,4.0,6
macrophages,Macrophage,065C,down,CCL2,0.00883531678063,GSE136831,focused_triad,2.0,7
macrophages,Macrophage,065C,down,CXCL12,-0.0026085195823343,GSE136831,focused_triad,5.0,7
macrophages,Macrophage,065C,down,FGF7,-0.0134575153019205,GSE136831,focused_triad,7.0,7
macrophages,Macrophage,065C,down,HBEGF,0.027642781521292,GSE136831,focused_triad,1.0,7
macrophages,Macrophage,065C,down,TGFB1,-0.0025100047662052,GSE136831,focused_triad,4.0,7
macrophages,Macrophage,065C,down,VEGFA,-0.0060433992014311,GSE136831,focused_triad,6.0,7
macrophages,Macrophage,065C,down,WNT5A,0.0019561024883792,GSE136831,focused_triad,3.0,7
macrophages,Macrophage,081C,down,CCL2,0.0091379410692914,GSE136831,focused_triad,2.0,7
macrophages,Macrophage,081C,down,CXCL12,-0.0032736095416738,GSE136831,focused_triad,5.0,7
macrophages,Macrophage,081C,down,FGF7,-0.0154119011094338,GSE136831,focused_triad,7.0,7
macrophages,Macrophage,081C,down,HBEGF,0.0279568135768773,GSE136831,focused_triad,1.0,7
macrophages,Macrophage,081C,down,TGFB1,-0.0018569841067771,GSE136831,focused_triad,4.0,7
macrophages,Macrophage,081C,down,VEGFA,-0.0074973092462149,GSE136831,focused_triad,6.0,7
macrophages,Macrophage,081C,down,WNT5A,0.0029610901119205,GSE136831,focused_triad,3.0,7
macrophages,Macrophage,084C,down,CCL2,0.0088126056271681,GSE136831,focused_triad,2.0,7
macrophages,Macrophage,084C,down,CXCL12,-0.0050873404437571,GSE136831,focused_triad,5.0,7
macrophages,Macrophage,084C,down,FGF7,-0.0120604024366463,GSE136831,focused_triad,7.0,7
macrophages,Macrophage,084C,down,HBEGF,0.0217041822267204,GSE136831,focused_triad,1.0,7
macrophages,Macrophage,084C,down,TGFB1,-0.0046453154976991,GSE136831,focused_triad,4.0,7
macrophages,Macrophage,084C,down,VEGFA,-0.0108931477443674,GSE136831,focused_triad,6.0,7
macrophages,Macrophage,084C,down,WNT5A,0.0030705172474243,GSE136831,focused_triad,3.0,7
macrophages,Macrophage,092C,down,CCL2,0.0043413780758151,GSE136831,focused_triad,2.0,7
macrophages,Macrophage,092C,down,CXCL12,-0.0088857403924817,GSE136831,focused_triad,6.0,7
macrophages,Macrophage,092C,down,FGF7,-0.0109468430463893,GSE136831,focused_triad,7.0,7
macrophages,Macrophage,092C,down,HBEGF,0.0193999187108137,GSE136831,focused_triad,1.0,7
macrophages,Macrophage,092C,down,TGFB1,0.0001173222930345,GSE136831,focused_triad,4.0,7
macrophages,Macrophage,092C,down,VEGFA,-0.0044861468169376,GSE136831,focused_triad,5.0,7
macrophages,Macrophage,092C,down,WNT5A,0.002353669472183,GSE136831,focused_triad,3.0,7
macrophages,Macrophage,098C,down,CCL2,0.0030346171073946,GSE136831,focused_triad,2.0,7
macrophages,Macrophage,098C,down,CXCL12,-0.013471617533218,GSE136831,focused_triad,5.0,7
macrophages,Macrophage,098C,down,FGF7,-0.0201816393769849,GSE136831,focused_triad,7.0,7
macrophages,Macrophage,098C,down,HBEGF,0.0208981843966828,GSE136831,focused_triad,1.0,7
macrophages,Macrophage,098C,down,TGFB1,-0.0096068732508412,GSE136831,focused_triad,4.0,7
macrophages,Macrophage,098C,down,VEGFA,-0.0146023239592075,GSE136831,focused_triad,6.0,7
macrophages,Macrophage,098C,down,WNT5A,-0.0076517425143092,GSE136831,focused_triad,3.0,7
macrophages,Macrophage,123I,down,CCL2,0.0089079463518705,GSE136831,focused_triad,2.0,7
macrophages,Macrophage,123I,down,CXCL12,-0.0072471021520745,GSE136831,focused_triad,6.0,7
macrophages,Macrophage,123I,down,FGF7,-0.015939469538015,GSE136831,focused_triad,7.0,7
macrophages,Macrophage,123I,down,HBEGF,0.0227278926681014,GSE136831,focused_triad,1.0,7
macrophages,Macrophage,123I,down,TGFB1,-0.005183681302793,GSE136831,focused_triad,4.0,7
macrophages,Macrophage,123I,down,VEGFA,-0.0063301976519629,GSE136831,focused_triad,5.0,7
macrophages,Macrophage,123I,down,WNT5A,-0.0018509354707077,GSE136831,focused_triad,3.0,7
macrophages,Macrophage,133C,down,CCL2,0.0017867701330591,GSE136831,focused_triad,2.0,7
macrophages,Macrophage,133C,down,CXCL12,-0.0119298328206756,GSE136831,focused_triad,5.0,7
macrophages,Macrophage,133C,down,FGF7,-0.0160908819231536,GSE136831,focused_triad,6.0,7
macrophages,Macrophage,133C,down,HBEGF,0.0172756889185118,GSE136831,focused_triad,1.0,7
macrophages,Macrophage,133C,down,TGFB1,-0.0102550340056827,GSE136831,focused_triad,4.0,7
macrophages,Macrophage,133C,down,VEGFA,-0.0216859707340869,GSE136831,focused_triad,7.0,7
macrophages,Macrophage,133C,down,WNT5A,-0.0065052898301991,GSE136831,focused_triad,3.0,7
macrophages,Macrophage,135I,down,CCL2,0.0021200421565925,GSE136831,focused_triad,3.0,7
macrophages,Macrophage,135I,down,CXCL12,-0.0076656313366308,GSE136831,focused_triad,4.0,7
macrophages,Macrophage,135I,down,FGF7,-0.0151070830234484,GSE136831,focused_triad,6.0,7
macrophages,Macrophage,135I,down,HBEGF,0.0200524532411476,GSE136831,focused_triad,1.0,7
macrophages,Macrophage,135I,down,TGFB1,-0.0091395831659617,GSE136831,focused_triad,5.0,7
macrophages,Macrophage,135I,down,VEGFA,-0.0174657134954774,GSE136831,focused_triad,7.0,7
macrophages,Macrophage,135I,down,WNT5A,0.0023629714903439,GSE136831,focused_triad,2.0,7
macrophages,Macrophage,1372C,down,CCL2,0.0067211482848781,GSE136831,focused_triad,2.0,7
macrophages,Macrophage,1372C,down,CXCL12,-0.0041668410791053,GSE136831,focused_triad,4.0,7
macrophages,Macrophage,1372C,down,FGF7,-0.0187385347219792,GSE136831,focused_triad,7.0,7
macrophages,Macrophage,1372C,down,HBEGF,0.0195843773098264,GSE136831,focused_triad,1.0,7
macrophages,Macrophage,1372C,down,TGFB1,-0.0090331754444311,GSE136831,focused_triad,5.0,7
macrophages,Macrophage,1372C,down,VEGFA,-0.0142668818743211,GSE136831,focused_triad,6.0,7
macrophages,Macrophage,1372C,down,WNT5A,-0.0041297360139697,GSE136831,focused_triad,3.0,7
macrophages,Macrophage,137C,down,CCL2,0.0045916733243309,GSE136831,focused_triad,2.0,7
macrophages,Macrophage,137C,down,CXCL12,-0.005589390334121,GSE136831,focused_triad,4.0,7
macrophages,Macrophage,137C,down,FGF7,-0.0189157689764097,GSE136831,focused_triad,7.0,7
macrophages,Macrophage,137C,down,HBEGF,0.0189862938526594,GSE136831,focused_triad,1.0,7
macrophages,Macrophage,137C,down,TGFB1,-0.0115841801347816,GSE136831,focused_triad,5.0,7
macrophages,Macrophage,137C,down,VEGFA,-0.0147335477636934,GSE136831,focused_triad,6.0,7
macrophages,Macrophage,137C,down,WNT5A,0.0019336054890603,GSE136831,focused_triad,3.0,7
macrophages,Macrophage,138I,down,CCL2,0.0064801677289338,GSE136831,focused_triad,1.0,5
macrophages,Macrophage,138I,down,CXCL12,-0.0115896831724372,GSE136831,focused_triad,3.0,5
macrophages,Macrophage,138I,down,FGF7,-0.0202511499953663,GSE136831,focused_triad,5.0,5
macrophages,Macrophage,138I,down,TGFB1,-0.0086925007281404,GSE136831,focused_triad,2.0,5
macrophages,Macrophage,138I,down,VEGFA,-0.0117575898461753,GSE136831,focused_triad,4.0,5
macrophages,Macrophage,145I,down,CCL2,0.0059409495186826,GSE136831,focused_triad,2.0,7
macrophages,Macrophage,145I,down,CXCL12,-0.0077472700174836,GSE136831,focused_triad,4.0,7
macrophages,Macrophage,145I,down,FGF7,-0.0183276727317774,GSE136831,focused_triad,7.0,7
macrophages,Macrophage,145I,down,HBEGF,0.0201228631685777,GSE136831,focused_triad,1.0,7
macrophages,Macrophage,145I,down,TGFB1,-0.0098975666856497,GSE136831,focused_triad,5.0,7
macrophages,Macrophage,145I,down,VEGFA,-0.0144976758204708,GSE136831,focused_triad,6.0,7
macrophages,Macrophage,145I,down,WNT5A,0.0028933733436497,GSE136831,focused_triad,3.0,7
macrophages,Macrophage,157I,down,CCL2,0.0018176024129538,GSE136831,focused_triad,2.0,7
macrophages,Macrophage,157I,down,CXCL12,-0.0112320279233948,GSE136831,focused_triad,5.0,7
macrophages,Macrophage,157I,down,FGF7,-0.0190946313333455,GSE136831,focused_triad,7.0,7
macrophages,Macrophage,157I,down,HBEGF,0.0210841897398494,GSE136831,focused_triad,1.0,7
macrophages,Macrophage,157I,down,TGFB1,-0.0103175178848679,GSE136831,focused_triad,4.0,7
macrophages,Macrophage,157I,down,VEGFA,-0.0185435846574253,GSE136831,focused_triad,6.0,7
macrophages,Macrophage,157I,down,WNT5A,-0.0045636954088015,GSE136831,focused_triad,3.0,7
macrophages,Macrophage,158I,down,CCL2,0.002818452247786,GSE136831,focused_triad,2.0,7
macrophages,Macrophage,158I,down,CXCL12,-0.0080226206258732,GSE136831,focused_triad,4.0,7
macrophages,Macrophage,158I,down,FGF7,-0.0240842238767687,GSE136831,focused_triad,7.0,7
macrophages,Macrophage,158I,down,HBEGF,0.0191677896907348,GSE136831,focused_triad,1.0,7
macrophages,Macrophage,158I,down,TGFB1,-0.0108486339089769,GSE136831,focused_triad,5.0,7
