patient,histology,label,comp,view,cells,full_library_sum,libraries,n_libraries,uncertainty,library_mode,unit_id
3,AIS,AT1,other,subtype,164,323051,GSM9237902,1,0.3,pooled,unc30_pooled_0000
3,AIS,AT2,AT2,subtype,773,1793891,GSM9237902,1,0.3,pooled,unc30_pooled_0001
3,AIS,Adventitial fibroblasts,fibroblasts,subtype,33,54822,GSM9237902,1,0.3,pooled,unc30_pooled_0002
3,AIS,Alveolar fibroblasts,fibroblasts,subtype,173,268857,GSM9237902,1,0.3,pooled,unc30_pooled_0003
3,AIS,Alveolar macrophages,macrophages,subtype,2,5606,GSM9237902,1,0.3,pooled,unc30_pooled_0004
3,AIS,B cells,other,subtype,13,20499,GSM9237902,1,0.3,pooled,unc30_pooled_0005
3,AIS,Basal resting,other,subtype,23,30765,GSM9237902,1,0.3,pooled,unc30_pooled_0006
3,AIS,CD4 T cells,other,subtype,42,61224,GSM9237902,1,0.3,pooled,unc30_pooled_0007
3,AIS,CD8 T cells,other,subtype,21,36023,GSM9237902,1,0.3,pooled,unc30_pooled_0008
3,AIS,Classical monocytes,other,subtype,7,8539,GSM9237902,1,0.3,pooled,unc30_pooled_0009
3,AIS,EC aerocyte capillary,other,subtype,5,5985,GSM9237902,1,0.3,pooled,unc30_pooled_0010
3,AIS,EC arterial,other,subtype,18,22099,GSM9237902,1,0.3,pooled,unc30_pooled_0011
3,AIS,EC general capillary,other,subtype,8,8828,GSM9237902,1,0.3,pooled,unc30_pooled_0012
3,AIS,EC venous pulmonary,other,subtype,21,29798,GSM9237902,1,0.3,pooled,unc30_pooled_0013
3,AIS,EC venous systemic,other,subtype,8,11961,GSM9237902,1,0.3,pooled,unc30_pooled_0014
3,AIS,Goblet (bronchial),other,subtype,2,4387,GSM9237902,1,0.3,pooled,unc30_pooled_0015
3,AIS,Goblet (nasal),other,subtype,29,127320,GSM9237902,1,0.3,pooled,unc30_pooled_0016
3,AIS,Lymphatic EC differentiating,other,subtype,23,33629,GSM9237902,1,0.3,pooled,unc30_pooled_0017
3,AIS,Lymphatic EC mature,other,subtype,3,5270,GSM9237902,1,0.3,pooled,unc30_pooled_0018
3,AIS,Mast cells,other,subtype,11,16539,GSM9237902,1,0.3,pooled,unc30_pooled_0019
3,AIS,Monocyte-derived Mph,macrophages,subtype,85,194089,GSM9237902,1,0.3,pooled,unc30_pooled_0020
3,AIS,Multiciliated (non-nasal),other,subtype,113,393808,GSM9237902,1,0.3,pooled,unc30_pooled_0021
3,AIS,Non-classical monocytes,other,subtype,21,31062,GSM9237902,1,0.3,pooled,unc30_pooled_0022
3,AIS,Pericytes,other,subtype,6,7503,GSM9237902,1,0.3,pooled,unc30_pooled_0023
3,AIS,Plasma cells,other,subtype,7,9335,GSM9237902,1,0.3,pooled,unc30_pooled_0024
3,AIS,Suprabasal,other,subtype,1,1909,GSM9237902,1,0.3,pooled,unc30_pooled_0025
3,AIS,pre-TB secretory,other,subtype,1,1685,GSM9237902,1,0.3,pooled,unc30_pooled_0026
3,LUAD,AT1,other,subtype,190,358740,GSM9237903,1,0.3,pooled,unc30_pooled_0027
3,LUAD,AT2,AT2,subtype,344,1086108,GSM9237903,1,0.3,pooled,unc30_pooled_0028
3,LUAD,Adventitial fibroblasts,fibroblasts,subtype,13,20549,GSM9237903,1,0.3,pooled,unc30_pooled_0029
3,LUAD,Alveolar fibroblasts,fibroblasts,subtype,123,191308,GSM9237903,1,0.3,pooled,unc30_pooled_0030
3,LUAD,Alveolar macrophages,macrophages,subtype,1,5737,GSM9237903,1,0.3,pooled,unc30_pooled_0031
3,LUAD,B cells,other,subtype,10,14676,GSM9237903,1,0.3,pooled,unc30_pooled_0032
3,LUAD,Basal resting,other,subtype,31,49769,GSM9237903,1,0.3,pooled,unc30_pooled_0033
3,LUAD,CD4 T cells,other,subtype,62,101333,GSM9237903,1,0.3,pooled,unc30_pooled_0034
3,LUAD,CD8 T cells,other,subtype,17,24869,GSM9237903,1,0.3,pooled,unc30_pooled_0035
3,LUAD,Classical monocytes,other,subtype,6,8226,GSM9237903,1,0.3,pooled,unc30_pooled_0036
3,LUAD,Club (non-nasal),other,subtype,1,2737,GSM9237903,1,0.3,pooled,unc30_pooled_0037
3,LUAD,EC aerocyte capillary,other,subtype,5,8161,GSM9237903,1,0.3,pooled,unc30_pooled_0038
3,LUAD,EC arterial,other,subtype,17,21931,GSM9237903,1,0.3,pooled,unc30_pooled_0039
3,LUAD,EC general capillary,other,subtype,19,23211,GSM9237903,1,0.3,pooled,unc30_pooled_0040
3,LUAD,EC venous pulmonary,other,subtype,38,48088,GSM9237903,1,0.3,pooled,unc30_pooled_0041
3,LUAD,Goblet (bronchial),other,subtype,3,7400,GSM9237903,1,0.3,pooled,unc30_pooled_0042
3,LUAD,Goblet (nasal),other,subtype,3,13817,GSM9237903,1,0.3,pooled,unc30_pooled_0043
3,LUAD,Lymphatic EC differentiating,other,subtype,11,15469,GSM9237903,1,0.3,pooled,unc30_pooled_0044
3,LUAD,Mast cells,other,subtype,21,29924,GSM9237903,1,0.3,pooled,unc30_pooled_0045
3,LUAD,Monocyte-derived Mph,macrophages,subtype,55,145050,GSM9237903,1,0.3,pooled,unc30_pooled_0046
3,LUAD,Multiciliated (non-nasal),other,subtype,153,750149,GSM9237903,1,0.3,pooled,unc30_pooled_0047
3,LUAD,Myofibroblasts,fibroblasts,subtype,1,1476,GSM9237903,1,0.3,pooled,unc30_pooled_0048
3,LUAD,NK cells,other,subtype,1,1040,GSM9237903,1,0.3,pooled,unc30_pooled_0049
3,LUAD,Neuroendocrine,other,subtype,2,5519,GSM9237903,1,0.3,pooled,unc30_pooled_0050
3,LUAD,Non-classical monocytes,other,subtype,12,17999,GSM9237903,1,0.3,pooled,unc30_pooled_0051
3,LUAD,Pericytes,other,subtype,6,8434,GSM9237903,1,0.3,pooled,unc30_pooled_0052
3,LUAD,Plasma cells,other,subtype,5,7920,GSM9237903,1,0.3,pooled,unc30_pooled_0053
3,LUAD,Plasmacytoid DCs,other,subtype,1,1609,GSM9237903,1,0.3,pooled,unc30_pooled_0054
3,LUAD,SMG serous (bronchial),other,subtype,2,26125,GSM9237903,1,0.3,pooled,unc30_pooled_0055
3,LUAD,SMG serous (nasal),other,subtype,1,3484,GSM9237903,1,0.3,pooled,unc30_pooled_0056
3,LUAD,Smooth muscle,other,subtype,2,2197,GSM9237903,1,0.3,pooled,unc30_pooled_0057
3,LUAD,Suprabasal,other,subtype,4,6621,GSM9237903,1,0.3,pooled,unc30_pooled_0058
3,LUAD,pre-TB secretory,other,subtype,2,6572,GSM9237903,1,0.3,pooled,unc30_pooled_0059
3,normal,AT1,other,subtype,117,200123,GSM9237901,1,0.3,pooled,unc30_pooled_0060
3,normal,AT2,AT2,subtype,169,301251,GSM9237901,1,0.3,pooled,unc30_pooled_0061
3,normal,Adventitial fibroblasts,fibroblasts,subtype,17,33460,GSM9237901,1,0.3,pooled,unc30_pooled_0062
3,normal,Alveolar fibroblasts,fibroblasts,subtype,130,187672,GSM9237901,1,0.3,pooled,unc30_pooled_0063
3,normal,Alveolar macrophages,macrophages,subtype,2,14402,GSM9237901,1,0.3,pooled,unc30_pooled_0064
3,normal,B cells,other,subtype,5,12248,GSM9237901,1,0.3,pooled,unc30_pooled_0065
3,normal,Basal resting,other,subtype,1,3066,GSM9237901,1,0.3,pooled,unc30_pooled_0066
3,normal,CD4 T cells,other,subtype,10,14657,GSM9237901,1,0.3,pooled,unc30_pooled_0067
3,normal,CD8 T cells,other,subtype,13,18168,GSM9237901,1,0.3,pooled,unc30_pooled_0068
3,normal,Classical monocytes,other,subtype,2,2533,GSM9237901,1,0.3,pooled,unc30_pooled_0069
3,normal,EC aerocyte capillary,other,subtype,5,7841,GSM9237901,1,0.3,pooled,unc30_pooled_0070
3,normal,EC arterial,other,subtype,7,8058,GSM9237901,1,0.3,pooled,unc30_pooled_0071
3,normal,EC general capillary,other,subtype,5,5784,GSM9237901,1,0.3,pooled,unc30_pooled_0072
3,normal,EC venous pulmonary,other,subtype,8,8839,GSM9237901,1,0.3,pooled,unc30_pooled_0073
3,normal,EC venous systemic,other,subtype,7,13601,GSM9237901,1,0.3,pooled,unc30_pooled_0074
3,normal,Interstitial Mph perivascular,macrophages,subtype,2,2791,GSM9237901,1,0.3,pooled,unc30_pooled_0075
3,normal,Lymphatic EC differentiating,other,subtype,12,15215,GSM9237901,1,0.3,pooled,unc30_pooled_0076
3,normal,Lymphatic EC mature,other,subtype,1,1198,GSM9237901,1,0.3,pooled,unc30_pooled_0077
3,normal,Mast cells,other,subtype,7,12443,GSM9237901,1,0.3,pooled,unc30_pooled_0078
3,normal,Monocyte-derived Mph,macrophages,subtype,52,102369,GSM9237901,1,0.3,pooled,unc30_pooled_0079
3,normal,Multiciliated (non-nasal),other,subtype,27,98132,GSM9237901,1,0.3,pooled,unc30_pooled_0080
3,normal,Myofibroblasts,fibroblasts,subtype,1,1473,GSM9237901,1,0.3,pooled,unc30_pooled_0081
3,normal,Non-classical monocytes,other,subtype,4,6190,GSM9237901,1,0.3,pooled,unc30_pooled_0082
3,normal,Pericytes,other,subtype,5,7480,GSM9237901,1,0.3,pooled,unc30_pooled_0083
3,normal,Plasma cells,other,subtype,13,17287,GSM9237901,1,0.3,pooled,unc30_pooled_0084
3,normal,Smooth muscle,other,subtype,2,3262,GSM9237901,1,0.3,pooled,unc30_pooled_0085
3,normal,pre-TB secretory,other,subtype,2,4662,GSM9237901,1,0.3,pooled,unc30_pooled_0086
4,AAH,AT0,other,subtype,10,27844,GSM9237906;GSM9237907,2,0.3,pooled,unc30_pooled_0087
4,AAH,AT1,other,subtype,956,2460347,GSM9237906;GSM9237907,2,0.3,pooled,unc30_pooled_0088
4,AAH,AT2,AT2,subtype,3291,14487622,GSM9237906;GSM9237907,2,0.3,pooled,unc30_pooled_0089
4,AAH,AT2 proliferating,AT2,subtype,17,147966,GSM9237906;GSM9237907,2,0.3,pooled,unc30_pooled_0090
4,AAH,Adventitial fibroblasts,fibroblasts,subtype,129,462994,GSM9237906;GSM9237907,2,0.3,pooled,unc30_pooled_0091
4,AAH,Alveolar fibroblasts,fibroblasts,subtype,1593,3529365,GSM9237906;GSM9237907,2,0.3,pooled,unc30_pooled_0092
4,AAH,Alveolar macrophages,macrophages,subtype,640,8256819,GSM9237906;GSM9237907,2,0.3,pooled,unc30_pooled_0093
4,AAH,B cells,other,subtype,21,25899,GSM9237906;GSM9237907,2,0.3,pooled,unc30_pooled_0094
4,AAH,Basal resting,other,subtype,8,14511,GSM9237906,1,0.3,pooled,unc30_pooled_0095
4,AAH,CD4 T cells,other,subtype,563,940616,GSM9237906;GSM9237907,2,0.3,pooled,unc30_pooled_0096
4,AAH,CD8 T cells,other,subtype,623,944748,GSM9237906;GSM9237907,2,0.3,pooled,unc30_pooled_0097
4,AAH,Classical monocytes,other,subtype,24,56917,GSM9237906;GSM9237907,2,0.3,pooled,unc30_pooled_0098
4,AAH,Club (non-nasal),other,subtype,1,3911,GSM9237906,1,0.3,pooled,unc30_pooled_0099
4,AAH,DC2,other,subtype,1,4291,GSM9237907,1,0.3,pooled,unc30_pooled_0100
4,AAH,EC aerocyte capillary,other,subtype,114,167991,GSM9237906;GSM9237907,2,0.3,pooled,unc30_pooled_0101
4,AAH,EC arterial,other,subtype,116,235930,GSM9237906;GSM9237907,2,0.3,pooled,unc30_pooled_0102
4,AAH,EC general capillary,other,subtype,61,85963,GSM9237906;GSM9237907,2,0.3,pooled,unc30_pooled_0103
4,AAH,EC venous pulmonary,other,subtype,141,246623,GSM9237906;GSM9237907,2,0.3,pooled,unc30_pooled_0104
4,AAH,EC venous systemic,other,subtype,3,3696,GSM9237907,1,0.3,pooled,unc30_pooled_0105
4,AAH,Goblet (bronchial),other,subtype,1,4502,GSM9237906,1,0.3,pooled,unc30_pooled_0106
4,AAH,Goblet (nasal),other,subtype,5,8085,GSM9237906,1,0.3,pooled,unc30_pooled_0107
4,AAH,Interstitial Mph perivascular,macrophages,subtype,128,268334,GSM9237906;GSM9237907,2,0.3,pooled,unc30_pooled_0108
4,AAH,Lymphatic EC differentiating,other,subtype,64,98848,GSM9237906;GSM9237907,2,0.3,pooled,unc30_pooled_0109
4,AAH,Mast cells,other,subtype,252,425295,GSM9237906;GSM9237907,2,0.3,pooled,unc30_pooled_0110
4,AAH,Mesothelium,other,subtype,2,16168,GSM9237906,1,0.3,pooled,unc30_pooled_0111
4,AAH,Migratory DCs,other,subtype,33,88857,GSM9237906;GSM9237907,2,0.3,pooled,unc30_pooled_0112
4,AAH,Monocyte-derived Mph,macrophages,subtype,89,309975,GSM9237906;GSM9237907,2,0.3,pooled,unc30_pooled_0113
4,AAH,Multiciliated (non-nasal),other,subtype,56,561985,GSM9237906;GSM9237907,2,0.3,pooled,unc30_pooled_0114
4,AAH,Myofibroblasts,fibroblasts,subtype,9,13400,GSM9237906;GSM9237907,2,0.3,pooled,unc30_pooled_0115
4,AAH,NK cells,other,subtype,91,139405,GSM9237906;GSM9237907,2,0.3,pooled,unc30_pooled_0116
4,AAH,Non-classical monocytes,other,subtype,49,113213,GSM9237906;GSM9237907,2,0.3,pooled,unc30_pooled_0117
4,AAH,Peribronchial fibroblasts,fibroblasts,subtype,25,96870,GSM9237906;GSM9237907,2,0.3,pooled,unc30_pooled_0118
4,AAH,Pericytes,other,subtype,45,153109,GSM9237906;GSM9237907,2,0.3,pooled,unc30_pooled_0119
4,AAH,Plasma cells,other,subtype,148,619425,GSM9237906;GSM9237907,2,0.3,pooled,unc30_pooled_0120
4,AAH,Plasmacytoid DCs,other,subtype,36,92595,GSM9237906;GSM9237907,2,0.3,pooled,unc30_pooled_0121
4,AAH,SM activated stress response,other,subtype,1,1522,GSM9237906,1,0.3,pooled,unc30_pooled_0122
4,AAH,Smooth muscle,other,subtype,39,101094,GSM9237906;GSM9237907,2,0.3,pooled,unc30_pooled_0123
4,AAH,T cells proliferating,other,subtype,35,152347,GSM9237906;GSM9237907,2,0.3,pooled,unc30_pooled_0124
4,AAH,pre-TB secretory,other,subtype,4,17622,GSM9237906;GSM9237907,2,0.3,pooled,unc30_pooled_0125
4,LUAD,AT0,other,subtype,89,373322,GSM9237908,1,0.3,pooled,unc30_pooled_0126
4,LUAD,AT1,other,subtype,1885,6633887,GSM9237908,1,0.3,pooled,unc30_pooled_0127
4,LUAD,AT2,AT2,subtype,5787,31853901,GSM9237908,1,0.3,pooled,unc30_pooled_0128
4,LUAD,AT2 proliferating,AT2,subtype,59,1084923,GSM9237908,1,0.3,pooled,unc30_pooled_0129
4,LUAD,Adventitial fibroblasts,fibroblasts,subtype,136,447213,GSM9237908,1,0.3,pooled,unc30_pooled_0130
4,LUAD,Alveolar Mph proliferating,macrophages,subtype,1,18329,GSM9237908,1,0.3,pooled,unc30_pooled_0131
4,LUAD,Alveolar fibroblasts,fibroblasts,subtype,3084,9138190,GSM9237908,1,0.3,pooled,unc30_pooled_0132
4,LUAD,Alveolar macrophages,macrophages,subtype,1159,15188661,GSM9237908,1,0.3,pooled,unc30_pooled_0133
4,LUAD,B cells,other,subtype,264,419609,GSM9237908,1,0.3,pooled,unc30_pooled_0134
4,LUAD,Basal resting,other,subtype,79,213375,GSM9237908,1,0.3,pooled,unc30_pooled_0135
4,LUAD,CD4 T cells,other,subtype,1442,2590263,GSM9237908,1,0.3,pooled,unc30_pooled_0136
4,LUAD,CD8 T cells,other,subtype,1647,2709105,GSM9237908,1,0.3,pooled,unc30_pooled_0137
4,LUAD,Classical monocytes,other,subtype,64,183348,GSM9237908,1,0.3,pooled,unc30_pooled_0138
4,LUAD,Club (nasal),other,subtype,14,35583,GSM9237908,1,0.3,pooled,unc30_pooled_0139
4,LUAD,Club (non-nasal),other,subtype,3,6287,GSM9237908,1,0.3,pooled,unc30_pooled_0140
4,LUAD,DC2,other,subtype,3,15190,GSM9237908,1,0.3,pooled,unc30_pooled_0141
4,LUAD,Deuterosomal,other,subtype,4,63253,GSM9237908,1,0.3,pooled,unc30_pooled_0142
4,LUAD,EC aerocyte capillary,other,subtype,317,558320,GSM9237908,1,0.3,pooled,unc30_pooled_0143
4,LUAD,EC arterial,other,subtype,252,498287,GSM9237908,1,0.3,pooled,unc30_pooled_0144
4,LUAD,EC general capillary,other,subtype,298,444132,GSM9237908,1,0.3,pooled,unc30_pooled_0145
4,LUAD,EC venous pulmonary,other,subtype,259,526524,GSM9237908,1,0.3,pooled,unc30_pooled_0146
4,LUAD,EC venous systemic,other,subtype,13,35568,GSM9237908,1,0.3,pooled,unc30_pooled_0147
4,LUAD,Goblet (bronchial),other,subtype,1,5194,GSM9237908,1,0.3,pooled,unc30_pooled_0148
4,LUAD,Goblet (nasal),other,subtype,116,736280,GSM9237908,1,0.3,pooled,unc30_pooled_0149
4,LUAD,Goblet (subsegmental),other,subtype,4,12853,GSM9237908,1,0.3,pooled,unc30_pooled_0150
4,LUAD,Interstitial Mph perivascular,macrophages,subtype,226,578652,GSM9237908,1,0.3,pooled,unc30_pooled_0151
4,LUAD,Ionocyte,other,subtype,2,4473,GSM9237908,1,0.3,pooled,unc30_pooled_0152
4,LUAD,Lymphatic EC differentiating,other,subtype,147,266107,GSM9237908,1,0.3,pooled,unc30_pooled_0153
4,LUAD,Mast cells,other,subtype,381,682774,GSM9237908,1,0.3,pooled,unc30_pooled_0154
4,LUAD,Migratory DCs,other,subtype,50,189091,GSM9237908,1,0.3,pooled,unc30_pooled_0155
4,LUAD,Monocyte-derived Mph,macrophages,subtype,201,1071031,GSM9237908,1,0.3,pooled,unc30_pooled_0156
4,LUAD,Multiciliated (nasal),other,subtype,1,10282,GSM9237908,1,0.3,pooled,unc30_pooled_0157
4,LUAD,Multiciliated (non-nasal),other,subtype,472,3406518,GSM9237908,1,0.3,pooled,unc30_pooled_0158
4,LUAD,Myofibroblasts,fibroblasts,subtype,11,19608,GSM9237908,1,0.3,pooled,unc30_pooled_0159
4,LUAD,NK cells,other,subtype,273,446299,GSM9237908,1,0.3,pooled,unc30_pooled_0160
4,LUAD,Neuroendocrine,other,subtype,3,5041,GSM9237908,1,0.3,pooled,unc30_pooled_0161
4,LUAD,Non-classical monocytes,other,subtype,111,315391,GSM9237908,1,0.3,pooled,unc30_pooled_0162
4,LUAD,Peribronchial fibroblasts,fibroblasts,subtype,101,306498,GSM9237908,1,0.3,pooled,unc30_pooled_0163
4,LUAD,Pericytes,other,subtype,155,876742,GSM9237908,1,0.3,pooled,unc30_pooled_0164
4,LUAD,Plasma cells,other,subtype,851,6252932,GSM9237908,1,0.3,pooled,unc30_pooled_0165
4,LUAD,Plasmacytoid DCs,other,subtype,54,155790,GSM9237908,1,0.3,pooled,unc30_pooled_0166
4,LUAD,SM activated stress response,other,subtype,6,7074,GSM9237908,1,0.3,pooled,unc30_pooled_0167
4,LUAD,Smooth muscle,other,subtype,167,399514,GSM9237908,1,0.3,pooled,unc30_pooled_0168
4,LUAD,Smooth muscle FAM83D+,other,subtype,1,1248,GSM9237908,1,0.3,pooled,unc30_pooled_0169
4,LUAD,Suprabasal,other,subtype,6,31249,GSM9237908,1,0.3,pooled,unc30_pooled_0170
4,LUAD,T cells proliferating,other,subtype,37,156937,GSM9237908,1,0.3,pooled,unc30_pooled_0171
4,LUAD,Tuft,other,subtype,1,5421,GSM9237908,1,0.3,pooled,unc30_pooled_0172
4,LUAD,pre-TB secretory,other,subtype,18,54702,GSM9237908,1,0.3,pooled,unc30_pooled_0173
4,normal,AT0,other,subtype,104,504934,GSM9237904;GSM9237905,2,0.3,pooled,unc30_pooled_0174
4,normal,AT1,other,subtype,2535,6733225,GSM9237904;GSM9237905,2,0.3,pooled,unc30_pooled_0175
4,normal,AT2,AT2,subtype,7552,32171546,GSM9237904;GSM9237905,2,0.3,pooled,unc30_pooled_0176
4,normal,AT2 proliferating,AT2,subtype,15,159969,GSM9237904;GSM9237905,2,0.3,pooled,unc30_pooled_0177
4,normal,Adventitial fibroblasts,fibroblasts,subtype,289,959653,GSM9237904;GSM9237905,2,0.3,pooled,unc30_pooled_0178
4,normal,Alveolar Mph proliferating,macrophages,subtype,2,8422,GSM9237904,1,0.3,pooled,unc30_pooled_0179
4,normal,Alveolar fibroblasts,fibroblasts,subtype,4160,10497601,GSM9237904;GSM9237905,2,0.3,pooled,unc30_pooled_0180
4,normal,Alveolar macrophages,macrophages,subtype,2188,24665454,GSM9237904;GSM9237905,2,0.3,pooled,unc30_pooled_0181
4,normal,B cells,other,subtype,91,120343,GSM9237904;GSM9237905,2,0.3,pooled,unc30_pooled_0182
4,normal,Basal resting,other,subtype,81,210531,GSM9237904,1,0.3,pooled,unc30_pooled_0183
4,normal,CD4 T cells,other,subtype,1839,3000424,GSM9237904;GSM9237905,2,0.3,pooled,unc30_pooled_0184
4,normal,CD8 T cells,other,subtype,2215,3377144,GSM9237904;GSM9237905,2,0.3,pooled,unc30_pooled_0185
4,normal,Classical monocytes,other,subtype,88,222574,GSM9237904;GSM9237905,2,0.3,pooled,unc30_pooled_0186
4,normal,DC2,other,subtype,2,8048,GSM9237904,1,0.3,pooled,unc30_pooled_0187
4,normal,Deuterosomal,other,subtype,1,1146,GSM9237904,1,0.3,pooled,unc30_pooled_0188
4,normal,EC aerocyte capillary,other,subtype,429,751620,GSM9237904;GSM9237905,2,0.3,pooled,unc30_pooled_0189
4,normal,EC arterial,other,subtype,270,507935,GSM9237904;GSM9237905,2,0.3,pooled,unc30_pooled_0190
4,normal,EC general capillary,other,subtype,239,362965,GSM9237904;GSM9237905,2,0.3,pooled,unc30_pooled_0191
4,normal,EC venous pulmonary,other,subtype,411,761178,GSM9237904;GSM9237905,2,0.3,pooled,unc30_pooled_0192
4,normal,EC venous systemic,other,subtype,6,11338,GSM9237904;GSM9237905,2,0.3,pooled,unc30_pooled_0193
4,normal,Goblet (nasal),other,subtype,15,86049,GSM9237904,1,0.3,pooled,unc30_pooled_0194
4,normal,Goblet (subsegmental),other,subtype,2,7516,GSM9237904,1,0.3,pooled,unc30_pooled_0195
4,normal,Interstitial Mph perivascular,macrophages,subtype,269,576005,GSM9237904;GSM9237905,2,0.3,pooled,unc30_pooled_0196
4,normal,Lymphatic EC differentiating,other,subtype,193,316885,GSM9237904;GSM9237905,2,0.3,pooled,unc30_pooled_0197
4,normal,Mast cells,other,subtype,636,1056129,GSM9237904;GSM9237905,2,0.3,pooled,unc30_pooled_0198
4,normal,Migratory DCs,other,subtype,50,150620,GSM9237904;GSM9237905,2,0.3,pooled,unc30_pooled_0199
4,normal,Monocyte-derived Mph,macrophages,subtype,259,1068595,GSM9237904;GSM9237905,2,0.3,pooled,unc30_pooled_0200
4,normal,Multiciliated (non-nasal),other,subtype,307,2017584,GSM9237904;GSM9237905,2,0.3,pooled,unc30_pooled_0201
4,normal,Myofibroblasts,fibroblasts,subtype,23,35783,GSM9237904;GSM9237905,2,0.3,pooled,unc30_pooled_0202
4,normal,NK cells,other,subtype,275,403387,GSM9237904;GSM9237905,2,0.3,pooled,unc30_pooled_0203
4,normal,Neuroendocrine,other,subtype,4,15771,GSM9237904,1,0.3,pooled,unc30_pooled_0204
4,normal,Non-classical monocytes,other,subtype,134,323816,GSM9237904;GSM9237905,2,0.3,pooled,unc30_pooled_0205
4,normal,Peribronchial fibroblasts,fibroblasts,subtype,25,112459,GSM9237904;GSM9237905,2,0.3,pooled,unc30_pooled_0206
4,normal,Pericytes,other,subtype,167,568157,GSM9237904;GSM9237905,2,0.3,pooled,unc30_pooled_0207
4,normal,Plasma cells,other,subtype,630,3071752,GSM9237904;GSM9237905,2,0.3,pooled,unc30_pooled_0208
4,normal,Plasmacytoid DCs,other,subtype,59,146705,GSM9237904;GSM9237905,2,0.3,pooled,unc30_pooled_0209
4,normal,SM activated stress response,other,subtype,3,4630,GSM9237904,1,0.3,pooled,unc30_pooled_0210
4,normal,Smooth muscle,other,subtype,71,150053,GSM9237904;GSM9237905,2,0.3,pooled,unc30_pooled_0211
4,normal,Suprabasal,other,subtype,1,3032,GSM9237904,1,0.3,pooled,unc30_pooled_0212
4,normal,T cells proliferating,other,subtype,44,206887,GSM9237904;GSM9237905,2,0.3,pooled,unc30_pooled_0213
4,normal,pre-TB secretory,other,subtype,31,99948,GSM9237904,1,0.3,pooled,unc30_pooled_0214
5,AIS,AT0,other,subtype,3,6309,GSM9237910,1,0.3,pooled,unc30_pooled_0215
5,AIS,AT1,other,subtype,316,736090,GSM9237910,1,0.3,pooled,unc30_pooled_0216
5,AIS,AT2,AT2,subtype,244,1031631,GSM9237910,1,0.3,pooled,unc30_pooled_0217
5,AIS,Adventitial fibroblasts,fibroblasts,subtype,9,19779,GSM9237910,1,0.3,pooled,unc30_pooled_0218
5,AIS,Alveolar fibroblasts,fibroblasts,subtype,245,456724,GSM9237910,1,0.3,pooled,unc30_pooled_0219
5,AIS,Alveolar macrophages,macrophages,subtype,42,302443,GSM9237910,1,0.3,pooled,unc30_pooled_0220
5,AIS,B cells,other,subtype,3,3378,GSM9237910,1,0.3,pooled,unc30_pooled_0221
5,AIS,Basal resting,other,subtype,18,29504,GSM9237910,1,0.3,pooled,unc30_pooled_0222
5,AIS,CD4 T cells,other,subtype,24,35404,GSM9237910,1,0.3,pooled,unc30_pooled_0223
5,AIS,CD8 T cells,other,subtype,26,34346,GSM9237910,1,0.3,pooled,unc30_pooled_0224
5,AIS,Classical monocytes,other,subtype,11,24046,GSM9237910,1,0.3,pooled,unc30_pooled_0225
5,AIS,Deuterosomal,other,subtype,2,6570,GSM9237910,1,0.3,pooled,unc30_pooled_0226
5,AIS,EC aerocyte capillary,other,subtype,41,63666,GSM9237910,1,0.3,pooled,unc30_pooled_0227
5,AIS,EC arterial,other,subtype,15,21851,GSM9237910,1,0.3,pooled,unc30_pooled_0228
5,AIS,EC general capillary,other,subtype,34,48722,GSM9237910,1,0.3,pooled,unc30_pooled_0229
5,AIS,EC venous pulmonary,other,subtype,25,31020,GSM9237910,1,0.3,pooled,unc30_pooled_0230
5,AIS,Goblet (nasal),other,subtype,5,23658,GSM9237910,1,0.3,pooled,unc30_pooled_0231
5,AIS,Interstitial Mph perivascular,macrophages,subtype,11,18801,GSM9237910,1,0.3,pooled,unc30_pooled_0232
5,AIS,Lymphatic EC differentiating,other,subtype,18,23559,GSM9237910,1,0.3,pooled,unc30_pooled_0233
5,AIS,Mast cells,other,subtype,12,15641,GSM9237910,1,0.3,pooled,unc30_pooled_0234
5,AIS,Migratory DCs,other,subtype,2,2991,GSM9237910,1,0.3,pooled,unc30_pooled_0235
5,AIS,Monocyte-derived Mph,macrophages,subtype,5,16944,GSM9237910,1,0.3,pooled,unc30_pooled_0236
5,AIS,Multiciliated (non-nasal),other,subtype,65,228106,GSM9237910,1,0.3,pooled,unc30_pooled_0237
5,AIS,Myofibroblasts,fibroblasts,subtype,2,2282,GSM9237910,1,0.3,pooled,unc30_pooled_0238
5,AIS,NK cells,other,subtype,28,33779,GSM9237910,1,0.3,pooled,unc30_pooled_0239
5,AIS,Non-classical monocytes,other,subtype,8,16152,GSM9237910,1,0.3,pooled,unc30_pooled_0240
5,AIS,Pericytes,other,subtype,12,22729,GSM9237910,1,0.3,pooled,unc30_pooled_0241
5,AIS,Plasma cells,other,subtype,7,11536,GSM9237910,1,0.3,pooled,unc30_pooled_0242
5,AIS,Plasmacytoid DCs,other,subtype,2,4032,GSM9237910,1,0.3,pooled,unc30_pooled_0243
5,AIS,Smooth muscle,other,subtype,19,28120,GSM9237910,1,0.3,pooled,unc30_pooled_0244
5,AIS,pre-TB secretory,other,subtype,22,62794,GSM9237910,1,0.3,pooled,unc30_pooled_0245
5,LUAD,AT0,other,subtype,1,2831,GSM9237911,1,0.3,pooled,unc30_pooled_0246
