config,cell_floor,prior_count,view,resource,family,ligand,receptor,source,source_label,target,target_label,case,reference,biological_role,patient,case_score,reference_score,paired_difference,ligand_difference,receptor_difference
unc20_pooled,50,1.0,broad,consensus,exploratory,CCL2,CCR2,fibroblasts,__broad__,macrophages,__broad__,LUAD,AAH,resource_RNA_compatibility_only,6,3.605494975088324,1.5436831868562453,2.061811788232079,1.85079550931549,2.272828067148668
unc20_pooled,50,1.0,broad,consensus,exploratory,CCL2,CCR2,fibroblasts,__broad__,macrophages,__broad__,LUAD,AAH,resource_RNA_compatibility_only,9,4.03872163682779,1.7710625403703153,2.267659096457475,4.53531819291494,9.992007221626407e-15
unc20_pooled,50,1.0,broad,consensus,exploratory,CCL2,CCR2,fibroblasts,__broad__,macrophages,__broad__,LUAD,AAH,resource_RNA_compatibility_only,11,5.956871998451495,4.994942547487145,0.96192945096435,0.5926689707065096,1.3311899312221898
unc20_pooled,50,1.0,broad,consensus,exploratory,CCL2,CCR2,fibroblasts,__broad__,macrophages,__broad__,LUAD,AAH,resource_RNA_compatibility_only,20,4.77007289310125,3.89998512698565,0.8700877661155997,0.5858870641256697,1.15428846810553
unc20_pooled,50,1.0,broad,consensus,exploratory,CCL2,CCR2,fibroblasts,__broad__,macrophages,__broad__,LUAD,AAH,resource_RNA_compatibility_only,22,3.669539625528599,3.65743694158356,0.0121026839450384,0.6019561640920905,-0.577750796202013
unc20_pooled,50,1.0,broad,consensus,exploratory,CCL2,CCR2,fibroblasts,__broad__,macrophages,__broad__,LUAD,AAH,resource_RNA_compatibility_only,24,6.112038934101035,6.78563714178655,-0.6735982076855151,-3.8393609542077782,2.49216453883675
unc20_pooled,50,1.0,broad,consensus,exploratory,CCL2,CCR2,fibroblasts,__broad__,macrophages,__broad__,LUAD,AAH,resource_RNA_compatibility_only,25,6.354604858648111,6.274945407857545,0.0796594507905661,-0.5261788287000293,0.6854977302811602
unc20_pooled,50,1.0,broad,consensus,exploratory,CCL2,CCR2,fibroblasts,__broad__,macrophages,__broad__,LUAD,AIS,resource_RNA_compatibility_only,9,4.03872163682779,2.38643665758896,1.6522849792388303,3.3045699584776607,0.0
unc20_pooled,50,1.0,broad,consensus,exploratory,CCL2,CCR2,fibroblasts,__broad__,macrophages,__broad__,LUAD,AIS,resource_RNA_compatibility_only,14,4.725225460753185,2.7004139466103982,2.0248115141427867,1.8102425804826296,2.239380447802944
unc20_pooled,50,1.0,broad,consensus,exploratory,CCL2,CCR2,fibroblasts,__broad__,macrophages,__broad__,LUAD,AIS,resource_RNA_compatibility_only,17,6.011382415574345,4.083593037661245,1.9277893779131,2.1725139120794106,1.68306484374679
unc20_pooled,50,1.0,broad,consensus,exploratory,CCL2,CCR2,fibroblasts,__broad__,macrophages,__broad__,LUAD,AIS,resource_RNA_compatibility_only,19,5.09547504192781,4.695552029928725,0.3999230119990846,0.5866689353835604,0.2131770886146098
unc20_pooled,50,1.0,broad,consensus,exploratory,CCL2,CCR2,fibroblasts,__broad__,macrophages,__broad__,LUAD,AIS,resource_RNA_compatibility_only,21,4.98705279888755,3.87442882834301,1.11262397054454,1.5486875144097605,0.6765604266793201
unc20_pooled,50,1.0,broad,consensus,exploratory,CCL2,CCR2,fibroblasts,__broad__,macrophages,__broad__,LUAD,AIS,resource_RNA_compatibility_only,22,3.669539625528599,3.729594099456615,-0.0600544739280164,0.0032311716908406,-0.1233401195468729
unc20_pooled,50,1.0,broad,consensus,exploratory,CCL2,CCR2,fibroblasts,__broad__,macrophages,__broad__,LUAD,AIS,resource_RNA_compatibility_only,23,4.54466861673345,4.171892499029445,0.3727761177040047,-0.2885538163936898,1.0341060518017
unc20_pooled,50,1.0,broad,consensus,exploratory,CCL2,CCR2,fibroblasts,__broad__,macrophages,__broad__,LUAD,MIA,resource_RNA_compatibility_only,13,2.37806844509958,3.138054547196773,-0.759986102097193,0.79876790163478,-2.318740105829166
unc20_pooled,50,1.0,broad,consensus,exploratory,CCL2,CCR2,fibroblasts,__broad__,macrophages,__broad__,LUAD,MIA,resource_RNA_compatibility_only,15,4.510302780001095,3.9697303878109,0.540572392190195,-0.1007420973578305,1.1818868817382198
unc20_pooled,50,1.0,broad,consensus,exploratory,CCL2,CCR2,fibroblasts,__broad__,macrophages,__broad__,LUAD,MIA,resource_RNA_compatibility_only,18,5.798833366943235,6.262797651687045,-0.4639642847438097,0.9917802420412904,-1.9197088115289105
