patient,histology,label,comp,view,cells,full_library_sum,libraries,n_libraries,uncertainty,library_mode,unit_id
12,normal,Interstitial Mph perivascular,macrophages,subtype,3,7063,GSM9237931,1,0.2,pooled,unc20_pooled_0958
13,LUAD,AT2,AT2,subtype,181,975454,GSM9237936,1,0.2,pooled,unc20_pooled_0972
13,LUAD,Adventitial fibroblasts,fibroblasts,subtype,8,24011,GSM9237936,1,0.2,pooled,unc20_pooled_0973
13,LUAD,Alveolar fibroblasts,fibroblasts,subtype,188,437926,GSM9237936,1,0.2,pooled,unc20_pooled_0974
13,LUAD,Alveolar macrophages,macrophages,subtype,32,331129,GSM9237936,1,0.2,pooled,unc20_pooled_0975
13,LUAD,Interstitial Mph perivascular,macrophages,subtype,31,66176,GSM9237936,1,0.2,pooled,unc20_pooled_0985
13,LUAD,Monocyte-derived Mph,macrophages,subtype,4,14048,GSM9237936,1,0.2,pooled,unc20_pooled_0989
13,LUAD,Myofibroblasts,fibroblasts,subtype,1,1014,GSM9237936,1,0.2,pooled,unc20_pooled_0991
13,LUAD,Peribronchial fibroblasts,fibroblasts,subtype,31,94022,GSM9237936,1,0.2,pooled,unc20_pooled_0994
13,MIA,AT2,AT2,subtype,319,1342302,GSM9237935,1,0.2,pooled,unc20_pooled_1000
13,MIA,Adventitial fibroblasts,fibroblasts,subtype,9,21470,GSM9237935,1,0.2,pooled,unc20_pooled_1001
13,MIA,Alveolar fibroblasts,fibroblasts,subtype,288,461024,GSM9237935,1,0.2,pooled,unc20_pooled_1002
13,MIA,Alveolar macrophages,macrophages,subtype,80,638246,GSM9237935,1,0.2,pooled,unc20_pooled_1003
13,MIA,Interstitial Mph perivascular,macrophages,subtype,18,25807,GSM9237935,1,0.2,pooled,unc20_pooled_1014
