,Abca3,Acta2,Adgre1,Ager,Alas2,Aplnr,Aqp5,Ascl1,C1qa,Calca,Car4,Cav1,Ccdc153,Ccl21a,Ccnb1,Cd209a,Cd37,Cd3d,Cd3e,Cd3g,Cd4,Cd68,Cd74,Cd79a,Cd79b,Cd8a,Cd8b1,Cdh1,Cdh5,Cdkn1a,Chga,Cldn4,Cldn5,Col1a1,Col1a2,Col3a1,Csf1r,Cthrc1,Ctla4,Cxcl15,Cyp2f2,Dapl1,Dcn,Dynlrb2,Ear1,Ednrb,Emcn,Epcam,Fabp4,Flt3,Foxj1,Foxp3,Gpihbp1,Gzma,H2-Ab1,Hba-a1,Hbb-bs,Hopx,Ikzf2,Il2ra,Itga2b,Itgam,Itgax,Jchain,Kdr,Klrb1c,Krt14,Krt17,Krt18,Krt19,Krt5,Krt7,Krt8,Lamp3,Lyz2,Marco,Mki67,Mmrn1,Ms4a1,Msln,Myh11,Mzb1,Ncr1,Notch3,Pdgfra,Pdgfrb,Pdpn,Pecam1,Pf4,Postn,Pparg,Ppbp,Prox1,Ptprc,Retnlg,Rtkn2,S100a8,S100a9,Scgb1a1,Scgb3a1,Scgb3a2,Sfn,Sftpb,Sftpc,Siglecf,Slc34a2,Tagln,Tnc,Top2a,Tppp3,Trbc2,Trp63,Upk3b,Wt1,Xbp1
0,0.17239709443099302,0.039709443099273704,0.0007263922518159806,0.060290556900726586,0.00048426150121065375,0.10121065375302592,0.010895883777239705,0.0,0.004600484261501211,0.00048426150121065375,0.45883777239708035,0.7501210653752649,0.004600484261501211,0.0145278450363196,0.0016949152542372883,0.0,0.014043583535108947,0.003147699757869249,0.0014527845036319614,0.0026634382566585956,0.002179176755447942,0.11961259079903032,0.9055690072638721,0.009685230024213074,0.005811138014527846,0.0016949152542372883,0.0014527845036319614,0.007263922518159809,0.8188861985471722,0.8808716707021308,0.0,0.0009685230024213075,0.8840193704599998,0.04648910411622289,0.046973365617433545,0.051815980629540105,0.004600484261501211,0.007021791767554482,0.002179176755447942,0.032445520581113864,0.01694915254237287,0.0019370460048426152,0.0171912832929782,0.003147699757869249,0.0014527845036319614,0.18014527845036374,0.35157384987892926,0.0043583535108958835,0.0060532687651331735,0.0,0.008474576271186442,0.00024213075060532688,0.7283292978207873,0.005326876513317192,0.7922518159805884,0.005326876513317192,0.004842615012106538,0.5970944309927108,0.008232445520581116,0.00024213075060532688,0.021549636803874103,0.0029055690072639223,0.002421307506053269,0.005569007263922519,0.5537530266343608,0.00048426150121065375,0.0,0.00048426150121065375,0.01380145278450362,0.016707021791767543,0.00024213075060532688,0.023728813559322055,0.015496368038740905,0.0060532687651331735,0.11694915254237179,0.0009685230024213075,0.002179176755447942,0.003874092009685229,0.003874092009685229,0.0012106537530266344,0.04673123486682822,0.0,0.0007263922518159806,0.01694915254237287,0.03268765133171919,0.028329297820823288,0.0099273607748184,0.8208232445520146,0.010653753026634379,0.03438256658595649,0.0016949152542372883,0.0016949152542372883,0.005811138014527846,0.017917675544794183,0.0014527845036319614,0.00799031476997579,0.007263922518159809,0.008716707021791769,0.36489104116222115,0.041404358353511,0.020096852300242135,0.04237288135593231,0.04019370460048436,0.2096852300242146,0.0,0.015254237288135578,0.04891041162227617,0.006779661016949155,0.010411622276029053,0.11501210653752922,0.005326876513317192,0.00024213075060532688,0.0016949152542372883,0.00048426150121065375,0.48886198547213844
1,0.213625503018125,0.014241700201207323,0.0009431589537223338,0.034582494969818446,0.00028294768611670016,0.44759180080473693,0.006444919517102644,3.143863179074447e-05,0.0013204225352112674,0.00022007042253521125,0.3620472837021726,0.9684041750507241,0.002074949698189135,0.00440140845070424,0.0012575452716297785,0.0002515090543259557,0.012512575452716366,0.001163229376257545,0.0008802816901408449,0.0012575452716297785,0.005281690140845091,0.10506790744466249,0.8893674547287004,0.005030181086519134,0.0026094064386317944,0.0006602112676056337,0.0007859657947686115,0.0051559356136821125,0.9889964788736857,0.778546277666197,9.431589537223341e-05,0.00034582494969818907,0.9907570422539694,0.018800301810865123,0.025873993963782285,0.04454854124748506,0.003018108651911475,0.04863556338028209,0.0009431589537223338,0.020215040241448556,0.01395875251509062,0.0010689134808853117,0.007953973843058388,0.0011946680080482895,0.0011946680080482895,0.05071051307847135,0.6522572937626293,0.003018108651911475,0.0033639336016096665,0.00022007042253521125,0.004369969818913496,6.287726358148894e-05,0.943567655936007,0.001917756539235412,0.8296026156944255,0.007419517102615729,0.009588782696177111,0.5521252515089915,0.012355382293762643,6.287726358148894e-05,0.005470321931589559,0.0008802816901408449,0.0020120724346076456,0.015719315895372316,0.7534896881289445,9.431589537223341e-05,0.0003772635814889335,0.000408702213279678,0.005564637826961793,0.0072623239436620055,0.0006916498993963781,0.01166373239436626,0.005847585513078495,0.007922535211267644,0.07416373239436559,0.000817404426559356,0.00782821931589541,0.0030809859154929645,0.0014461770623742452,0.0022007042253521136,0.01716549295774649,6.287726358148894e-05,0.0001886317907444668,0.0069793762575453035,0.016442404426559403,0.007545271629778708,0.0036783199195171133,0.970133299799217,0.008897132796780729,0.01993209255533187,0.0023264587525150923,0.004904426559356155,0.008205482897384346,0.00729376257545275,0.0013518611670020118,0.005061619718309878,0.0027980382293762624,0.004558601609657964,0.13788983903420018,0.03797786720321906,0.017542756539235406,0.03436242454728322,0.0206866197183097,0.08478998993963553,0.00044014084507042244,0.008897132796780729,0.03385940643863128,0.004369969818913496,0.015593561368209344,0.21950452716299587,0.0020435110663983903,0.00028294768611670016,0.0017605633802816897,0.0003143863179074446,0.6252200704225576
2,0.29035339063992327,0.3992359121298923,0.0038204393505253103,0.028653295128939837,0.0009551098376313276,0.33046800382043817,0.021012416427889213,0.0009551098376313276,0.005730659025787966,0.0019102196752626551,0.2664756446991406,0.8500477554918896,0.0038204393505253103,0.042024832855778425,0.5978987583572098,0.0,0.032473734479465145,0.015281757402101246,0.006685768863419294,0.011461318051575934,0.007640878701050622,0.12893982808022886,0.5491881566380103,0.02292263610315187,0.019102196752626557,0.0028653295128939827,0.005730659025787966,0.012416427889207262,0.5950334288443158,0.7717287488061179,0.0,0.0038204393505253103,0.5787965616045826,0.4240687679083063,0.4269340974212002,0.4527220630372455,0.020057306590257885,0.19770773638968497,0.004775549188156638,0.011461318051575934,0.01337153772683859,0.007640878701050622,0.2340019102196757,0.007640878701050622,0.0028653295128939827,0.15090735434574956,0.5281757402101204,0.011461318051575934,0.08022922636103141,0.0009551098376313276,0.011461318051575934,0.0019102196752626551,0.5081184336198618,0.006685768863419294,0.5386819484240654,0.012416427889207262,0.010506208213944606,0.3600764087870087,0.04584527220630374,0.0038204393505253103,0.05253104106972303,0.009551098376313278,0.0038204393505253103,0.02196752626552054,0.5386819484240654,0.0019102196752626551,0.007640878701050622,0.009551098376313278,0.03151862464183382,0.03342884431709647,0.006685768863419294,0.03629417382999046,0.021012416427889213,0.010506208213944606,0.030563514804202493,0.005730659025787966,0.8815663801337246,0.03820439350525311,0.012416427889207262,0.015281757402101246,0.06685768863419292,0.0009551098376313276,0.0,0.11079274116523369,0.32855778414517556,0.2702960840496658,0.20725883476599832,0.5988538681948412,0.032473734479465145,0.19961795606494764,0.028653295128939837,0.006685768863419294,0.056351480420248345,0.042024832855778425,0.0019102196752626551,0.06303724928366763,0.005730659025787966,0.004775549188156638,0.06017191977077366,0.024832855778414525,0.010506208213944606,0.07736389684813745,0.0171919770773639,0.0343839541547278,0.0009551098376313276,0.011461318051575934,0.40878701050620536,0.31518624641833726,0.8605539637058346,0.3992359121298923,0.015281757402101246,0.015281757402101246,0.007640878701050622,0.024832855778414525,0.7297039159503379
3,0.23563973180341136,0.021289832031519986,0.0014515794566945465,0.022672288656943342,0.0006912283127116888,0.42323909587343034,0.004216492707541295,0.0,0.0016589479505080532,0.0013824566254233776,0.3252920439621462,0.9698624455656675,0.0015207022879657154,0.008225616921269083,0.0008294739752540266,0.0002073684938135066,0.010575793184488848,0.0024884219257620783,0.0015207022879657154,0.0034561415635584397,0.003870878551185452,0.08515932812607904,0.9405543651067041,0.004285615538812464,0.0032487730697449337,0.0008985968065251955,0.0012442109628810398,0.004009124213727789,0.9853459597704028,0.7088546346858426,6.912283127116886e-05,0.0008985968065251955,0.9678578834588044,0.02052948088753714,0.02972281744660246,0.05350107140388419,0.0024884219257620783,0.06497546139489804,0.0013824566254233776,0.015414391373470716,0.014101057579318494,0.0004838598188981821,0.011405267159742882,0.0012442109628810398,0.0014515794566945465,0.11785442731734141,0.8573995990875226,0.0026266675883044157,0.02647404437685757,0.00013824566254233773,0.0055298265016935,0.0002073684938135066,0.9057164581460495,0.0015898251192368843,0.8934125941797866,0.008432985415082592,0.00877859957143844,0.2802239579733267,0.01313333794152212,0.00027649132508467545,0.009608073546692474,0.0008985968065251955,0.0016589479505080532,0.02025298956245247,0.7495679823045441,0.00034561415635584434,0.0004838598188981821,0.0006912283127116888,0.005598949332964669,0.005875440658049343,0.0008985968065251955,0.013617197760420308,0.005944563489320512,0.008156494089997914,0.07029791940277796,0.001175088131609871,0.005460703670422331,0.0041473698762701265,0.0019354392755927287,0.003801755719914283,0.009055090896523118,6.912283127116886e-05,0.0002073684938135066,0.004631229695168307,0.01175088131609873,0.007880002764913236,0.003179650238473765,0.9742171839357493,0.017142462155249918,0.014999654385843698,0.043132646713209016,0.009124213727794287,0.007949125596184405,0.011128775834658204,0.001175088131609871,0.005875440658049343,0.003870878551185452,0.0075343886085573915,0.11626460219810456,0.11854565563005309,0.020460358056265972,0.034008432985414866,0.01900877859957145,0.059238266399391115,0.0006221054814405199,0.009815442040505983,0.04112808460634515,0.004423861201354801,0.01327158360406446,0.18967304900808477,0.0024192990944909096,0.00041473698762701323,0.002350176263219741,0.0006912283127116888,0.6559756687634205
4,0.034567039106145406,0.02252094972067044,0.0005237430167597765,0.04416899441340806,0.0005237430167597765,0.08152932960893912,0.00837988826815642,0.0,0.003666201117318434,0.00034916201117318437,0.08344972067039165,0.5026187150838023,0.0047136871508379865,0.019029329608938564,0.0,0.0006983240223463687,0.002967877094972066,0.00244413407821229,0.0006983240223463687,0.0013966480446927375,0.001047486033519553,0.022695530726257032,0.528805865921783,0.0041899441340782105,0.0019203910614525141,0.000872905027932961,0.001047486033519553,0.006983240223463682,0.5604050279329464,0.2819483240223487,0.00017458100558659218,0.00017458100558659218,0.6405377094971675,0.03002793296089397,0.044343575418994655,0.06511871508379931,0.002793296089385474,0.00768156424581005,0.00034916201117318437,0.06372206703910656,0.041550279329609155,0.00034916201117318437,0.02583798882681572,0.005586592178770946,0.003142458100558658,0.012744413407821219,0.18104050279329753,0.003666201117318434,0.009427374301675971,0.00017458100558659218,0.003666201117318434,0.00017458100558659218,0.43942039106145625,0.0019203910614525141,0.3041201117318461,0.008554469273743011,0.013093575418994403,0.13111033519553172,0.002793296089385474,0.0,0.001047486033519553,0.00034916201117318437,0.0013966480446927375,0.04364525139664828,0.20059357541899603,0.0,0.00017458100558659218,0.0005237430167597765,0.009951117318435747,0.009078212290502787,0.00034916201117318437,0.01012569832402234,0.010474860335195523,0.01658519553072625,0.2712988826815665,0.0013966480446927375,0.0015712290502793297,0.00331703910614525,0.001047486033519553,0.003840782122905026,0.009427374301675971,0.0,0.00017458100558659218,0.002094972067039106,0.015537709497206691,0.0050628491620111704,0.0043645251396648025,0.540153631284908,0.002269553072625698,0.010300279329608931,0.001745810055865922,0.0005237430167597765,0.0013966480446927375,0.007332402234636866,0.0013966480446927375,0.003142458100558658,0.0047136871508379865,0.009078212290502787,0.7280027932960231,0.11417597765363215,0.09235335195530793,0.006634078212290498,0.05778631284916237,0.5586592178770811,0.00034916201117318437,0.028107541899441438,0.02723463687150847,0.0047136871508379865,0.003142458100558658,0.04888268156424609,0.001745810055865922,0.0,0.002618715083798882,0.00034916201117318437,0.145600558659219
5,0.22500773754255124,0.027545651501083356,0.4877746827607834,0.023676880222841288,0.0,0.014082327452800974,0.008047044258743415,0.0,0.3144537294955154,0.0010832559579077685,0.025069637883008433,0.07010213556174576,0.0037140204271123465,0.0075827917053543714,0.02321262766945224,0.11683689260290785,0.36784277313526315,0.021355617455896047,0.016558341070875882,0.019034354688950806,0.06019808108944641,0.7686474775611953,0.8467966573816956,0.012689569792633845,0.07845868152274825,0.01918910554008049,0.01330857319715257,0.04658000619003433,0.07474466109563603,0.7565769111730785,0.0,0.00046425255338904364,0.06870937790157867,0.022903125967192874,0.02599814298978653,0.042401733209532895,0.7316620241411962,0.0034045187248529845,0.014391829155060336,0.021974620860414778,0.012999071494893207,0.0015475085112968121,0.010677808727947992,0.0032497678737233035,0.0057257814917981995,0.021819870009285095,0.02615289384091621,0.10027855153203254,0.11250386877127692,0.17641597028783304,0.0040235221293717085,0.0012380068090374497,0.04271123491179226,0.0060352831940575615,0.6860105230579336,0.0010832559579077685,0.0018570102135561746,0.2790157845868133,0.04905601980810925,0.021974620860414778,0.0026307644692045795,0.563138347260949,0.3537604456824601,0.024760136180749067,0.0787681832250076,0.0017022593624264934,0.0007737542556484061,0.0015475085112968121,0.009439801918910544,0.015320334261838422,0.00046425255338904364,0.015165583410708741,0.008047044258743415,0.008201795109873096,0.8974001857011087,0.0052615289384091565,0.08867223769730685,0.0027855153203342605,0.012070566388115121,0.0055710306406685185,0.0047972763850201135,0.00015475085112968121,0.0006190034045187249,0.0049520272361497945,0.014546580006190017,0.011296812132466716,0.04023522129371734,0.1326214794181348,0.1767254719900924,0.010677808727947992,0.10058805323429189,0.0024760136180748986,0.0037140204271123465,0.9401114206129069,0.0037140204271123465,0.0060352831940575615,0.04998452491488735,0.012534818941504164,0.08356545961002755,0.014546580006190017,0.01934385639121017,0.013153822346022888,0.023522129371711605,0.04565150108325623,0.01191581553698544,0.010058805323429268,0.014082327452800974,0.0038687712782420275,0.07644692045806246,0.3782110801609533,0.021974620860414778,0.0006190034045187249,0.0029402661714639415,0.0009285051067780873,0.6522748375116583
6,0.09269918206604105,0.015449863677673412,0.006664647076643442,0.027870342320508883,0.0009088155104513783,0.00757346258709482,0.012723417146319284,0.0,0.004241139048773099,0.0021205695243865495,0.021811572250833043,0.05695243865495291,0.0021205695243865495,0.0121175401393517,0.027870342320508883,0.0012117540139351712,0.8757952135716958,0.023629203271735795,0.021811572250833043,0.02756740381702509,0.015449863677673412,0.02120569524386546,0.9975764919721997,0.9875795213572329,0.900030293850403,0.00908815510451378,0.009996970614965156,0.00908815510451378,0.06785822478036954,0.07573462587094831,0.0,0.0,0.06937291729778854,0.023629203271735795,0.026961526810057507,0.05816419266888808,0.003029385034837928,0.0021205695243865495,0.06331414722811256,0.033020296879733346,0.0196910027264465,0.002726446531354135,0.017570433202059955,0.003938200545289306,0.0021205695243865495,0.00908815510451378,0.022417449257800627,0.059073008179339456,0.0036352620418055137,0.031505604362314386,0.004241139048773099,0.0009088155104513783,0.03544380490760368,0.01060284762193274,0.98182368979104,0.0021205695243865495,0.004847016055740685,0.12359890942138854,0.005755831566192063,0.01363223265677066,0.003029385034837928,0.02150863374734925,0.00545289306270827,0.14510754316873734,0.023629203271735795,0.0009088155104513783,0.0,0.0006058770069675856,0.008179339594062404,0.00757346258709482,0.0009088155104513783,0.006664647076643442,0.008785216601029988,0.017267494698576163,0.14753105119660762,0.0018176310209027568,0.062102393214177376,0.003332323538321721,0.8345955770978934,0.003332323538321721,0.0069675855801272345,0.03362617388670093,0.0,0.003332323538321721,0.01363223265677066,0.003332323538321721,0.006664647076643442,0.31566192063010834,0.003029385034837928,0.006361708573159649,0.003029385034837928,0.0,0.004847016055740685,0.871554074522922,0.0021205695243865495,0.00545289306270827,0.006361708573159649,0.006664647076643442,0.2553771584368351,0.03241441987276576,0.0499848530748257,0.09754619812178184,0.028173280823992675,0.17903665555892126,0.0009088155104513783,0.011814601635867908,0.020599818236897875,0.003938200545289306,0.07179642532565893,0.02605271129960613,0.02605271129960613,0.0003029385034837928,0.0018176310209027568,0.0,0.22780975461981065
7,0.4710500490677243,0.10500490677134422,0.016683022571148187,0.0466143277723258,0.05839057899901859,0.6334641805691897,0.02011776251226694,0.0,0.002453385672227674,0.0034347399411187433,0.7934249263984244,0.990186457311072,0.0004906771344455348,0.001962708537782139,0.005888125613346417,0.0029440628066732086,0.27183513248282665,0.08292443572129524,0.07212953876349351,0.08292443572129524,0.036310107948969605,0.2811579980372923,0.9690873405299153,0.2526987242394498,0.19823356231599548,0.03189401373895981,0.04170755642787047,0.01913640824337587,0.9896957801766265,0.9563297350343322,0.0004906771344455348,0.001962708537782139,0.9867517173699535,0.3375858684985318,0.4111874386653659,0.37782139352306776,0.05201177625122666,0.10696761530912635,0.01766437684003926,0.004416094210009813,0.004416094210009813,0.02158979391560355,0.017173699705593723,0.0004906771344455348,0.006378802747791952,0.5220804710500601,0.8925417075564165,0.01030421982335623,0.02993130520117767,0.001962708537782139,0.006378802747791952,0.004906771344455348,0.9720314033365883,0.05201177625122666,0.9489695780176496,0.15603532875367965,0.15260058881256092,0.8370951913640744,0.06427870461236498,0.010794896957801765,0.036310107948969605,0.05250245338567219,0.020608439646712478,0.010794896957801765,0.9582924435721142,0.02600588812561338,0.0,0.0009813542688910696,0.007360157016683021,0.016683022571148187,0.0009813542688910696,0.02845927379784106,0.012266928361138369,0.004416094210009813,0.07654563297350331,0.001962708537782139,0.015210991167811577,0.008341511285574092,0.1849852796859661,0.0014720314033366045,0.19430814524043122,0.0009813542688910696,0.02600588812561338,0.28900883218842127,0.2723258096172722,0.3375858684985318,0.019627085377821405,0.9857703631010625,0.06869479882237478,0.3400392541707596,0.048086359175662396,0.03483807654563301,0.014720314033366043,0.3199214916584916,0.0053974484789008825,0.022571148184494624,0.006378802747791952,0.004906771344455348,0.007360157016683021,0.04170755642787047,0.0029440628066732086,0.11972522080471021,0.006869479882237487,0.008832188420019626,0.001962708537782139,0.006378802747791952,0.36064769381747314,0.11089303238469062,0.037782139352306204,0.6275760549558437,0.09911678115799782,0.002453385672227674,0.0029440628066732086,0.0009813542688910696,0.89106967615308
8,0.3263888888888894,0.19823232323232237,0.0006313131313131314,0.02020202020202021,0.0,0.05113636363636356,0.005050505050505051,0.0006313131313131314,0.0012626262626262627,0.0025252525252525255,0.04482323232323228,0.9659090909091096,0.003156565656565657,0.008207070707070706,0.001893939393939394,0.0,0.011363636363636366,0.001893939393939394,0.001893939393939394,0.0025252525252525255,0.005050505050505051,0.12626262626262652,0.5012626262626317,0.0037878787878787884,0.005681818181818182,0.0025252525252525255,0.001893939393939394,0.006313131313131313,0.9728535353535542,0.7203282828282945,0.0,0.0006313131313131314,0.9905303030303224,0.023989898989899002,0.025252525252525266,0.04482323232323228,0.00441919191919192,0.40782828282828565,0.0025252525252525255,0.01641414141414142,0.005681818181818182,0.0025252525252525255,0.022095959595959606,0.003156565656565657,0.0037878787878787884,0.2342171717171703,0.5385101010101075,0.003156565656565657,0.05303030303030295,0.0006313131313131314,0.01704545454545455,0.0,0.47474747474747947,0.001893939393939394,0.48106060606061096,0.0025252525252525255,0.0012626262626262627,0.13825757575757583,0.02335858585858587,0.0006313131313131314,0.006313131313131313,0.0006313131313131314,0.0025252525252525255,0.01262626262626263,0.5757575757575834,0.0006313131313131314,0.0,0.0012626262626262627,0.09406565656565664,0.005681818181818182,0.0012626262626262627,0.0037878787878787884,0.008838383838383838,0.005681818181818182,0.02714646464646466,0.0012626262626262627,0.015151515151515157,0.005050505050505051,0.0037878787878787884,0.005050505050505051,0.00946969696969697,0.0,0.0,0.03219696969696971,0.01262626262626263,0.01262626262626263,0.005050505050505051,0.9816919191919383,0.003156565656565657,0.010101010101010102,0.08207070707070707,0.0012626262626262627,0.013257575757575761,0.010732323232323234,0.003156565656565657,0.00441919191919192,0.00441919191919192,0.00441919191919192,0.03914141414141412,0.1698232323232319,0.013257575757575761,0.037878787878787866,0.006313131313131313,0.02651515151515153,0.0006313131313131314,0.006944444444444444,0.24558080808080648,0.005050505050505051,0.034722222222222224,0.08775252525252529,0.006313131313131313,0.0,0.003156565656565657,0.0006313131313131314,0.659090909090919
9,0.29095816464238344,0.028609986504723326,0.0021592442645074223,0.024561403508771913,0.0005398110661268556,0.29041835357625656,0.008906882591093112,0.0,0.002968960863697705,0.0008097165991902834,0.13009446693657237,0.9727395411605393,0.0010796221322537112,0.0026990553306342775,0.004318488529014843,0.0010796221322537112,0.010526315789473677,0.0016194331983805667,0.0018893387314439945,0.00242914979757085,0.01133603238866396,0.1419703103913638,0.8931174089068404,0.006747638326585691,0.00350877192982456,0.0010796221322537112,0.0010796221322537112,0.005128205128205126,0.966261808367018,0.8348178137651491,0.0,0.0005398110661268556,0.9149797570849747,0.01592442645074223,0.02375168690958163,0.06288798920377864,0.005668016194331981,0.5041835357625013,0.00242914979757085,0.012685560053981098,0.008906882591093112,0.0026990553306342775,0.006747638326585691,0.0032388663967611326,0.002968960863697705,0.09014844804318482,0.8636977058029314,0.004048582995951415,0.2194331983805715,0.0010796221322537112,0.005668016194331981,0.0,0.832658569500642,0.00242914979757085,0.8186234817813459,0.0064777327935222635,0.008097165991902829,0.28960863697706624,0.042375168690958136,0.0008097165991902834,0.023211875843454775,0.001349527665317139,0.0032388663967611326,0.012145748987854242,0.827800269905501,0.0,0.0016194331983805667,0.0010796221322537112,0.01025641025641025,0.007557354925775974,0.0008097165991902834,0.012145748987854242,0.008097165991902829,0.007287449392712546,0.031309041835357605,0.0016194331983805667,0.012955465587044525,0.0021592442645074223,0.001349527665317139,0.0032388663967611326,0.032388663967611316,0.0,0.0,0.006207827260458836,0.014304993252361663,0.007827260458839401,0.0037786774628879877,0.9740890688258562,0.009446693657219967,0.017273954116059368,0.007017543859649119,0.005128205128205126,0.01916329284750336,0.00917678812415654,0.001349527665317139,0.0045883940620782705,0.0032388663967611326,0.0037786774628879877,0.027800269905533043,0.016194331983805658,0.01349527665317138,0.04669365721997298,0.011875843454790815,0.018623481781376506,0.0002699055330634278,0.008367071524966256,0.08340080971659913,0.006207827260458836,0.0331983805668016,0.14709851551956918,0.00350877192982456,0.0005398110661268556,0.0037786774628879877,0.0008097165991902834,0.7449392712550416
