"compartment","set","NGenes","Direction","PValue","FDR","Correlation","correlation_setting","n_first","n_second","residual_df","genes_tested","method","FDR_family","cohort","frozen_candidate","FDR_global","eligible","not_tested_reason"
"macrophages","GOBP_REGULATION_OF_SPINDLE_CHECKPOINT",22,"Up",4.43655075764763e-08,3.34106399364387e-06,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",3.34106399364387e-06,"GSE136831",TRUE,8.70632007014666e-06,TRUE,""
"macrophages","GOBP_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE",71,"Up",0.00382278072426799,0.0453636645946468,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.0453636645946468,"GSE136831",TRUE,0.0962232953327027,TRUE,""
"macrophages","GOBP_POSITIVE_REGULATION_OF_MONOCYTE_CHEMOTAXIS",18,"Up",6.87925836125496e-05,0.00184514902347085,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.00184514902347085,"GSE136831",TRUE,0.00441815156692235,TRUE,""
"macrophages","GOBP_RIBOSOME_ASSEMBLY",58,"Up",6.65666854560884e-08,4.57324807449197e-06,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",4.57324807449197e-06,"GSE136831",TRUE,1.19560536572571e-05,TRUE,""
"macrophages","GOBP_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS",306,"Up",9.87310596728509e-08,6.66604878756697e-06,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",6.66604878756697e-06,"GSE136831",TRUE,1.74375506558867e-05,TRUE,""
"macrophages","GOBP_RRNA_METABOLIC_PROCESS",247,"Up",4.24797014531691e-11,5.27755452460541e-09,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",5.27755452460541e-09,"GSE136831",TRUE,1.42814722413799e-08,TRUE,""
"macrophages","GOBP_MITOTIC_CYTOKINETIC_PROCESS",28,"Up",1.24966438397565e-07,8.15614287941441e-06,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",8.15614287941441e-06,"GSE136831",TRUE,2.13591830274032e-05,TRUE,""
"macrophages","GOBP_REGULATION_OF_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE",21,"Up",1.61476952348918e-08,1.37466031608339e-06,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",1.37466031608339e-06,"GSE136831",TRUE,3.71993753052495e-06,TRUE,""
"macrophages","GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRIAL_MEMBRANE",33,"Up",1.89254403446904e-06,8.71906169291854e-05,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",8.71906169291854e-05,"GSE136831",TRUE,0.000230520564750212,TRUE,""
"macrophages","GOBP_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION",47,"Up",1.33529833713229e-07,8.43391659388719e-06,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",8.43391659388719e-06,"GSE136831",TRUE,2.21096194977983e-05,TRUE,""
"macrophages","GOBP_MITOTIC_CELL_CYCLE_CHECKPOINT_SIGNALING",138,"Up",1.27261594914698e-07,8.16977714239274e-06,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",8.16977714239274e-06,"GSE136831",TRUE,2.14062082747786e-05,TRUE,""
"macrophages","GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS",451,"Up",1.17063891543925e-11,1.52807399762003e-09,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",1.52807399762003e-09,"GSE136831",TRUE,4.13508686230325e-09,TRUE,""
"macrophages","GOBP_POSITIVE_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEPARATION",17,"Up",7.95938372112905e-06,0.000305577908352366,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.000305577908352366,"GSE136831",TRUE,0.000803291326598139,TRUE,""
"macrophages","GOBP_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS",38,"Up",2.67894565577997e-07,1.58950775576278e-05,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",1.58950775576278e-05,"GSE136831",TRUE,4.17482163445594e-05,TRUE,""
"macrophages","GOBP_CHAPERONE_MEDIATED_PROTEIN_COMPLEX_ASSEMBLY",20,"Up",0.000152084878410775,0.0035240496086189,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.0035240496086189,"GSE136831",TRUE,0.00830744049752052,TRUE,""
"macrophages","GOBP_PROTEIN_IMPORT_INTO_MITOCHONDRIAL_MATRIX",20,"Up",9.47046190751273e-05,0.0024489035932868,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.0024489035932868,"GSE136831",TRUE,0.00582712215262349,TRUE,""
"macrophages","GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY",419,"Up",2.98797547001233e-07,1.72072234420122e-05,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",1.72072234420122e-05,"GSE136831",TRUE,4.5233680079601e-05,TRUE,""
"macrophages","GOBP_REGULATION_OF_LYSOSOMAL_LUMEN_PH",28,"Up",1.26062864990141e-05,0.000440769802947672,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.000440769802947672,"GSE136831",TRUE,0.00110403981843019,TRUE,""
"macrophages","GOBP_NUCLEAR_CHROMOSOME_SEGREGATION",301,"Up",3.09420069184788e-08,2.52435206443256e-06,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",2.52435206443256e-06,"GSE136831",TRUE,6.55784894630239e-06,TRUE,""
"macrophages","GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE",107,"Up",0.00945752297177033,0.0815231772042917,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.0815231772042917,"GSE136831",TRUE,0.166186524852792,TRUE,""
"macrophages","GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II",31,"Up",3.22079206945769e-05,0.000969480279535204,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.000969480279535204,"GSE136831",TRUE,0.00240333598293665,TRUE,""
"macrophages","GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY",56,"Up",0.000634960933140634,0.0114585576690264,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.0114585576690264,"GSE136831",TRUE,0.0264908701121705,TRUE,""
"macrophages","GOBP_MATURATION_OF_SSU_RRNA",53,"Up",3.2410331438173e-08,2.59018077371195e-06,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",2.59018077371195e-06,"GSE136831",TRUE,6.73435847549645e-06,TRUE,""
"macrophages","GOBP_CHROMOSOME_SEGREGATION",399,"Up",2.49821016731836e-07,1.50507554080288e-05,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",1.50507554080288e-05,"GSE136831",TRUE,3.95127360344369e-05,TRUE,""
"macrophages","GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_II",27,"Up",5.76801653728689e-05,0.00159067272957855,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.00159067272957855,"GSE136831",TRUE,0.00389322746787447,TRUE,""
"macrophages","GOBP_MITOTIC_CYTOKINESIS",84,"Up",5.40696124803821e-07,2.90050140374214e-05,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",2.90050140374214e-05,"GSE136831",TRUE,7.63967577939478e-05,TRUE,""
"macrophages","GOBP_PSEUDOURIDINE_SYNTHESIS",18,"Up",0.000103160087672012,0.00260479145413429,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.00260479145413429,"GSE136831",TRUE,0.0062112923242063,TRUE,""
"macrophages","GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY",18,"Up",6.85530035238299e-05,0.00184514902347085,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.00184514902347085,"GSE136831",TRUE,0.00441815156692235,TRUE,""
"macrophages","GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE",217,"Up",1.01606302622696e-05,0.00036841692691711,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.00036841692691711,"GSE136831",TRUE,0.00095285131760417,TRUE,""
"macrophages","GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS",18,"Up",9.5164747246884e-05,0.0024489035932868,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.0024489035932868,"GSE136831",TRUE,0.00582712215262349,TRUE,""
"macrophages","GOBP_ACTIN_FILAMENT_SEVERING",16,"Up",8.2187301843326e-05,0.00216003673837896,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.00216003673837896,"GSE136831",TRUE,0.00515348424635341,TRUE,""
"macrophages","GOBP_VACUOLAR_ACIDIFICATION",35,"Up",1.00250162076982e-05,0.000366896854853702,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.000366896854853702,"GSE136831",TRUE,0.000948527649580159,TRUE,""
"macrophages","GOBP_MITOTIC_DNA_REPLICATION",17,"Up",1.80661908503317e-05,0.000595474412671441,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.000595474412671441,"GSE136831",TRUE,0.00148743456825359,TRUE,""
"macrophages","GOBP_SUBSTANTIA_NIGRA_DEVELOPMENT",39,"Up",4.70250797578739e-05,0.00134416213380901,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.00134416213380901,"GSE136831",TRUE,0.00327845243548809,TRUE,""
"macrophages","GOBP_CYTOKINETIC_PROCESS",43,"Up",6.24965834275186e-06,0.000252305794538312,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.000252305794538312,"GSE136831",TRUE,0.000662276294581415,TRUE,""
"macrophages","GOBP_PYRIMIDINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS",31,"Up",1.40088987712284e-06,6.7726972331025e-05,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",6.7726972331025e-05,"GSE136831",TRUE,0.000178858193106876,TRUE,""
"macrophages","GOBP_DNA_TEMPLATED_DNA_REPLICATION",158,"Up",3.33670023386144e-07,1.86664544511449e-05,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",1.86664544511449e-05,"GSE136831",TRUE,4.91097394142079e-05,TRUE,""
"macrophages","GOBP_METALLO_SULFUR_CLUSTER_ASSEMBLY",28,"Up",2.5790899006274e-05,0.000789040316473194,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.000789040316473194,"GSE136831",TRUE,0.00196623134366536,TRUE,""
"macrophages","GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEGREGATION",26,"Up",4.58338265974572e-07,2.4928509021617e-05,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",2.4928509021617e-05,"GSE136831",TRUE,6.56352784396289e-05,TRUE,""
"macrophages","GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION",312,"Up",7.52507973425444e-07,3.92909496524539e-05,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",3.92909496524539e-05,"GSE136831",TRUE,0.000103562688238824,TRUE,""
"macrophages","GOBP_INTERMEDIATE_FILAMENT_ORGANIZATION",28,"Up",0.00059749214167142,0.0109418070330604,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.0109418070330604,"GSE136831",TRUE,0.0253456286350142,TRUE,""
"macrophages","GOBP_REGULATION_OF_MONOCYTE_CHEMOTAXIS",23,"Up",0.0001967672078556,0.0043533355139126,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.0043533355139126,"GSE136831",TRUE,0.0102212848119892,TRUE,""
"macrophages","GOBP_MIDBODY_ABSCISSION",15,"Up",2.97766365526349e-05,0.000903917122016420,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.000903917122016420,"GSE136831",TRUE,0.00223789374147711,TRUE,""
"macrophages","GOBP_ORGANELLE_FISSION",448,"Up",2.35626693112773e-05,0.000738171304183694,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.000738171304183694,"GSE136831",TRUE,0.00184958227178967,TRUE,""
"macrophages","GOBP_CYTOPLASMIC_TRANSLATIONAL_INITIATION",42,"Up",4.41229447814489e-07,2.43359791217118e-05,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",2.43359791217118e-05,"GSE136831",TRUE,6.40508008012348e-05,TRUE,""
"macrophages","GOBP_PROTEIN_LOCALIZATION_TO_CONDENSED_CHROMOSOME",15,"Up",7.53979776750755e-06,0.000293466556611101,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.000293466556611101,"GSE136831",TRUE,0.000771235304719276,TRUE,""
"macrophages","GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_ANTIGEN",44,"Up",8.65545877686423e-06,0.000326259720262158,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.000326259720262158,"GSE136831",TRUE,0.000858130369975754,TRUE,""
"macrophages","GOBP_DNA_REPLICATION_INITIATION",35,"Up",6.16993059469211e-06,0.000251681752175149,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.000251681752175149,"GSE136831",TRUE,0.000660431863757094,TRUE,""
"macrophages","GOBP_COPII_COATED_VESICLE_CARGO_LOADING",17,"Down",0.0657718731777999,0.263934997647835,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.263934997647835,"GSE136831",TRUE,0.4302847175293,TRUE,""
"macrophages","GOBP_CELL_REDOX_HOMEOSTASIS",38,"Up",6.10341778892143e-05,0.00165979055982058,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.00165979055982058,"GSE136831",TRUE,0.00404236989432503,TRUE,""
"macrophages","GOBP_MITOTIC_SPINDLE_ORGANIZATION",126,"Up",2.78808360640276e-07,1.62957244816018e-05,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",1.62957244816018e-05,"GSE136831",TRUE,4.28193072131161e-05,TRUE,""
"macrophages","GOBP_CELL_CYCLE_DNA_REPLICATION",45,"Up",5.93885762685969e-05,0.00162633331935542,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.00162633331935542,"GSE136831",TRUE,0.00395811787873158,TRUE,""
"macrophages","GOBP_DNA_REPLICATION",269,"Up",1.72675910135249e-06,8.04998647725758e-05,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",8.04998647725758e-05,"GSE136831",TRUE,0.00021277286275619,TRUE,""
"macrophages","GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS",158,"Up",1.45797486457749e-06,6.96271898742126e-05,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",6.96271898742126e-05,"GSE136831",TRUE,0.0001839304719039,TRUE,""
"macrophages","GOBP_REGULATION_OF_MITOTIC_CYTOKINESIS",15,"Up",0.000231828018040347,0.00493390499264129,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.00493390499264129,"GSE136831",TRUE,0.0116430403183581,TRUE,""
"macrophages","GOBP_GLYCOSYL_COMPOUND_METABOLIC_PROCESS",74,"Up",0.000288850400800581,0.00589134463299518,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.00589134463299518,"GSE136831",TRUE,0.0137880526904674,TRUE,""
"macrophages","GOBP_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC",93,"Down",0.000270374445956215,0.00563184218279009,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.00563184218279009,"GSE136831",TRUE,0.0132034931050599,TRUE,""
"macrophages","GOBP_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS",41,"Up",0.000113530746175838,0.00279614089323636,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.00279614089323636,"GSE136831",TRUE,0.00668380731791864,TRUE,""
"macrophages","GOBP_FORMATION_OF_CYTOPLASMIC_TRANSLATION_INITIATION_COMPLEX",15,"Up",2.55694548016358e-05,0.0007884250787654,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.0007884250787654,"GSE136831",TRUE,0.00196347472849953,TRUE,""
"macrophages","GOBP_POSITIVE_REGULATION_OF_TELOMERASE_RNA_LOCALIZATION_TO_CAJAL_BODY",15,"Up",3.50627141937844e-05,0.00102235534480973,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.00102235534480973,"GSE136831",TRUE,0.00252356314445946,TRUE,""
"macrophages","GOBP_RESPIRATORY_BURST",36,"Up",0.000382480897740068,0.00756462219974802,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.00756462219974802,"GSE136831",TRUE,0.0174704744541013,TRUE,""
"macrophages","GOBP_PEPTIDYL_CYSTEINE_MODIFICATION",40,"Up",0.000227991444124462,0.00487876773328629,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.00487876773328629,"GSE136831",TRUE,0.0115048825399377,TRUE,""
"macrophages","GOBP_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY",70,"Up",0.000103765951696872,0.00260479145413429,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.00260479145413429,"GSE136831",TRUE,0.00621247339057486,TRUE,""
"macrophages","GOBP_MITOTIC_SPINDLE_ASSEMBLY",70,"Up",5.8061621137067e-07,3.07255822125344e-05,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",3.07255822125344e-05,"GSE136831",TRUE,8.09577630512499e-05,TRUE,""
"macrophages","GOBP_INNER_MITOCHONDRIAL_MEMBRANE_ORGANIZATION",40,"Up",7.10765122680968e-06,0.000281147092971583,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.000281147092971583,"GSE136831",TRUE,0.000738429216181394,TRUE,""
"macrophages","GOBP_DNA_STRAND_ELONGATION",35,"Up",1.82474283760401e-05,0.000595474412671441,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.000595474412671441,"GSE136831",TRUE,0.00148744614231459,TRUE,""
"macrophages","GOBP_CELLULAR_OXIDANT_DETOXIFICATION",85,"Up",0.0014436776334787,0.0214145515632674,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.0214145515632674,"GSE136831",TRUE,0.0467848681405927,TRUE,""
"macrophages","GOBP_CELL_CYCLE_CHECKPOINT_SIGNALING",184,"Up",2.76943839722294e-06,0.000123240008676421,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.000123240008676421,"GSE136831",TRUE,0.000326085985504127,TRUE,""
"macrophages","GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS",274,"Up",2.41969593333823e-05,0.00075202613293274,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.00075202613293274,"GSE136831",TRUE,0.00188540572099892,TRUE,""
"macrophages","GOBP_TRICARBOXYLIC_ACID_CYCLE",29,"Up",1.44532086339471e-05,0.000500874026641918,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.000500874026641918,"GSE136831",TRUE,0.0012554151794585,TRUE,""
"macrophages","GOBP_MITOTIC_CELL_CYCLE_PHASE_TRANSITION",404,"Up",5.87003040297192e-06,0.000244542968702532,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.000244542968702532,"GSE136831",TRUE,0.000641285692580344,TRUE,""
"macrophages","GOBP_CYTOSKELETON_DEPENDENT_CYTOKINESIS",100,"Up",1.11781380401333e-05,0.000401592555643688,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.000401592555643688,"GSE136831",TRUE,0.0010322606283228,TRUE,""
"macrophages","GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_ELONGATION_BY_RNA_POLYMERASE_II",46,"Down",0.0582199175253017,0.245413559772962,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.245413559772962,"GSE136831",TRUE,0.4061596221301,TRUE,""
"macrophages","GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS",32,"Up",4.70960707991014e-06,0.000198309906719657,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.000198309906719657,"GSE136831",TRUE,0.000519871939852164,TRUE,""
"macrophages","GOBP_REGULATION_OF_DNA_REPLICATION",122,"Up",7.56897911586342e-06,0.000293466556611101,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.000293466556611101,"GSE136831",TRUE,0.000771235304719276,TRUE,""
"macrophages","GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC",32,"Down",0.00194195743198507,0.0266831765040475,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.0266831765040475,"GSE136831",TRUE,0.0576440417555904,TRUE,""
"macrophages","GOBP_MEIOTIC_SPINDLE_ORGANIZATION",17,"Up",0.000127390971122239,0.00307940149947338,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.00307940149947338,"GSE136831",TRUE,0.00725786086549659,TRUE,""
"macrophages","GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_VIA_MHC_CLASS_IB",19,"Up",0.00104179574285593,0.0165168912106227,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.0165168912106227,"GSE136831",TRUE,0.0364353448417303,TRUE,""
"macrophages","GOBP_REGULATION_OF_CYCLASE_ACTIVITY",38,"Down",0.00655646814389765,0.0650003272189955,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.0650003272189955,"GSE136831",TRUE,0.134649017288534,TRUE,""
"macrophages","GOBP_MODULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL",44,"Down",0.00705367980458722,0.0670749499424511,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.0670749499424511,"GSE136831",TRUE,0.139313964909174,TRUE,""
"macrophages","GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME_CENTROMERIC_REGION",23,"Up",0.000132121496257548,0.00313568351117913,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.00313568351117913,"GSE136831",TRUE,0.00740789151238748,TRUE,""
"macrophages","GOBP_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS",72,"Up",5.64051882774845e-05,0.00156654409428815,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.00156654409428815,"GSE136831",TRUE,0.00383157551395194,TRUE,""
"macrophages","GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_CHECKPOINT",19,"Up",0.000125081076205228,0.00304234468583648,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.00304234468583648,"GSE136831",TRUE,0.00716477926782056,TRUE,""
"macrophages","GOBP_MICROTUBULE_ANCHORING",23,"Down",0.0535587842667182,0.233559241857983,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.233559241857983,"GSE136831",TRUE,0.392433649701329,TRUE,""
"macrophages","GOBP_HUMORAL_IMMUNE_RESPONSE",199,"Up",0.00527357086356847,0.0572058268746098,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.0572058268746098,"GSE136831",TRUE,0.11966601807545,TRUE,""
"macrophages","GOBP_PYRIMIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS",40,"Up",1.57872381829343e-05,0.000532955385554919,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.000532955385554919,"GSE136831",TRUE,0.00133837890419644,TRUE,""
"macrophages","GOBP_COLLAGEN_CATABOLIC_PROCESS",39,"Up",0.0154014220779221,0.111801608579698,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.111801608579698,"GSE136831",TRUE,0.21440114078868,TRUE,""
"macrophages","GOBP_MATERNAL_PLACENTA_DEVELOPMENT",32,"Up",0.0142239780073836,0.10574468575011,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.10574468575011,"GSE136831",TRUE,0.204678735065071,TRUE,""
"macrophages","GOBP_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION",55,"Down",0.20379057208388,0.488604623886773,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.488604623886773,"GSE136831",TRUE,0.657679798423062,TRUE,""
"macrophages","GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN",59,"Up",1.88711041372859e-05,0.000610737552079436,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.000610737552079436,"GSE136831",TRUE,0.00152654267589938,TRUE,""
"macrophages","GOBP_STEROL_BIOSYNTHETIC_PROCESS",60,"Up",7.39141604713905e-05,0.00196903300956439,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.00196903300956439,"GSE136831",TRUE,0.00471848408744172,TRUE,""
"macrophages","GOBP_DNA_CONFORMATION_CHANGE",87,"Up",3.30625194322513e-07,1.86664544511449e-05,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",1.86664544511449e-05,"GSE136831",TRUE,4.91097394142079e-05,TRUE,""
"macrophages","GOBP_PROTEIN_K48_LINKED_DEUBIQUITINATION",25,"Down",0.0905500479953155,0.317168146645488,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.317168146645488,"GSE136831",TRUE,0.492839680845587,TRUE,""
"macrophages","GOBP_REGULATION_OF_CELL_CYCLE_CHECKPOINT",44,"Up",3.24315415268416e-05,0.000969480279535204,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.000969480279535204,"GSE136831",TRUE,0.00240333598293665,TRUE,""
"macrophages","GOBP_NUCLEOSIDE_METABOLIC_PROCESS",51,"Up",0.000908138564674124,0.0150689433019656,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.0150689433019656,"GSE136831",TRUE,0.0334150846175406,TRUE,""
"macrophages","GOBP_PYRIMIDINE_NUCLEOTIDE_METABOLIC_PROCESS",52,"Up",3.52373200073089e-05,0.00102235534480973,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.00102235534480973,"GSE136831",TRUE,0.00252356314445946,TRUE,""
"macrophages","GOBP_GLYCOSYL_COMPOUND_BIOSYNTHETIC_PROCESS",24,"Up",0.000543963940160221,0.0101921664577389,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.0101921664577389,"GSE136831",TRUE,0.0235281056076647,TRUE,""
"macrophages","GOBP_CYTOKINESIS",156,"Up",0.000204446635132717,0.00449782597291977,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.00449782597291977,"GSE136831",TRUE,0.0105683950853727,TRUE,""
"macrophages","GOBP_DENDRITIC_CELL_CHEMOTAXIS",21,"Up",0.00156360832224239,0.0228032879898168,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.0228032879898168,"GSE136831",TRUE,0.0495501754156357,TRUE,""
"macrophages","GOBP_MITOCHONDRION_ORGANIZATION",474,"Up",2.18652271293036e-06,9.9563057486457e-05,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",9.9563057486457e-05,"GSE136831",TRUE,0.000263302058965035,TRUE,""
"macrophages","GOBP_POSITIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS",68,"Up",3.52446301198452e-05,0.00102235534480973,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.00102235534480973,"GSE136831",TRUE,0.00252356314445946,TRUE,""
"macrophages","GOBP_PYRIMIDINE_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS",15,"Up",0.000133445185553615,0.00314802016040937,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.00314802016040937,"GSE136831",TRUE,0.0074427296384824,TRUE,""
