"NGenes","Correlation","Direction","PValue","FDR","set","n_first","n_second","residual_df","genes_tested","method","FDR_family","cohort","compartment","label","FDR_exploratory_subtype_family"
38,0.118550102133474,"Up",0.0248038196140629,0.0813922017114734,"GOBP_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS",32,27,57,23065,"voom_TMM",0.0813922017114734,"GSE136831","macrophages","Macrophage",0.0734754656492051
20,0.208413854972897,"Up",0.130489045876398,0.151892011073056,"GOBP_CHAPERONE_MEDIATED_PROTEIN_COMPLEX_ASSEMBLY",32,27,57,23065,"voom_TMM",0.151892011073056,"GSE136831","macrophages","Macrophage",0.155990712202497
20,0.266136633399969,"Up",0.104621168430515,0.135917209081557,"GOBP_PROTEIN_IMPORT_INTO_MITOCHONDRIAL_MATRIX",32,27,57,23065,"voom_TMM",0.135917209081557,"GSE136831","macrophages","Macrophage",0.13841733238981
415,0.0748989673452595,"Up",0.0523812499986633,0.0993474319058246,"GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY",32,27,57,23065,"voom_TMM",0.0993474319058246,"GSE136831","macrophages","Macrophage",0.100704012794186
28,0.157221915526145,"Up",0.0435942304854545,0.0929382614561799,"GOBP_REGULATION_OF_LYSOSOMAL_LUMEN_PH",32,27,57,23065,"voom_TMM",0.0929382614561799,"GSE136831","macrophages","Macrophage",0.0916646542796834
298,0.0236744429761412,"Up",0.0102163848652425,0.0662221000000908,"GOBP_NUCLEAR_CHROMOSOME_SEGREGATION",32,27,57,23065,"voom_TMM",0.0662221000000908,"GSE136831","macrophages","Macrophage",0.0525689747706331
104,0.0570283404169427,"Up",0.38684995969414,0.38684995969414,"GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE",32,27,57,23065,"voom_TMM",0.38684995969414,"GSE136831","macrophages","Macrophage",0.39184157207729
31,0.141777455683929,"Up",0.0581247308688727,0.101927490917788,"GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II",32,27,57,23065,"voom_TMM",0.101927490917788,"GSE136831","macrophages","Macrophage",0.105591496997816
55,0.0411520389721038,"Up",0.0467026887505846,0.0942623075699872,"GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY",32,27,57,23065,"voom_TMM",0.0942623075699872,"GSE136831","macrophages","Macrophage",0.0940041299210485
53,0.304254514012746,"Up",0.100725391780923,0.131902298760732,"GOBP_MATURATION_OF_SSU_RRNA",32,27,57,23065,"voom_TMM",0.131902298760732,"GSE136831","macrophages","Macrophage",0.135152055417561
396,0.0287698196310068,"Up",0.0327230279159279,0.0839735854546887,"GOBP_CHROMOSOME_SEGREGATION",32,27,57,23065,"voom_TMM",0.0839735854546887,"GSE136831","macrophages","Macrophage",0.0779341059096717
27,0.16121232079847,"Up",0.0545175833441143,0.0999489027975429,"GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_II",32,27,57,23065,"voom_TMM",0.0999489027975429,"GSE136831","macrophages","Macrophage",0.10230191934294
83,0.0361160206853793,"Up",0.0141761806718809,0.06930577217364,"GOBP_MITOTIC_CYTOKINESIS",32,27,57,23065,"voom_TMM",0.06930577217364,"GSE136831","macrophages","Macrophage",0.0570682144996232
18,0.237721871209581,"Up",0.05392998448272,0.099702492320995,"GOBP_PSEUDOURIDINE_SYNTHESIS",32,27,57,23065,"voom_TMM",0.099702492320995,"GSE136831","macrophages","Macrophage",0.101604090765445
18,0.143383290330882,"Up",0.0611335819296384,0.104867608233523,"GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY",32,27,57,23065,"voom_TMM",0.104867608233523,"GSE136831","macrophages","Macrophage",0.108472097525717
215,0.0202837198870156,"Up",0.0209770365621627,0.0813922017114734,"GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE",32,27,57,23065,"voom_TMM",0.0813922017114734,"GSE136831","macrophages","Macrophage",0.0696219205555732
18,0.110775374750159,"Up",0.02796201027819,0.0813922017114734,"GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS",32,27,57,23065,"voom_TMM",0.0813922017114734,"GSE136831","macrophages","Macrophage",0.076235820750775
16,0.123268932044669,"Up",0.0274894232231662,0.0813922017114734,"GOBP_ACTIN_FILAMENT_SEVERING",32,27,57,23065,"voom_TMM",0.0813922017114734,"GSE136831","macrophages","Macrophage",0.076235820750775
35,0.129281860415711,"Up",0.0284872705990157,0.0813922017114734,"GOBP_VACUOLAR_ACIDIFICATION",32,27,57,23065,"voom_TMM",0.0813922017114734,"GSE136831","macrophages","Macrophage",0.076235820750775
17,0.039065599133681,"Up",0.00451389653098132,0.0620660773009932,"GOBP_MITOTIC_DNA_REPLICATION",32,27,57,23065,"voom_TMM",0.0620660773009932,"GSE136831","macrophages","Macrophage",0.0416871620802393
36,0.0907049249254774,"Up",0.0471336269482026,0.0942672538964052,"GOBP_SUBSTANTIA_NIGRA_DEVELOPMENT",32,27,57,23065,"voom_TMM",0.0942672538964052,"GSE136831","macrophages","Macrophage",0.0941755895225409
43,0.0595106493806169,"Up",0.0255199927024025,0.0813922017114734,"GOBP_CYTOKINETIC_PROCESS",32,27,57,23065,"voom_TMM",0.0813922017114734,"GSE136831","macrophages","Macrophage",0.0751244785176972
31,0.0877754516360117,"Up",0.00558655672448354,0.0662221000000908,"GOBP_PYRIMIDINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS",32,27,57,23065,"voom_TMM",0.0662221000000908,"GSE136831","macrophages","Macrophage",0.0450956334752801
158,0.0378960481475851,"Up",0.0267161956196175,0.0813922017114734,"GOBP_DNA_TEMPLATED_DNA_REPLICATION",32,27,57,23065,"voom_TMM",0.0813922017114734,"GSE136831","macrophages","Macrophage",0.0760745929606045
28,0.224803958714284,"Up",0.118297921571366,0.147036964664975,"GOBP_METALLO_SULFUR_CLUSTER_ASSEMBLY",32,27,57,23065,"voom_TMM",0.147036964664975,"GSE136831","macrophages","Macrophage",0.148582189493636
26,0.0801718982393822,"Up",0.0230538560751971,0.0813922017114734,"GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEGREGATION",32,27,57,23065,"voom_TMM",0.0813922017114734,"GSE136831","macrophages","Macrophage",0.0719414151380757
310,0.0266595850854211,"Up",0.0227079367046495,0.0813922017114734,"GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION",32,27,57,23065,"voom_TMM",0.0813922017114734,"GSE136831","macrophages","Macrophage",0.0719414151380757
25,0.0207776785258535,"Up",0.0323264954437729,0.0839735854546887,"GOBP_INTERMEDIATE_FILAMENT_ORGANIZATION",32,27,57,23065,"voom_TMM",0.0839735854546887,"GSE136831","macrophages","Macrophage",0.0779341059096717
23,0.0533914861672675,"Up",0.0232167624224788,0.0813922017114734,"GOBP_REGULATION_OF_MONOCYTE_CHEMOTAXIS",32,27,57,23065,"voom_TMM",0.0813922017114734,"GSE136831","macrophages","Macrophage",0.0719414151380757
15,0.167158479304703,"Up",0.0409285714718254,0.0894435278538233,"GOBP_MIDBODY_ABSCISSION",32,27,57,23065,"voom_TMM",0.0894435278538233,"GSE136831","macrophages","Macrophage",0.0883129527508142
442,0.0113510510718397,"Up",0.00879104179510176,0.0662221000000908,"GOBP_ORGANELLE_FISSION",32,27,57,23065,"voom_TMM",0.0662221000000908,"GSE136831","macrophages","Macrophage",0.0517572585686616
42,0.321786578491071,"Up",0.161238085572848,0.177361894130133,"GOBP_CYTOPLASMIC_TRANSLATIONAL_INITIATION",32,27,57,23065,"voom_TMM",0.177361894130133,"GSE136831","macrophages","Macrophage",0.183437532137225
15,0.0607984408111751,"Up",0.0199783320217196,0.0813922017114734,"GOBP_PROTEIN_LOCALIZATION_TO_CONDENSED_CHROMOSOME",32,27,57,23065,"voom_TMM",0.0813922017114734,"GSE136831","macrophages","Macrophage",0.0696219205555732
44,0.131717297906065,"Up",0.0639033457962649,0.105704782520137,"GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_ANTIGEN",32,27,57,23065,"voom_TMM",0.105704782520137,"GSE136831","macrophages","Macrophage",0.109989494918049
35,0.0322218942887232,"Up",0.00649497759932911,0.0662221000000908,"GOBP_DNA_REPLICATION_INITIATION",32,27,57,23065,"voom_TMM",0.0662221000000908,"GSE136831","macrophages","Macrophage",0.0470636069120617
17,0.151997158763046,"Down",0.125831533949681,0.149537802167482,"GOBP_COPII_COATED_VESICLE_CARGO_LOADING",32,27,57,23065,"voom_TMM",0.149537802167482,"GSE136831","macrophages","Macrophage",0.15347245427231
38,0.109712449746652,"Up",0.0523704242531247,0.0993474319058246,"GOBP_CELL_REDOX_HOMEOSTASIS",32,27,57,23065,"voom_TMM",0.0993474319058246,"GSE136831","macrophages","Macrophage",0.100704012794186
125,0.0260290105389103,"Up",0.0136291651211891,0.06930577217364,"GOBP_MITOTIC_SPINDLE_ORGANIZATION",32,27,57,23065,"voom_TMM",0.06930577217364,"GSE136831","macrophages","Macrophage",0.0570682144996232
45,0.0200901501538929,"Up",0.0268118522960941,0.0813922017114734,"GOBP_CELL_CYCLE_DNA_REPLICATION",32,27,57,23065,"voom_TMM",0.0813922017114734,"GSE136831","macrophages","Macrophage",0.0760745929606045
268,0.0316672665175643,"Up",0.0278862141629352,0.0813922017114734,"GOBP_DNA_REPLICATION",32,27,57,23065,"voom_TMM",0.0813922017114734,"GSE136831","macrophages","Macrophage",0.076235820750775
156,0.0256216497067199,"Up",0.0335739286459152,0.0839735854546887,"GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS",32,27,57,23065,"voom_TMM",0.0839735854546887,"GSE136831","macrophages","Macrophage",0.0779341059096717
74,0.0433783428877252,"Up",0.026150990153274,0.0813922017114734,"GOBP_GLYCOSYL_COMPOUND_METABOLIC_PROCESS",32,27,57,23065,"voom_TMM",0.0813922017114734,"GSE136831","macrophages","Macrophage",0.0755319817901144
91,0.114424153767817,"Down",0.125456129577284,0.149537802167482,"GOBP_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC",32,27,57,23065,"voom_TMM",0.149537802167482,"GSE136831","macrophages","Macrophage",0.15347245427231
41,0.0564133360525243,"Up",0.0156320218020538,0.0716467665927464,"GOBP_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS",32,27,57,23065,"voom_TMM",0.0716467665927464,"GSE136831","macrophages","Macrophage",0.0603498546620272
15,0.489834190925928,"Up",0.224398377777478,0.231772972352325,"GOBP_FORMATION_OF_CYTOPLASMIC_TRANSLATION_INITIATION_COMPLEX",32,27,57,23065,"voom_TMM",0.231772972352325,"GSE136831","macrophages","Macrophage",0.240208263484528
15,0.288372877503964,"Up",0.110350208096018,0.14032974439956,"GOBP_POSITIVE_REGULATION_OF_TELOMERASE_RNA_LOCALIZATION_TO_CAJAL_BODY",32,27,57,23065,"voom_TMM",0.14032974439956,"GSE136831","macrophages","Macrophage",0.142788318717649
36,0.0867160430929515,"Up",0.0683271801528752,0.108354507676623,"GOBP_RESPIRATORY_BURST",32,27,57,23065,"voom_TMM",0.108354507676623,"GSE136831","macrophages","Macrophage",0.11313973306349
40,0.0155312526762624,"Up",0.000223700950074028,0.0492142090162861,"GOBP_PEPTIDYL_CYSTEINE_MODIFICATION",32,27,57,23065,"voom_TMM",0.0492142090162861,"GSE136831","macrophages","Macrophage",0.0401988235567854
69,0.0121292214786337,"Up",0.0156233901183595,0.0716467665927464,"GOBP_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY",32,27,57,23065,"voom_TMM",0.0716467665927464,"GSE136831","macrophages","Macrophage",0.0603498546620272
70,0.0252362802379321,"Up",0.0106633979795626,0.0662221000000908,"GOBP_MITOTIC_SPINDLE_ASSEMBLY",32,27,57,23065,"voom_TMM",0.0662221000000908,"GSE136831","macrophages","Macrophage",0.0529931185547245
40,0.245492344596495,"Up",0.0938301172218965,0.125869669444008,"GOBP_INNER_MITOCHONDRIAL_MEMBRANE_ORGANIZATION",32,27,57,23065,"voom_TMM",0.125869669444008,"GSE136831","macrophages","Macrophage",0.13036573808706
34,0.0834626735977398,"Up",0.0347985147718342,0.0840889997533259,"GOBP_DNA_STRAND_ELONGATION",32,27,57,23065,"voom_TMM",0.0840889997533259,"GSE136831","macrophages","Macrophage",0.0795635944540482
82,0.0433108602339731,"Up",0.0443726418901058,0.0929712496745074,"GOBP_CELLULAR_OXIDANT_DETOXIFICATION",32,27,57,23065,"voom_TMM",0.0929712496745074,"GSE136831","macrophages","Macrophage",0.092475727124955
184,0.0262121208889418,"Up",0.0155344694204367,0.0716467665927464,"GOBP_CELL_CYCLE_CHECKPOINT_SIGNALING",32,27,57,23065,"voom_TMM",0.0716467665927464,"GSE136831","macrophages","Macrophage",0.0603498546620272
271,0.0221166444397927,"Up",0.0291024158529402,0.0820837370211133,"GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS",32,27,57,23065,"voom_TMM",0.0820837370211133,"GSE136831","macrophages","Macrophage",0.0772675365611577
29,0.211749762931323,"Up",0.0815762727194969,0.118493645046146,"GOBP_TRICARBOXYLIC_ACID_CYCLE",32,27,57,23065,"voom_TMM",0.118493645046146,"GSE136831","macrophages","Macrophage",0.12297603377668
402,0.0264656577536703,"Up",0.0523831913685257,0.0993474319058246,"GOBP_MITOTIC_CELL_CYCLE_PHASE_TRANSITION",32,27,57,23065,"voom_TMM",0.0993474319058246,"GSE136831","macrophages","Macrophage",0.100704012794186
98,0.030580016321385,"Up",0.0231497883487612,0.0813922017114734,"GOBP_CYTOSKELETON_DEPENDENT_CYTOKINESIS",32,27,57,23065,"voom_TMM",0.0813922017114734,"GSE136831","macrophages","Macrophage",0.0719414151380757
46,0.10789014017444,"Down",0.137859005993942,0.155533237531626,"GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_ELONGATION_BY_RNA_POLYMERASE_II",32,27,57,23065,"voom_TMM",0.155533237531626,"GSE136831","macrophages","Macrophage",0.162328979557866
32,0.114220818530888,"Up",0.0373923917970374,0.0850739910834846,"GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS",32,27,57,23065,"voom_TMM",0.0850739910834846,"GSE136831","macrophages","Macrophage",0.0833424921180598
122,0.0243122425542494,"Up",0.0221762360669587,0.0813922017114734,"GOBP_REGULATION_OF_DNA_REPLICATION",32,27,57,23065,"voom_TMM",0.0813922017114734,"GSE136831","macrophages","Macrophage",0.0715411451201201
31,0.139085317868661,"Down",0.122732650645311,0.147547448863215,"GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC",32,27,57,23065,"voom_TMM",0.147547448863215,"GSE136831","macrophages","Macrophage",0.150932319723085
17,0.0452207049638992,"Up",0.0335894341818755,0.0839735854546887,"GOBP_MEIOTIC_SPINDLE_ORGANIZATION",32,27,57,23065,"voom_TMM",0.0839735854546887,"GSE136831","macrophages","Macrophage",0.0779341059096717
19,0.0915498358619967,"Up",0.105644739786119,0.135917209081557,"GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_VIA_MHC_CLASS_IB",32,27,57,23065,"voom_TMM",0.135917209081557,"GSE136831","macrophages","Macrophage",0.138603544399059
38,0.101082814830675,"Down",0.131786897285394,0.15252214440504,"GOBP_REGULATION_OF_CYCLASE_ACTIVITY",32,27,57,23065,"voom_TMM",0.15252214440504,"GSE136831","macrophages","Macrophage",0.157143363598534
43,0.11541836358844,"Down",0.188732998930548,0.200585795964834,"GOBP_MODULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL",32,27,57,23065,"voom_TMM",0.200585795964834,"GSE136831","macrophages","Macrophage",0.207694491813757
23,0.0496147951079912,"Up",0.133222991153637,0.15265134403021,"GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME_CENTROMERIC_REGION",32,27,57,23065,"voom_TMM",0.15265134403021,"GSE136831","macrophages","Macrophage",0.158055488245247
72,0.0383860453064294,"Up",0.0141614053818619,0.06930577217364,"GOBP_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS",32,27,57,23065,"voom_TMM",0.06930577217364,"GSE136831","macrophages","Macrophage",0.0570682144996232
19,0.0537518470610157,"Up",0.0423067740534926,0.0912499048212584,"GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_CHECKPOINT",32,27,57,23065,"voom_TMM",0.0912499048212584,"GSE136831","macrophages","Macrophage",0.0901651157429638
23,0.0945682101492926,"Down",0.206085026371552,0.215898599055911,"GOBP_MICROTUBULE_ANCHORING",32,27,57,23065,"voom_TMM",0.215898599055911,"GSE136831","macrophages","Macrophage",0.224171010210164
189,0.0347116249624058,"Up",0.175548922778339,0.189317465741346,"GOBP_HUMORAL_IMMUNE_RESPONSE",32,27,57,23065,"voom_TMM",0.189317465741346,"GSE136831","macrophages","Macrophage",0.19593256547061
40,0.0546862471688975,"Up",0.00390763902026912,0.0614057560328005,"GOBP_PYRIMIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS",32,27,57,23065,"voom_TMM",0.0614057560328005,"GSE136831","macrophages","Macrophage",0.0401988235567854
39,0.0458746510442843,"Up",0.0883773529703772,0.121518860334269,"GOBP_COLLAGEN_CATABOLIC_PROCESS",32,27,57,23065,"voom_TMM",0.121518860334269,"GSE136831","macrophages","Macrophage",0.125757502262984
29,0.0550345431482503,"Up",0.0770402656973377,0.113750727875264,"GOBP_MATERNAL_PLACENTA_DEVELOPMENT",32,27,57,23065,"voom_TMM",0.113750727875264,"GSE136831","macrophages","Macrophage",0.118970377519495
55,0.121611426869597,"Down",0.251066668811418,0.255716051567185,"GOBP_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION",32,27,57,23065,"voom_TMM",0.255716051567185,"GSE136831","macrophages","Macrophage",0.262790354387603
59,0.0994404573391546,"Up",0.0575155596111191,0.101927490917788,"GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN",32,27,57,23065,"voom_TMM",0.101927490917788,"GSE136831","macrophages","Macrophage",0.105407893295086
58,0.0262193804925012,"Up",0.00427447893331625,0.0620660773009932,"GOBP_STEROL_BIOSYNTHETIC_PROCESS",32,27,57,23065,"voom_TMM",0.0620660773009932,"GSE136831","macrophages","Macrophage",0.0416871620802393
87,0.0525287262700629,"Up",0.0462284420384567,0.0941690485968562,"GOBP_DNA_CONFORMATION_CHANGE",32,27,57,23065,"voom_TMM",0.0941690485968562,"GSE136831","macrophages","Macrophage",0.0938473550583503
25,0.0313068201121784,"Down",0.144579225286682,0.161459033315076,"GOBP_PROTEIN_K48_LINKED_DEUBIQUITINATION",32,27,57,23065,"voom_TMM",0.161459033315076,"GSE136831","macrophages","Macrophage",0.168140284222289
44,0.0391850172283912,"Up",0.0182948552946744,0.0791151788157539,"GOBP_REGULATION_OF_CELL_CYCLE_CHECKPOINT",32,27,57,23065,"voom_TMM",0.0791151788157539,"GSE136831","macrophages","Macrophage",0.0674867084635378
51,0.0295748940025773,"Up",0.022890313258815,0.0813922017114734,"GOBP_NUCLEOSIDE_METABOLIC_PROCESS",32,27,57,23065,"voom_TMM",0.0813922017114734,"GSE136831","macrophages","Macrophage",0.0719414151380757
52,0.0687640427919156,"Up",0.0110215447677132,0.0662221000000908,"GOBP_PYRIMIDINE_NUCLEOTIDE_METABOLIC_PROCESS",32,27,57,23065,"voom_TMM",0.0662221000000908,"GSE136831","macrophages","Macrophage",0.0529931185547245
24,0.0975274365651989,"Up",0.0588399606661776,0.101927490917788,"GOBP_GLYCOSYL_COMPOUND_BIOSYNTHETIC_PROCESS",32,27,57,23065,"voom_TMM",0.101927490917788,"GSE136831","macrophages","Macrophage",0.105777181197594
152,0.0314063386864587,"Up",0.063587285549155,0.105704782520137,"GOBP_CYTOKINESIS",32,27,57,23065,"voom_TMM",0.105704782520137,"GSE136831","macrophages","Macrophage",0.109989494918049
21,0.0578238912827308,"Up",0.0585124855975157,0.101927490917788,"GOBP_DENDRITIC_CELL_CHEMOTAXIS",32,27,57,23065,"voom_TMM",0.101927490917788,"GSE136831","macrophages","Macrophage",0.105591496997816
472,0.0776481214072662,"Up",0.0879912987471797,0.121518860334269,"GOBP_MITOCHONDRION_ORGANIZATION",32,27,57,23065,"voom_TMM",0.121518860334269,"GSE136831","macrophages","Macrophage",0.125587580939157
67,0.0256115709107556,"Up",0.0260238670031061,0.0813922017114734,"GOBP_POSITIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS",32,27,57,23065,"voom_TMM",0.0813922017114734,"GSE136831","macrophages","Macrophage",0.0755319817901144
15,0.0894634137353293,"Up",0.0122074763346179,0.0678163461072581,"GOBP_PYRIMIDINE_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS",32,27,57,23065,"voom_TMM",0.0678163461072581,"GSE136831","macrophages","Macrophage",0.0553394647678357
78,0.0265066009103605,"Up",0.0453628796497334,0.0936606207686176,"GOBP_REGULATION_OF_CYTOKINESIS",32,27,57,23065,"voom_TMM",0.0936606207686176,"GSE136831","macrophages","Macrophage",0.0932848676852969
23,0.111739581777863,"Up",0.0335453331185926,0.0839735854546887,"GOBP_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS",32,27,57,23065,"voom_TMM",0.0839735854546887,"GSE136831","macrophages","Macrophage",0.0779341059096717
35,0.00447819160450729,"Up",0.0410627105147098,0.0894435278538233,"GOBP_FEMALE_MEIOTIC_NUCLEAR_DIVISION",32,27,57,23065,"voom_TMM",0.0894435278538233,"GSE136831","macrophages","Macrophage",0.0883129527508142
25,0.230738754300482,"Up",0.16006277866498,0.176953825659777,"GOBP_PROTEIN_NEDDYLATION",32,27,57,23065,"voom_TMM",0.176953825659777,"GSE136831","macrophages","Macrophage",0.182642510997741
27,0.0374007206561532,"Up",0.248239409000046,0.254012418511675,"GOBP_REGULATION_OF_MEIOTIC_NUCLEAR_DIVISION",32,27,57,23065,"voom_TMM",0.254012418511675,"GSE136831","macrophages","Macrophage",0.260983842944244
15,0.183901934490912,"Up",0.0992585781455704,0.130759803545063,"GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY",32,27,57,23065,"voom_TMM",0.130759803545063,"GSE136831","macrophages","Macrophage",0.134341351455643
18,0.075626253407939,"Up",0.121430826234454,0.147547448863215,"GOBP_PROTEIN_PEPTIDYL_PROLYL_ISOMERIZATION",32,27,57,23065,"voom_TMM",0.147547448863215,"GSE136831","macrophages","Macrophage",0.150510313569547
19,0.254199217868563,"Up",0.135442507148493,0.153594595735404,"GOBP_PEPTIDE_ANTIGEN_ASSEMBLY_WITH_MHC_PROTEIN_COMPLEX",32,27,57,23065,"voom_TMM",0.153594595735404,"GSE136831","macrophages","Macrophage",0.159883260318146
419,0.0360384694965212,"Up",0.0209196381287408,0.0813922017114734,"GOBP_RIBOSE_PHOSPHATE_METABOLIC_PROCESS",32,27,57,23065,"voom_TMM",0.0813922017114734,"GSE136831","macrophages","Macrophage",0.0696219205555732
79,0.0327666918037848,"Up",0.237972351879096,0.244644473894398,"GOBP_RESPONSE_TO_CHEMOKINE",32,27,57,23065,"voom_TMM",0.244644473894398,"GSE136831","macrophages","Macrophage",0.251876354460796
121,0.0309917085177452,"Up",0.0621033871999846,0.105098039876897,"GOBP_SPINDLE_ASSEMBLY",32,27,57,23065,"voom_TMM",0.105098039876897,"GSE136831","macrophages","Macrophage",0.108738644502575
21,0.0842315004879033,"Up",0.0911950984474015,0.123845195422397,"GOBP_KINETOCHORE_ORGANIZATION",32,27,57,23065,"voom_TMM",0.123845195422397,"GSE136831","macrophages","Macrophage",0.128217586175302
233,0.0491173074195203,"Up",0.133944254393396,0.152682569774856,"GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION",32,27,57,23065,"voom_TMM",0.152682569774856,"GSE136831","macrophages","Macrophage",0.158511919143944
20,0.0552217213888847,"Up",0.029749962461498,0.0828479967282224,"GOBP_AMP_METABOLIC_PROCESS",32,27,57,23065,"voom_TMM",0.0828479967282224,"GSE136831","macrophages","Macrophage",0.0774156481732905
457,0.0166768781485854,"Up",0.0529939384892341,0.0996467219455684,"GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE",32,27,57,23065,"voom_TMM",0.0996467219455684,"GSE136831","macrophages","Macrophage",0.101464004180607
59,0.0281894567913545,"Up",0.18411458771697,0.196627229600648,"GOBP_MEMBRANE_BIOGENESIS",32,27,57,23065,"voom_TMM",0.196627229600648,"GSE136831","macrophages","Macrophage",0.203086582704199
35,0.154973530355347,"Up",0.108145019954394,0.138325025523062,"GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN",32,27,57,23065,"voom_TMM",0.138325025523062,"GSE136831","macrophages","Macrophage",0.14070802320033
185,0.0249986978567808,"Up",0.0481024445638252,0.0953381784147887,"GOBP_SPINDLE_ORGANIZATION",32,27,57,23065,"voom_TMM",0.0953381784147887,"GSE136831","macrophages","Macrophage",0.0955959974243109
24,0.334696031902962,"Up",0.128430183342181,0.151094333343742,"GOBP_MATURATION_OF_LSU_RRNA",32,27,57,23065,"voom_TMM",0.151094333343742,"GSE136831","macrophages","Macrophage",0.15470745870631
392,0.0213323241733136,"Up",0.0305657875605969,0.0833175882765515,"GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION",32,27,57,23065,"voom_TMM",0.0833175882765515,"GSE136831","macrophages","Macrophage",0.077756543318804
489,0.0223960742006794,"Up",0.070889823005907,0.108500721890467,"GOBP_CELL_CYCLE_PHASE_TRANSITION",32,27,57,23065,"voom_TMM",0.108500721890467,"GSE136831","macrophages","Macrophage",0.113790798548978
26,0.00338302824816986,"Up",0.00947501514789589,0.0662221000000908,"GOBP_AMINOGLYCAN_CATABOLIC_PROCESS",32,27,57,23065,"voom_TMM",0.0662221000000908,"GSE136831","macrophages","Macrophage",0.0519361422730881
83,0.011613330875002,"Up",0.0695028798460971,0.108500721890467,"GOBP_MEIOTIC_CHROMOSOME_SEGREGATION",32,27,57,23065,"voom_TMM",0.108500721890467,"GSE136831","macrophages","Macrophage",0.113790798548978
16,0.03608089253214,"Up",0.0439344508701941,0.0929382614561799,"GOBP_REGULATION_OF_EXIT_FROM_MITOSIS",32,27,57,23065,"voom_TMM",0.0929382614561799,"GSE136831","macrophages","Macrophage",0.091969450488273
48,0.0626811471815668,"Up",0.113763066026157,0.143838359343416,"GOBP_GLUTATHIONE_METABOLIC_PROCESS",32,27,57,23065,"voom_TMM",0.143838359343416,"GSE136831","macrophages","Macrophage",0.145604358962825
39,0.0267652884936356,"Up",0.0560500169624075,0.101073801079751,"GOBP_HYDROGEN_PEROXIDE_METABOLIC_PROCESS",32,27,57,23065,"voom_TMM",0.101073801079751,"GSE136831","macrophages","Macrophage",0.103218297945077
121,0.0227742827204222,"Up",0.0283576775030461,0.0813922017114734,"GOBP_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION",32,27,57,23065,"voom_TMM",0.0813922017114734,"GSE136831","macrophages","Macrophage",0.076235820750775
18,0.113797684006791,"Up",0.0356773905637688,0.0840889997533259,"GOBP_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS",32,27,57,23065,"voom_TMM",0.0840889997533259,"GSE136831","macrophages","Macrophage",0.0807887065169956
