config,histology,comp,label,gene,patients,cells,detection_fraction,pseudobulk_CPM
unc20_pooled,AIS,other,Goblet (bronchial),TYROBP,4,7,0.0,0.0
unc20_pooled,AIS,other,Goblet (bronchial),C1QA,4,7,0.2857142857142857,50.112753695815584
unc20_pooled,AIS,other,Goblet (bronchial),C1QB,4,7,0.0,0.0
unc20_pooled,AIS,other,Goblet (bronchial),CD68,4,7,0.14285714285714285,25.056376847907792
unc20_pooled,AIS,other,Goblet (bronchial),CSF1R,4,7,0.0,0.0
unc20_pooled,AIS,other,Goblet (bronchial),PPARG,4,7,0.0,0.0
unc20_pooled,AIS,other,Goblet (bronchial),FABP4,4,7,0.0,0.0
unc20_pooled,AIS,other,Goblet (bronchial),COL1A1,4,7,0.2857142857142857,50.112753695815584
unc20_pooled,AIS,other,Goblet (bronchial),COL1A2,4,7,0.0,0.0
unc20_pooled,AIS,other,Goblet (bronchial),COL3A1,4,7,0.14285714285714285,25.056376847907792
unc20_pooled,AIS,other,Goblet (bronchial),DCN,4,7,0.0,0.0
unc20_pooled,AIS,other,Goblet (bronchial),LUM,4,7,0.0,0.0
unc20_pooled,AIS,other,Goblet (bronchial),PDGFRA,4,7,0.0,0.0
unc20_pooled,AIS,other,Goblet (bronchial),PI16,4,7,0.0,0.0
unc20_pooled,AIS,other,Goblet (bronchial),ACTA2,4,7,0.0,0.0
unc20_pooled,AIS,other,Goblet (bronchial),TAGLN,4,7,0.0,0.0
unc20_pooled,AIS,other,Goblet (bronchial),MYH11,4,7,0.0,0.0
unc20_pooled,AIS,other,Goblet (bronchial),PECAM1,4,7,0.14285714285714285,50.112753695815584
unc20_pooled,AIS,other,Goblet (bronchial),VWF,4,7,0.0,0.0
unc20_pooled,AIS,other,Goblet (bronchial),MKI67,4,7,0.0,0.0
unc20_pooled,AIS,other,Goblet (bronchial),CLDN4,4,7,0.7142857142857143,1202.706088699574
unc20_pooled,AIS,other,Goblet (bronchial),KRT17,4,7,0.0,0.0
unc20_pooled,AIS,other,Goblet (nasal),EPCAM,12,102,0.5196078431372549,343.68120760141966
unc20_pooled,AIS,other,Goblet (nasal),KRT8,12,102,0.5980392156862745,460.48789253784986
unc20_pooled,AIS,other,Goblet (nasal),SFTPC,12,102,0.8627450980392157,1767.8242508648189
unc20_pooled,AIS,other,Goblet (nasal),SFTPA1,12,102,0.6666666666666666,640.1904847477425
unc20_pooled,AIS,other,Goblet (nasal),ABCA3,12,102,0.23529411764705882,193.18028662563458
unc20_pooled,AIS,other,Goblet (nasal),AGER,12,102,0.4019607843137255,244.84478188597868
unc20_pooled,AIS,other,Goblet (nasal),HOPX,12,102,0.30392156862745096,440.27135091423696
unc20_pooled,AIS,other,Goblet (nasal),SCGB1A1,12,102,0.6666666666666666,37643.20050316726
unc20_pooled,AIS,other,Goblet (nasal),FOXJ1,12,102,0.3333333333333333,298.7555595489465
unc20_pooled,AIS,other,Goblet (nasal),PTPRC,12,102,0.0,0.0
unc20_pooled,AIS,other,Goblet (nasal),LST1,12,102,0.029411764705882353,6.738847207870974
unc20_pooled,AIS,other,Goblet (nasal),TYROBP,12,102,0.049019607843137254,20.216541623612923
unc20_pooled,AIS,other,Goblet (nasal),C1QA,12,102,0.23529411764705882,71.88103688395705
unc20_pooled,AIS,other,Goblet (nasal),C1QB,12,102,0.23529411764705882,85.358731299699
unc20_pooled,AIS,other,Goblet (nasal),CD68,12,102,0.22549019607843138,69.6347544813334
unc20_pooled,AIS,other,Goblet (nasal),CSF1R,12,102,0.049019607843137254,11.23141201311829
unc20_pooled,AIS,other,Goblet (nasal),PPARG,12,102,0.0196078431372549,4.492564805247316
unc20_pooled,AIS,other,Goblet (nasal),FABP4,12,102,0.049019607843137254,17.970259220989263
unc20_pooled,AIS,other,Goblet (nasal),COL1A1,12,102,0.28431372549019607,132.53066175479583
unc20_pooled,AIS,other,Goblet (nasal),COL1A2,12,102,0.18627450980392157,47.17193045509681
unc20_pooled,AIS,other,Goblet (nasal),COL3A1,12,102,0.16666666666666666,47.17193045509681
unc20_pooled,AIS,other,Goblet (nasal),DCN,12,102,0.24509803921568626,78.61988409182803
unc20_pooled,AIS,other,Goblet (nasal),LUM,12,102,0.11764705882352941,29.201671234107554
unc20_pooled,AIS,other,Goblet (nasal),PDGFRA,12,102,0.0196078431372549,8.985129610494631
unc20_pooled,AIS,other,Goblet (nasal),PI16,12,102,0.0,0.0
unc20_pooled,AIS,other,Goblet (nasal),ACTA2,12,102,0.09803921568627451,26.955388831483894
unc20_pooled,AIS,other,Goblet (nasal),TAGLN,12,102,0.27450980392156865,101.0827081180646
unc20_pooled,AIS,other,Goblet (nasal),MYH11,12,102,0.058823529411764705,13.477694415741947
unc20_pooled,AIS,other,Goblet (nasal),PECAM1,12,102,0.16666666666666666,76.37360168920436
unc20_pooled,AIS,other,Goblet (nasal),VWF,12,102,0.06862745098039216,35.940518441978526
unc20_pooled,AIS,other,Goblet (nasal),MKI67,12,102,0.0,0.0
unc20_pooled,AIS,other,Goblet (nasal),CLDN4,12,102,0.5980392156862745,613.2350959162586
unc20_pooled,AIS,other,Goblet (nasal),KRT17,12,102,0.12745098039215685,128.0380969495485
unc20_pooled,AIS,other,Goblet (subsegmental),EPCAM,4,8,0.625,334.62033462033463
unc20_pooled,AIS,other,Goblet (subsegmental),KRT8,4,8,0.375,77.22007722007723
unc20_pooled,AIS,other,Goblet (subsegmental),SFTPC,4,8,1.0,2239.3822393822397
unc20_pooled,AIS,other,Goblet (subsegmental),SFTPA1,4,8,0.625,746.4607464607465
unc20_pooled,AIS,other,Goblet (subsegmental),ABCA3,4,8,0.0,0.0
unc20_pooled,AIS,other,Goblet (subsegmental),AGER,4,8,0.5,128.7001287001287
unc20_pooled,AIS,other,Goblet (subsegmental),HOPX,4,8,0.375,102.96010296010296
unc20_pooled,AIS,other,Goblet (subsegmental),SCGB1A1,4,8,1.0,211814.6718146718
unc20_pooled,AIS,other,Goblet (subsegmental),FOXJ1,4,8,0.375,257.4002574002574
unc20_pooled,AIS,other,Goblet (subsegmental),PTPRC,4,8,0.0,0.0
unc20_pooled,AIS,other,Goblet (subsegmental),LST1,4,8,0.125,25.74002574002574
unc20_pooled,AIS,other,Goblet (subsegmental),TYROBP,4,8,0.0,0.0
unc20_pooled,AIS,other,Goblet (subsegmental),C1QA,4,8,0.125,25.74002574002574
unc20_pooled,AIS,other,Goblet (subsegmental),C1QB,4,8,0.25,51.48005148005148
unc20_pooled,AIS,other,Goblet (subsegmental),CD68,4,8,0.125,25.74002574002574
unc20_pooled,AIS,other,Goblet (subsegmental),CSF1R,4,8,0.0,0.0
unc20_pooled,AIS,other,Goblet (subsegmental),PPARG,4,8,0.0,0.0
unc20_pooled,AIS,other,Goblet (subsegmental),FABP4,4,8,0.0,0.0
unc20_pooled,AIS,other,Goblet (subsegmental),COL1A1,4,8,0.25,77.22007722007723
unc20_pooled,AIS,other,Goblet (subsegmental),COL1A2,4,8,0.375,77.22007722007723
unc20_pooled,AIS,other,Goblet (subsegmental),COL3A1,4,8,0.0,0.0
unc20_pooled,AIS,other,Goblet (subsegmental),DCN,4,8,0.5,180.18018018018017
unc20_pooled,AIS,other,Goblet (subsegmental),LUM,4,8,0.25,77.22007722007723
unc20_pooled,AIS,other,Goblet (subsegmental),PDGFRA,4,8,0.125,25.74002574002574
unc20_pooled,AIS,other,Goblet (subsegmental),PI16,4,8,0.0,0.0
unc20_pooled,AIS,other,Goblet (subsegmental),ACTA2,4,8,0.125,25.74002574002574
unc20_pooled,AIS,other,Goblet (subsegmental),TAGLN,4,8,0.5,154.44015444015446
unc20_pooled,AIS,other,Goblet (subsegmental),MYH11,4,8,0.125,25.74002574002574
unc20_pooled,AIS,other,Goblet (subsegmental),PECAM1,4,8,0.125,77.22007722007723
unc20_pooled,AIS,other,Goblet (subsegmental),VWF,4,8,0.0,0.0
unc20_pooled,AIS,other,Goblet (subsegmental),MKI67,4,8,0.0,0.0
unc20_pooled,AIS,other,Goblet (subsegmental),CLDN4,4,8,0.625,334.62033462033463
unc20_pooled,AIS,other,Goblet (subsegmental),KRT17,4,8,0.0,0.0
unc20_pooled,AIS,other,Ionocyte,EPCAM,1,2,1.0,453.78913931326576
unc20_pooled,AIS,other,Ionocyte,KRT8,1,2,0.5,453.78913931326576
unc20_pooled,AIS,other,Ionocyte,SFTPC,1,2,0.5,151.26304643775526
unc20_pooled,AIS,other,Ionocyte,SFTPA1,1,2,1.0,453.78913931326576
unc20_pooled,AIS,other,Ionocyte,ABCA3,1,2,0.0,0.0
unc20_pooled,AIS,other,Ionocyte,AGER,1,2,1.0,453.78913931326576
unc20_pooled,AIS,other,Ionocyte,HOPX,1,2,0.0,0.0
unc20_pooled,AIS,other,Ionocyte,SCGB1A1,1,2,0.0,0.0
unc20_pooled,AIS,other,Ionocyte,FOXJ1,1,2,0.0,0.0
unc20_pooled,AIS,other,Ionocyte,PTPRC,1,2,0.0,0.0
unc20_pooled,AIS,other,Ionocyte,LST1,1,2,0.0,0.0
unc20_pooled,AIS,other,Ionocyte,TYROBP,1,2,0.0,0.0
unc20_pooled,AIS,other,Ionocyte,C1QA,1,2,0.0,0.0
unc20_pooled,AIS,other,Ionocyte,C1QB,1,2,0.0,0.0
unc20_pooled,AIS,other,Ionocyte,CD68,1,2,0.0,0.0
unc20_pooled,AIS,other,Ionocyte,CSF1R,1,2,0.5,151.26304643775526
unc20_pooled,AIS,other,Ionocyte,PPARG,1,2,0.0,0.0
unc20_pooled,AIS,other,Ionocyte,FABP4,1,2,0.0,0.0
unc20_pooled,AIS,other,Ionocyte,COL1A1,1,2,0.5,151.26304643775526
unc20_pooled,AIS,other,Ionocyte,COL1A2,1,2,0.0,0.0
unc20_pooled,AIS,other,Ionocyte,COL3A1,1,2,0.5,151.26304643775526
unc20_pooled,AIS,other,Ionocyte,DCN,1,2,0.0,0.0
unc20_pooled,AIS,other,Ionocyte,LUM,1,2,0.0,0.0
unc20_pooled,AIS,other,Ionocyte,PDGFRA,1,2,0.0,0.0
unc20_pooled,AIS,other,Ionocyte,PI16,1,2,0.0,0.0
unc20_pooled,AIS,other,Ionocyte,ACTA2,1,2,0.0,0.0
unc20_pooled,AIS,other,Ionocyte,TAGLN,1,2,0.0,0.0
unc20_pooled,AIS,other,Ionocyte,MYH11,1,2,0.5,151.26304643775526
unc20_pooled,AIS,other,Ionocyte,PECAM1,1,2,0.0,0.0
unc20_pooled,AIS,other,Ionocyte,VWF,1,2,0.5,151.26304643775526
unc20_pooled,AIS,other,Ionocyte,MKI67,1,2,0.0,0.0
unc20_pooled,AIS,other,Ionocyte,CLDN4,1,2,0.0,0.0
unc20_pooled,AIS,other,Ionocyte,KRT17,1,2,0.0,0.0
unc20_pooled,AIS,other,Lymphatic EC differentiating,EPCAM,12,644,0.043478260869565216,26.012014194168778
unc20_pooled,AIS,other,Lymphatic EC differentiating,KRT8,12,644,0.10403726708074534,62.09319517317709
unc20_pooled,AIS,other,Lymphatic EC differentiating,SFTPC,12,644,0.7468944099378882,1621.135852359164
unc20_pooled,AIS,other,Lymphatic EC differentiating,SFTPA1,12,644,0.5838509316770186,746.7965365422649
unc20_pooled,AIS,other,Lymphatic EC differentiating,ABCA3,12,644,0.11956521739130435,77.19694535043637
unc20_pooled,AIS,other,Lymphatic EC differentiating,AGER,12,644,0.2826086956521739,241.66000283614864
unc20_pooled,AIS,other,Lymphatic EC differentiating,HOPX,12,644,0.07919254658385093,48.667639460057714
unc20_pooled,AIS,other,Lymphatic EC differentiating,SCGB1A1,12,644,0.2204968944099379,171.17583534227194
unc20_pooled,AIS,other,Lymphatic EC differentiating,FOXJ1,12,644,0.010869565217391304,5.873680624489724
unc20_pooled,AIS,other,Lymphatic EC differentiating,PTPRC,12,644,0.024844720496894408,13.425555713119369
unc20_pooled,AIS,other,Lymphatic EC differentiating,LST1,12,644,0.015527950310559006,9.230069552769566
unc20_pooled,AIS,other,Lymphatic EC differentiating,TYROBP,12,644,0.03571428571428571,20.977430801749012
unc20_pooled,AIS,other,Lymphatic EC differentiating,C1QA,12,644,0.08385093167701864,52.863125620407516
unc20_pooled,AIS,other,Lymphatic EC differentiating,C1QB,12,644,0.08695652173913043,57.058611780757325
unc20_pooled,AIS,other,Lymphatic EC differentiating,CD68,12,644,0.13664596273291926,98.17437615218537
unc20_pooled,AIS,other,Lymphatic EC differentiating,CSF1R,12,644,0.024844720496894408,15.942847409329252
unc20_pooled,AIS,other,Lymphatic EC differentiating,PPARG,12,644,0.3198757763975155,250.05097515684827
unc20_pooled,AIS,other,Lymphatic EC differentiating,FABP4,12,644,0.5170807453416149,902.0295244752076
unc20_pooled,AIS,other,Lymphatic EC differentiating,COL1A1,12,644,0.09161490683229814,93.97888999183559
unc20_pooled,AIS,other,Lymphatic EC differentiating,COL1A2,12,644,0.10559006211180125,101.53076508046523
unc20_pooled,AIS,other,Lymphatic EC differentiating,COL3A1,12,644,0.08229813664596274,87.2661121352759
unc20_pooled,AIS,other,Lymphatic EC differentiating,DCN,12,644,0.17701863354037267,155.2329879329427
unc20_pooled,AIS,other,Lymphatic EC differentiating,LUM,12,644,0.09316770186335403,68.80597302973678
unc20_pooled,AIS,other,Lymphatic EC differentiating,PDGFRA,12,644,0.03571428571428571,21.816528033818976
unc20_pooled,AIS,other,Lymphatic EC differentiating,PI16,12,644,0.006211180124223602,3.3563889282798423
unc20_pooled,AIS,other,Lymphatic EC differentiating,ACTA2,12,644,0.07453416149068323,62.09319517317709
unc20_pooled,AIS,other,Lymphatic EC differentiating,TAGLN,12,644,0.17080745341614906,140.96833498775337
unc20_pooled,AIS,other,Lymphatic EC differentiating,MYH11,12,644,0.05124223602484472,44.47215329970791
unc20_pooled,AIS,other,Lymphatic EC differentiating,PECAM1,12,644,0.6040372670807453,678.8296607445981
unc20_pooled,AIS,other,Lymphatic EC differentiating,VWF,12,644,0.29037267080745344,354.9381291655933
unc20_pooled,AIS,other,Lymphatic EC differentiating,MKI67,12,644,0.0015527950310559005,0.8390972320699606
unc20_pooled,AIS,other,Lymphatic EC differentiating,CLDN4,12,644,0.026397515527950312,15.942847409329252
unc20_pooled,AIS,other,Lymphatic EC differentiating,KRT17,12,644,0.004658385093167702,3.3563889282798423
unc20_pooled,AIS,other,Lymphatic EC mature,EPCAM,2,2,0.0,0.0
unc20_pooled,AIS,other,Lymphatic EC mature,KRT8,2,2,0.0,0.0
unc20_pooled,AIS,other,Lymphatic EC mature,SFTPC,2,2,0.5,1512.5732652675363
unc20_pooled,AIS,other,Lymphatic EC mature,SFTPA1,2,2,0.5,378.14331631688407
unc20_pooled,AIS,other,Lymphatic EC mature,ABCA3,2,2,0.0,0.0
unc20_pooled,AIS,other,Lymphatic EC mature,AGER,2,2,0.0,0.0
unc20_pooled,AIS,other,Lymphatic EC mature,HOPX,2,2,0.5,189.07165815844203
unc20_pooled,AIS,other,Lymphatic EC mature,SCGB1A1,2,2,0.5,189.07165815844203
unc20_pooled,AIS,other,Lymphatic EC mature,FOXJ1,2,2,0.0,0.0
unc20_pooled,AIS,other,Lymphatic EC mature,PTPRC,2,2,0.0,0.0
unc20_pooled,AIS,other,Lymphatic EC mature,LST1,2,2,0.0,0.0
unc20_pooled,AIS,other,Lymphatic EC mature,TYROBP,2,2,0.0,0.0
unc20_pooled,AIS,other,Lymphatic EC mature,C1QA,2,2,0.0,0.0
unc20_pooled,AIS,other,Lymphatic EC mature,C1QB,2,2,0.0,0.0
unc20_pooled,AIS,other,Lymphatic EC mature,CD68,2,2,0.5,189.07165815844203
unc20_pooled,AIS,other,Lymphatic EC mature,CSF1R,2,2,0.0,0.0
unc20_pooled,AIS,other,Lymphatic EC mature,PPARG,2,2,0.0,0.0
unc20_pooled,AIS,other,Lymphatic EC mature,FABP4,2,2,0.0,0.0
unc20_pooled,AIS,other,Lymphatic EC mature,COL1A1,2,2,1.0,378.14331631688407
unc20_pooled,AIS,other,Lymphatic EC mature,COL1A2,2,2,0.5,189.07165815844203
unc20_pooled,AIS,other,Lymphatic EC mature,COL3A1,2,2,0.5,378.14331631688407
unc20_pooled,AIS,other,Lymphatic EC mature,DCN,2,2,0.5,1134.4299489506525
unc20_pooled,AIS,other,Lymphatic EC mature,LUM,2,2,0.0,0.0
unc20_pooled,AIS,other,Lymphatic EC mature,PDGFRA,2,2,0.5,189.07165815844203
unc20_pooled,AIS,other,Lymphatic EC mature,PI16,2,2,0.0,0.0
unc20_pooled,AIS,other,Lymphatic EC mature,ACTA2,2,2,0.0,0.0
unc20_pooled,AIS,other,Lymphatic EC mature,TAGLN,2,2,0.5,567.2149744753262
unc20_pooled,AIS,other,Lymphatic EC mature,MYH11,2,2,0.5,378.14331631688407
unc20_pooled,AIS,other,Lymphatic EC mature,PECAM1,2,2,0.5,567.2149744753262
unc20_pooled,AIS,other,Lymphatic EC mature,VWF,2,2,0.5,189.07165815844203
unc20_pooled,AIS,other,Lymphatic EC mature,MKI67,2,2,0.0,0.0
unc20_pooled,AIS,other,Lymphatic EC mature,CLDN4,2,2,0.0,0.0
unc20_pooled,AIS,other,Lymphatic EC mature,KRT17,2,2,0.0,0.0
unc20_pooled,AIS,other,Mast cells,EPCAM,11,1500,0.022,15.507415559968468
unc20_pooled,AIS,other,Mast cells,KRT8,11,1500,0.05733333333333333,41.35310815991591
unc20_pooled,AIS,other,Mast cells,SFTPC,11,1500,0.7353333333333333,1772.15298926973
unc20_pooled,AIS,other,Mast cells,SFTPA1,11,1500,0.604,858.9385174049202
unc20_pooled,AIS,other,Mast cells,ABCA3,11,1500,0.09733333333333333,72.36793927985285
unc20_pooled,AIS,other,Mast cells,AGER,11,1500,0.25533333333333336,261.47225680280167
unc20_pooled,AIS,other,Mast cells,HOPX,11,1500,0.07,56.429762176551925
unc20_pooled,AIS,other,Mast cells,SCGB1A1,11,1500,0.194,219.25762555622086
unc20_pooled,AIS,other,Mast cells,FOXJ1,11,1500,0.017333333333333333,11.630561669976352
unc20_pooled,AIS,other,Mast cells,PTPRC,11,1500,0.14466666666666667,104.24429348645471
unc20_pooled,AIS,other,Mast cells,LST1,11,1500,0.018,12.061323213308809
unc20_pooled,AIS,other,Mast cells,TYROBP,11,1500,0.22733333333333333,184.79670208962423
unc20_pooled,AIS,other,Mast cells,C1QA,11,1500,0.124,105.53657811645208
unc20_pooled,AIS,other,Mast cells,C1QB,11,1500,0.11266666666666666,112.85952435310385
unc20_pooled,AIS,other,Mast cells,CD68,11,1500,0.2813333333333333,247.25712587283058
unc20_pooled,AIS,other,Mast cells,CSF1R,11,1500,0.024,21.107315623290415
unc20_pooled,AIS,other,Mast cells,PPARG,11,1500,0.018666666666666668,16.368938646633385
unc20_pooled,AIS,other,Mast cells,FABP4,11,1500,0.023333333333333334,18.091984819963212
unc20_pooled,AIS,other,Mast cells,COL1A1,11,1500,0.08066666666666666,73.22946236651777
unc20_pooled,AIS,other,Mast cells,COL1A2,11,1500,0.102,82.70621631983182
unc20_pooled,AIS,other,Mast cells,COL3A1,11,1500,0.076,61.59890069654141
unc20_pooled,AIS,other,Mast cells,DCN,11,1500,0.168,165.84319418299611
unc20_pooled,AIS,other,Mast cells,LUM,11,1500,0.09866666666666667,76.67555471317743
unc20_pooled,AIS,other,Mast cells,PDGFRA,11,1500,0.014,9.476753953314065
unc20_pooled,AIS,other,Mast cells,PI16,11,1500,0.002,1.2922846299973723
unc20_pooled,AIS,other,Mast cells,ACTA2,11,1500,0.050666666666666665,42.21463124658083
unc20_pooled,AIS,other,Mast cells,TAGLN,11,1500,0.144,142.15130929971096
unc20_pooled,AIS,other,Mast cells,MYH11,11,1500,0.04133333333333333,36.183969639926424
unc20_pooled,AIS,other,Mast cells,PECAM1,11,1500,0.09666666666666666,74.52174699651513
unc20_pooled,AIS,other,Mast cells,VWF,11,1500,0.06133333333333333,61.168139153208955
unc20_pooled,AIS,other,Mast cells,MKI67,11,1500,0.0013333333333333333,1.2922846299973723
unc20_pooled,AIS,other,Mast cells,CLDN4,11,1500,0.032,22.830361796620245
unc20_pooled,AIS,other,Mast cells,KRT17,11,1500,0.002,1.2922846299973723
unc20_pooled,AIS,other,Mesothelium,EPCAM,1,2,0.0,0.0
unc20_pooled,AIS,other,Mesothelium,KRT8,1,2,1.0,1943.77990430622
unc20_pooled,AIS,other,Mesothelium,SFTPC,1,2,1.0,747.6076555023924
unc20_pooled,AIS,other,Mesothelium,SFTPA1,1,2,0.5,299.0430622009569
unc20_pooled,AIS,other,Mesothelium,ABCA3,1,2,0.0,0.0
unc20_pooled,AIS,other,Mesothelium,AGER,1,2,0.0,0.0
unc20_pooled,AIS,other,Mesothelium,HOPX,1,2,0.0,0.0
unc20_pooled,AIS,other,Mesothelium,SCGB1A1,1,2,0.5,149.52153110047846
unc20_pooled,AIS,other,Mesothelium,FOXJ1,1,2,0.0,0.0
unc20_pooled,AIS,other,Mesothelium,PTPRC,1,2,0.0,0.0
unc20_pooled,AIS,other,Mesothelium,LST1,1,2,0.0,0.0
unc20_pooled,AIS,other,Mesothelium,TYROBP,1,2,0.0,0.0
unc20_pooled,AIS,other,Mesothelium,C1QA,1,2,0.0,0.0
unc20_pooled,AIS,other,Mesothelium,C1QB,1,2,0.0,0.0
unc20_pooled,AIS,other,Mesothelium,CD68,1,2,0.5,149.52153110047846
unc20_pooled,AIS,other,Mesothelium,CSF1R,1,2,0.0,0.0
unc20_pooled,AIS,other,Mesothelium,PPARG,1,2,0.0,0.0
unc20_pooled,AIS,other,Mesothelium,FABP4,1,2,0.0,0.0
unc20_pooled,AIS,other,Mesothelium,COL1A1,1,2,0.5,149.52153110047846
unc20_pooled,AIS,other,Mesothelium,COL1A2,1,2,0.5,149.52153110047846
unc20_pooled,AIS,other,Mesothelium,COL3A1,1,2,0.5,299.0430622009569
unc20_pooled,AIS,other,Mesothelium,DCN,1,2,0.0,0.0
unc20_pooled,AIS,other,Mesothelium,LUM,1,2,0.0,0.0
unc20_pooled,AIS,other,Mesothelium,PDGFRA,1,2,0.0,0.0
unc20_pooled,AIS,other,Mesothelium,PI16,1,2,0.0,0.0
unc20_pooled,AIS,other,Mesothelium,ACTA2,1,2,0.0,0.0
unc20_pooled,AIS,other,Mesothelium,TAGLN,1,2,0.0,0.0
unc20_pooled,AIS,other,Mesothelium,MYH11,1,2,0.0,0.0
unc20_pooled,AIS,other,Mesothelium,PECAM1,1,2,0.0,0.0
unc20_pooled,AIS,other,Mesothelium,VWF,1,2,0.0,0.0
unc20_pooled,AIS,other,Mesothelium,MKI67,1,2,0.0,0.0
unc20_pooled,AIS,other,Mesothelium,CLDN4,1,2,0.0,0.0
unc20_pooled,AIS,other,Mesothelium,KRT17,1,2,0.0,0.0
unc20_pooled,AIS,other,Migratory DCs,EPCAM,6,31,0.0,0.0
unc20_pooled,AIS,other,Migratory DCs,KRT8,6,31,0.12903225806451613,37.3103004411943
unc20_pooled,AIS,other,Migratory DCs,SFTPC,6,31,0.967741935483871,1063.3435625740376
unc20_pooled,AIS,other,Migratory DCs,SFTPA1,6,31,0.7741935483870968,531.6717812870188
unc20_pooled,AIS,other,Migratory DCs,ABCA3,6,31,0.16129032258064516,46.63787555149288
unc20_pooled,AIS,other,Migratory DCs,AGER,6,31,0.3870967741935484,223.8618026471658
unc20_pooled,AIS,other,Migratory DCs,HOPX,6,31,0.1935483870967742,55.96545066179145
unc20_pooled,AIS,other,Migratory DCs,SCGB1A1,6,31,0.2903225806451613,93.27575110298577
unc20_pooled,AIS,other,Migratory DCs,FOXJ1,6,31,0.0,0.0
unc20_pooled,AIS,other,Migratory DCs,PTPRC,6,31,0.22580645161290322,65.29302577209003
unc20_pooled,AIS,other,Migratory DCs,LST1,6,31,0.22580645161290322,121.25847643388148
unc20_pooled,AIS,other,Migratory DCs,TYROBP,6,31,0.6774193548387096,531.6717812870188
unc20_pooled,AIS,other,Migratory DCs,C1QA,6,31,0.22580645161290322,111.9309013235829
unc20_pooled,AIS,other,Migratory DCs,C1QB,6,31,0.22580645161290322,111.9309013235829
unc20_pooled,AIS,other,Migratory DCs,CD68,6,31,0.25806451612903225,83.94817599268718
unc20_pooled,AIS,other,Migratory DCs,CSF1R,6,31,0.03225806451612903,9.327575110298575
unc20_pooled,AIS,other,Migratory DCs,PPARG,6,31,0.0967741935483871,27.982725330895725
unc20_pooled,AIS,other,Migratory DCs,FABP4,6,31,0.06451612903225806,18.65515022059715
unc20_pooled,AIS,other,Migratory DCs,COL1A1,6,31,0.16129032258064516,65.29302577209003
unc20_pooled,AIS,other,Migratory DCs,COL1A2,6,31,0.16129032258064516,195.8790773162701
unc20_pooled,AIS,other,Migratory DCs,COL3A1,6,31,0.12903225806451613,37.3103004411943
unc20_pooled,AIS,other,Migratory DCs,DCN,6,31,0.1935483870967742,55.96545066179145
unc20_pooled,AIS,other,Migratory DCs,LUM,6,31,0.16129032258064516,55.96545066179145
unc20_pooled,AIS,other,Migratory DCs,PDGFRA,6,31,0.0,0.0
unc20_pooled,AIS,other,Migratory DCs,PI16,6,31,0.0,0.0
unc20_pooled,AIS,other,Migratory DCs,ACTA2,6,31,0.0967741935483871,37.3103004411943
unc20_pooled,AIS,other,Migratory DCs,TAGLN,6,31,0.16129032258064516,55.96545066179145
unc20_pooled,AIS,other,Migratory DCs,MYH11,6,31,0.0,0.0
unc20_pooled,AIS,other,Migratory DCs,PECAM1,6,31,0.2903225806451613,167.89635198537437
unc20_pooled,AIS,other,Migratory DCs,VWF,6,31,0.16129032258064516,65.29302577209003
unc20_pooled,AIS,other,Migratory DCs,MKI67,6,31,0.0,0.0
unc20_pooled,AIS,other,Migratory DCs,CLDN4,6,31,0.0,0.0
unc20_pooled,AIS,other,Migratory DCs,KRT17,6,31,0.0,0.0
unc20_pooled,AIS,other,Multiciliated (nasal),EPCAM,1,1,1.0,61.06870229007633
unc20_pooled,AIS,other,Multiciliated (nasal),KRT8,1,1,1.0,152.67175572519085
unc20_pooled,AIS,other,Multiciliated (nasal),SFTPC,1,1,1.0,335.87786259541986
unc20_pooled,AIS,other,Multiciliated (nasal),SFTPA1,1,1,1.0,122.13740458015266
unc20_pooled,AIS,other,Multiciliated (nasal),ABCA3,1,1,0.0,0.0
unc20_pooled,AIS,other,Multiciliated (nasal),AGER,1,1,1.0,30.534351145038165
unc20_pooled,AIS,other,Multiciliated (nasal),HOPX,1,1,0.0,0.0
unc20_pooled,AIS,other,Multiciliated (nasal),SCGB1A1,1,1,1.0,854.9618320610687
unc20_pooled,AIS,other,Multiciliated (nasal),FOXJ1,1,1,1.0,396.9465648854962
unc20_pooled,AIS,other,Multiciliated (nasal),PTPRC,1,1,1.0,30.534351145038165
unc20_pooled,AIS,other,Multiciliated (nasal),LST1,1,1,1.0,61.06870229007633
unc20_pooled,AIS,other,Multiciliated (nasal),TYROBP,1,1,1.0,1251.908396946565
unc20_pooled,AIS,other,Multiciliated (nasal),C1QA,1,1,1.0,3083.9694656488546
unc20_pooled,AIS,other,Multiciliated (nasal),C1QB,1,1,1.0,1740.4580152671756
unc20_pooled,AIS,other,Multiciliated (nasal),CD68,1,1,1.0,2625.9541984732823
unc20_pooled,AIS,other,Multiciliated (nasal),CSF1R,1,1,0.0,0.0
unc20_pooled,AIS,other,Multiciliated (nasal),PPARG,1,1,1.0,152.67175572519085
unc20_pooled,AIS,other,Multiciliated (nasal),FABP4,1,1,1.0,3633.587786259542
unc20_pooled,AIS,other,Multiciliated (nasal),COL1A1,1,1,1.0,30.534351145038165
unc20_pooled,AIS,other,Multiciliated (nasal),COL1A2,1,1,0.0,0.0
unc20_pooled,AIS,other,Multiciliated (nasal),COL3A1,1,1,0.0,0.0
unc20_pooled,AIS,other,Multiciliated (nasal),DCN,1,1,0.0,0.0
unc20_pooled,AIS,other,Multiciliated (nasal),LUM,1,1,0.0,0.0
