logFC	logCPM	F	PValue	FDR	feature_id
0.0203341825013477	4.81000061398016	0.0255413379786496	0.875296944004613	0.953657719409469	ENSMUSG00000000001
-0.302313153623629	1.0552263145121	0.819237159202441	0.380709826638275	0.688401079518923	ENSMUSG00000000028
1.34743374406784	3.24181314874666	9.0506521401239	0.0103933023374375	0.168687704155406	ENSMUSG00000000031
0.403261021858706	9.76894739631993	0.567746411165543	0.467029122650061	0.752640978533851	ENSMUSG00000000049
0.158839066413274	3.10077018787211	0.680443838213045	0.423201291607453	0.72229019704978	ENSMUSG00000000056
-0.27248807303092	5.14876922074747	0.942555238008917	0.34884718729989	0.663854001169045	ENSMUSG00000000058
-0.31073875192103	7.57757705087197	3.44521673566652	0.0844953080296074	0.36232194766257	ENSMUSG00000000078
0.0375562038786912	5.52130611826046	0.0701207894941894	0.795000284337485	0.926016504373254	ENSMUSG00000000085
-0.15710241330974	6.70293206885423	0.241880977864125	0.631082838661808	0.848875481193355	ENSMUSG00000000088
0.359152755556081	2.84549678812618	3.34562933795022	0.0886609120319639	0.371227726704517	ENSMUSG00000000093
-0.822127716749798	1.25187035616602	7.35287474926275	0.0168657497063594	0.198252872143563	ENSMUSG00000000094
0.496073545689141	2.68163778698557	3.04043840118105	0.0991732467102377	0.387867693959686	ENSMUSG00000000120
-0.402068448310161	2.5004387078111	1.907660244651	0.188810201503385	0.509839178571857	ENSMUSG00000000126
0.20620774936012	4.28619267273026	1.74163506907853	0.208001291447004	0.531890042752344	ENSMUSG00000000127
-0.163468122401549	4.14493539135999	0.815635588767507	0.381661580924283	0.688461810980864	ENSMUSG00000000131
-0.421467356005562	3.99306188500588	5.89851655597625	0.0291399439298667	0.241849842016739	ENSMUSG00000000134
0.533030421795738	1.9884955933029	3.52076230313829	0.0815837941541573	0.35789999817738	ENSMUSG00000000142
-0.483483397187682	0.735962366361294	1.75378353882007	0.206660545574561	0.530660426578505	ENSMUSG00000000148
0.122129623202107	3.33900034691933	0.230148535715729	0.638786514252754	0.852433022041569	ENSMUSG00000000149
0.656135215734709	5.03923587206676	16.4128437419293	0.00117893075701106	0.0970063524560602	ENSMUSG00000000154
-0.251247792351278	4.45143696107398	1.67685814246613	0.216188586633234	0.540696142147298	ENSMUSG00000000159
-0.319491822201446	4.23915310282992	0.977906327745043	0.340265479763369	0.65663479098049	ENSMUSG00000000167
-0.332653713961194	4.62578427904959	6.14815929162155	0.0264179404665176	0.233884575909264	ENSMUSG00000000168
0.142588142923227	3.45563667447504	0.327998756282112	0.575895457334837	0.818544757201714	ENSMUSG00000000171
0.0312699474819007	8.01128243354206	0.0636753107319292	0.804426887185709	0.928995448429438	ENSMUSG00000000184
-0.103276308423498	4.71957923060679	0.632125194412547	0.439782207964658	0.734718728029204	ENSMUSG00000000194
-1.18470620389408	1.09137540271148	17.1310894944061	0.000862580255646883	0.0873673204847183	ENSMUSG00000000202
-0.88578633186907	0.462050785668045	2.52741352192358	0.130284170005228	0.437361478229246	ENSMUSG00000000204
0.0181979249474291	4.66385576889467	0.0149461919786644	0.904426323105343	0.964811257005064	ENSMUSG00000000216
0.581008229943837	1.64367892939566	2.56223593155193	0.131755996234049	0.439022037988367	ENSMUSG00000000247
0.0481675313520507	4.69041282404206	0.0891673236094785	0.76960263448136	0.915131351226991	ENSMUSG00000000253
-0.241390433937383	2.4873858601774	0.87858640677149	0.364413162461	0.675763534394625	ENSMUSG00000000266
0.0582414913162936	5.54547603738568	0.167445774369582	0.688552096835703	0.877050561029834	ENSMUSG00000000275
0.230764727812016	2.63393893013019	1.1687135701282	0.297855967615484	0.617863408452792	ENSMUSG00000000276
0.187693794028689	5.16610253240647	2.0275909762034	0.176261120063437	0.492938717760492	ENSMUSG00000000278
0.0186237129731423	4.12654779755907	0.0142021153088618	0.906823313427103	0.965700323207421	ENSMUSG00000000282
-0.46706124214511	1.42426000027654	1.28565190709438	0.275756412087438	0.600445195446493	ENSMUSG00000000290
-0.181419753617369	4.17198497837148	0.834930467796585	0.376242635752478	0.684977074459646	ENSMUSG00000000295
0.909554571839824	2.73130508097233	5.28625677992106	0.0374232093809659	0.261656633350636	ENSMUSG00000000296
0.795885851158695	7.11460666661794	11.3440964809721	0.00445017365983981	0.127735507899007	ENSMUSG00000000301
-0.0971505374011694	9.59812889316937	0.363899913754238	0.555946923654849	0.808445656278212	ENSMUSG00000000303
-0.284158386076181	0.313643658258859	0.325212431581832	0.577392352518091	0.819141818365494	ENSMUSG00000000305
-0.310767358854008	5.13736209504488	3.15219662157609	0.0974473748963198	0.385700863347536	ENSMUSG00000000308
0.501909542854614	1.2593523830768	3.26200185845604	0.0924531891247956	0.378370871546656	ENSMUSG00000000317
-0.251981994032292	1.3515644844224	0.441359428918697	0.517253989028179	0.782691475755681	ENSMUSG00000000318
-0.206436621009555	1.37654400796486	0.47185824182654	0.503224207481862	0.775492013007373	ENSMUSG00000000320
-0.358486586626876	2.67789175917217	1.89552596067502	0.190105627663349	0.511380113087599	ENSMUSG00000000325
0.422318251603461	8.2127636665425	6.12454930304692	0.026660737630463	0.235127658880508	ENSMUSG00000000326
-0.442210373222001	3.04077674944244	2.11250276837491	0.168234765112168	0.486357829905703	ENSMUSG00000000339
0.398708350848287	5.79649664700015	6.22815614627125	0.0256092649184208	0.231879968803022	ENSMUSG00000000340
0.0610880671389843	7.93402850198366	0.228318227625799	0.640110895087097	0.853423572520928	ENSMUSG00000000346
0.0334362623320583	5.27261577994545	0.0767593864937039	0.785766257176549	0.922417049396919	ENSMUSG00000000355
-0.109959061976705	5.04816283657078	0.738978185693014	0.40439608786897	0.706106352672086	ENSMUSG00000000374
0.479696836770468	4.08165387334818	8.43533834275065	0.0114937106921395	0.172761557977422	ENSMUSG00000000378
-0.0326207989993615	4.23421145761283	0.04246434666268	0.83968944762704	0.940602057843298	ENSMUSG00000000384
0.0626447395486176	6.64534407643189	0.17484200763135	0.682154667526669	0.874153888738814	ENSMUSG00000000385
-1.28073581289705	1.74704357579335	13.8863799655996	0.00209124380551888	0.107710743466557	ENSMUSG00000000386
0.254999693722401	6.176330004221	3.47903798212598	0.0831382713151069	0.360522024614067	ENSMUSG00000000399
-0.0542736120227481	6.90655362507849	0.0239887726390349	0.879649478246461	0.955447962914956	ENSMUSG00000000402
0.186639436738886	0.208308263860545	0.195624090868656	0.664843903094181	0.865556157805277	ENSMUSG00000000409
0.19132133924969	1.65090826938071	0.253498781521349	0.622457383181687	0.843400997374803	ENSMUSG00000000416
-0.118035969151371	5.59554252059715	0.907101289148116	0.356958652569521	0.670709348161974	ENSMUSG00000000420
0.632019568164383	3.83249528518255	10.4600415113175	0.00596499886366528	0.141653992318524	ENSMUSG00000000439
0.191293645807181	1.72726308991615	0.398184673131256	0.53817581889716	0.796577835101633	ENSMUSG00000000440
0.395419039374606	3.26771456990734	4.68771363916411	0.0480515815104745	0.28907066358718	ENSMUSG00000000441
-0.70931660344309	0.549213835284701	2.81223012689103	0.11578227850713	0.414305256243078	ENSMUSG00000000486
-0.473639876499077	4.38691170374577	2.18456533631661	0.161459668884327	0.477416481502448	ENSMUSG00000000489
0.412088905003884	3.9280759332705	7.25244664694836	0.0174326821810161	0.201086803569338	ENSMUSG00000000530
-0.422323755358139	3.37932288914479	4.33595727954707	0.0560454597893446	0.305685399891461	ENSMUSG00000000531
-0.281144000127304	3.64709473362719	2.51535840289415	0.134955323524902	0.443394697588138	ENSMUSG00000000532
0.094279971362555	4.87309276564052	0.364924399873186	0.555399090473906	0.808135959230673	ENSMUSG00000000538
-0.850643722230852	2.35567181025268	10.1924064769927	0.00650181106447929	0.145775800048989	ENSMUSG00000000552
-0.173619493965697	0.102040847017511	0.121173984113326	0.734322166498576	0.899324559989443	ENSMUSG00000000555
-0.267083662867816	4.2753655287751	1.72120408816584	0.210540238902629	0.534338921026897	ENSMUSG00000000561
0.110099670435346	-0.75318895681074	0.0219156890299738	0.88391972150758	0.957230543304999	ENSMUSG00000000562
0.112334285287196	8.05779501499579	0.472430447356271	0.503042581264635	0.775373469779426	ENSMUSG00000000563
0.0687291218338619	2.88999599393474	0.0316432546241996	0.861353049692401	0.948795182135516	ENSMUSG00000000567
-0.00792416129470509	7.2635503621093	0.00366263900384102	0.952592799343307	0.98189518763127	ENSMUSG00000000568
0.114180478876087	4.51723346852812	0.626470755209601	0.441791606884993	0.736202751006219	ENSMUSG00000000581
0.14017473849951	6.24430798128475	0.629053985703508	0.440871063735747	0.735486702965031	ENSMUSG00000000594
0.49810270186654	3.33133490518535	9.0023426964814	0.00950118312162067	0.164394886932621	ENSMUSG00000000600
0.0204111741284295	5.44236767294426	0.0269652445790892	0.87190039384444	0.952309589383102	ENSMUSG00000000605
0.82288645707643	3.15084048155887	7.74351367554407	0.0146179201153259	0.186473670988552	ENSMUSG00000000627
-0.0869693830848674	5.68608785263286	0.261300621344065	0.617153955147734	0.841449620702669	ENSMUSG00000000628
0.253170987822973	7.25656832623185	2.71424950237629	0.12159518296639	0.425453875481976	ENSMUSG00000000631
0.684307026792843	6.87309424433881	3.62373873608459	0.0773032621958081	0.347976559498693	ENSMUSG00000000673
