ligand,ligand_complex,ligand_props,ligand_trimean,mat_max,receptor,receptor_complex,receptor_props,receptor_trimean,source,target,lr_probs,donor,disease,resource
TGFB1,TGFB1,0.55,0.07425650899997849,7.8508763,LPP,LPP,0.8758949880668258,0.2175253201282774,Macrophage,Myofibroblast,0.03129436657553166,034I,IPF,consensus
CXCL12,CXCL12,0.360381861575179,0.030293148926013425,7.8508763,CXCR4,CXCR4,0.664,0.11885873205023145,Myofibroblast,Macrophage,0.007149723875363701,034I,IPF,consensus
HBEGF,HBEGF,0.348,0.023355915356111923,7.8508763,CD44,CD44,0.6945107398568019,0.13114591764941785,Macrophage,Myofibroblast,0.006088765723742176,034I,IPF,consensus
TGFB1,TGFB1,0.3818615751789976,0.02474092861186472,7.8508763,SDC2,SDC2,0.648,0.12272384608153031,Myofibroblast,Macrophage,0.006035949897290745,034I,IPF,consensus
TGFB1,TGFB1,0.55,0.07425650899997849,7.8508763,TGFBR3,TGFBR3,0.48448687350835323,0.04057487625609113,Macrophage,Myofibroblast,0.005989803387540062,034I,IPF,consensus
TGFB1,TGFB1,0.3818615751789976,0.02474092861186472,7.8508763,CXCR4,CXCR4,0.664,0.11885873205023145,Myofibroblast,Macrophage,0.005846962769885605,034I,IPF,consensus
TGFB1,TGFB1,0.3818615751789976,0.02474092861186472,7.8508763,LPP,LPP,0.718,0.1158580983127262,Myofibroblast,Macrophage,0.005700195377737338,034I,IPF,consensus
TGFB1,TGFB1,0.55,0.07425650899997849,7.8508763,CAV1,CAV1,0.47255369928400953,0.038266560530198834,Macrophage,Myofibroblast,0.00565096747903537,034I,IPF,consensus
TGFB1,TGFB1,0.55,0.07425650899997849,7.8508763,ITGB1,ITGB1,0.47255369928400953,0.03515881173531188,Macrophage,Myofibroblast,0.005194418370364263,034I,IPF,consensus
TGFB1,TGFB1,0.55,0.07425650899997849,7.8508763,EGFR,EGFR,0.4439140811455847,0.033784419354589534,Macrophage,Myofibroblast,0.0049923771961822945,034I,IPF,consensus
TGFB1,TGFB1,0.55,0.07425650899997849,7.8508763,ITGB5,ITGB5,0.4701670644391408,0.03329475729950637,Macrophage,Myofibroblast,0.004920375087370016,034I,IPF,consensus
TGFB1,TGFB1,0.55,0.07425650899997849,7.8508763,SDC2,SDC2,0.4224343675417661,0.03273197192200472,Macrophage,Myofibroblast,0.004837607724527833,034I,IPF,consensus
TGFB1,TGFB1,0.55,0.07425650899997849,7.8508763,ENG,ENG,0.431980906921241,0.03256663873482646,Macrophage,Myofibroblast,0.0048132899915891625,034I,IPF,consensus
HBEGF,HBEGF,0.348,0.023355915356111923,7.8508763,CD9,CD9,0.522673031026253,0.07282528309891045,Macrophage,Myofibroblast,0.003390269269900739,034I,IPF,consensus
TGFB1,TGFB1,0.55,0.07425650899997849,7.8508763,ITGB8,ITGB8,0.2840095465393795,0.017370625932519923,Macrophage,Myofibroblast,0.0025731260236930165,034I,IPF,consensus
CXCL12,CXCL12,0.360381861575179,0.030293148926013425,7.8508763,SDC4,SDC4,0.418,0.03243777420561811,Myofibroblast,Macrophage,0.0019614298816405637,034I,IPF,consensus
CXCL12,CXCL12,0.360381861575179,0.030293148926013425,7.8508763,ITGAV,ITGAV,0.39,0.02819421433476854,Myofibroblast,Macrophage,0.001705270153788145,034I,IPF,consensus
CXCL12,CXCL12,0.360381861575179,0.030293148926013425,7.8508763,ITGB1,ITGB1,0.362,0.02291773011949272,Myofibroblast,Macrophage,0.0013865751629115735,034I,IPF,consensus
CXCL12,CXCL12,0.360381861575179,0.030293148926013425,7.8508763,CD4,CD4,0.338,0.01953357474829831,Myofibroblast,Macrophage,0.0011820680393251595,034I,IPF,consensus
TGFB1,TGFB1,0.3818615751789976,0.02474092861186472,7.8508763,ITGB1,ITGB1,0.362,0.02291773011949272,Myofibroblast,Macrophage,0.001132727323457463,034I,IPF,consensus
TGFB1,TGFB1,0.3818615751789976,0.02474092861186472,7.8508763,ENG,ENG,0.364,0.02228188405440723,Myofibroblast,Macrophage,0.0011013347299446976,034I,IPF,consensus
HBEGF,HBEGF,0.348,0.023355915356111923,7.8508763,CD82,CD82,0.2553699284009546,0.012922918731766986,Macrophage,Myofibroblast,0.0006032890147665995,034I,IPF,consensus
CXCL12,CXCL12,0.360381861575179,0.030293148926013425,7.8508763,ITGA5,ITGA5,0.152,0.0,Myofibroblast,Macrophage,0.0,034I,IPF,consensus
FGF7,FGF7,0.5107398568019093,0.06882582683740912,7.8508763,NRP1,NRP1,0.204,0.0,Myofibroblast,Macrophage,0.0,034I,IPF,consensus
CCL2,CCL2,0.31742243436754175,0.030346021267573686,7.8508763,CCR1,CCR1,0.22,0.0,Myofibroblast,Macrophage,0.0,034I,IPF,consensus
TGFB1,TGFB1,0.3818615751789976,0.02474092861186472,7.8508763,ITGB8,ITGB8,0.146,0.0,Myofibroblast,Macrophage,0.0,034I,IPF,consensus
TGFB1,TGFB1,0.3818615751789976,0.02474092861186472,7.8508763,TGFBR1,TGFBR1_TGFBR2,0.224,0.0,Myofibroblast,Macrophage,0.0,034I,IPF,consensus
TGFB1,TGFB1,0.3818615751789976,0.02474092861186472,7.8508763,ACVR1B,ACVR1B_TGFBR2,0.152,0.0,Myofibroblast,Macrophage,0.0,034I,IPF,consensus
TGFB1,TGFB1,0.3818615751789976,0.02474092861186472,7.8508763,ITGB5,ITGB5,0.152,0.0,Myofibroblast,Macrophage,0.0,034I,IPF,consensus
