ligand,ligand_complex,ligand_props,ligand_trimean,mat_max,receptor,receptor_complex,receptor_props,receptor_trimean,source,target,lr_probs,donor,disease,resource
IL1B,IL1B,0.422,0.036440250205377334,7.4301634,IL1RAP,IL1R1_IL1RAP,0.21568627450980393,0.0,Macrophage_Alveolar,Fibroblast,0.0,040I,IPF,cellchatdb
TGFB1,TGFB1,0.618,0.08568078071710672,7.4301634,ACVR1B,ACVR1B_TGFBR2,0.1568627450980392,0.0,Macrophage_Alveolar,Fibroblast,0.0,040I,IPF,cellchatdb
TGFB1,TGFB1,0.618,0.08568078071710672,7.4301634,ACVR1,ACVR1_TGFBR1_TGFBR2,0.17647058823529413,0.0,Macrophage_Alveolar,Fibroblast,0.0,040I,IPF,cellchatdb
AREG,AREG,0.278,0.01866929298192932,7.4301634,ERBB2,EGFR_ERBB2,0.10784313725490197,0.0,Macrophage_Alveolar,Fibroblast,0.0,040I,IPF,cellchatdb
HBEGF,HBEGF,0.382,0.032783823800650036,7.4301634,ERBB2,EGFR_ERBB2,0.10784313725490197,0.0,Macrophage,Fibroblast,0.0,040I,IPF,cellchatdb
AREG,AREG,0.46,0.058093661228753035,7.4301634,ERBB2,EGFR_ERBB2,0.10784313725490197,0.0,Macrophage,Fibroblast,0.0,040I,IPF,cellchatdb
TGFB1,TGFB1,0.554,0.09402911411048875,7.4301634,ACVR1,ACVR1_TGFBR1_TGFBR2,0.17647058823529413,0.0,Macrophage,Fibroblast,0.0,040I,IPF,cellchatdb
VEGFA,VEGFA,0.5,0.0485436859104571,7.4301634,FLT1,FLT1,0.11,0.0,Fibroblast,Macrophage_Alveolar,0.0,040I,IPF,cellchatdb
CXCL12,CXCL12,0.5,0.05463235903354069,7.4301634,ACKR3,ACKR3,0.236,0.0,Fibroblast,Macrophage_Alveolar,0.0,040I,IPF,cellchatdb
TGFB1,TGFB1,0.4520547945205479,0.02378822466966024,7.4301634,ACVR1,ACVR1_TGFBR1_TGFBR2,0.114,0.0,Myofibroblast,Macrophage,0.0,040I,IPF,cellchatdb
TGFB1,TGFB1,0.4520547945205479,0.02378822466966024,7.4301634,ACVR1B,ACVR1B_TGFBR2,0.106,0.0,Myofibroblast,Macrophage,0.0,040I,IPF,cellchatdb
TGFB1,TGFB1,0.4520547945205479,0.02378822466966024,7.4301634,TGFBR1,TGFBR1_TGFBR2,0.214,0.0,Myofibroblast,Macrophage,0.0,040I,IPF,cellchatdb
FGF7,FGF7,0.589041095890411,0.08216951660853788,7.4301634,FGFR1,FGFR1,0.14,0.0,Myofibroblast,Macrophage,0.0,040I,IPF,cellchatdb
VEGFA,VEGFA,0.3424657534246575,0.020616426818995115,7.4301634,FLT1,FLT1,0.168,0.0,Myofibroblast,Macrophage,0.0,040I,IPF,cellchatdb
CXCL12,CXCL12,0.6027397260273972,0.09002956593044398,7.4301634,ACKR3,ACKR3,0.114,0.0,Myofibroblast,Macrophage,0.0,040I,IPF,cellchatdb
VEGFA,VEGFA,0.5,0.0485436859104571,7.4301634,FLT1,FLT1,0.168,0.0,Fibroblast,Macrophage,0.0,040I,IPF,cellchatdb
TGFB1,TGFB1,0.1568627450980392,0.0,7.4301634,ACVR1,ACVR1_TGFBR1_TGFBR2,0.114,0.0,Fibroblast,Macrophage,0.0,040I,IPF,cellchatdb
TGFB1,TGFB1,0.1568627450980392,0.0,7.4301634,ACVR1B,ACVR1B_TGFBR2,0.106,0.0,Fibroblast,Macrophage,0.0,040I,IPF,cellchatdb
FGF7,FGF7,0.5196078431372549,0.07752218126198529,7.4301634,FGFR1,FGFR1,0.14,0.0,Fibroblast,Macrophage,0.0,040I,IPF,cellchatdb
TGFB1,TGFB1,0.1568627450980392,0.0,7.4301634,TGFBR1,TGFBR1_TGFBR2,0.214,0.0,Fibroblast,Macrophage,0.0,040I,IPF,cellchatdb
VEGFA,VEGFA,0.3424657534246575,0.020616426818995115,7.4301634,FLT1,FLT1,0.11,0.0,Myofibroblast,Macrophage_Alveolar,0.0,040I,IPF,cellchatdb
TGFB1,TGFB1,0.4520547945205479,0.02378822466966024,7.4301634,TGFBR1,TGFBR1_TGFBR2,0.198,0.0,Myofibroblast,Macrophage_Alveolar,0.0,040I,IPF,cellchatdb
TGFB1,TGFB1,0.1568627450980392,0.0,7.4301634,ACVR1B,ACVR1B_TGFBR2,0.122,0.0,Fibroblast,Macrophage_Alveolar,0.0,040I,IPF,cellchatdb
IL1B,IL1B,0.202,0.0,7.4301634,IL1RAP,IL1R1_IL1RAP,0.1780821917808219,0.0,Macrophage,Myofibroblast,0.0,040I,IPF,cellchatdb
TGFB1,TGFB1,0.4520547945205479,0.02378822466966024,7.4301634,ACVR1,ACVR1_TGFBR1_TGFBR2,0.142,0.0,Myofibroblast,Macrophage_Alveolar,0.0,040I,IPF,cellchatdb
TGFB1,TGFB1,0.4520547945205479,0.02378822466966024,7.4301634,ACVR1B,ACVR1B_TGFBR2,0.122,0.0,Myofibroblast,Macrophage_Alveolar,0.0,040I,IPF,cellchatdb
TGFB1,TGFB1,0.1568627450980392,0.0,7.4301634,TGFBR1,TGFBR1_TGFBR2,0.198,0.0,Fibroblast,Macrophage_Alveolar,0.0,040I,IPF,cellchatdb
TGFB1,TGFB1,0.1568627450980392,0.0,7.4301634,ACVR1,ACVR1_TGFBR1_TGFBR2,0.142,0.0,Fibroblast,Macrophage_Alveolar,0.0,040I,IPF,cellchatdb
CXCL12,CXCL12,0.6027397260273972,0.09002956593044398,7.4301634,ACKR3,ACKR3,0.236,0.0,Myofibroblast,Macrophage_Alveolar,0.0,040I,IPF,cellchatdb
HBEGF,HBEGF,0.382,0.032783823800650036,7.4301634,ERBB2,EGFR_ERBB2,0.14383561643835616,0.0,Macrophage,Myofibroblast,0.0,040I,IPF,cellchatdb
AREG,AREG,0.46,0.058093661228753035,7.4301634,ERBB2,EGFR_ERBB2,0.14383561643835616,0.0,Macrophage,Myofibroblast,0.0,040I,IPF,cellchatdb
HBEGF,HBEGF,0.382,0.032783823800650036,7.4301634,ERBB2,ERBB2_ERBB4,0.14383561643835616,0.0,Macrophage,Myofibroblast,0.0,040I,IPF,cellchatdb
TGFB1,TGFB1,0.554,0.09402911411048875,7.4301634,ACVR1B,ACVR1B_TGFBR2,0.1506849315068493,0.0,Macrophage,Myofibroblast,0.0,040I,IPF,cellchatdb
IL1B,IL1B,0.422,0.036440250205377334,7.4301634,IL1RAP,IL1R1_IL1RAP,0.1780821917808219,0.0,Macrophage_Alveolar,Myofibroblast,0.0,040I,IPF,cellchatdb
IL1A,IL1A,0.196,0.0,7.4301634,IL1RAP,IL1R1_IL1RAP,0.1780821917808219,0.0,Macrophage_Alveolar,Myofibroblast,0.0,040I,IPF,cellchatdb
TGFB1,TGFB1,0.618,0.08568078071710672,7.4301634,ACVR1B,ACVR1B_TGFBR2,0.1506849315068493,0.0,Macrophage_Alveolar,Myofibroblast,0.0,040I,IPF,cellchatdb
AREG,AREG,0.278,0.01866929298192932,7.4301634,ERBB2,EGFR_ERBB2,0.14383561643835616,0.0,Macrophage_Alveolar,Myofibroblast,0.0,040I,IPF,cellchatdb
HBEGF,HBEGF,0.43,0.030133183606739777,7.4301634,ERBB2,EGFR_ERBB2,0.14383561643835616,0.0,Macrophage_Alveolar,Myofibroblast,0.0,040I,IPF,cellchatdb
HBEGF,HBEGF,0.43,0.030133183606739777,7.4301634,ERBB2,ERBB2_ERBB4,0.14383561643835616,0.0,Macrophage_Alveolar,Myofibroblast,0.0,040I,IPF,cellchatdb
