ligand,ligand_complex,ligand_props,ligand_trimean,mat_max,receptor,receptor_complex,receptor_props,receptor_trimean,source,target,lr_probs,donor,disease,resource
TGFB1,TGFB1,0.554,0.08404039106338912,7.5664897,LPP,LPP,0.8909090909090909,0.2293628416053739,Macrophage,Fibroblast,0.03712043777768398,010I,IPF,consensus
TGFB1,TGFB1,0.554,0.08404039106338912,7.5664897,TGFBR3,TGFBR3,0.8909090909090909,0.22703318626345226,Macrophage,Fibroblast,0.03675726152163433,010I,IPF,consensus
TGFB1,TGFB1,0.622,0.08249155937749109,7.5664897,LPP,LPP,0.8909090909090909,0.2293628416053739,Macrophage_Alveolar,Fibroblast,0.03646126626942798,010I,IPF,consensus
TGFB1,TGFB1,0.622,0.08249155937749109,7.5664897,TGFBR3,TGFBR3,0.8909090909090909,0.22703318626345226,Macrophage_Alveolar,Fibroblast,0.03610429734932933,010I,IPF,consensus
TGFB1,TGFB1,0.554,0.08404039106338912,7.5664897,EGFR,EGFR,0.8909090909090909,0.18559378870534715,Macrophage,Fibroblast,0.0302510744830429,010I,IPF,consensus
TGFB1,TGFB1,0.622,0.08249155937749109,7.5664897,EGFR,EGFR,0.8909090909090909,0.18559378870534715,Macrophage_Alveolar,Fibroblast,0.029710122813374224,010I,IPF,consensus
TGFB1,TGFB1,0.554,0.08404039106338912,7.5664897,SDC2,SDC2,0.6909090909090909,0.12042057821369134,Macrophage,Fibroblast,0.019838839226997473,010I,IPF,consensus
TGFB1,TGFB1,0.622,0.08249155937749109,7.5664897,SDC2,SDC2,0.6909090909090909,0.12042057821369134,Macrophage_Alveolar,Fibroblast,0.019480339586690796,010I,IPF,consensus
VEGFA,VEGFA,0.36363636363636365,0.02748981054033095,7.5664897,CD44,CD44,0.934,0.28204331178379727,Fibroblast,Macrophage,0.015269850422212348,010I,IPF,consensus
FGF7,FGF7,0.5272727272727272,0.07826377736324996,7.5664897,NRP1,NRP1,0.618,0.09133607544406841,Fibroblast,Macrophage_Alveolar,0.014095100358924416,010I,IPF,consensus
VEGFA,VEGFA,0.36363636363636365,0.02748981054033095,7.5664897,CD44,CD44,0.912,0.22550394284117203,Fibroblast,Macrophage_Alveolar,0.012246290336177407,010I,IPF,consensus
HBEGF,HBEGF,0.43,0.026331668362550298,7.5664897,CD44,CD44,0.9090909090909091,0.23123355475237695,Macrophage_Alveolar,Fibroblast,0.012031022413011247,010I,IPF,consensus
HBEGF,HBEGF,0.32,0.024512337851253507,7.5664897,CD44,CD44,0.9090909090909091,0.23123355475237695,Macrophage,Fibroblast,0.011209082195766678,010I,IPF,consensus
HBEGF,HBEGF,0.43,0.026331668362550298,7.5664897,CD9,CD9,0.6363636363636364,0.11009606952568696,Macrophage_Alveolar,Fibroblast,0.00576460306091504,010I,IPF,consensus
TGFB1,TGFB1,0.554,0.08404039106338912,7.5664897,ENG,ENG,0.41818181818181815,0.03284525540204086,Macrophage,Fibroblast,0.005490345904874881,010I,IPF,consensus
TGFB1,TGFB1,0.554,0.08404039106338912,7.5664897,TGFBR1,TGFBR1_TGFBR2,0.4,0.03227044379796151,Macrophage,Fibroblast,0.005394779923312892,010I,IPF,consensus
TGFB1,TGFB1,0.622,0.08249155937749109,7.5664897,ENG,ENG,0.41818181818181815,0.03284525540204086,Macrophage_Alveolar,Fibroblast,0.005389706324628867,010I,IPF,consensus
HBEGF,HBEGF,0.32,0.024512337851253507,7.5664897,CD9,CD9,0.6363636363636364,0.11009606952568696,Macrophage,Fibroblast,0.005368448312292308,010I,IPF,consensus
TGFB1,TGFB1,0.622,0.08249155937749109,7.5664897,TGFBR1,TGFBR1_TGFBR2,0.4,0.03227044379796151,Macrophage_Alveolar,Fibroblast,0.005295882766026388,010I,IPF,consensus
VEGFA,VEGFA,0.36363636363636365,0.02748981054033095,7.5664897,NRP1,NRP1,0.618,0.09133607544406841,Fibroblast,Macrophage_Alveolar,0.004996532119204417,010I,IPF,consensus
TGFB1,TGFB1,0.554,0.08404039106338912,7.5664897,ITGB5,ITGB5,0.36363636363636365,0.027934026827522995,Macrophage,Fibroblast,0.004673231446649012,010I,IPF,consensus
TGFB1,TGFB1,0.622,0.08249155937749109,7.5664897,ITGB5,ITGB5,0.36363636363636365,0.027934026827522995,Macrophage_Alveolar,Fibroblast,0.004587500712959333,010I,IPF,consensus
TGFB1,TGFB1,0.554,0.08404039106338912,7.5664897,VASN,VASN,0.41818181818181815,0.027353203744562293,Macrophage,Fibroblast,0.004576507168234335,010I,IPF,consensus
TGFB1,TGFB1,0.622,0.08249155937749109,7.5664897,VASN,VASN,0.41818181818181815,0.027353203744562293,Macrophage_Alveolar,Fibroblast,0.004492542838644118,010I,IPF,consensus
