ligand,ligand_complex,ligand_props,ligand_trimean,mat_max,receptor,receptor_complex,receptor_props,receptor_trimean,source,target,lr_probs,donor,disease,resource
TGFB1,TGFB1,0.592,0.09659247101834584,8.188298,LPP,LPP,0.8363636363636363,0.21662325473105792,Macrophage,ATII,0.040167410998449046,160C,control,consensus
TGFB1,TGFB1,0.622,0.09237016473371451,8.188298,LPP,LPP,0.8363636363636363,0.21662325473105792,Macrophage_Alveolar,ATII,0.03847915227471434,160C,control,consensus
HBEGF,HBEGF,0.484,0.0387331898435781,8.188298,CD44,CD44,0.5636363636363636,0.11543119951638914,Macrophage,ATII,0.008862785770054029,160C,control,consensus
HBEGF,HBEGF,0.484,0.0387331898435781,8.188298,CD9,CD9,0.6,0.113615316744208,Macrophage,ATII,0.008724579040811031,160C,control,consensus
TGFB1,TGFB1,0.592,0.09659247101834584,8.188298,EGFR,EGFR,0.43636363636363634,0.03840191677281879,Macrophage,ATII,0.007364040663095728,160C,control,consensus
TGFB1,TGFB1,0.622,0.09237016473371451,8.188298,EGFR,EGFR,0.43636363636363634,0.03840191677281879,Macrophage_Alveolar,ATII,0.007044407036976387,160C,control,consensus
HBEGF,HBEGF,0.386,0.028339103941691257,8.188298,CD44,CD44,0.5636363636363636,0.11543119951638914,Macrophage_Alveolar,ATII,0.006499908304434531,160C,control,consensus
HBEGF,HBEGF,0.386,0.028339103941691257,8.188298,CD9,CD9,0.6,0.113615316744208,Macrophage_Alveolar,ATII,0.0063983105401986965,160C,control,consensus
TGFB1,TGFB1,0.592,0.09659247101834584,8.188298,ITGB1,ITGB1,0.36363636363636365,0.03186831035549886,Macrophage,ATII,0.006118807387669885,160C,control,consensus
AREG,AREG,0.69,0.1600040651624015,8.188298,ERBB3,ERBB3,0.2909090909090909,0.018533405942778247,Macrophage,ATII,0.005895873100832764,160C,control,consensus
TGFB1,TGFB1,0.622,0.09237016473371451,8.188298,ITGB1,ITGB1,0.36363636363636365,0.03186831035549886,Macrophage_Alveolar,ATII,0.0058529039892043265,160C,control,consensus
TGFB1,TGFB1,0.592,0.09659247101834584,8.188298,CAV1,CAV1,0.2909090909090909,0.02005243829327663,Macrophage,ATII,0.0038588804857484903,160C,control,consensus
TGFB1,TGFB1,0.622,0.09237016473371451,8.188298,CAV1,CAV1,0.2909090909090909,0.02005243829327663,Macrophage_Alveolar,ATII,0.003690821430869387,160C,control,consensus
AREG,AREG,0.296,0.02366072826611887,8.188298,ERBB3,ERBB3,0.2909090909090909,0.018533405942778247,Macrophage_Alveolar,ATII,0.0008762592600162503,160C,control,consensus
TGFB1,TGFB1,0.592,0.09659247101834584,8.188298,ITGAV,ITGAV_ITGB6,0.16363636363636364,0.0,Macrophage,ATII,0.0,160C,control,consensus
VEGFA,VEGFA,0.134,0.0,8.188298,NRP1,NRP1,0.12727272727272726,0.0,Macrophage,ATII,0.0,160C,control,consensus
TGFB1,TGFB1,0.592,0.09659247101834584,8.188298,SDC2,SDC2,0.21818181818181817,0.0,Macrophage,ATII,0.0,160C,control,consensus
IL1B,IL1B,0.2,0.0,8.188298,ADRB2,ADRB2,0.2,0.0,Macrophage,ATII,0.0,160C,control,consensus
AREG,AREG,0.69,0.1600040651624015,8.188298,ERBB2,EGFR_ERBB2,0.14545454545454545,0.0,Macrophage,ATII,0.0,160C,control,consensus
CXCL2,CXCL2,0.576,0.11633471239059645,8.188298,DPP4,DPP4,0.2,0.0,Macrophage,ATII,0.0,160C,control,consensus
