ligand,ligand_complex,ligand_props,ligand_trimean,mat_max,receptor,receptor_complex,receptor_props,receptor_trimean,source,target,lr_probs,donor,disease,resource
VEGFA,VEGFA,0.316,0.026592321516942352,8.053527,ITGA9,ITGA9,0.32,0.018894364540880226,Macrophage,ATII,0.0010038812432027332,133C,control,consensus
TGFB1,TGFB1,0.498,0.037372656228991774,8.053527,CAV1,CAV1,0.268,0.012651710819307993,Macrophage,ATII,0.0009447626577673421,133C,control,consensus
IL1B,IL1B,0.378,0.03533757350720701,8.053527,ADRB2,ADRB2,0.268,0.012123293559612669,Macrophage,ATII,0.0008560820502078712,133C,control,consensus
IL1B,IL1B,0.378,0.03533757350720701,8.053527,SIGIRR,SIGIRR,0.234,0.0,Macrophage,ATII,0.0,133C,control,consensus
VEGFA,VEGFA,0.316,0.026592321516942352,8.053527,NRP1,NRP1,0.172,0.0,Macrophage,ATII,0.0,133C,control,consensus
IL1B,IL1B,0.378,0.03533757350720701,8.053527,IL1RAP,IL1R1_IL1RAP,0.204,0.0,Macrophage,ATII,0.0,133C,control,consensus
TGFB1,TGFB1,0.498,0.037372656228991774,8.053527,ITGB8,ITGB8,0.14,0.0,Macrophage,ATII,0.0,133C,control,consensus
TGFB1,TGFB1,0.498,0.037372656228991774,8.053527,ACVR1,ACVR1_TGFBR2,0.194,0.0,Macrophage,ATII,0.0,133C,control,consensus
TGFB1,TGFB1,0.498,0.037372656228991774,8.053527,TGFBR3,TGFBR3,0.116,0.0,Macrophage,ATII,0.0,133C,control,consensus
TGFB1,TGFB1,0.498,0.037372656228991774,8.053527,ACVR1B,ACVR1B_TGFBR2,0.21,0.0,Macrophage,ATII,0.0,133C,control,consensus
AREG,AREG,0.43,0.045437171571382606,8.053527,ERBB2,EGFR_ERBB2,0.126,0.0,Macrophage,ATII,0.0,133C,control,consensus
TGFB1,TGFB1,0.562,0.0580019664107122,8.053527,ACVR1,ACVR1_TGFBR2,0.194,0.0,Macrophage_Alveolar,ATII,0.0,133C,control,consensus
TGFB1,TGFB1,0.562,0.0580019664107122,8.053527,ITGB8,ITGB8,0.14,0.0,Macrophage_Alveolar,ATII,0.0,133C,control,consensus
HBEGF,HBEGF,0.46,0.03704941766096459,8.053527,CD82,CD82,0.126,0.0,Macrophage,ATII,0.0,133C,control,consensus
HBEGF,HBEGF,0.46,0.03704941766096459,8.053527,ERBB2,ERBB2_ERBB4,0.126,0.0,Macrophage,ATII,0.0,133C,control,consensus
HBEGF,HBEGF,0.46,0.03704941766096459,8.053527,ERBB2,EGFR_ERBB2,0.126,0.0,Macrophage,ATII,0.0,133C,control,consensus
TGFB1,TGFB1,0.562,0.0580019664107122,8.053527,ACVR1B,ACVR1B_TGFBR2,0.21,0.0,Macrophage_Alveolar,ATII,0.0,133C,control,consensus
IL1A,IL1A,0.208,0.0,8.053527,IL1RAP,IL1R1_IL1RAP,0.204,0.0,Macrophage_Alveolar,ATII,0.0,133C,control,consensus
AREG,AREG,0.232,0.0,8.053527,ERBB3,ERBB3,0.306,0.014316695848577421,Macrophage_Alveolar,ATII,0.0,133C,control,consensus
AREG,AREG,0.232,0.0,8.053527,ERBB2,EGFR_ERBB2,0.126,0.0,Macrophage_Alveolar,ATII,0.0,133C,control,consensus
IL1B,IL1B,0.684,0.11740181471210764,8.053527,SIGIRR,SIGIRR,0.234,0.0,Macrophage_Alveolar,ATII,0.0,133C,control,consensus
IL1B,IL1B,0.684,0.11740181471210764,8.053527,IL1RAP,IL1R1_IL1RAP,0.204,0.0,Macrophage_Alveolar,ATII,0.0,133C,control,consensus
TGFB1,TGFB1,0.562,0.0580019664107122,8.053527,TGFBR3,TGFBR3,0.116,0.0,Macrophage_Alveolar,ATII,0.0,133C,control,consensus
HBEGF,HBEGF,0.642,0.07880782520437846,8.053527,ERBB2,ERBB2_ERBB4,0.126,0.0,Macrophage_Alveolar,ATII,0.0,133C,control,consensus
HBEGF,HBEGF,0.642,0.07880782520437846,8.053527,ERBB2,EGFR_ERBB2,0.126,0.0,Macrophage_Alveolar,ATII,0.0,133C,control,consensus
HBEGF,HBEGF,0.642,0.07880782520437846,8.053527,CD82,CD82,0.126,0.0,Macrophage_Alveolar,ATII,0.0,133C,control,consensus
