ligand,ligand_complex,ligand_props,ligand_trimean,mat_max,receptor,receptor_complex,receptor_props,receptor_trimean,source,target,lr_probs,donor,disease,resource
TGFB1,TGFB1,0.622,0.08291379055069825,7.4681573,LPP,LPP,0.8589743589743589,0.2300836389028671,Macrophage_Alveolar,Myofibroblast,0.036751970759089564,49I,IPF,consensus
TGFB1,TGFB1,0.506,0.07727644984090176,7.4681573,LPP,LPP,0.8589743589743589,0.2300836389028671,Macrophage,Myofibroblast,0.03433899566317895,49I,IPF,consensus
TGFB1,TGFB1,0.622,0.08291379055069825,7.4681573,TGFBR3,TGFBR3,0.5384615384615384,0.1049330060829412,Macrophage_Alveolar,Myofibroblast,0.017103177829246773,49I,IPF,consensus
TGFB1,TGFB1,0.506,0.07727644984090176,7.4681573,TGFBR3,TGFBR3,0.5384615384615384,0.1049330060829412,Macrophage,Myofibroblast,0.015958883964196494,49I,IPF,consensus
CXCL12,CXCL12,0.44871794871794873,0.0397345844520558,7.4681573,CXCR4,CXCR4,0.652,0.1331392674921439,Myofibroblast,Macrophage,0.010469692698673405,49I,IPF,consensus
FGF7,FGF7,0.41025641025641024,0.04384245240607321,7.4681573,NRP1,NRP1,0.632,0.10511355514197795,Myofibroblast,Macrophage_Alveolar,0.009132697175505201,49I,IPF,consensus
VEGFA,VEGFA,0.392,0.04150048144935248,7.4681573,NRP1,NRP1,0.5641025641025641,0.11068072639153215,Macrophage,Myofibroblast,0.009102981353829805,49I,IPF,consensus
TGFB1,TGFB1,0.622,0.08291379055069825,7.4681573,CAV1,CAV1,0.48717948717948717,0.05353962639054188,Macrophage_Alveolar,Myofibroblast,0.008800215373962077,49I,IPF,consensus
TGFB1,TGFB1,0.506,0.07727644984090176,7.4681573,CAV1,CAV1,0.48717948717948717,0.05353962639054188,Macrophage,Myofibroblast,0.008206795697198808,49I,IPF,consensus
TGFB1,TGFB1,0.622,0.08291379055069825,7.4681573,EGFR,EGFR,0.44871794871794873,0.04505842575164287,Macrophage_Alveolar,Myofibroblast,0.007416514078443113,49I,IPF,consensus
