well,n_nuclei,transitional_pct,cldn4_pct,krt8_pct
P9_control,12186,12.473330050878056,14.336123420318398,73.05104217955031
7wk_control,7589,2.0819607326393466,2.6485702991171434,52.9055211490315
SeV_control,11773,1.2656077465386903,2.2848891531470312,31.87802599167587
