config,cell_floor,prior_count,view,resource,family,ligand,receptor,source,source_label,target,target_label,case,reference,biological_role,n_patients,difference_case_minus_reference,ligand_component_difference,receptor_component_difference,loo_min,loo_max
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF10,FGFR1,fibroblasts,__broad__,AT2,__broad__,AAH,normal,resource_RNA_compatibility_only,8,-0.23290789980184345,-0.2433110893119526,-0.2225047102917337,-0.28574628836703325,-0.1430836703570661
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF10,FGFR1,fibroblasts,__broad__,AT2,__broad__,AIS,normal,resource_RNA_compatibility_only,11,-0.19671747043985957,-0.12518145436274075,-0.26825348651697817,-0.248539035358964,-0.15486132753768303
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF10,FGFR1,fibroblasts,__broad__,AT2,__broad__,MIA,normal,resource_RNA_compatibility_only,4,-0.47924317694762286,-0.1937588028741677,-0.7647275510210778,-0.7118988055989556,-0.3248515055039786
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF10,FGFR1,fibroblasts,__broad__,AT2,__broad__,LUAD,normal,resource_RNA_compatibility_only,22,-0.6546280624748335,-0.7639286248771328,-0.545327500072534,-0.7431873532859782,-0.5743891567486287
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF10,FGFR1,fibroblasts,__broad__,AT2,__broad__,LUAD,AAH,resource_RNA_compatibility_only,8,-0.4305664229588679,-0.5832772780821249,-0.2778555678356115,-0.517968526300217,-0.3204488393849812
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF10,FGFR1,fibroblasts,__broad__,AT2,__broad__,LUAD,AIS,resource_RNA_compatibility_only,11,-0.2638077346473866,-0.4171362117000083,-0.11047925759476533,-0.4043590014748972,-0.08335916462163126
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF10,FGFR1,fibroblasts,__broad__,AT2,__broad__,LUAD,MIA,resource_RNA_compatibility_only,4,-0.40128754698622715,-0.6863381490513024,-0.11623694492115244,-0.49691203958266633,-0.23067368225132304
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF10,FGFR2,fibroblasts,__broad__,AT2,__broad__,AAH,normal,resource_RNA_compatibility_only,8,-0.14156166276245408,-0.2433110893119526,-0.039812236212955154,-0.20241373069977456,-0.08750714409524031
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF10,FGFR2,fibroblasts,__broad__,AT2,__broad__,AIS,normal,resource_RNA_compatibility_only,11,-0.19660399810886034,-0.12518145436274075,-0.26802654185498026,-0.26797532762538234,-0.11272683667179591
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF10,FGFR2,fibroblasts,__broad__,AT2,__broad__,MIA,normal,resource_RNA_compatibility_only,4,-0.2577309891945503,-0.1937588028741677,-0.3217031755149329,-0.5892138134360586,-0.07116326559582327
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF10,FGFR2,fibroblasts,__broad__,AT2,__broad__,LUAD,normal,resource_RNA_compatibility_only,22,-0.7543917459272591,-0.7639286248771328,-0.7448548669773856,-0.806098171622241,-0.6735992850499324
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF10,FGFR2,fibroblasts,__broad__,AT2,__broad__,LUAD,AAH,resource_RNA_compatibility_only,8,-0.5659316654838499,-0.5832772780821249,-0.548586052885575,-0.645392838913832,-0.4225704117183677
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF10,FGFR2,fibroblasts,__broad__,AT2,__broad__,LUAD,AIS,resource_RNA_compatibility_only,11,-0.45910443061606904,-0.4171362117000083,-0.5010726495321299,-0.6362036704796945,-0.26396419553749395
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF10,FGFR2,fibroblasts,__broad__,AT2,__broad__,LUAD,MIA,resource_RNA_compatibility_only,4,-0.5832810638372434,-0.6863381490513024,-0.48022397862318456,-0.6474883422138978,-0.4190169578921446
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF10,FGFRL1,fibroblasts,__broad__,AT2,__broad__,AAH,normal,resource_RNA_compatibility_only,8,-0.08755788428214828,-0.2433110893119526,0.06819532074765611,-0.1897145929417243,0.015943028868679043
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF10,FGFRL1,fibroblasts,__broad__,AT2,__broad__,AIS,normal,resource_RNA_compatibility_only,11,0.08322933090044779,-0.12518145436274075,0.2916401161636364,-0.0022332261140349807,0.13194537853645655
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF10,FGFRL1,fibroblasts,__broad__,AT2,__broad__,MIA,normal,resource_RNA_compatibility_only,4,0.23525598751562193,-0.1937588028741677,0.6642707779054124,0.02643864164446441,0.5016952770863311
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF10,FGFRL1,fibroblasts,__broad__,AT2,__broad__,LUAD,normal,resource_RNA_compatibility_only,22,-0.2388813555433676,-0.7639286248771328,0.28616591379039774,-0.36799043536495085,-0.17397097539824152
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF10,FGFRL1,fibroblasts,__broad__,AT2,__broad__,LUAD,AAH,resource_RNA_compatibility_only,8,-0.26341251087085055,-0.5832772780821249,0.056452256340423945,-0.33918126645757274,-0.13395719350534854
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF10,FGFRL1,fibroblasts,__broad__,AT2,__broad__,LUAD,AIS,resource_RNA_compatibility_only,11,-0.22358986907618597,-0.4171362117000083,-0.030043526452363523,-0.3994042979502651,-0.06014180645788558
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF10,FGFRL1,fibroblasts,__broad__,AT2,__broad__,LUAD,MIA,resource_RNA_compatibility_only,4,-0.45955556986459234,-0.6863381490513024,-0.2327729906778826,-0.655890765573765,-0.3645319687347482
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ITGAV_ITGB6,macrophages,__broad__,fibroblasts,__broad__,AAH,normal,resource_RNA_compatibility_only,5,0.41000582363851273,0.06276185403104399,0.757249793245982,0.08316215304873964,0.542092684403211
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ITGAV_ITGB6,macrophages,__broad__,fibroblasts,__broad__,AIS,normal,resource_RNA_compatibility_only,5,-0.10504527821924317,-0.08586546326001603,-0.12422509317846994,-0.19083142878501635,0.033704536290667386
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ITGAV_ITGB6,macrophages,__broad__,fibroblasts,__broad__,LUAD,normal,resource_RNA_compatibility_only,12,-0.1607851632511125,-0.17755237707665908,-0.1440179494255659,-0.3007248236521155,-0.10214408890623682
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ITGAV_ITGB6,macrophages,__broad__,fibroblasts,__broad__,LUAD,AAH,resource_RNA_compatibility_only,8,-0.02572215952816903,0.08354782418446527,-0.13499214324080389,-0.15021060410996398,0.138706125633759
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ITGAV_ITGB6,macrophages,__broad__,fibroblasts,__broad__,LUAD,AIS,resource_RNA_compatibility_only,7,-0.1134107653530678,-0.09044707613126006,-0.13637445457487576,-0.16985003404840157,0.03439346747264338
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ITGAV_ITGB6,macrophages,__broad__,fibroblasts,__broad__,LUAD,MIA,resource_RNA_compatibility_only,3,0.14768035741578167,0.030510801629513473,0.26484991320205004,-0.11360963700683469,0.3935073478695048
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ACVR1B_TGFBR2,macrophages,__broad__,fibroblasts,__broad__,AAH,normal,resource_RNA_compatibility_only,5,-0.036306230769541335,0.06276185403104399,-0.13537431557012614,-0.1096585302187103,0.045015053868332267
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ACVR1B_TGFBR2,macrophages,__broad__,fibroblasts,__broad__,AIS,normal,resource_RNA_compatibility_only,5,-0.0031638135191350615,-0.08586546326001603,0.07953783622174608,-0.0885871825154938,0.04484001700946871
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ACVR1B_TGFBR2,macrophages,__broad__,fibroblasts,__broad__,LUAD,normal,resource_RNA_compatibility_only,12,-0.22850654055375186,-0.17755237707665908,-0.27946070403084416,-0.27824278184487616,-0.13879862619239283
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ACVR1B_TGFBR2,macrophages,__broad__,fibroblasts,__broad__,LUAD,AAH,resource_RNA_compatibility_only,8,-0.17764379377260997,0.08354782418446527,-0.4388354117296851,-0.31174748810414143,-0.03600703246168927
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ACVR1B_TGFBR2,macrophages,__broad__,fibroblasts,__broad__,LUAD,AIS,resource_RNA_compatibility_only,7,-0.003179177464429322,-0.09044707613126006,0.08408872120240142,-0.1410674842193734,0.07636085397817756
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ACVR1B_TGFBR2,macrophages,__broad__,fibroblasts,__broad__,LUAD,MIA,resource_RNA_compatibility_only,3,0.06513718522453053,0.030510801629513473,0.09976356881954669,-0.09064229472996699,0.29490631645849064
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,TGFBR1_TGFBR2,macrophages,__broad__,fibroblasts,__broad__,AAH,normal,resource_RNA_compatibility_only,5,-0.057527485934082634,0.06276185403104399,-0.17781682589921033,-0.11978707630111218,0.015587758853995437
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,TGFBR1_TGFBR2,macrophages,__broad__,fibroblasts,__broad__,AIS,normal,resource_RNA_compatibility_only,5,0.025922044214867056,-0.08586546326001603,0.1377095516897498,-0.04249306630142757,0.09927740511424643
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,TGFBR1_TGFBR2,macrophages,__broad__,fibroblasts,__broad__,LUAD,normal,resource_RNA_compatibility_only,12,0.051959374084307175,-0.17755237707665908,0.2814711252452733,0.02339436060207557,0.07801295964769363
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,TGFBR1_TGFBR2,macrophages,__broad__,fibroblasts,__broad__,LUAD,AAH,resource_RNA_compatibility_only,8,0.2480975628795845,0.08354782418446527,0.4126473015747041,0.15379859976405516,0.292841481649281
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,TGFBR1_TGFBR2,macrophages,__broad__,fibroblasts,__broad__,LUAD,AIS,resource_RNA_compatibility_only,7,0.09903702285049285,-0.09044707613126006,0.2885211218322459,-0.021063617436565856,0.1343180983992358
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,TGFBR1_TGFBR2,macrophages,__broad__,fibroblasts,__broad__,LUAD,MIA,resource_RNA_compatibility_only,3,0.17096343523629307,0.030510801629513473,0.3114160688430732,0.09495373656442707,0.31341981720108736
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ACVR1_TGFBR1_TGFBR2,macrophages,__broad__,fibroblasts,__broad__,AAH,normal,resource_RNA_compatibility_only,5,0.07252130373087962,0.06276185403104399,0.08228075343071595,0.028683683696462126,0.13885799398686083
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ACVR1_TGFBR1_TGFBR2,macrophages,__broad__,fibroblasts,__broad__,AIS,normal,resource_RNA_compatibility_only,5,-0.015895185118388257,-0.08586546326001603,0.05407509302323987,-0.06225713208113759,0.03163592110535096
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ACVR1_TGFBR1_TGFBR2,macrophages,__broad__,fibroblasts,__broad__,LUAD,normal,resource_RNA_compatibility_only,12,0.10477307596027703,-0.17755237707665908,0.38709852899721325,0.07172009838303595,0.13287634429973452
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ACVR1_TGFBR1_TGFBR2,macrophages,__broad__,fibroblasts,__broad__,LUAD,AAH,resource_RNA_compatibility_only,8,0.19438137206774087,0.08354782418446527,0.30521491995101635,0.1428818797421811,0.24098861018691878
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ACVR1_TGFBR1_TGFBR2,macrophages,__broad__,fibroblasts,__broad__,LUAD,AIS,resource_RNA_compatibility_only,7,0.046878008635714404,-0.09044707613126006,0.1842030934026885,-0.028665938199573155,0.08579711343972922
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ACVR1_TGFBR1_TGFBR2,macrophages,__broad__,fibroblasts,__broad__,LUAD,MIA,resource_RNA_compatibility_only,3,0.2054287692748146,0.030510801629513473,0.3803467369201166,0.1466517376222094,0.3143324575346398
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ACVR1_TGFBR2,macrophages,__broad__,fibroblasts,__broad__,AAH,normal,resource_RNA_compatibility_only,5,0.07252130373087962,0.06276185403104399,0.08228075343071595,0.028683683696462126,0.13885799398686083
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ACVR1_TGFBR2,macrophages,__broad__,fibroblasts,__broad__,AIS,normal,resource_RNA_compatibility_only,5,-0.015895185118388257,-0.08586546326001603,0.05407509302323987,-0.06225713208113759,0.03163592110535096
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ACVR1_TGFBR2,macrophages,__broad__,fibroblasts,__broad__,LUAD,normal,resource_RNA_compatibility_only,12,0.12148969394051752,-0.17755237707665908,0.4205317649576941,0.08850057762532959,0.15111265482363326
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ACVR1_TGFBR2,macrophages,__broad__,fibroblasts,__broad__,LUAD,AAH,resource_RNA_compatibility_only,8,0.22036198267921903,0.08354782418446527,0.35717614117397256,0.172574006155299,0.27068073660003666
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ACVR1_TGFBR2,macrophages,__broad__,fibroblasts,__broad__,LUAD,AIS,resource_RNA_compatibility_only,7,0.04968888681043726,-0.09044707613126006,0.1898248497521342,-0.025386580329063158,0.08907647131023921
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ACVR1_TGFBR2,macrophages,__broad__,fibroblasts,__broad__,LUAD,MIA,resource_RNA_compatibility_only,3,0.17611548130723817,0.030510801629513473,0.3217201609849634,0.11133218071622997,0.2703625255832751
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ACVR1C_TGFBR2,macrophages,__broad__,fibroblasts,__broad__,AAH,normal,resource_RNA_compatibility_only,5,-0.5813971571348027,0.06276185403104399,-1.2255561683006493,-0.8051911460776684,-0.24146148127888578
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ACVR1C_TGFBR2,macrophages,__broad__,fibroblasts,__broad__,AIS,normal,resource_RNA_compatibility_only,5,-0.21397964635102965,-0.08586546326001603,-0.34209382944204314,-0.43186379130293895,-0.054704868027023124
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ACVR1C_TGFBR2,macrophages,__broad__,fibroblasts,__broad__,LUAD,normal,resource_RNA_compatibility_only,12,-0.36375575314097963,-0.17755237707665908,-0.5499591292053001,-0.4742581928682389,-0.21768672876151737
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ACVR1C_TGFBR2,macrophages,__broad__,fibroblasts,__broad__,LUAD,AAH,resource_RNA_compatibility_only,8,0.2814049988657945,0.08354782418446527,0.4792621735471237,0.20879796255470756,0.3758727003819738
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ACVR1C_TGFBR2,macrophages,__broad__,fibroblasts,__broad__,LUAD,AIS,resource_RNA_compatibility_only,7,-0.26905635498618424,-0.09044707613126006,-0.44766563384110836,-0.4099871375754074,-0.18881459572854195
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ACVR1C_TGFBR2,macrophages,__broad__,fibroblasts,__broad__,LUAD,MIA,resource_RNA_compatibility_only,3,0.5391780402243486,0.030510801629513473,1.0478452788191837,0.4453905614567413,0.6912562752164579
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,EGFR,macrophages,__broad__,fibroblasts,__broad__,AAH,normal,resource_RNA_compatibility_only,5,-0.024526158188357884,0.06276185403104399,-0.11181417040775976,-0.04822185986454253,0.005630371607042495
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,EGFR,macrophages,__broad__,fibroblasts,__broad__,AIS,normal,resource_RNA_compatibility_only,5,0.008621707751461117,-0.08586546326001603,0.10310887876293809,-0.0940386734835299,0.08729595211180885
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,EGFR,macrophages,__broad__,fibroblasts,__broad__,LUAD,normal,resource_RNA_compatibility_only,12,-0.2355566793242879,-0.17755237707665908,-0.2935609815719165,-0.2767243566791214,-0.13619618659106178
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,EGFR,macrophages,__broad__,fibroblasts,__broad__,LUAD,AAH,resource_RNA_compatibility_only,8,-0.10875146360037613,0.08354782418446527,-0.30105075138521753,-0.2718984761674927,0.07152845651547438
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,EGFR,macrophages,__broad__,fibroblasts,__broad__,LUAD,AIS,resource_RNA_compatibility_only,7,-0.036736331142392435,-0.09044707613126006,0.01697441384647545,-0.1699955103285061,0.049608262025545656
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,EGFR,macrophages,__broad__,fibroblasts,__broad__,LUAD,MIA,resource_RNA_compatibility_only,3,-0.08573492472488524,0.030510801629513473,-0.20198065107928365,-0.22510705532066,0.08075400754453455
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ITGB3,macrophages,__broad__,fibroblasts,__broad__,AAH,normal,resource_RNA_compatibility_only,5,-0.2842418212975339,0.06276185403104399,-0.6312454966261121,-0.3613908549358762,-0.23582545458527115
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ITGB3,macrophages,__broad__,fibroblasts,__broad__,AIS,normal,resource_RNA_compatibility_only,5,0.7393480287989084,-0.08586546326001603,1.5645615208578323,0.3793106209613717,0.9765098903443779
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ITGB3,macrophages,__broad__,fibroblasts,__broad__,LUAD,normal,resource_RNA_compatibility_only,12,0.2961808805120487,-0.17755237707665908,0.7699141381007566,0.09206644946619952,0.4153107487257163
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ITGB3,macrophages,__broad__,fibroblasts,__broad__,LUAD,AAH,resource_RNA_compatibility_only,8,0.18877299069453257,0.08354782418446527,0.2939981572046,-0.011774303341934253,0.2996857118015723
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ITGB3,macrophages,__broad__,fibroblasts,__broad__,LUAD,AIS,resource_RNA_compatibility_only,7,0.03362449236341839,-0.09044707613126006,0.15769606085809715,-0.22232043226259787,0.17814005524524892
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ITGB3,macrophages,__broad__,fibroblasts,__broad__,LUAD,MIA,resource_RNA_compatibility_only,3,0.3549463236883546,0.030510801629513473,0.6793818457471965,0.3370437358384373,0.375777788813092
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ITGB1,macrophages,__broad__,fibroblasts,__broad__,AAH,normal,resource_RNA_compatibility_only,5,0.1367506934719403,0.06276185403104399,0.21073953291283604,0.08831350846333774,0.16606636623667526
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ITGB1,macrophages,__broad__,fibroblasts,__broad__,AIS,normal,resource_RNA_compatibility_only,5,0.03533822862861591,-0.08586546326001603,0.15654192051724786,-0.07452676015192394,0.09656960492573008
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ITGB1,macrophages,__broad__,fibroblasts,__broad__,LUAD,normal,resource_RNA_compatibility_only,12,0.23626728531312033,-0.17755237707665908,0.6500869477028999,0.1681815010867222,0.32183132899123135
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ITGB1,macrophages,__broad__,fibroblasts,__broad__,LUAD,AAH,resource_RNA_compatibility_only,8,0.36204038454123455,0.08354782418446527,0.6405329448980036,0.20698748396896427,0.4179243651439681
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ITGB1,macrophages,__broad__,fibroblasts,__broad__,LUAD,AIS,resource_RNA_compatibility_only,7,0.04631876948242754,-0.09044707613126006,0.1830846150961158,-0.03103022361262194,0.14158890267115978
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ITGB1,macrophages,__broad__,fibroblasts,__broad__,LUAD,MIA,resource_RNA_compatibility_only,3,0.4878101548728641,0.030510801629513473,0.9451095081162162,0.3690458480800243,0.5488063765777116
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ITGB5,macrophages,__broad__,fibroblasts,__broad__,AAH,normal,resource_RNA_compatibility_only,5,0.036359869464266656,0.06276185403104399,0.009957884897489677,-0.009820795515534275,0.11994226655970741
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ITGB5,macrophages,__broad__,fibroblasts,__broad__,AIS,normal,resource_RNA_compatibility_only,5,0.03200035117454281,-0.08586546326001603,0.149866165609102,0.0013085056442736498,0.09105955561844237
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ITGB5,macrophages,__broad__,fibroblasts,__broad__,LUAD,normal,resource_RNA_compatibility_only,12,0.26068348617011433,-0.17755237707665908,0.6989193494168883,0.20779804960261428,0.3017002773941202
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ITGB5,macrophages,__broad__,fibroblasts,__broad__,LUAD,AAH,resource_RNA_compatibility_only,8,0.43403524853033293,0.08354782418446527,0.7845226728762013,0.32907296114082424,0.5184627247112032
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ITGB5,macrophages,__broad__,fibroblasts,__broad__,LUAD,AIS,resource_RNA_compatibility_only,7,0.16370562361989066,-0.09044707613126006,0.4178583233710414,0.06230662578632925,0.2478539543093059
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ITGB5,macrophages,__broad__,fibroblasts,__broad__,LUAD,MIA,resource_RNA_compatibility_only,3,0.48025994708219155,0.030510801629513473,0.93000909253487,0.36848266750443504,0.5376919885810296
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ITGB8,macrophages,__broad__,fibroblasts,__broad__,AAH,normal,resource_RNA_compatibility_only,5,0.057497259391666056,0.06276185403104399,0.05223266475228829,0.01543433133300387,0.1008202982260964
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ITGB8,macrophages,__broad__,fibroblasts,__broad__,AIS,normal,resource_RNA_compatibility_only,5,0.07421845700315614,-0.08586546326001603,0.23430237726632813,-0.1111637367776126,0.20135282484478134
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ITGB8,macrophages,__broad__,fibroblasts,__broad__,LUAD,normal,resource_RNA_compatibility_only,12,-0.11838101191353712,-0.17755237707665908,-0.05920964675041492,-0.21096801028641965,-0.05185493466144863
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ITGB8,macrophages,__broad__,fibroblasts,__broad__,LUAD,AAH,resource_RNA_compatibility_only,8,-0.18853200990331265,0.08354782418446527,-0.4606118439910901,-0.30468003849467734,-0.0739158279370652
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ITGB8,macrophages,__broad__,fibroblasts,__broad__,LUAD,AIS,resource_RNA_compatibility_only,7,-0.0022048595736629145,-0.09044707613126006,0.08603735698393436,-0.07286091187124007,0.04079538951131919
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ITGB8,macrophages,__broad__,fibroblasts,__broad__,LUAD,MIA,resource_RNA_compatibility_only,3,0.35833174039512333,0.030510801629513473,0.6861526791607334,0.12837949168909768,0.48853625600705985
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,SDC2,macrophages,__broad__,fibroblasts,__broad__,AAH,normal,resource_RNA_compatibility_only,5,0.009457395520849943,0.06276185403104399,-0.04384706298934393,-0.06577062137920997,0.071114066635245
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,SDC2,macrophages,__broad__,fibroblasts,__broad__,AIS,normal,resource_RNA_compatibility_only,5,0.01169855156979054,-0.08586546326001603,0.10926256639959782,-0.19341655656015044,0.09666350439644456
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,SDC2,macrophages,__broad__,fibroblasts,__broad__,LUAD,normal,resource_RNA_compatibility_only,12,0.18885539516078245,-0.17755237707665908,0.5552631673982242,0.12959360838470496,0.2395920035269268
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,SDC2,macrophages,__broad__,fibroblasts,__broad__,LUAD,AAH,resource_RNA_compatibility_only,8,0.31011058950484016,0.08354782418446527,0.536673354825215,0.19229988676897516,0.36369439664265435
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,SDC2,macrophages,__broad__,fibroblasts,__broad__,LUAD,AIS,resource_RNA_compatibility_only,7,0.07270990940111995,-0.09044707613126006,0.23586689493350008,-0.125815938435049,0.12728749739762493
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,SDC2,macrophages,__broad__,fibroblasts,__broad__,LUAD,MIA,resource_RNA_compatibility_only,3,0.45726044966022467,0.030510801629513473,0.8840100976909362,0.32918782550225734,0.5397238346100597
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ACVRL1,macrophages,__broad__,fibroblasts,__broad__,AAH,normal,resource_RNA_compatibility_only,5,0.17885973721282386,0.06276185403104399,0.2949576203946041,0.09999496230742966,0.28283171613944247
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ACVRL1,macrophages,__broad__,fibroblasts,__broad__,AIS,normal,resource_RNA_compatibility_only,5,-0.11253021717909562,-0.08586546326001603,-0.1391949710981759,-0.24889041575727822,-0.028329005587674594
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ACVRL1,macrophages,__broad__,fibroblasts,__broad__,LUAD,normal,resource_RNA_compatibility_only,12,-0.1273769106852268,-0.17755237707665908,-0.07720144429379494,-0.19224040862077232,-0.05586646950947749
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ACVRL1,macrophages,__broad__,fibroblasts,__broad__,LUAD,AAH,resource_RNA_compatibility_only,8,-0.03007847329054214,0.08354782418446527,-0.1437047707655501,-0.13403437519666245,0.056420709995159565
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ACVRL1,macrophages,__broad__,fibroblasts,__broad__,LUAD,AIS,resource_RNA_compatibility_only,7,-0.13111145749741418,-0.09044707613126006,-0.17177583886356856,-0.23164869755596573,-0.029551602948216498
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,ACVRL1,macrophages,__broad__,fibroblasts,__broad__,LUAD,MIA,resource_RNA_compatibility_only,3,0.18485107253814684,0.030510801629513473,0.3391913434467799,0.07700556949512016,0.3845029268727176
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,CXCR4,macrophages,__broad__,fibroblasts,__broad__,AAH,normal,resource_RNA_compatibility_only,5,-0.2927314057931561,0.06276185403104399,-0.6482246656173559,-0.36467800596372757,-0.12986754408827772
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,CXCR4,macrophages,__broad__,fibroblasts,__broad__,AIS,normal,resource_RNA_compatibility_only,5,0.04727660788005696,-0.08586546326001603,0.18041867902013015,-0.05107038148870369,0.1865206946423863
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,CXCR4,macrophages,__broad__,fibroblasts,__broad__,LUAD,normal,resource_RNA_compatibility_only,12,0.399363243774115,-0.17755237707665908,0.9762788646248893,0.3288975835392977,0.5015932224288786
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,CXCR4,macrophages,__broad__,fibroblasts,__broad__,LUAD,AAH,resource_RNA_compatibility_only,8,0.8367607935715614,0.08354782418446527,1.5899737629586577,0.6740277954060039,1.0439911789811824
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,CXCR4,macrophages,__broad__,fibroblasts,__broad__,LUAD,AIS,resource_RNA_compatibility_only,7,0.319462725680474,-0.09044707613126006,0.7293725274922085,0.09569877616749063,0.4316617413986781
unc20_pooled,50,1.0,broad,consensus,core,TGFB1,CXCR4,macrophages,__broad__,fibroblasts,__broad__,LUAD,MIA,resource_RNA_compatibility_only,3,0.841540307875578,0.030510801629513473,1.652569814121643,0.6536987312046798,0.9607579484793121
