dataset,unit,time,endpoint,n_start,n_intermediate,n_end,all_states_at_least_30,intermediate_mean,endpoint_mean,difference,endpoint_pooled_cell_sd,standardized_difference,module
intestine,Control-Mouse2,homeostasis,Stem,36,10,26,False,0.49845528541450285,0.5434541873040771,-0.04499890188957428,0.02072282626366924,-2.1714654804815536,HALLMARK_E2F_TARGETS
intestine,Control-Mouse2,homeostasis,Enterocyte.Mature.Proximal,36,10,26,False,0.49845528541450285,0.4892795299534812,0.009175755461021673,0.02072282626366924,0.44278494372692717,HALLMARK_E2F_TARGETS
intestine,Control-Mouse3,homeostasis,Stem,227,65,94,True,0.49641709372722365,0.5445401090036873,-0.048123015276463676,0.02385416202387672,-2.0173844391722984,HALLMARK_E2F_TARGETS
intestine,Control-Mouse3,homeostasis,Enterocyte.Mature.Proximal,227,65,94,True,0.49641709372722365,0.4821300802906573,0.014287013436566354,0.02385416202387672,0.5989316842178664,HALLMARK_E2F_TARGETS
intestine,Control-Mouse4,homeostasis,Stem,135,28,161,False,0.49127487970833245,0.5416902971394567,-0.050415417431124265,0.020510748681506128,-2.4579998621202064,HALLMARK_E2F_TARGETS
intestine,Control-Mouse4,homeostasis,Enterocyte.Mature.Proximal,135,28,161,False,0.49127487970833245,0.48212654813766637,0.00914833157066608,0.020510748681506128,0.44602621350993543,HALLMARK_E2F_TARGETS
intestine,Control-Mouse1,homeostasis,Stem,200,32,36,True,0.4950151122866665,0.5209610771243877,-0.025945964837721158,0.01510902441683109,-1.717249514059821,HALLMARK_G2M_CHECKPOINT
intestine,Control-Mouse1,homeostasis,Enterocyte.Mature.Proximal,200,32,36,True,0.4950151122866665,0.48695448823574744,0.008060624050919063,0.01510902441683109,0.5334973211069619,HALLMARK_G2M_CHECKPOINT
intestine,Control-Mouse2,homeostasis,Stem,36,10,26,False,0.484600565906905,0.5201609771524719,-0.035560411245566914,0.013887376431355576,-2.5606284542901085,HALLMARK_G2M_CHECKPOINT
intestine,Control-Mouse2,homeostasis,Enterocyte.Mature.Proximal,36,10,26,False,0.484600565906905,0.48378050417160634,0.0008200617352986384,0.013887376431355576,0.05905087540127912,HALLMARK_G2M_CHECKPOINT
intestine,Control-Mouse3,homeostasis,Stem,227,65,94,True,0.4885413745223171,0.524235344296082,-0.03569396977376488,0.015323279633863188,-2.3293949224083947,HALLMARK_G2M_CHECKPOINT
intestine,Control-Mouse3,homeostasis,Enterocyte.Mature.Proximal,227,65,94,True,0.4885413745223171,0.48059311360161117,0.00794826092070594,0.015323279633863188,0.5187049450654766,HALLMARK_G2M_CHECKPOINT
intestine,Control-Mouse4,homeostasis,Stem,135,28,161,False,0.483892543193939,0.5224166362215213,-0.03852409302758236,0.01373444391691353,-2.8049255769388064,HALLMARK_G2M_CHECKPOINT
intestine,Control-Mouse4,homeostasis,Enterocyte.Mature.Proximal,135,28,161,False,0.483892543193939,0.47997485907899706,0.003917684114941922,0.01373444391691353,0.285245193663605,HALLMARK_G2M_CHECKPOINT
