dataset,unit,time,endpoint,n_start,n_intermediate,n_end,all_states_at_least_30,intermediate_mean,endpoint_mean,difference,endpoint_pooled_cell_sd,standardized_difference,module
repair,muc9276,day 15,AT2,269,82,60,True,0.5190175304878049,0.8180467007434944,-0.29902917025568954,0.09170839764222642,-3.260652000728054,AT2_common_panel
repair,muc9276,day 15,AT1,269,82,60,True,0.5190175304878049,0.5951229166666666,-0.07610538617886176,0.09170839764222642,-0.8298627839488019,AT2_common_panel
repair,muc9277,day 11,AT2,45,98,40,True,0.5064668367346938,0.7949972222222222,-0.2885303854875284,0.09560411504920015,-3.017970359738635,AT2_common_panel
repair,muc9277,day 11,AT1,45,98,40,True,0.5064668367346938,0.5623812499999999,-0.05591441326530611,0.09560411504920015,-0.5848536251450183,AT2_common_panel
repair,muc9280,day 15,AT2,380,59,50,True,0.48679025423728817,0.8141779605263159,-0.3273877062890277,0.09013255526852343,-3.6322914102864647,AT2_common_panel
repair,muc9280,day 15,AT1,380,59,50,True,0.48679025423728817,0.5950425,-0.10825224576271186,0.09013255526852343,-1.2010338044916862,AT2_common_panel
repair,muc9283,day 12,AT2,169,87,40,True,0.5181537356321839,0.7941460798816569,-0.27599234424947294,0.07714374412245167,-3.577637401308721,AT2_common_panel
repair,muc9283,day 12,AT1,169,87,40,True,0.5181537356321839,0.55143125,-0.03327751436781612,0.07714374412245167,-0.4313702264048023,AT2_common_panel
repair,muc9285,day 10,AT2,374,84,66,True,0.5155022321428571,0.7691361965240643,-0.2536339643812072,0.0799525476625323,-3.1723062215823075,AT2_common_panel
repair,muc9285,day 10,AT1,374,84,66,True,0.5155022321428571,0.5578835227272727,-0.04238129058441564,0.0799525476625323,-0.5300805518205712,AT2_common_panel
repair,muc9288,day 13,AT2,189,116,98,True,0.5038512931034482,0.7820436507936508,-0.27819235769020256,0.08316229577682713,-3.345174097126355,AT2_common_panel
repair,muc9288,day 13,AT1,189,116,98,True,0.5038512931034482,0.5439298469387754,-0.04007855383532721,0.08316229577682713,-0.48193178724744823,AT2_common_panel
repair,muc9294,day 12,AT2,347,109,62,True,0.5163165137614678,0.8164931556195966,-0.30017664185812876,0.08287347116780237,-3.6221077460401108,AT2_common_panel
repair,muc9294,day 12,AT1,347,109,62,True,0.5163165137614678,0.5474334677419354,-0.031116953980467543,0.08287347116780237,-0.37547545121480275,AT2_common_panel
repair,muc9296,day 13,AT2,167,78,70,True,0.5081658653846153,0.7713005239520958,-0.26313465856748053,0.09368345367001173,-2.8087634289651566,AT2_common_panel
repair,muc9296,day 13,AT1,167,78,70,True,0.5081658653846153,0.5726232142857143,-0.064457348901099,0.09368345367001173,-0.6880334400153731,AT2_common_panel
repair,muc9268,day 11,AT2,189,93,42,True,0.6484175627240143,0.5136507936507937,0.1347667690732206,0.055673906160777,2.4206451166554857,DATP_PATS_holdout_panel
repair,muc9268,day 11,AT1,189,93,42,True,0.6484175627240143,0.5812380952380953,0.06717946748591896,0.055673906160777,1.2066598541139868,DATP_PATS_holdout_panel
repair,muc9276,day 15,AT2,269,82,60,True,0.6704410569105691,0.503175960346964,0.1672650965636051,0.06134253648799791,2.726739162413535,DATP_PATS_holdout_panel
repair,muc9276,day 15,AT1,269,82,60,True,0.6704410569105691,0.5630305555555555,0.10741050135501362,0.06134253648799791,1.750995434889283,DATP_PATS_holdout_panel
repair,muc9277,day 11,AT2,45,98,40,True,0.6245229591836734,0.5094814814814814,0.11504147770219197,0.07450196498052016,1.54414018116531,DATP_PATS_holdout_panel
repair,muc9277,day 11,AT1,45,98,40,True,0.6245229591836734,0.5652583333333333,0.05926462585034009,0.07450196498052016,0.7954773523870929,DATP_PATS_holdout_panel
repair,muc9280,day 15,AT2,380,59,50,True,0.6799971751412429,0.5033607456140351,0.17663642952720782,0.0526538436562608,3.354673035464238,DATP_PATS_holdout_panel
repair,muc9280,day 15,AT1,380,59,50,True,0.6799971751412429,0.5616083333333335,0.11838884180790943,0.0526538436562608,2.2484368393081673,DATP_PATS_holdout_panel
repair,muc9283,day 12,AT2,169,87,40,True,0.6055517241379309,0.49777662721893484,0.10777509691899606,0.04367262950852029,2.4677950041448664,DATP_PATS_holdout_panel
repair,muc9283,day 12,AT1,169,87,40,True,0.6055517241379309,0.54258125,0.06297047413793089,0.04367262950852029,1.4418750335526669,DATP_PATS_holdout_panel
repair,muc9285,day 10,AT2,374,84,66,True,0.6130436507936508,0.5090964795008913,0.10394717129275943,0.05138932355515399,2.022738656623828,DATP_PATS_holdout_panel
repair,muc9285,day 10,AT1,374,84,66,True,0.6130436507936508,0.5724444444444445,0.04059920634920622,0.05138932355515399,0.7900319276558059,DATP_PATS_holdout_panel
repair,muc9288,day 13,AT2,189,116,98,True,0.5959590517241378,0.5004616402116401,0.09549741151249769,0.0493994105901283,1.9331690473971233,DATP_PATS_holdout_panel
repair,muc9288,day 13,AT1,189,116,98,True,0.5959590517241378,0.5421938775510203,0.053765174173117436,0.0493994105901283,1.088376835489239,DATP_PATS_holdout_panel
repair,muc9294,day 12,AT2,347,109,62,True,0.6309113149847095,0.5066962055715658,0.12421510941314373,0.05734577119235118,2.1660726995282196,DATP_PATS_holdout_panel
repair,muc9294,day 12,AT1,347,109,62,True,0.6309113149847095,0.5887540322580646,0.042157282726644985,0.05734577119235118,0.7351419616494399,DATP_PATS_holdout_panel
repair,muc9296,day 13,AT2,167,78,70,True,0.6195010683760686,0.5162909181636727,0.10321015021239588,0.05997299750359657,1.7209436664593327,DATP_PATS_holdout_panel
repair,muc9296,day 13,AT1,167,78,70,True,0.6195010683760686,0.5607666666666667,0.05873440170940181,0.05997299750359657,0.9793474422531493,DATP_PATS_holdout_panel
repair,muc9268,day 11,AT2,189,93,42,True,0.675018107636046,0.5834253149088174,0.09159279272722853,0.03112445094935655,2.9427922399743434,ADI_published_400
repair,muc9268,day 11,AT1,189,93,42,True,0.675018107636046,0.630061246072033,0.04495686156401302,0.03112445094935655,1.4444226385603898,ADI_published_400
repair,muc9276,day 15,AT2,269,82,60,True,0.6810895443852917,0.5838713603683505,0.09721818401694116,0.030424016174805155,3.195442161822469,ADI_published_400
repair,muc9276,day 15,AT1,269,82,60,True,0.6810895443852917,0.6382029399323182,0.04288660445297343,0.030424016174805155,1.4096299517645157,ADI_published_400
repair,muc9277,day 11,AT2,45,98,40,True,0.6569843442453124,0.5808501128031586,0.07613423144215381,0.04485367053522005,1.6973913290412121,ADI_published_400
repair,muc9277,day 11,AT1,45,98,40,True,0.6569843442453124,0.6401914340101522,0.016792910235160163,0.04485367053522005,0.3743932221104183,ADI_published_400
repair,muc9280,day 15,AT2,380,59,50,True,0.7001839241159769,0.5920440756078013,0.1081398485081756,0.03231090132697708,3.346853354966216,ADI_published_400
repair,muc9280,day 15,AT1,380,59,50,True,0.7001839241159769,0.6513694416243655,0.048814482491611355,0.03231090132697708,1.510774397706296,ADI_published_400
repair,muc9283,day 12,AT2,169,87,40,True,0.6356254011319213,0.5581884104766768,0.07743699065524456,0.026081452549383623,2.9690444007526957,ADI_published_400
repair,muc9283,day 12,AT1,169,87,40,True,0.6356254011319213,0.6082489213197969,0.027376479812124432,0.026081452549383623,1.049653187846373,ADI_published_400
repair,muc9285,day 10,AT2,374,84,66,True,0.635950432076384,0.5608241503569587,0.07512628171942537,0.024716837485239555,3.039477917200751,ADI_published_400
repair,muc9285,day 10,AT1,374,84,66,True,0.635950432076384,0.6082305799107829,0.027719852165601133,0.024716837485239555,1.1214967198839627,ADI_published_400
repair,muc9288,day 13,AT2,189,116,98,True,0.6315726194643796,0.5697535721000189,0.061819047364360724,0.03164920894517124,1.953257266917963,ADI_published_400
repair,muc9288,day 13,AT1,189,116,98,True,0.6315726194643796,0.6128641225525744,0.018708496911805206,0.03164920894517124,0.5911205219762558,ADI_published_400
repair,muc9294,day 12,AT2,347,109,62,True,0.6617472640059608,0.5765452135051713,0.08520205050078955,0.03204522262695307,2.6588066337578367,ADI_published_400
repair,muc9294,day 12,AT1,347,109,62,True,0.6617472640059608,0.6349299164892745,0.026817347516686296,0.03204522262695307,0.8368594541805543,ADI_published_400
repair,muc9296,day 13,AT2,167,78,70,True,0.66059179357022,0.5741211131037417,0.08647068046647832,0.03093926420410476,2.7948525180183865,ADI_published_400
repair,muc9296,day 13,AT1,167,78,70,True,0.66059179357022,0.6189448875997098,0.04164690597051024,0.03093926420410476,1.346085856979911,ADI_published_400
repair,muc9268,day 11,AT2,189,93,42,True,0.6748856311468372,0.5835884698382466,0.09129716130859056,0.03104439162698753,2.9408584457240274,ADI_published_holdout
repair,muc9268,day 11,AT1,189,93,42,True,0.6748856311468372,0.6300897465330034,0.04479588461383377,0.03104439162698753,1.4429622313774635,ADI_published_holdout
repair,muc9276,day 15,AT2,269,82,60,True,0.6807244716836629,0.584009403157163,0.09671506852649991,0.0303881550053725,3.182656811820299,ADI_published_holdout
repair,muc9276,day 15,AT1,269,82,60,True,0.6807244716836629,0.6381405972332048,0.04258387445045808,0.0303881550053725,1.4013313556854448,ADI_published_holdout
repair,muc9277,day 11,AT2,45,98,40,True,0.6563761779997053,0.5809268848472482,0.07544929315245708,0.044736885859947284,1.6865119621570812,ADI_published_holdout
repair,muc9277,day 11,AT1,45,98,40,True,0.6563761779997053,0.6401410287477999,0.01623514925190539,0.044736885859947284,0.3629029812832958,ADI_published_holdout
repair,muc9280,day 15,AT2,380,59,50,True,0.6999797663357654,0.5922532982841001,0.1077264680516653,0.03232981672239957,3.332108838619784,ADI_published_holdout
repair,muc9280,day 15,AT1,380,59,50,True,0.6999797663357654,0.6515577634364718,0.04842200289929366,0.03232981672239957,1.4977506156335458,ADI_published_holdout
repair,muc9283,day 12,AT2,169,87,40,True,0.6351555021152792,0.5582320939995686,0.07692340811571052,0.02612227912300323,2.9447433646006758,ADI_published_holdout
repair,muc9283,day 12,AT1,169,87,40,True,0.6351555021152792,0.6082025929138076,0.02695290920147153,0.02612227912300323,1.0317977644506848,ADI_published_holdout
repair,muc9285,day 10,AT2,374,84,66,True,0.6357175957136418,0.5609617279371695,0.07475586777647236,0.024659621495612554,3.031509132845893,ADI_published_holdout
repair,muc9285,day 10,AT1,374,84,66,True,0.6357175957136418,0.6081471230943211,0.027570472619320774,0.024659621495612554,1.1180411923283624,ADI_published_holdout
repair,muc9288,day 13,AT2,189,116,98,True,0.6312496646544467,0.5698699227612831,0.06137974189316353,0.031570154768318974,1.9442331639995263,ADI_published_holdout
repair,muc9288,day 13,AT1,189,116,98,True,0.6312496646544467,0.6129155046963816,0.018334159958065088,0.031570154768318974,0.5807434297554865,ADI_published_holdout
repair,muc9294,day 12,AT2,347,109,62,True,0.6615005708933995,0.5766658046298727,0.08483476626352682,0.03198222183046403,2.6525601227216535,ADI_published_holdout
repair,muc9294,day 12,AT1,347,109,62,True,0.6615005708933995,0.6349593266808908,0.026541244212508697,0.03198222183046403,0.8298749334302773,ADI_published_holdout
repair,muc9296,day 13,AT2,167,78,70,True,0.6599389960344479,0.5741690075961131,0.08576998843833483,0.030928387192358815,2.7731801178279745,ADI_published_holdout
repair,muc9296,day 13,AT1,167,78,70,True,0.6599389960344479,0.6190356787563633,0.040903317278084605,0.030928387192358815,1.3225169816869793,ADI_published_holdout
repair,muc9268,day 11,AT2,189,93,42,True,0.5374174347158218,0.5832245020310282,-0.04580706731520634,0.016953573254476478,-2.7019122534012876,AT2_published_400
repair,muc9268,day 11,AT1,189,93,42,True,0.5374174347158218,0.5569083406743993,-0.019490905958577498,0.016953573254476478,-1.1496635939819386,AT2_published_400
repair,muc9276,day 15,AT2,269,82,60,True,0.5421722325971974,0.5958098635271284,-0.05363763092993101,0.019754054810667707,-2.7152719501904636,AT2_published_400
repair,muc9276,day 15,AT1,269,82,60,True,0.5421722325971974,0.5692299588900307,-0.027057726292833317,0.019754054810667707,-1.3697302428371028,AT2_published_400
repair,muc9277,day 11,AT2,45,98,40,True,0.5396115396312687,0.5833373301358914,-0.043725790504622664,0.023435424241920296,-1.8657989739484988,AT2_published_400
repair,muc9277,day 11,AT1,45,98,40,True,0.5396115396312687,0.569125160585817,-0.029513620954548236,0.023435424241920296,-1.2593593634100089,AT2_published_400
repair,muc9280,day 15,AT2,380,59,50,True,0.5394369589074504,0.6081078426732298,-0.06867088376577946,0.023471234503704436,-2.9257465667151514,AT2_published_400
repair,muc9280,day 15,AT1,380,59,50,True,0.5394369589074504,0.5761694501541623,-0.03673249124671196,0.023471234503704436,-1.5650003940318742,AT2_published_400
repair,muc9283,day 12,AT2,169,87,40,True,0.5330738414194752,0.5755984282734421,-0.04252458685396687,0.020977635173673365,-2.027139212876322,AT2_published_400
repair,muc9283,day 12,AT1,169,87,40,True,0.5330738414194752,0.5595727132579651,-0.026498871838489868,0.020977635173673365,-1.2631963335765117,AT2_published_400
repair,muc9285,day 10,AT2,374,84,66,True,0.5342175953115058,0.5700636091585097,-0.03584601384700392,0.015811835062469987,-2.267036919205276,AT2_published_400
repair,muc9285,day 10,AT1,374,84,66,True,0.5342175953115058,0.5504181849325734,-0.01620058962106763,0.015811835062469987,-1.02458630241599,AT2_published_400
repair,muc9288,day 13,AT2,189,116,98,True,0.5327525848779104,0.5788542431361035,-0.04610165825819301,0.01805241796128304,-2.553766390578098,AT2_published_400
