set,es,nes,p_perm,fdr,leading_edge,size
HALLMARK_COMPLEMENT,-0.29852245949547673,-1.465697904088944,0.0,0.04512383900928793,FYN;IL6;C3;SERPING1;CLU;PSEN1;PLAT;C1R;C9;FCER1G;S100A9;KYNU;OLR1;IRF1;PRDM4;KCNIP3;SH2B3;PLAUR;PLSCR1;CD55;CD36;TNFAIP3;CTSH;PIM1;CASP9;LRP1;LCP2;C1QC;ERAP2;MAFF;ITGAM;DOCK4;CBLB;F3;DGKG;CASP4;CD59;SRC;CTSL;TFPI2;USP15;PIK3R5;IRF7;APOBEC3F;GPD2;MMP14;CEBPB;VCPIP1;C1QA;LGMN;C1S;GRB2;EHD1;PLA2G4A;ZFPM2,152
HALLMARK_BILE_ACID_METABOLISM,-0.327432375525509,-1.4553323779150553,0.006802721088435374,0.043137254901960784,ABCA1;DHCR24;PXMP2;PEX16;ALDH1A1;TFCP2L1;CH25H;ABCA6;AR;NR3C2;SOD1;IDH1;ABCA9;OPTN;PEX26;HSD17B6;BMP6;HSD17B11;SLC29A1;SULT2B1;PEX11G;SOAT2;ABCA8;DIO1;ACSL5,81
HALLMARK_HEDGEHOG_SIGNALING,0.4932417339185318,1.4397330916048303,0.04742547425474255,0.12765273311897107,THY1;NRCAM;CDK6;VLDLR;UNC5C;MYH9;AMOT;SCG2;CRMP1;CELSR1;NRP2;NF1,27
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.28973692748823143,-1.4217691833672523,0.011904761904761904,0.054148606811145514,NAMPT;ST3GAL5;IL6;SERPING1;IL15RA;TNFAIP2;C1R;SOD2;NFKBIA;CASP8;CD40;IFITM2;FPR1;LYSMD2;NOD1;GCH1;TXNIP;IRF1;CD38;CIITA;UPP1;PLSCR1;TRIM25;TNFAIP3;NFKB1;IFITM3;PIM1;PTGS2;LCP2;PTPN6;IFIT3;SLC25A28;CASP4;SRI;SECTM1;ARL4A;ISG20;IRF7;SOCS3;PNP,163
HALLMARK_FATTY_ACID_METABOLISM,-0.2998274387052834,-1.3887783291257503,0.01020408163265306,0.06470588235294118,GLUL;CPT1A;DHCR24;PPARA;SLC22A5;MAOA;ALDH1A1;HSD17B7;GABARAPL1;ECI2;SERINC1;ACSM3;NSDHL;IDH1;CD36;ACSL4;MDH2;ACAA2;LDHA;XIST;DLST;GCDH;ACADS;HSD17B11;GPD2;UGDH;ALDOA;PRDX6;SDHA;ACAT2;ENO2;FH;PCBD1,129
HALLMARK_COAGULATION,0.37800336948964414,1.3311471966347272,0.07600950118764846,0.30083601286173633,CRIP2;COMP;FN1;SPARC;MMP2;CD9;CFH;F2RL2;CSRP1;CTSO;CFI;WDR1;MMP1;ARF4;A2M;HTRA1;RAC1;RGN;MMP7;CPQ;BMP1;PROS1;PECAM1;SIRT2;USP11;CTSB;ITGA2;MMP11,89
HALLMARK_MYOGENESIS,0.3500872238681803,1.3179193951894685,0.0598669623059867,0.2804930332261522,COL1A1;SPARC;COL6A3;TPM2;ADAM12;GJA5;COL3A1;COL15A1;AGRN;PLXNB2;DTNA;COL6A2;COL4A2;PDLIM7;MYLK;SSPN;SGCD;PRNP;MYOM2;KIFC3;NCAM1;MYH9;PSEN2;IGFBP3;FHL1;SVIL;TPD52L1;TPM3;SMTN;SIRT2;TAGLN;GAA,141
HALLMARK_TGF_BETA_SIGNALING,-0.32460825365683577,-1.3116358527954237,0.10043668122270742,0.1007481940144479,SMAD3;IFNGR2;ID3;TGIF1;ID2;CDK9;THBS1;JUNB;PPM1A;SMAD6,51
HALLMARK_ANGIOGENESIS,0.448585577861781,1.305134049421174,0.13161465400271372,0.26798346348185575,COL5A2;COL3A1;POSTN;LUM;SPP1;PTK2;VCAN;TNFRSF21,28
HALLMARK_UV_RESPONSE_UP,-0.2750647581530928,-1.279401826389559,0.01818181818181818,0.11578947368421053,GPX3;IL6;TUBA4A;MAOA;SOD2;NFKBIA;NAT1;PRKACA;IL6ST;ATP6V1F;GCH1;POLG2;IRF1;GRINA;JUNB;CREG1;SPR;MSX1;CXCL2;EIF2S3;TMBIM6;CDC5L;AGO2;GRPEL1;FGF18;TST;RRAD;ALDOA;MMP14;POLR2H;BTG2;RHOB;ENO2;CDKN1C;MGAT1;BCL2L11;TAP1;ALAS1;AP2S1;PPIF;SLC25A4;TFRC,132
HALLMARK_KRAS_SIGNALING_UP,0.3291613123159044,1.2524261838467403,0.07135016465422613,0.3653536977491962,RABGAP1L;GUCY1A1;ITGBL1;ANO1;ANKH;SPON1;CFH;DCBLD2;TSPAN13;SNAP25;HDAC9;F13A1;SCG5;TMEM158;PRDM1;PCSK1N;BTBD3;ETV1;EVI5;STRN;IGFBP3;SPP1;TSPAN1;BPGM;F2RL1;MAP3K1;CBL;ADAM17;ZNF639;MMD;PTCD2;CXCL10;PECAM1;ABCB1;MAFB;ERO1A;GADD45G;EMP1;CCSER2;ITGA2;MMP11;AMMECR1;AVL9;TMEM176A;ALDH1A3;NIN;PTBP2;PPBP,157
HALLMARK_MITOTIC_SPINDLE,0.32175810307459474,1.247245466863677,0.06926406926406926,0.337406216505895,FARP1;CAPZB;SYNPO;CD2AP;FSCN1;MARCKS;CKAP5;EZR;NCK2;HOOK3;RANBP9;STK38L;RFC1;MID1;PDLIM5;RAPGEF6;ROCK1;CENPJ;PALLD;KIF2C;ARFGEF1;SHROOM1;KIF5B;ARFIP2;CSNK1D;DST;LRPPRC;MYH9;MYH10;APC;RASAL2;ARHGEF11;SMC4;CTTN;CENPF;VCL;RAB3GAP1;PCM1;ATG4B;CLIP2;CYTH2;WASL;DLG1;CDC42EP1;TBCD;KIF11;SOS1;PIF1;TUBGCP2;RHOT2;ARHGAP4;ARHGAP10,192
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.339597939743003,1.2143398122147513,0.15529411764705883,0.3962700964630225,CAB39;RALB;ACTR3;MAPK10;MAPKAP1;ACTR2;GSK3B;PTEN;RAC1;MAP3K7;CAMK4;CFL1;PRKCB;ACACA;CLTC;ATF1;SMAD2;PLA2G12A,92
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.23554152328054867,-1.1805665995089827,0.07042253521126761,0.2160106147722247,CPT1A;COX7C;ALDH6A1;CYB5A;NDUFA2;GPX4;ATP6V1F;AIFM1;ATP5ME;COX5B;IMMT;COX7A2;POR;NDUFB1;ACAT1;IDH1;MDH2;ATP5PD;NDUFS2;CYC1;NDUFA1;ACAA2;LDHA;TIMM13;GRPEL1;DLST;COX6A1;MRPL11;UQCRQ,189
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.24503158446497741,-1.1716658304704752,0.09523809523809523,0.21614035087719297,BLVRB;NPY1R;SLC22A5;DCXR;LAMC2;ID2;CKB;PDZK1;S100A9;DHCR7;IL6ST;GLA;KCNK5;RPS6KA2;PDCD4;PLXNB1;MICB;CHPT1;CDC6;IMPA2;AMFR;PTGES;FOXC1;PTPN6;ZFP36;JAK1;TFPI2;TST;SLC29A1;SULT2B1;ISG20;ADD3;IL17RB;UGDH;HOMER2;ST14;PTGER3;DLG5;LSR;KLF4;MAPK13,156
HALLMARK_APICAL_SURFACE,0.386460800243462,1.1623365435410367,0.25523560209424084,0.5189710610932476,THY1;DCBLD2;EPHB4;MDGA1;CX3CL1;BRCA1;SULF2;SCUBE1;NCOA6;ATP8B1;TMEM8B;CROCC,34
HALLMARK_E2F_TARGETS,0.2980950292468165,1.154551370071492,0.19222462203023757,0.5016613076098607,NAP1L1;CTPS1;EED;SMC6;RFC1;MKI67;SRSF2;UBE2S;POLE4;PNN;JPT1;KIF2C;NBN;GINS3;RRM2;PRIM2;PDS5B;WEE1;MCM6;SMC4;BRCA1;PRKDC;DCTPP1;NUP205;CKS2;XPO1;LUC7L3;HMGB3;HNRNPD;CBX5;MSH2;TP53;TCF19;DEK;MMS22L;RFC3;WDR90;DCK;RANBP1;STMN1;PCNA;HUS1;TK1;TOP2A;CDC25B;RNASEH2A;ZW10;MELK;PRPS1;DDX39A;CCNB2;MTHFD2;CIT;KIF4A;PPP1R8;DIAPH3;TIMELESS;PRDX4;NME1;RPA2;DUT;CTCF;TACC3;RACGAP1;CCP110;CDKN2A;UBE2T;RAD21;RAD51C;MCM4;ING3,172
HALLMARK_HYPOXIA,-0.23699682535082695,-1.1520236458760387,0.09210526315789473,0.23051470588235293,NOCT;GLRX;IL6;ADM;ACKR3;PLIN2;NDRG1;CDKN1B;AMPD3;HAS1;MT1E;AKAP12;MXI1;PNRC1;DCN;LOX;BNIP3L;ENO1;IER3;DUSP1;PLAUR;PHKG1;NFIL3;VHL;TNFAIP3;LDHC;PIM1;EGFR;LDHA;MAFF;PDK1;TKTL1;ZFP36;F3,167
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.22977240927654627,-1.1117059145355574,0.13924050632911392,0.28927335640138413,BLVRB;B4GALT1;NPY1R;GAB2;SLC22A5;SH3BP5;RETREG1;ABAT;GFRA1;MYC;PDZK1;DHCR7;NADSYN1;IL6ST;NAV2;DHRS3;ABLIM1;GLA;AR;KCNK5;RPS6KA2;ADCY9;MICB;CHPT1;AMFR;PTGES;FOXC1;PODXL,163
HALLMARK_ANDROGEN_RESPONSE,0.3113606299073836,1.1062303119777,0.29651162790697677,0.6169675983180806,GUCY1A1;ABHD2;ANKH;NCOA4;TSC22D1;CDK6;CCND3;SRF;ACTN1;PDLIM5;RRP12;HMGCS1;ABCC4;MERTK;STK39,91
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.2612486965770028,-1.0976666602816396,0.28313253012048195,0.3023391812865497,CLU;HSD17B7;ACSS2;DHCR7;PCYT2;PNRC1;LSS;PLAUR;PLSCR1;NFIL3;NSDHL,66
HALLMARK_GLYCOLYSIS,0.2843866930614436,1.0919914749941233,0.2928416485900217,0.6185117133670188,KDELR3;GPC1;CHPF;HDLBP;COL5A1;AGRN;SDC1;VLDLR;HS2ST1;GOT2;B4GALT7;PKP2;PLOD1;BPNT1;IGFBP3;DPYSL4;MERTK;P4HA2;GLCE;IL13RA1;B4GALT4;SDC3;XYLT2;LHPP;GCLC;PPP2CB;VCAN;NDST3;ERO1A;TGFBI;COG2;CHPF2;PYGB;PAXIP1;CHST6;ADORA2B;AKR1A1;PAM;PKM;B4GALT2,163
HALLMARK_MTORC1_SIGNALING,-0.21727586935806395,-1.0898433238594174,0.2,0.3021997718755092,NAMPT;CTH;DHCR24;GLRX;POLR3G;NUPR1;TUBA4A;TBK1;DHCR7;NMT1;TXNRD1;RRP9;IMMT;G6PD;GLA;SLC1A5;ENO1;NFIL3;IDH1;PRDX1;GGA2;LDHA;PHGDH;PDK1;EIF2S2;PPA1;PSMC2;RIT1;ABCF2;ADD3;PNP;ALDOA;TUBG1;SCD;GBE1;ETF1;LGMN;BTG2,184
HALLMARK_IL2_STAT5_SIGNALING,0.2841202611538943,1.0794415482070956,0.3178378378378378,0.617406216505895,ITIH5;RABGAP1L;WLS;HOPX;TGM2;F2RL2;GUCY1B1;TTC39B;PLAGL1;CCND3;COL6A1;PLEC;CD81;PRNP;PHTF2;TWSG1;PHLDA1;SPP1;LCLAT1;PRAF2;FGL2;CXCL10;TNFRSF8;ABCB1;EMP1;PTH1R;TNFRSF21;CTSZ;AHR;ECM1;TNFSF11;PENK;PTGER2;ITGA6;IGF1R;APLP1;SERPINB6;CKAP4,164
HALLMARK_PROTEIN_SECRETION,0.29742728213215125,1.0724303420030465,0.3629032258064516,0.6018086816720258,SEC31A;USO1;SSPN;AP3S1;CAV2;ARFGEF1;DST;RAB22A;AP2B1;CLTC;GNAS;NAPA;STX7;NAPG;RAB2A;COG2;VPS45;ATP1A1;PAM;YKT6;CLCN3;DOP1A;TMED2;SGMS1;ARFGAP3;DNM1L;RAB14;SNX2;ZW10;VAMP7;CTSC;YIPF6;CLTA;TSG101;SCAMP1;OCRL;COPB1;ERGIC3;AP3B1,93
HALLMARK_ALLOGRAFT_REJECTION,-0.2245843612450159,-1.071089276599626,0.3157894736842105,0.32727554179566565,HLA-E;KLRD1;IFNGR2;IL6;CD247;IL18;PRKCG;ELF4;CD40;CCR1;CSF1;FYB1;RPS9;IGSF6;BCL3;EGFR;LCP2;PTPRC;PTPN6;RPL39,130
HALLMARK_SPERMATOGENESIS,0.30184398719032624,1.0516741005413877,0.3799019607843137,0.6285227917533573,MAST2;IL13RA2;RPL39L;CHFR;SCG5;NF2;PCSK1N;SLC12A2;KIF2C;STAM2;CAMK4;MLF1,73
HALLMARK_PEROXISOME,0.28607533783377853,1.0214062395349461,0.44196951934349354,0.6779206859592711,CRABP2;PEX2;CTPS1;YWHAH;SMARCC1;IDH2;ATXN1;ABCC5;ISOC1;SLC25A17;EPHX2;STS;ABCB1;FABP6;HSD11B2;MSH2;TSPO;GNPAT;ERCC1;FADS1;CADM1;SLC23A2;PEX11B;CTBP1,90
HALLMARK_MYC_TARGETS_V1,0.26212459388152226,1.0145409318005967,0.45995670995670995,0.6611270942629887,NAP1L1;HDAC2;EIF4G2;CTPS1;HNRNPA3;PSMA1;SRSF2;SMARCC1;TFDP1;GOT2;LSM7;AP3S1;PRPS2;PTGES3;HNRNPR;TOMM70;BUB3;HNRNPU;SRSF7;MCM6;YWHAQ;PSMD1;XPO1;UBA2;AIMP2;NCBP2;HNRNPD;SET;DEK;ABCE1;XPOT;RFC4;TARDBP;CSTF2;RANBP1;CAD;TXNL4A;TYMS;TRIM28;ILF2;COPS5;PCNA;HDDC2;PSMD14;HPRT1,185
HALLMARK_NOTCH_SIGNALING,0.33494150237991244,1.0034392828858876,0.467828418230563,0.6583279742765273,PRKCA;FZD7;NOTCH3;PSEN2;DTX4;NOTCH1;WNT2;CCND1;HEYL;FZD1,31
HALLMARK_G2M_CHECKPOINT,0.24912828046098842,0.9631450186519921,0.5602988260405549,0.7348032460572654,MARCKS;ATRX;CHMP1A;MKI67;SRSF2;UBE2S;SMARCC1;SLC12A2;TFDP1;TNPO2;WRN;JPT1;KIF2C;PURA;HMGN2;KIF5B;SRSF10;PRIM2;PDS5B;BUB3;RASAL2;HNRNPU;MCM6;SMC4;SFPQ;CENPF;CKS2;CBX1;XPO1;CCNF;FOXN3;HMGB3;HNRNPD;KIF11;DR1;E2F3;CCND1;HSPA8;CUL4A;SS18;PAFAH1B1;STMN1;NDC80;HUS1;MEIS1;NUMA1;SMC2;TENT4A;TOP2A;NSD2;CDC25B;FANCC;KIF15;DDX39A;CCNB2;HIF1A;DBF4;KIF4A;KNL1;RPA2;CTCF;UPF1;TACC3;RACGAP1;TPX2,171
HALLMARK_PANCREAS_BETA_CELLS,-0.3189716519411234,-0.9504109782053324,0.5256410256410257,0.6162464985994398,STXBP1;PCSK2;ABCC8;AKT3,15
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.3087827943256569,0.9407413850849491,0.5519053876478318,0.7555100847705349,HDAC2;AXIN1;LEF1;PSEN2;ADAM17;NUMB;GNAI1;NOTCH1;TP53;CTNNB1;FZD1;AXIN2,33
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.25826257951859255,0.9345074671138047,0.6059225512528473,0.7372011743324479,KDELR3;ALDH18A1;SEC31A;EXOC2;BANF1;PDIA5;KIF5B;FKBP14;CNOT2;YIF1A;ERO1A;SDAD1;ARFGAP1;YWHAZ;XPOT;FUS;EIF4G1;DDX10;CNOT4;SLC1A4;DCTN1;LSM1,104
HALLMARK_P53_PATHWAY,0.2443398423885677,0.9225135920507125,0.6548004314994607,0.7320471596998929,KIF13B;ZMAT3;PTPN14;SDC1;TSC22D1;PLXNB2;ELP1;DDB2;PRMT2;GM2A;PTPRE;CCND3;DGKA;PHLDA3;CD81;KRT17;CSRNP2;ABCC5;PLK2;BAK1;RHBDF2;F2R;FOXO3;NOL8;TPD52L1;SESN1;FGF13;FDXR;NOTCH1;TP53;MXD4;POM121;TM7SF3;NUDT15;EI24;FBXW7,175
HALLMARK_HEME_METABOLISM,0.24136452259655095,0.9188233516601859,0.6391639163916392,0.7108167202572347,BSG;NCOA4;NR3C1;AGPAT4;TSPAN5;CCND3;MOSPD1;PIGQ;ADD2;SLC10A3;AQP3;P4HA2;BTRC;FOXO3;MBOAT2;XPO7;BPGM;NEK7;NARF;SEC14L1;BCAM;GCLC;YPEL5;GLRX5;CTSB;ENDOD1;NUDT4;ALAD;ARL2BP;TRAK2;OSBP2;SYNJ1;FBXO34;CLCN3;PPOX;SLC6A9;ADD1;PGLS;CA1;MARK3;GMPS;TMEM9B;NFE2L1;FOXJ2;EIF2AK1;FBXO9;BMP2K;PPP2R5B;HDGF;DAAM1;SLC30A10;UBAC1;VEZF1;ACKR1,156
HALLMARK_KRAS_SIGNALING_DN,-0.2032555846742538,-0.8832073790857738,0.7530864197530864,0.7563467492260062,STAG3;SLC16A7;NPHS1;EFHD1;TFCP2L1;SNN;COQ8A;SLC25A23;CPB1;KMT2D;CNTFR;GRID2;TGFB2;TCF7L1;YPEL1;NOS1;SLC12A3;BTG2,79
HALLMARK_DNA_REPAIR,0.21489200655347548,0.8037216205076104,0.8529088913282108,0.9019539945584961,NELFB;DDB2;DCTN4;POLE4;NME4;EDF1;GTF3C5;BCAM;GUK1;PDE4B;TK2;CSTF3;NCBP2;USP11;GTF2H3;TP53;NFX1;POM121;TAF10;RALA;SMAD5;CETN2;RFC5;ERCC1;DDB1;RFC3;VPS28;ITPA;RFC4;DAD1;TMED2;NME3;COX17;SAC3D1;TYMS;PCNA;NELFCD;POLA1;HPRT1;TAF13;AK1;ERCC8;SEC61A1;SRSF6;XPC;TSG101;MPG;RBX1;NME1;RPA2;DUT,136
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.19533599722093378,0.6954521585189443,0.943728018757327,0.991806597594379,IL15;ADAR;EIF2AK2;EPSTI1;SAMD9;CD47;SP110;IFI44;CXCL10;ISG15;MX1;STAT2;LY6E;DHX58;UBE2L6;SAMD9L;TRIM5;IFIH1;UBA7;IFIT2;RNF31;HERC6,84
HALLMARK_MYC_TARGETS_V2,0.20154859811322054,0.6664785854139561,0.9490445859872612,0.9722324299494718,RRP12;TFB2M;DCTPP1;PRMT3;AIMP2;MRTO4;MYBBP1A;PES1;UTP20;GRWD1;NIP7;MCM4;HK2;PPRC1;SRM;DUSP2;SORD;WDR74;HSPD1;NPM1;BYSL;TCOF1,52
