set,es,nes,p_perm,fdr,leading_edge,size
HALLMARK_GLYCOLYSIS,0.36433154097471293,2.0899011189820627,0.0,0.0005439935342482786,SRD5A3;CDK1;HMMR;KIF20A;DEPDC1;GUSB;CLDN3;LDHA;PGM2;GALK1;GPC4;AURKA;PGLS;TPI1;PRPS1;PKP2;STMN1;GOT2;ELF3;TGFBI;PPIA;PGAM1;MDH2;SDC2;SDC1;SLC37A4;PGK1;SDHC;B4GALT7;MDH1;TXN;POLR3K;MERTK;RRAGD;SOD1;CXCR4;ARPP19;HAX1;B3GAT3;AK4;ENO2;PC;AK3;ENO1;AKR1A1;NT5E;CITED2;ALDOA;ME2,180
HALLMARK_ESTROGEN_RESPONSE_LATE,0.3432840559365688,1.9659211620500785,0.0,0.0009973214794551774,ATP2B4;HPRT1;CD9;TOP2A;FABP5;KIF20A;CDC20;GINS2;CCND1;SGK1;PLXNB1;RNASEH2A;DYNLT3;KRT19;ACOX2;BAG1;GAL;SLC29A1;PERP;ALDH3B1;PLK4;SLC1A4;CKB;CA2;TSPAN13;RPS6KA2;KLF4;IDH2;SLC2A8;PRKAR2B;DCXR;COX6C;CCNA1;FKBP5;AGR2;GPER1;CXCL14;LSR;DHCR7;MOCS2;FOS;FOXC1;ID2;CXCL12;KLK11;TRIM29;CISH;BATF;NXT1;ETFB;S100A9,181
HALLMARK_ADIPOGENESIS,0.33176340913233193,1.916420884567627,0.0,0.001380906663861015,CAVIN2;LPL;CDKN2C;SQOR;PRDX3;MRPL15;PEMT;NDUFB7;DHRS7;ECHS1;CAVIN1;SUCLG1;CHCHD10;NDUFAB1;REEP5;CD36;REEP6;COX8A;NDUFS3;AK2;ABCB8;DRAM2;MDH2;COX7B;SCP2;MTCH2;GHITM;ACADM;COQ9;CYC1;SDHC;QDPR;ARL4A;COL15A1;UCP2;APOE;CMBL;NDUFA5;SOD1;PREB;DDT;CD151;DHCR7;RETN;IDH3G;UQCRQ;ALDOA;SDHB;GPX4;SLC25A1;UQCR10;STOM;PPM1B;ETFB;LTC4S;YWHAG;DECR1;CAT;RAB34;MGST3,192
HALLMARK_FATTY_ACID_METABOLISM,0.35145968554096735,1.9065759340816406,0.0,0.0017096939647803042,S100A10;LGALS1;LDHA;PCBD1;NTHL1;CBR3;YWHAH;ECHS1;ODC1;SUCLG1;CD36;REEP6;DHCR24;OSTC;CBR1;UROS;VNN1;SMS;MDH2;PDHB;PRDX6;FH;APEX1;CA2;ECI2;ACADM;PSME1;SDHC;SDHD;MDH1;MAOA;UBE2L6;ENO2;HPGD;HSD17B10;GRHPR;ACOT8;IDI1;IDH3G;ALDOA;ALDH3A1;ERP29;FASN;CRYZ;LTC4S;DECR1;CPOX;HCCS;GLUL;GSTZ1;ACAT2;PTS;ACSL4,143
HALLMARK_ANGIOGENESIS,0.4500884860414309,1.8050635982978296,0.0037174721189591076,0.0035903573260386394,SPP1;LPL;POSTN;COL3A1;S100A4;LUM;PF4;FSTL1;CXCL6;TIMP1;FGFR1;COL5A2;APP,31
HALLMARK_COMPLEMENT,0.3023926262981304,1.7760733223513225,0.0,0.004113951102752607,LIPA;C9;MMP8;FDX1;CALM3;FN1;CBLB;ITGAM;LGALS3;CD59;GMFB;MMP12;DPP4;CPM;CALM1;LGMN;KLK1;CDA;COL4A2;PLA2G7;CD36;PRKCD;ANXA5;CA2;LTA4H;CDK5R1;DYRK2;CCL5;ADRA2B;PFN1;GZMB;DUSP6;CTSO;APOC1;GCA;DGKH;GNGT2;TIMP1;GNB2;CTSB;F5;CSRP1;LAMP2;CTSV;SERPINE1;ATOX1;CTSS;FCN1;S100A13;DOCK9;GZMA,188
HALLMARK_ALLOGRAFT_REJECTION,0.3026465968866607,1.7442023350799045,0.0,0.004223949795339576,MMP9;CCL7;CCL13;CCL22;CD28;CSF1;MRPL3;SOCS1;CDKN2A;ABCE1;FCGR2B;CD40;LY86;NME1;IGSF6;THY1;IL2RG;B2M;CCR1;CD47;CCR5;CAPG;CCL5;GZMB;RPS3A;PF4;RPL9;CCL2;TIMP1;CD3G;INHBB;UBE2N;LTB;F2R;HLA-DRA;SRGN;HLA-DMB;CTSS;CD4;GZMA;FAS;RPS9;CD3D;TLR1;TLR3;RPL39;IL18;CCL4;ETS1;DYRK3;FYB1;SPI1;NLRP3;IRF8;SIT1;NPM1;IL27RA;ITK;EIF3J;FGR;FLNA;UBE2D1;IFNG,179
HALLMARK_TGF_BETA_SIGNALING,-0.432501560426284,-1.6314053180872037,0.006142506142506142,0.0336345722633689,SMURF1;BCAR3;ENG;NCOR2;BMPR1A;SKIL;HIPK2;TRIM33;SKI;SMAD6;XIAP;MAP3K7;SMAD3;BMPR2;IFNGR2;CDKN1C;SMAD1;KLF10;HDAC1;UBE2D3;ARID4B;APC;SMURF2,51
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.3466469304734118,1.535517528099354,0.025,0.02027887008225528,PRDX4;LSP1;SELENOS;LAMTOR5;PRDX6;GLRX2;PRDX1;FTL;TXN;SOD1;HHEX;PDLIM1;ATOX1;JUNB;GPX4;NDUFB4;GCLC;GLRX;CAT;STK25,47
HALLMARK_UV_RESPONSE_UP,0.2718113340228532,1.5279678833864063,0.008620689655172414,0.019841448380739847,GGH;SHOX2;HYAL2;SELENOW;RHOB;FEN1;CLTB;GAL;PDAP1;PRKCD;SLC25A4;PPT1;SIGMAR1;AP2S1;POLE3;CA2;DDX21;CDKN2B;ATP6V1F;MRPL23;AQP3;MAOA;CREG1;ENO2;HNRNPU;BSG;CTSV;CCNE1;FOS;ATP6V1C1;POLG2;CEBPG;ALDOA;RRAD;JUNB;WIZ;ARRB2,146
HALLMARK_P53_PATHWAY,0.2593700148610969,1.5018500193069366,0.0,0.023337322619251154,S100A10;PCNA;SOCS1;KRT17;CDKN2A;TAX1BP3;EI24;ZBTB16;TRIAP1;HINT1;TSC22D1;VAMP8;FUCA1;TM7SF3;ISCU;PLK3;PERP;KIF13B;PVT1;PMM1;BAIAP2;SDC1;CDK5R1;S100A4;KLF4;TPRKB;RRP8;CDKN2B;NUDT15;RPS27L;DCXR;RPS12;PRMT2;INHBB;CTSF;HRAS;TM4SF1;GM2A;TXNIP;JUN;MAPKAPK3;CDKN2AIP;F2R;VWA5A;FOS;ALOX15B;RGS16;FAS;RRAD;APP;STOM,189
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.2774877999905255,1.4754329636487207,0.0,0.02707015444235482,SPCS1;BANF1;LSM4;EXOSC9;YIF1A;NHP2;MTHFD2;PSAT1;EXOSC4;EIF4EBP1;NOLC1;SLC1A4;CKS1B;EXOSC5;IMP3;NOP56;ALDH18A1;EXOSC2;EIF2S1;CCL2;PREB;NFYB;POP4;YWHAZ;CEBPG;SRPRB;SPCS3;SEC11A;EXOSC1;KIF5B;NPM1;RRP9;ERO1A,104
HALLMARK_SPERMATOGENESIS,0.2741407015768387,1.4560944201837087,0.01639344262295082,0.029375650849407048,CDKN3;NEK2;CDK1;NCAPH;VDAC3;TTK;AURKA;CCNB2;ACE;TEKT2;BUB1;PCSK1N;KIF2C;ACRBP;SLC2A5;RPL39L;ALOX15;PSMG1;TSN;TNNI3;ARL4A,103
HALLMARK_PEROXISOME,0.2774464180037343,1.4555678188681687,0.008928571428571428,0.028098448638563263,CRABP2;ITGB1BP1;TOP2A;HSD3B7;FIS1;SCGB1A1;YWHAH;DHCR24;CNBP;SLC25A4;SCP2;GSTK1;PRDX1;ECI2;IDH2;SOD1;ISOC1;TSPO;HRAS;ACOT8;IDI1;PRDX5;ERCC1;PEX11B;GNPAT;CAT;NUDT19,98
HALLMARK_ANDROGEN_RESPONSE,0.27786272293303643,1.4550737512782952,0.019736842105263157,0.026927679945289794,DBI;CCND1;SGK1;TMEM50A;UBE2I;VAPA;KRT19;TSC22D1;DHCR24;RAB4A;SMS;B2M;CENPN;PA2G4;MYL12A;MERTK;FKBP5;SELENOP;HPGD;IQGAP2;IDI1;UAP1;NCOA4;SPCS3;CDK6,96
HALLMARK_APOPTOSIS,0.2564783416316262,1.433822064634785,0.0,0.028962215763378353,WEE1;TIMP3;TOP2A;LGALS3;CCND1;PEA15;RHOB;SLC20A1;BCAP31;EMP1;GSN;PSEN2;ANXA1;HSPB1;PPT1;VDAC2;EBP;HMGB2;BGN;GADD45B;IGFBP6;LUM;CCNA1;SOD1;TIMP1;TSPO;LMNA;TXNIP;ENO2;JUN;F2R;HGF;FAS;GUCY2D;GPX4;APP,153
HALLMARK_XENOBIOTIC_METABOLISM,0.24165394536109908,1.397350521349574,0.0,0.0372844799242474,HPRT1;HSD11B1;TMEM97;ACP2;FBP1;PEMT;CDA;PGRMC1;PTGDS;DHRS7;SSR3;ACOX2;NDRG2;CD36;ACP1;CBR1;VNN1;PDK4;CA2;PMM1;MT2A;COMT;GSTO1;DCXR;APOE;CROT;SPINT2;MAOA;DDT;ARPP19;GART;SERPINE1;HES6;PC;SLC35B1;TKFC;ID2;FAS;RBP4;ALDH3A1;MTHFD1;SHMT2,177
HALLMARK_IL2_STAT5_SIGNALING,0.2302963304307967,1.3199263074998224,0.022727272727272728,0.06249881271252445,SPP1;ANXA4;ECM1;COL6A1;CSF1;ITGA6;SOCS1;RHOB;MYC;GALM;MYO1E;EMP1;SCN9A;ODC1;RNH1;CD48;GADD45B;CA2;CAPG;UCK2;IRF6;GSTO1;KLF6;SERPINB6;ARL4A;TNFRSF18;RRAGD;CTSZ;LTB;AMACR;CCNE1;SMPDL3A;CTLA4;PTGER2;NT5E;RGS16;BATF3;GPX4;AHNAK;CISH;F2RL2;PRAF2;BATF,189
HALLMARK_KRAS_SIGNALING_DN,-0.29468223446720043,-1.308953531703313,0.064,0.4654481212203574,MEFV;STAG3;TCF7L1;NR6A1;MAST3;SKIL;PRKN;EDAR;GRID2;DTNB;KCNN1;ABCB11;ZNF112;DCC;SLC5A5;ASB7;MYO15A;NOS1;ABCG4;RYR2;SPTBN2;LFNG;SLC25A23;TEX15;KCND1;ENTPD7;KCNQ2;LYPD3;CALCB;YPEL1;NGB;EPHA5;BRDT;SERPINB2;EFHD1;PLAG1;CD80;CLSTN3;HNF1A;HSD11B2;SCN10A;GTF3C5;SIDT1;BMPR1B;IFI44L;GP1BA;PTPRJ;P2RX6;TFF2;NR4A2;ALOX12B;SLC38A3;ATP6V1B1;TGM1,135
HALLMARK_HYPOXIA,0.2272669723140135,1.304441087095317,0.028169014084507043,0.06881518208240724,LXN;ANXA2;LDHA;PGM2;FBP1;GALK1;GPC4;TPI1;RBPJ;CAVIN3;CAVIN1;TGFBI;SLC2A5;SDC2;BGN;MT2A;S100A4;SLC2A1;SLC37A4;PGK1;KLF6;RRAGD;CXCR4;DUSP1;AK4;ENO2;JUN;GRHPR;SERPINE1;FOS;ENO1;PRDX5;CITED2;GAPDH;TPST2;ALDOA;SLC25A1;IGFBP3;ILVBL;GLRX;ADM;ETS1;SAP30;MXI1,176
HALLMARK_PANCREAS_BETA_CELLS,0.34561900627305153,1.303783175811834,0.12,0.06685492951934018,DPP4;SPCS1;SRP9;SRP14;MAFB,24
HALLMARK_MYOGENESIS,0.22719455111502176,1.2971581676063166,0.0375,0.06741893201117001,COL6A2;TPM3;SPARC;MRAS;GABARAPL2;LSP1;NAV2;FABP3;COL1A1;FXYD1;CHRNA1;COL4A2;GSN;PSEN2;BAG1;CD36;PDLIM7;COL3A1;CKB;IGFBP7;GADD45B;MYOZ1;COL15A1;ITGB5;KLF5;TNNT1;TPM2;MYBPH;TNNI2;PC;COX7A1;MYL6B;APP;AEBP1;AGL;IGFBP3,169
HALLMARK_UV_RESPONSE_DN,-0.27812090912007986,-1.2271164962348293,0.11542730299667037,0.611537677515798,RXRA;CDK13;MIOS;ACVR2A;RUNX1;BMPR1A;ABCC1;TENT4A;ATP2B1;RBPMS;DYRK1A;PEX14;VAV2;PIK3CD;YTHDC1;NRP1;NR3C1;ATP2C1;AMPH;PHF3;ADGRL2;PLPP3;SCAF8;SMAD3;PRDM2;CACNA1A;MMP16;MAGI2;ATRX;LAMC1;MTA1;WDR37;PTPN21;AKT3;NIPBL;MAPK14;FZD2;ADD3;PTPRM;APBB2;TGFBR2;ERBB2;NR1D2;RASA2;FBLN5;DLG1;SIPA1L1;CDON,140
HALLMARK_KRAS_SIGNALING_UP,0.211688976173347,1.202744104645326,0.07,0.1343488547808007,PPBP;SPP1;MMP9;MMP10;HSD11B1;PLEK2;TSPAN1;GPNMB;ACE;MAFB;EMP1;FUCA1;PCSK1N;SLPI;PIGR;IL2RG;CA2;LY96;TSPAN13;KLF4;DUSP6;SPRY2;CROT;TMEM158;CXCR4;BPGM;C3AR1;SCG5;FBXO4;VWA5A;CTSS;PSMB8;RETN;RGS16;ID2;PRELID3B;RBP4;ST6GAL1;IGFBP3;FCER1G;GLRX;LCP1;ETS1;IRF8;ZNF639;TRIB1;ERO1A;ALDH1A3;CXCL10;PLAU,181
HALLMARK_MITOTIC_SPINDLE,-0.25452319118937533,-1.1785213626106854,0.14376321353065538,0.6635183801046409,RABGAP1;STK38L;MARK4;EPB41;LATS1;BCL2L11;KIF3B;CLIP2;TLK1;MYO9B;PPP4R2;NF1;RAPGEF6;PAFAH1B1;CEP72;PCM1;DOCK2;TUBGCP6;ARHGAP5;MYH10;ACTN4;TAOK2;DYNC1H1;SOS1;DOCK4;RHOT2;ARHGAP27;ATG4B;MAP1S;ALS2;PCNT;ABR;RAB3GAP1;HDAC6;CEP250;CLIP1;FLNB;ARHGEF2;CLASP1;ARHGEF11;SHROOM2;PREX1;KATNA1;ARHGEF7;WASF1;KLC1;ALMS1;HOOK3;WASL;CDC42EP2;FGD6;ARHGEF12;ARFGEF1;NUMA1;ABL1;CSNK1D;DYNLL2;CEP57;CDC27;TRIO;APC;RASA2;STAU1,198
HALLMARK_PROTEIN_SECRETION,0.227144650039051,1.1774674989783336,0.1678832116788321,0.15333817746623354,AP3S1;TMED10;ANP32E;TMX1;RER1;RAB14;VAMP3;ATP1A1;ARF1;TMED2;PPT1;AP2S1;CLTA;ICA1;CD63;ERGIC3;VAMP4;SOD1;KIF1B;AP2M1;LAMP2;BET1,96
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.2326500542056758,1.1477806525516636,0.1794871794871795,0.18568312635674578,A2M;CD9;CCL7;CSF1;SOCS1;ITGB3;CD36;IL2RG;CCR1;PF4;HAX1;JUN;LTB;MYD88;IL17RA;CSF2RB;FAS,82
HALLMARK_APICAL_SURFACE,-0.31661076944629724,-1.1415292335299008,0.2673392181588903,0.6845145070326834,LYN;MDGA1;PLAUR;DCBLD2;SHROOM2;NCOA6;ATP6V0A4;PKHD1;LYPD3;CROCC;ADIPOR2;RTN4RL1;SCUBE1;B4GALT1;MAL;CD160;GHRL;BRCA1;GATA3;RHCG;EPHB4;AFAP1L2,41
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.2031808407655663,1.1034080168225235,0.2608695652173913,0.246925065119226,CDK1;YWHAB;PIN1;E2F1;CFL1;PLA2G12A;ARF1;CSNK2B;IL2RG;ACTR3;SLA;RAC1;PFN1;SLC2A1;CXCR4;AP2M1;UBE2N;THEM4;HRAS;MYD88;PPP1CA,99
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.3011081208595831,-1.0802419362037818,0.35370611183355005,0.8138547258272746,NOTCH1;NCOR2;PPARD;CUL1;MAML1;HDAC5;AXIN2;CSNK1E;HEY1;DVL2;NUMB;HDAC11;AXIN1,38
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.2475753628709617,-1.0324214245114802,0.42972350230414746,0.8879915355419874,MOV10;RNF31;CMTR1;PLSCR1;PARP14;SLC25A28;OGFR;TAP1;LPAR6;IRF7;LAMP3;TRIM25;TRAFD1;TRIM14;HELZ2;IL4R;LGALS3BP;IFITM3;TRIM26;TDRD7;CNP;IFI44L;ADAR;OASL;EIF2AK2;IL15;GBP4;BATF2;EPSTI1;ELF1,93
HALLMARK_HEDGEHOG_SIGNALING,-0.29705317201293896,-1.0110528467685695,0.459387483355526,0.8532224638173541,TLE3;NF1;NRCAM;NRP1;PML;LDB1;UNC5C;SLIT1;HEY1;MYH9;PLG;ACHE,31
HALLMARK_HEME_METABOLISM,-0.20339041441687158,-0.9215821894059114,0.6605206073752712,1.0,BACH1;EPB41;PPP2R5B;RBM5;GCLM;ADD2;TNRC6B;DCUN1D1;GAPVD1;EPB42;RNF123;SLC22A4;LPIN2;RAP1GAP;SYNJ1;NR3C1;BTRC;MKRN1;PICALM;KDM7A;GYPA;RHAG;CDR2;VEZF1;CLCN3;FBXO34;BNIP3L;RANBP10;MARK3;SLC7A11;RNF19A;ARHGEF12;CROCCP2;TSPAN5;RHCE;ALAS2;DCAF11;ADD1;SMOX,179
HALLMARK_NOTCH_SIGNALING,-0.2464149582712319,-0.8482199262295197,0.7023498694516971,1.0,NOTCH1;PPARD;DTX4;CUL1;DTX2,32
HALLMARK_BILE_ACID_METABOLISM,-0.196713780984064,-0.8428101159181639,0.7577497129735936,1.0,RXRA;NR3C2;BCAR3;GCLM;BMP6;PIPOX;LONP2;NR1H4;SULT1B1;ABCG4;ACSL5;ABCD3;SLCO1A2;PEX13;CYP7B1;ABCA3;ABCD1;HSD17B6;ABCA5;PEX26;PEX11G;AKR1D1;ABCG8;SLC23A2;CYP46A1;GNMT;BBOX1;AR;DIO2;ABCD2;CYP7A1;SLC23A1;ABCA1;SULT2B1;RETSAT;HSD17B4;ABCA8;SOAT2;PNPLA8;PEX6;ALDH8A1;HACL1;SLC27A2;HSD17B11;OPTN;PEX19,104
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.14569984688740625,0.8420329824802415,0.9122807017543859,0.8273209095571893,FCMR;MREG;CCND1;NAV2;DYNLT3;MYC;KRT19;ELF3;BAG1;ALDH3B1;SLC1A4;KRT15;RPS6KA2;SLC39A6;KLF4;SLC2A1;FKBP5;INHBB;AQP3;MINDY1;DHCR7;FOS;FOXC1;CXCL12;CISH;FASN;THSD4;NXT1;RHOBTB3;SYNGR1;CELSR1;ARL3;OLFM1;CLDN7;SEC14L2;SFN;MYOF;KRT18;SLC19A2;MYBBP1A;CLIC3;ZNF185;PMAIP1;SCARB1,184
HALLMARK_APICAL_JUNCTION,-0.17734753724721597,-0.8110229027850442,0.8373362445414847,1.0,NLGN3;SYK;SIRPA;NF1;CDH8;SRC;SYMPK;GTF2F1;AKT2;VAV2;MYH10;ACTN4;TAOK2;CLDN11;CNTN1;NECTIN2;CTNNA1;SLIT2;MAP3K20;CDK8;SHROOM2;ADAM23;PKD1;JAM3;COL9A1;AKT3;DHX16;WASL;MVD;MAPK14;CNN2;CD274;NF2;CDH3;NECTIN1;PARVA;MAP4K2;NFASC;DLG1;CADM2;CDH4;MYH9;CLDN18;PTPRC;VWF;B4GALT1;PARD6G;WNK4;ITGA9;COL17A1,178
