set,es,nes,p_perm,fdr,leading_edge,size
HALLMARK_E2F_TARGETS,-0.3326542976328777,-1.4968313066559078,0.005594405594405594,0.12749463180497664,DCK;TP53;TRIP13;CDCA3;TIPIN;XRCC6;TMPO;KIF22;SMC1A;MTHFD2;RACGAP1;RPA2;UBE2S;RRM2;RFC3;RPA3;POLA2;MYBL2;EXOSC8;NUP107;SNRPB;NCAPD2;BRCA1;POLD3;MCM6;STMN1;ORC2;PDS5B;CHEK1;CKS1B;DEK;MCM2;PAICS;PSIP1;HMGB2;IPO7;EED;POLE;HMMR;BRCA2;CBX5;PNN;ATAD2;CDC25B;POP7;CCP110;LBR;MCM5;HUS1;ILF3;PLK4;DCLRE1B,169
HALLMARK_KRAS_SIGNALING_UP,0.31022543265661756,1.4332066453853824,0.011527377521613832,0.08474498038310639,FCER1G;DUSP6;BPGM;RETN;CFH;SPP1;ETV1;SPARCL1;ST6GAL1;CCND2;HKDC1;GPNMB;NR0B2;ITGB2;SDCCAG8;CTSS;TRIB2;EREG;CXCR4;CBR4;ZNF639;KLF4;ETV5;ITGA2;SEMA3B,110
HALLMARK_APICAL_SURFACE,0.4514396788090133,1.4240255073900603,0.0819277108433735,0.08174055346914798,RTN4RL1;APP;HSPB1;B4GALT1;ADIPOR2,21
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.29137544041192043,1.3649474675626163,0.025210084033613446,0.1143164858835295,BPGM;CFH;JAK2;CD74;IL7;CD38;HLA-DQA1;PLA2G4A;HLA-DRB1;IL15RA;ST3GAL5;STAT4;CASP1;SLC25A28;IFIH1;CCL2;LY6E;ICAM1;B2M;MVP;PTPN1;LGALS3BP;IFI27;BST2;HLA-A;TAPBP;PSMB9;CASP8;EIF2AK2;PDE4B;HLA-B;PSMA3;PIM1;MT2A;PSMB8;PSME2;PTGS2;SOCS1;STAT1;TDRD7;VAMP8;CD40;TXNIP,129
HALLMARK_HEME_METABOLISM,0.2766006703152719,1.307879247699231,0.06158357771260997,0.16048571783628326,YPEL5;BPGM;OPTN;NUDT4;VEZF1;CLCN3;FBXO9;CAT;DAAM1;DMTN;UCP2;SELENBP1;EIF2AK1;AQP3;GCLC;BTRC;FOXO3;P4HA2;TRAK2;TSPAN5;HEBP1;UROD;RNF19A;ACP5;MKRN1;NCOA4;LRP10;PICALM;MINPP1;CAST;RBM5;FOXJ2;HMBS;ELL2;PGLS;UROS;MARK3;SIDT2;CTSE;GAPVD1;BMP2K;GCLM,139
HALLMARK_PROTEIN_SECRETION,0.29993371150262654,1.3040229027318468,0.05121293800539083,0.15337443539612935,SH3GL2;VAMP4;LMAN1;CLCN3;USO1;ATP1A1;ATP7A;BET1;CD63;SNAP23;GNAS;COPE;SCAMP3;KIF1B;GLA;DST;ICA1;SNX2;VPS4B;DNM1L;ERGIC3;KRT18;VAMP3;TMX1;NAPA,93
HALLMARK_UV_RESPONSE_DN,0.2803878466541041,1.262530990085761,0.10084033613445378,0.1942303254096469,ARHGEF9;ANXA4;MGMT;INSIG1;DUSP1;PLPP3;MAP2K5;GRK5;CDON;SYNE1;COL1A1;PRDM2;MAGI2;DDAH1;PIK3R3;PTGFR;GJA1;PTPN21;DLC1;MGLL;LDLR;ATRX;ICA1;SPOP;PHF3;ATP2B1;SMAD7;AGGF1;PPARG;NOTCH2;PRKCE;CELF2;ID1;AKT3;APBB2;RND3;RBPMS,111
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.3058111626469752,1.238464211510596,0.11948051948051948,0.21428571428571427,HMGCS1;CLU;IDI1;STARD4;CD9;FDFT1;LGMN;ERRFI1;SEMA3B;GUSB;LDLR;HMGCR;PDK3;SC5D;HSD17B7;PPARG;ANTXR2;CYP51A1,63
HALLMARK_APOPTOSIS,0.2546902711793993,1.1922423033950844,0.11976047904191617,0.2705366476154274,TIMP1;APP;RHOB;CD38;HSPB1;TIMP3;CCND2;WEE1;CLU;BCL2L2;MGMT;DPYD;LMNA;GSN;CASP1;GPX3;CCND1;EREG;JUN;BAX;CASP8;SQSTM1;CASP6;TIMP2;DNM1L;KRT18;SMAD7;SC5D;ANXA1;HMOX1;TXNIP;TSPO;BCAP31;GPX4;GADD45A;GPX1,124
HALLMARK_XENOBIOTIC_METABOLISM,0.2566390308115578,1.1876558016915961,0.136986301369863,0.2653537451598841,ASL;ABCC3;DHRS7;BCAT1;MCCC2;CD36;CAT;CSAD;GABARAPL1;HACL1;ESR1;IGFBP4;GCLC;ALDH9A1;LCAT;PGRMC1;CNDP2,114
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.29205983663366186,-1.1391262956443524,0.254071661237785,1.0,ISG20;TRIM26;OGFR;RSAD2;CNP;RNF31;HELZ2;NCOA7;IRF7;MVB12A;TRIM25;IRF1;UBE2L6;IRF2;NMI;MOV10;CMTR1;SP110;EPSTI1;PROCR;IFI35;TRAFD1,67
HALLMARK_BILE_ACID_METABOLISM,0.2780090295926512,1.1289830606769855,0.24355300859598855,0.3651778881776331,OPTN;CYP7B1;CAT;PECR;ACSL1;NR0B2;HACL1;IDI1;ABCA3;ALDH9A1,58
HALLMARK_MYC_TARGETS_V2,-0.30712837211400856,-1.1246843639875266,0.2671118530884808,1.0,DUSP2;IPO4;FARSA;NPM1;IMP4;MYBBP1A;DDX18;MPHOSPH10;PPRC1;NIP7;BYSL;CBX3;RRP9;RRP12;TCOF1;MCM5;PLK4;NOP2;AIMP2;MYC;DCTPP1;LAS1L,51
HALLMARK_IL2_STAT5_SIGNALING,0.23678715613218274,1.1053904870186393,0.23934426229508196,0.4026771290099238,SCN9A;SPP1;ANXA4;RHOB;CCND2;AGER;SYNGR2;RORA;SNX9;PHLDA1;TTC39B;GABARAPL1;TWSG1;ITGAV;CDC6;PRKCH;SPRY4;BATF;KLF6;SERPINB6;AHR;GALM;CD81;CD83;PIM1;SOCS1;TGM2;BCL2;CISH,128
HALLMARK_MITOTIC_SPINDLE,-0.23891300097465445,-1.0849988134027606,0.28530259365994237,1.0,TPX2;KIF22;SMC1A;RACGAP1;ABR;CSNK1D;DOCK2;OPHN1;RALBP1;MYH9;SSH2;ALMS1;MAPRE1;CAPZB;NIN;KNTC1;SASS6;STAU1;YWHAE;CLIP1;ACTN4;BUB1;STK38L;CEP72;ECT2;EPB41L2;ARF6;MARK4;KATNA1;ARHGAP29;NCK2;PAFAH1B1;TBCD;SOS1;CLIP2;RABGAP1;ARHGAP10;BRCA2;BCL2L11;ABL1;KIF11;LRPPRC;RHOT2;BCR;NUSAP1;TUBGCP2;TAOK2;KIF4A;CKAP5;WASF2;TUBD1;CDC42;MAP3K11;BIN1;CDK1;BCAR1;PPP4R2;RAB3GAP1;RAPGEF6;SUN2;CD2AP,175
HALLMARK_PEROXISOME,0.2487940981025239,1.0675215684466124,0.33798882681564246,0.47836646775026653,ABCC5;HRAS;CAT;SCGB1A1;ACSL1;ERCC1;IDI1;ACSL4;ALDH9A1;STS;CADM1;MVP;CTBP1;ECI2,74
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.2209403509845847,1.0586161006878827,0.31142857142857144,0.4816314541678031,TIPARP;RHOB;MARCKS;IL15RA;NFKBIE;DUSP1;EFNA1;PLPP3;GPR183;KLF2;B4GALT1;FOS;FOSB;PHLDA1;NR4A1;IFIH1;CCL2;CCND1;IER2;CCNL1;REL;LITAF;ICAM1;PER1;KLF4;JUN;PHLDA2;AREG;TSC22D1;KLF6;LDLR;SQSTM1;RCAN1;PDE4B;GEM;CD83;PLAU,161
HALLMARK_SPERMATOGENESIS,-0.27717164332186184,-1.0474740543164782,0.39173553719008264,1.0,PHKG2;GRM8;IP6K1;NF2;IL12RB2;CSNK2A2;IFT88;BUB1;NCAPH;CFTR;DBF4;COIL;TOPBP1;RPL39L;BRAF,60
HALLMARK_APICAL_JUNCTION,-0.2451555797900902,-1.0425505418596794,0.3640625,0.9137434814774718,MPZL1;JUP;SHC1;PKD1;DHX16;NF2;MYH9;PCDH1;ADAM15;HADH;ITGA9;NECTIN2;CTNND1;CLDN11;VCAN;CDH1;ACTN4;CLDN4;EVL;TJP1;MAPK13;EPB41L2;LDLRAP1;PIK3CB;CTNNA1;YWHAH;SYK;AKT2;CAP1;ITGA3;SORBS3;VASP;GNAI1;CDH4,121
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.23666520964670074,1.0254175112908628,0.3743169398907104,0.547787956933142,PRKAA2;MAPK10;PLA2G12A;MAP3K7;DAPP1;HRAS;HSP90B1;ACTR2;CXCR4;AKT1;PIK3R3;GNA14;PPP2R1B;CSNK2B;SQSTM1;ITPR2;ACACA;SMAD2;PLCG1,85
HALLMARK_INFLAMMATORY_RESPONSE,-0.24037870860422297,-1.0100570442149683,0.4028436018957346,0.9317173487432108,IL1B;MMP14;IL1R1;SEMA4D;OSMR;PLAUR;SLC31A1;IRAK2;GNAI3;F3;IL18;IRF7;RHOG;IRF1;EDN1;PIK3R5;DCBLD2;CD55,111
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.2572462385050355,-0.9787455417549157,0.5025125628140703,0.9437286851079955,CSF2;IL1B;IL1R1;OSMR;IL3RA;IRF1;PIK3R5;PTPN2,59
HALLMARK_ESTROGEN_RESPONSE_LATE,0.20436169060723947,0.9682232300303631,0.48024316109422494,0.6948226786675898,CA12;FKBP5;PDLIM3;JAK2;MICB;MOCS2;FOS;MDK;TFAP2C;SERPINA1;CCND1;IGFBP4;CDC6;ABCA3;ABHD2;LSR;CD9;FDFT1;KLF4;AREG;BATF;SEMA3B;FLNB;GLA;HSPB8;UNC13B;CXCL14,142
HALLMARK_KRAS_SIGNALING_DN,0.24869082393786845,0.9669128261191698,0.5027624309392266,0.6715347334410339,CAMK1D;EGF;ZBTB16;SCGB1A1;DCC;PTGFR;C5;SLC16A7;CLSTN3;PTPRJ;MFSD6,49
HALLMARK_UV_RESPONSE_UP,0.20583156054769047,0.9479624573125816,0.5626822157434402,0.6990360205222886,PPP1R2;PDLIM3;RHOB;FOS;GPX3;FOSB;SELENOW;RASGRP1;NR4A1;POLG2;AQP3;RRAD;ICAM1;HNRNPU;NUP58;ATP6V1C1;FGF18;CYB5R1;UROD;SQSTM1;GRPEL1;EPHX1;FKBP4;FEN1;HMOX1;MAOA;CYB5B;GRINA;DNAJB1;CDC34;CHKA;PSMC3;HLA-F;SLC25A4,118
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.25127726311455173,0.9360011581501411,0.5732647814910026,0.7078835124069373,CAT;GPX3;PTPA;PDLIM1;GCLC;TXNRD2;PRDX6;GPX4;GCLM;FTL;PRDX4,42
HALLMARK_ADIPOGENESIS,0.19262811195876836,0.9299606572970238,0.6574074074074074,0.7001417691470773,DHRS7;RETN;SPARCL1;UBC;CYP4B1;CD36;CAT;DNAJB9;GPX3;APLP2;UCP2;FABP4;PFKL;BAZ2A;GPAM;ADIPOR2;VEGFB;LIFR;MGLL;ACADL;HSPB8;RAB34;GRPEL1;LPCAT3;UQCR10;AK2;SLC27A1;PPARG;ELMOD3;SLC19A1;ECHS1;GPX4;GADD45A;GHITM;SUCLG1;PRDX3;COQ5;ESRRA;ARL4A;DNAJC15;PFKFB3;APOE;GPHN;RNF11;CD151;TKT;UQCRQ;SOD1;PREB;SLC1A5;ABCB8;DLAT;AGPAT3;CYC1,167
HALLMARK_FATTY_ACID_METABOLISM,0.20211468271803174,0.920133071820509,0.6477611940298508,0.7034387260558504,HMGCS1;ACSM3;HCCS;CD36;ACSL1;GABARAPL1;PTPRG;IDI1;ACSL4;MDH1;LGALS1;ALDH9A1;OSTC;IL4I1;ADIPOR2;ECI2;UROD;MGLL;ACADL;GSTZ1;ACADVL;EPHX1;HSD17B7;ETFDH;UROS;PRDX6;ECHS1;MAOA,116
HALLMARK_DNA_REPAIR,-0.21046359973625162,-0.8943632117287548,0.6870229007633588,1.0,TP53;POLR1D;POLR3C;RPA2;RFC3;RPA3;POLA2;TSG101;RAD52;SF3A3;RALA;POLR2H;POLD3;RNMT;BOLA2;POM121;POLH;GTF2H1;ALYREF;TAF12;TARBP2;POLA1,124
HALLMARK_NOTCH_SIGNALING,-0.29573856663082737,-0.8857750923652704,0.6172413793103448,1.0,DTX2;NOTCH3;PRKCA;DTX4;PPARD;CUL1,21
HALLMARK_MTORC1_SIGNALING,0.17955487907678144,0.8818254292428469,0.7777777777777778,0.7750134625740441,HMGCS1;BCAT1;EGLN3;IFRD1;INSIG1;DAPP1;SERPINH1;USO1;HSP90B1;ACTR2;ITGB2;PFKL;PSMC4;IDI1;STARD4;GCLC;CXCR4;ADIPOR2;CD9;PIK3R3;SRD5A1;LGMN;GLA;LDLR;COPS5;SQSTM1;HMGCR;ATP5MC1;GGA2;PSMA3;FKBP2;HSPA5;ACACA;SC5D,177
HALLMARK_HYPOXIA,0.1871945503891975,0.8790864446509491,0.7522123893805309,0.7553732421104352,TIPARP;CA12;PGM2;GPC4;DUSP1;EFNA1;RORA;FOS;ATP7A;PFKL;GPC1;SELENBP1;KLF7;CXCR4;FOXO3;WSB1;P4HA2;JUN;HK1;ERRFI1;KLF6;CASP6;XPNPEP1;PIM1;MT2A;HSPA5;PDK3;TGM2;BCL2;HMOX1;SULT2B1;FBP1,138
HALLMARK_GLYCOLYSIS,-0.1952227700439064,-0.8676590524596951,0.7507552870090635,1.0,ISG20;ALDH7A1;CENPA;ELF3;KDELR3;MERTK;SDHC;SDC2;DLD;FAM162A;LDHA;CTH;VCAN;CHPF2;ECD;STMN1;DSC2;AK4;NSDHL;B3GAT3;CHST12;PPP2CB;PGAM1;HMMR;ARPP19;AKR1A1;RPE;CD44;IL13RA1;PYGL;G6PD;IDH1;ERO1A;PC;STC1,143
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.18316658651130624,0.8177827758778059,0.8333333333333334,0.8491230094622664,NOP14;BAG3;ARFGAP1;HSP90B1;DNAJB9;NOLC1;CCL2;FKBP14;EXOSC10;LSM4;EIF2AK3;ALDH18A1,94
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.2599805397990189,-0.7977025430536749,0.7545304777594728,1.0,TP53;PPARD;CUL1;HDAC5;GNAI1;TCF7;HDAC2;NCOR2;MYC;CSNK1E;JAG1;NCSTN;AXIN1,24
HALLMARK_HEDGEHOG_SIGNALING,-0.2643143031018531,-0.7262495693203461,0.8225538971807629,1.0,OPHN1;MYH9;ETS2;ADGRG1;TLE3;CELSR1;TLE1;RASA1,15
HALLMARK_MYC_TARGETS_V1,-0.1562774436195397,-0.7131688238298073,0.9898550724637681,1.0,XRCC6;CCT2;PRPS2;STARD7;NPM1;EIF1AX;EIF4H;RSL1D1;UBE2L3;LDHA;YWHAE;MCM6;ORC2;UBE2E1;DDX18;XPOT;PSMD3;DEK;MCM2;PABPC1;HNRNPC;CUL1;CBX3;G3BP1;SRPK1;EIF4E;TCP1;RRP9;COX5A;MCM5;EIF2S2;SNRPA;PSMD14;ETF1;UBA2;AIMP2;HDAC2;DHX15;POLD2;SET;MYC;HNRNPA2B1;CCNA2;PSMA7;PSMD7;SLC25A3;MCM7;HPRT1;TXNL4A,183
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.12180795617927573,-0.5564302971865656,1.0,1.0,NDUFA9;MRPS22;NDUFS1;IDH2;SDHC;CS;DLD;ECI1;MFN2;LDHA;SLC25A12;SUCLA2;ACO2;UQCRFS1;NDUFV1;MRPL15;CYCS;FH;COX10;TIMM9;ATP6V1E1;IDH3A;ACADM;ATP5ME;COX5A;SDHD;IDH1;LRPPRC;RHOT2,186
HALLMARK_TGF_BETA_SIGNALING,-0.13746307370155156,-0.4920652223195396,1.0,0.9990210938486801,CDH1;ARID4B;SMAD3;TJP1;KLF10;ENG;PPP1CA;THBS1;HIPK2;NCOR2;PPM1A;SMURF2;PPP1R15A;FNTA;SKI;WWTR1,48
